"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","TH",69625581,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","TH",69625581,1,0,1,0,1,0,1,1,1.43625372404433e-08,1.43625372404433e-08,1.43625372404433e-08,1.43625372404433e-08
"2020/01/20","TH",69625581,1,0,2,0,2,0,2,2,2.87250744808866e-08,1.43625372404433e-08,2.87250744808866e-08,2.87250744808866e-08
"2020/01/27","TH",69625581,6,0,8,0,8,0,8,8,1.14900297923546e-07,8.61752234426597e-08,1.14900297923546e-07,1.14900297923546e-07
"2020/02/03","TH",69625581,11,0,19,0,19,0,19,19,2.72888207568422e-07,1.57987909644876e-07,2.72888207568422e-07,2.72888207568422e-07
"2020/02/10","TH",69625581,13,0,32,0,32,0,32,32,4.59601191694185e-07,1.86712984125763e-07,4.59601191694185e-07,4.59601191694185e-07
"2020/02/17","TH",69625581,2,0,34,0,34,0,34,34,4.88326266175071e-07,2.87250744808866e-08,4.88326266175071e-07,4.88326266175071e-07
"2020/02/24","TH",69625581,1,0,35,0,35,0,35,35,5.02688803415515e-07,1.43625372404433e-08,5.02688803415515e-07,5.02688803415515e-07
"2020/03/02","TH",69625581,8,1,42,1,43,1,43,43,6.17589101339061e-07,1.14900297923546e-07,6.17589101339061e-07,6.17589101339061e-07
"2020/03/09","TH",69625581,7,0,48,1,50,1,50,50,7.18126862022164e-07,1.00537760683103e-07,7.18126862022164e-07,7.18126862022164e-07
"2020/03/16","TH",69625581,64,0,106,1,114,1,114,114,1.63732924541053e-06,9.1920238338837e-07,1.63732924541053e-06,1.63732924541053e-06
"2020/03/23","TH",69625581,607,0,702,1,721,1,721,721,1.03553893503596e-05,8.71806010494907e-06,1.03553893503596e-05,1.03553893503596e-05
"2020/03/30","TH",69625581,667,6,1356,7,1388,7,1388,1388,1.99352016897353e-05,9.57981233937567e-06,1.99352016897353e-05,1.99352016897353e-05
"2020/04/06","TH",69625581,832,19,2186,26,2220,26,2219,2220,3.18848326737841e-05,1.19496309840488e-05,3.18704701365436e-05,3.18848326737841e-05
"2020/04/13","TH",69625581,359,14,2544,40,2579,40,2577,2579,3.70409835431032e-05,5.15615086931914e-06,3.70122584686223e-05,3.70409835431032e-05
"2020/04/20","TH",69625581,186,7,2722,46,2765,47,2757,2765,3.97124154698257e-05,2.67143192672245e-06,3.95975151719021e-05,3.97124154698257e-05
"2020/04/27","TH",69625581,157,4,2872,50,2922,51,2903,2922,4.19673338165753e-05,2.25491834674959e-06,4.16944456090068e-05,4.19673338165753e-05
"2020/05/04","TH",69625581,47,3,2855,53,2969,54,2937,2969,4.26423730668761e-05,6.75039250300834e-07,4.21827718751819e-05,4.26423730668761e-05
"2020/05/11","TH",69625581,46,2,2294,55,3015,56,2981,3015,4.33030497799365e-05,6.60676713060391e-07,4.28147235137614e-05,4.33030497799365e-05
"2020/05/18","TH",69625581,13,0,1640,49,3028,56,2993,3027,4.34897627640622e-05,1.86712984125763e-07,4.29870739606467e-05,4.34754002268218e-05
"2020/05/25","TH",69625581,14,1,822,31,3042,57,2999,3040,4.36908382854285e-05,2.01075521366206e-07,4.30732491840894e-05,4.36621132109476e-05
"2020/06/01","TH",69625581,39,0,502,17,3081,57,3031,3073,4.42509772378057e-05,5.60138952377288e-07,4.35328503757836e-05,4.41360769398822e-05
"2020/06/08","TH",69625581,38,1,354,11,3119,58,3005,3100,4.47967536529426e-05,5.45776415136845e-07,4.31594244075321e-05,4.45238654453742e-05
"2020/06/15","TH",69625581,16,0,213,7,3135,58,2414,3103,4.50265542487897e-05,2.29800595847092e-07,3.46711648984301e-05,4.45669530570955e-05
"2020/06/22","TH",69625581,13,0,179,4,3148,58,1760,3114,4.52132672329154e-05,1.86712984125763e-07,2.52780655431802e-05,4.47249409667404e-05
"2020/06/29","TH",69625581,14,0,147,2,3162,58,942,3127,4.54143427542816e-05,2.01075521366206e-07,1.35295100804976e-05,4.49116539508661e-05
"2020/07/06","TH",69625581,33,0,167,2,3195,58,616,3152,4.58883064832163e-05,4.73963728934628e-07,8.84732294011306e-06,4.52707173818772e-05
"2020/07/13","TH",69625581,25,0,178,1,3220,58,455,3170,4.62473699142274e-05,3.59063431011082e-07,6.53495444440169e-06,4.55292430522052e-05
"2020/07/20","TH",69625581,30,0,169,1,3250,58,328,3136,4.66782460314407e-05,4.30876117213298e-07,4.7109122148654e-06,4.50409167860301e-05
"2020/07/27","TH",69625581,45,0,176,0,3295,58,326,2574,4.73245602072606e-05,6.46314175819948e-07,4.68218714038451e-06,3.6969170856901e-05
"2020/08/03","TH",69625581,25,0,185,0,3320,58,305,1932,4.76836236382717e-05,3.59063431011082e-07,4.3805738583352e-06,2.77484219485364e-05
"2020/08/10","TH",69625581,31,0,203,0,3351,58,323,1131,4.81288622927254e-05,4.45238654453742e-07,4.63909952866318e-06,1.62440296189413e-05
"2020/08/17","TH",69625581,27,0,216,0,3378,58,336,799,4.85166507982174e-05,3.87788505491969e-07,4.82581251278894e-06,1.14756672551142e-05
"2020/08/24","TH",69625581,19,0,202,0,3397,58,316,632,4.87895390057858e-05,2.72888207568422e-07,4.53856176798008e-06,9.07712353596015e-06
"2020/08/31","TH",69625581,15,0,192,0,3412,58,293,490,4.90049770643925e-05,2.15438058606649e-07,4.20822341144988e-06,7.03764324781721e-06
"2020/09/07","TH",69625581,33,0,195,0,3445,58,310,476,4.94789407933271e-05,4.73963728934628e-07,4.45238654453742e-06,6.836567726451e-06
"2020/09/14","TH",69625581,30,0,180,0,3475,58,327,460,4.99098169105404e-05,4.30876117213298e-07,4.69654967762495e-06,6.60676713060391e-06
