"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","HR",4076246,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","HR",4076246,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","HR",4076246,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","HR",4076246,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","HR",4076246,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","HR",4076246,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","HR",4076246,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","HR",4076246,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","HR",4076246,7,0,7,0,7,0,7,7,1.71726632789091e-06,1.71726632789091e-06,1.71726632789091e-06,1.71726632789091e-06
"2020/03/09","HR",4076246,5,0,12,0,12,0,12,12,2.94388513352727e-06,1.22661880563636e-06,2.94388513352727e-06,2.94388513352727e-06
"2020/03/16","HR",4076246,36,0,48,0,48,0,48,48,1.17755405341091e-05,8.83165540058181e-06,1.17755405341091e-05,1.17755405341091e-05
"2020/03/23","HR",4076246,187,0,235,0,235,0,235,235,5.7651083864909e-05,4.58755433308e-05,5.7651083864909e-05,5.7651083864909e-05
"2020/03/30","HR",4076246,478,6,713,6,713,6,713,713,0.000174915841683745,0.000117264757818836,0.000174915841683745,0.000174915841683745
"2020/04/06","HR",4076246,469,9,1182,15,1182,15,1182,1182,0.000289972685652436,0.000115056843968691,0.000289972685652436,0.000289972685652436
"2020/04/13","HR",4076246,418,8,1600,23,1600,23,1600,1600,0.000392518017803636,0.0001025453321512,0.000392518017803636,0.000392518017803636
"2020/04/20","HR",4076246,271,24,1864,47,1871,47,1871,1871,0.000459000757069127,6.64827392654908e-05,0.000459000757069127,0.000459000757069127
"2020/04/27","HR",4076246,159,8,2018,55,2030,55,2030,2030,0.000498007235088363,3.90064780192363e-05,0.000498007235088363,0.000498007235088363
"2020/05/04","HR",4076246,66,24,2048,79,2096,79,2096,2096,0.000514198603322763,1.61913682344e-05,0.000514198603322763,0.000514198603322763
"2020/05/11","HR",4076246,91,11,1952,90,2187,90,2187,2187,0.000536523065585345,2.23244622625818e-05,0.000536523065585345,0.000536523065585345
"2020/05/18","HR",4076246,39,5,1513,89,2226,95,2226,2226,0.000546090692269309,9.56762668396363e-06,0.000546090692269309,0.000546090692269309
"2020/05/25","HR",4076246,18,4,1062,84,2244,99,2237,2244,0.000550506519969599,4.41582770029091e-06,0.000548789253641709,0.000550506519969599
"2020/06/01","HR",4076246,2,4,646,80,2246,103,2234,2246,0.000550997167491854,4.90647522254545e-07,0.000548053282358327,0.000550997167491854
"2020/06/08","HR",4076246,1,1,376,57,2247,104,2199,2247,0.000551242491252981,2.45323761127272e-07,0.000539466950718872,0.000551242491252981
"2020/06/15","HR",4076246,5,3,222,52,2252,107,2017,2252,0.000552469110058618,1.22661880563636e-06,0.000494818026193709,0.000552469110058618
"2020/06/22","HR",4076246,65,0,221,28,2317,107,1604,2317,0.00056841515453189,1.59460444732727e-05,0.000393499312848145,0.00056841515453189
"2020/06/29","HR",4076246,374,0,504,17,2691,107,1509,2691,0.00066016624119349,9.17510866615999e-05,0.000370193555541054,0.00066016624119349
"2020/07/06","HR",4076246,460,6,925,18,3151,113,1551,3144,0.000773015171312036,0.000112848930118545,0.0003804971535084,0.000771297904984145
"2020/07/13","HR",4076246,571,6,1478,20,3722,119,1851,3710,0.000913095038915708,0.000140079867603673,0.000454094281846581,0.000910151153782181
"2020/07/20","HR",4076246,632,1,2108,17,4354,120,2324,4306,0.00106813965594814,0.000155044617032436,0.000570132420859781,0.00105636411541404
"2020/07/27","HR",4076246,503,16,2610,32,4857,136,2761,4622,0.00119153750779516,0.000123397851847018,0.000677338904472399,0.00113388642393025
"2020/08/03","HR",4076246,403,13,3008,42,5260,149,3073,4547,0.00129040298352945,9.88654757342908e-05,0.000753879917944108,0.00111548714184571
"2020/08/10","HR",4076246,344,8,3287,50,5604,157,3378,4422,0.00137479435735724,8.43913738277817e-05,0.000828703665087927,0.0010848216717048
"2020/08/17","HR",4076246,967,9,3880,59,6571,166,4327,4971,0.00161202243436731,0.000237228077010072,0.00106151591439771,0.00121950441656367
"2020/08/24","HR",4076246,1604,5,5024,58,8175,171,5929,6304,0.00200552174721545,0.000393499312848145,0.0014545245797236,0.00154652099014633
"2020/08/31","HR",4076246,1948,13,6401,65,10123,184,7876,8093,0.00248341243389138,0.000477890686675927,0.0019321699426384,0.00198540519880302
"2020/09/07","HR",4076246,1841,14,7610,78,11964,198,9712,9868,0.00293505347812669,0.000451641044235309,0.00238258436806807,0.00242085487480393
"2020/09/14","HR",4076246,1569,26,8676,88,13533,224,11216,11346,0.00331996645933538,0.000384912981208691,0.00275155130480349,0.00278344339375003
"2020/09/21","HR",4076246,1389,24,9662,99,14922,248,12231,12696,0.00366072116354116,0.000340754704205781,0.00300055492234767,0.00311463047127185
"2020/09/28","HR",4076246,1275,24,10593,115,16197,272,13046,13953,0.00397350895897843,0.000312787795437272,0.0032004937876664,0.00342300243900883
"2020/10/05","HR",4076246,1462,26,11088,132,17659,298,13937,15413,0.0043321722977465,0.000358663338768072,0.0034190772588308,0.00378117513025465
"2020/10/12","HR",4076246,2781,26,12265,153,20440,324,16086,18193,0.00501441767744145,0.000682245379694945,0.00394627802149331,0.00446317518618847
"2020/10/19","HR",4076246,5140,39,15457,179,25580,363,20723,23328,0.00627538180963563,0.00126096413219418,0.00508384430184047,0.00572291269957701
"2020/10/26","HR",4076246,10800,74,24416,239,36380,437,31120,34063,0.00892487842981017,0.00264949662017454,0.00763447544628072,0.00835646327527828
"2020/11/02","HR",4076246,15115,125,37962,338,51495,562,45891,48804,0.0126329470792489,0.00370806864943872,0.0112581527218917,0.0119727808380554
"2020/11/09","HR",4076246,15752,232,52325,546,67247,794,60676,64096,0.0164972869645257,0.0038643398852768,0.0148852645301584,0.0157242717932137
"2020/11/16","HR",4076246,16959,255,68009,777,84206,1049,76031,80484,0.0206577326294831,0.00416044566495741,0.0186522108822677,0.0197446375905674
"2020/11/23","HR",4076246,19512,304,86059,1055,103718,1353,93595,99364,0.0254444898565984,0.00478675722711534,0.0229610774227071,0.0243763502006503
"2020/11/30","HR",4076246,22894,359,106172,1388,126612,1712,114648,121755,0.0310609320438462,0.00561644218724778,0.0281258785657195,0.0298693945360511
"2020/12/07","HR",4076246,23741,462,124773,1811,150353,2174,136820,145093,0.0368851634567688,0.00582423141292258,0.0335651969974334,0.0355947604732393
"2020/12/14","HR",4076246,25533,466,139506,2203,175886,2640,160964,170282,0.0431490150496315,0.00626385159286265,0.0394882938860903,0.0417742206922742
"2020/12/21","HR",4076246,19842,617,144233,2695,195728,3257,179531,189157,0.0480167291179188,0.00486771406828734,0.0440432201589404,0.0464047066835515
"2020/12/28","HR",4076246,9518,482,137999,2945,205246,3739,187587,197071,0.0503517206763282,0.00233499155840938,0.0460195483785817,0.0483461989291127
"2021/01/04","HR",4076246,7712,333,128752,3023,212958,4072,192518,202835,0.0522436575221417,0.00189193684581353,0.0472292398447002,0.0497602450882503
"2021/01/11","HR",4076246,7265,331,116505,3050,220223,4403,194643,208259,0.0540259346467313,0.00178227712458963,0.0477505528370957,0.0510908811686046
