"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","EG",100388076,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","EG",100388076,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","EG",100388076,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","EG",100388076,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","EG",100388076,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","EG",100388076,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","EG",100388076,1,0,1,0,1,0,1,1,9.9613424207871e-09,9.9613424207871e-09,9.9613424207871e-09,9.9613424207871e-09
"2020/02/24","EG",100388076,0,0,1,0,1,0,1,1,9.9613424207871e-09,0,9.9613424207871e-09,9.9613424207871e-09
"2020/03/02","EG",100388076,1,0,2,0,2,0,2,2,1.99226848415742e-08,9.9613424207871e-09,1.99226848415742e-08,1.99226848415742e-08
"2020/03/09","EG",100388076,47,1,49,1,49,1,49,49,4.88105778618568e-07,4.68183093776994e-07,4.88105778618568e-07,4.88105778618568e-07
"2020/03/16","EG",100388076,61,1,110,2,110,2,110,110,1.09574766628658e-06,6.07641887668014e-07,1.09574766628658e-06,1.09574766628658e-06
"2020/03/23","EG",100388076,184,8,294,10,294,10,294,294,2.92863467171141e-06,1.83288700542483e-06,2.92863467171141e-06,2.92863467171141e-06
"2020/03/30","EG",100388076,282,26,576,36,576,36,576,576,5.73773323437337e-06,2.80909856266196e-06,5.73773323437337e-06,5.73773323437337e-06
"2020/04/06","EG",100388076,494,35,1069,71,1070,71,1070,1070,1.06586363902422e-05,4.92090315586883e-06,1.06586363902422e-05,1.06586363902422e-05
"2020/04/13","EG",100388076,995,88,2064,159,2065,159,2065,2065,2.05701720989254e-05,9.91153570868317e-06,2.05701720989254e-05,2.05701720989254e-05
"2020/04/20","EG",100388076,1079,80,3142,239,3144,239,3144,3144,3.13184605709547e-05,1.07482884720293e-05,3.13184605709547e-05,3.13184605709547e-05
"2020/04/27","EG",100388076,1175,68,4270,306,4319,307,4319,4319,4.30230379153795e-05,1.17045773444249e-05,4.30230379153795e-05,4.30230379153795e-05
"2020/05/04","EG",100388076,2146,122,6355,427,6465,429,6465,6465,6.44000787503886e-05,2.13770408350091e-05,6.44000787503886e-05,6.44000787503886e-05
"2020/05/11","EG",100388076,2935,96,9106,515,9400,525,9399,9400,9.36366187553988e-05,2.92365400050102e-05,9.3626657412978e-05,9.36366187553988e-05
"2020/05/18","EG",100388076,2829,105,11653,594,12229,630,12228,12229,0.000121817256463806,2.81806377084067e-05,0.000121807295121385,0.000121817256463806
"2020/05/25","EG",100388076,5036,134,16195,693,17265,764,17263,17265,0.000171982576894889,5.01653204310839e-05,0.000171962654210048,0.000171982576894889
"2020/06/01","EG",100388076,7720,195,22920,800,24985,959,24936,24985,0.000248884140383366,7.69015634884765e-05,0.000248396034604747,0.000248884140383366
"2020/06/08","EG",100388076,9094,278,30935,998,34079,1237,33969,34079,0.000339472588358004,9.05884479746379e-05,0.000338376840691717,0.000339472588358004
