"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","BE",11455519,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","BE",11455519,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","BE",11455519,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","BE",11455519,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","BE",11455519,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","BE",11455519,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","BE",11455519,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","BE",11455519,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","BE",11455519,19,0,19,0,19,0,19,19,1.65858919181226e-06,1.65858919181226e-06,1.65858919181226e-06,1.65858919181226e-06
"2020/03/09","BE",11455519,388,0,407,0,407,0,407,407,3.55287263719784e-05,3.38701371801662e-05,3.55287263719784e-05,3.55287263719784e-05
"2020/03/16","BE",11455519,1348,19,1755,19,1755,19,1755,1755,0.000153201264822659,0.00011767253845068,0.000153201264822659,0.000153201264822659
"2020/03/23","BE",11455519,3673,199,5428,218,5428,218,5428,5428,0.000473832743850366,0.000320631479027707,0.000473832743850366,0.000473832743850366
"2020/03/30","BE",11455519,8130,782,13558,1000,13558,1000,13558,13558,0.00118353432961003,0.000709701585759667,0.00118353432961003,0.00118353432961003
"2020/04/06","BE",11455519,9694,1584,23252,2584,23252,2584,23252,23252,0.00202976399410625,0.000846229664496214,0.00202976399410625,0.00202976399410625
"2020/04/13","BE",11455519,11175,1979,34427,4563,34427,4563,34427,34427,0.00300527632139583,0.00097551232728958,0.00300527632139583,0.00300527632139583
"2020/04/20","BE",11455519,7963,1667,42371,6230,42390,6230,42390,42390,0.00370039978110114,0.000695123459705318,0.00370039978110114,0.00370039978110114
"2020/04/27","BE",11455519,5703,1197,47686,7427,48093,7427,48093,48093,0.00419823842114879,0.000497838640047649,0.00419823842114879,0.00419823842114879
"2020/05/04","BE",11455519,3095,701,49433,8109,51188,8128,51188,51188,0.00446841387107821,0.000270175449929418,0.00446841387107821,0.00446841387107821
"2020/05/11","BE",11455519,3051,540,48811,8450,54239,8668,54239,54239,0.00473474837761606,0.000266334506537853,0.00473474837761606,0.00473474837761606
"2020/05/18","BE",11455519,2071,315,42752,7983,56310,8983,56310,56310,0.0049155345995236,0.000180786221907536,0.0049155345995236,0.0049155345995236
"2020/05/25","BE",11455519,1510,233,34568,6632,57820,9216,57801,57820,0.00504734879318868,0.00013181419366508,0.00504569020399687,0.00504734879318868
"2020/06/01","BE",11455519,1144,161,24537,4814,58964,9377,58557,58964,0.00514721332136938,9.98645281806961e-05,0.0051116845949974,0.00514721332136938
"2020/06/08","BE",11455519,847,113,17421,3260,59811,9490,58056,59811,0.00522115148165701,7.39381602876308e-05,0.00506795021683435,0.00522115148165701
"2020/06/15","BE",11455519,671,58,12389,2121,60482,9548,55054,60482,0.00527972586837838,5.85743867213699e-05,0.00480589312452801,0.00527972586837838
"2020/06/22","BE",11455519,668,43,9962,1463,61150,9591,47592,61150,0.00533803837259578,5.83125042173995e-05,0.00415450404298574,0.00533803837259578
"2020/06/29","BE",11455519,607,39,7518,962,61757,9630,38505,61757,0.00539102593256578,5.29875599700022e-05,0.00336126193845953,0.00539102593256578
"2020/07/06","BE",11455519,637,25,6084,672,62394,9655,27967,62375,0.00544663231757548,5.56063850097058e-05,0.00244135599617966,0.00544497372838367
"2020/07/13","BE",11455519,704,13,5278,452,63098,9668,20708,62691,0.00550808741184053,6.14550942650438e-05,0.00180768763073938,0.00547255868546855
"2020/07/20","BE",11455519,1385,19,5519,310,64483,9687,16390,62728,0.00562898983450684,0.000120902422666315,0.00143075141335805,0.00547578856968418
"2020/07/27","BE",11455519,2489,15,7161,212,66972,9702,15784,61544,0.00584626501863425,0.000217275184127406,0.00137785114755604,0.00537243227478388
"2020/08/03","BE",11455519,3759,20,10249,174,70731,9722,16492,57173,0.00617440379610911,0.000328138777474857,0.00143965541849304,0.00499086946649907
"2020/08/10","BE",11455519,4340,30,13921,161,75071,9752,18761,51819,0.00655326048518622,0.000378856689077116,0.00163772588566262,0.00452349649107998
"2020/08/17","BE",11455519,3751,75,17065,197,78822,9827,21002,44395,0.00688070090931716,0.000327440424130936,0.00183335211612848,0.00387542458792133
"2020/08/24","BE",11455519,3453,42,19881,214,82275,9869,23311,39885,0.00718212767138704,0.000301426762069881,0.00203491435001766,0.0034817278902859
"2020/08/31","BE",11455519,3121,28,22298,229,85396,9897,25585,37303,0.0074545727696842,0.000272445098297161,0.00223342128802719,0.00325633434853541
"2020/09/07","BE",11455519,3655,17,24568,227,89051,9914,28569,37863,0.00777363295368809,0.000319060184003885,0.00249390708530971,0.00330521908260988
"2020/09/14","BE",11455519,6158,19,28237,231,95209,9933,34059,40970,0.00831119044017124,0.000537557486483153,0.00297315206757546,0.00357644206255518
"2020/09/21","BE",11455519,10108,27,34586,238,105317,9960,43560,49007,0.00919355989021536,0.000882369450044123,0.00380253395764958,0.00427802529069176
"2020/09/28","BE",11455519,11274,39,41520,247,116591,9999,54197,58771,0.010177714340136,0.000984154449920602,0.00473108202256048,0.00513036554694728
"2020/10/05","BE",11455519,18884,84,56653,256,135475,10083,72377,76511,0.0118261774084614,0.00164846306832541,0.00631808999662084,0.00667896408709199
"2020/10/12","BE",11455519,38829,139,92029,353,174304,10222,109821,114493,0.0152157226573497,0.00338954524888833,0.00958673282284286,0.00999457117569269
"2020/10/19","BE",11455519,72195,236,161103,561,246499,10458,179527,186017,0.0215179251153963,0.00630220245804664,0.0156716600967621,0.016238199247018
"2020/10/26","BE",11455519,105329,501,262777,1045,351828,10959,281097,290678,0.0307125325356276,0.00919460742023124,0.0245381287395185,0.0253744941630318
"2020/11/02","BE",11455519,99544,1060,356163,2086,451372,12019,376301,389615,0.039402143194036,0.00868961065840841,0.0328488827088498,0.0340111172614702
"2020/11/09","BE",11455519,53993,1416,400048,3475,505365,13435,426543,442971,0.0441154172063265,0.00471327401229049,0.0372347162970093,0.038668784888751
"2020/11/16","BE",11455519,33961,1335,422735,4771,539326,14770,457051,476228,0.0470800144454389,0.00296459723911243,0.0398978867740519,0.0415719270335984
"2020/11/23","BE",11455519,22306,1125,426157,5812,561632,15895,476236,497149,0.0490271981566265,0.00194718371118759,0.0415726253869423,0.0433982083221197
"2020/11/30","BE",11455519,16252,875,403580,6548,577884,16770,488833,510912,0.0504459029748019,0.00141870481817541,0.0426722700211138,0.0445996379561677
"2020/12/07","BE",11455519,15273,702,346658,7014,593157,17472,497948,522426,0.051779146802515,0.00133324382771309,0.0434679563623438,0.0456047430064059
"2020/12/14","BE",11455519,16793,664,258122,7177,609950,18136,504633,534879,0.0532450777655731,0.00146593096305807,0.0440515178753577,0.0466918172803869
"2020/12/21","BE",11455519,17683,653,176261,6770,627633,18789,511042,548811,0.0547887005381424,0.00154362277256927,0.0446109861980064,0.0479079996288252
"2020/12/28","BE",11455519,12582,530,134850,5884,640215,19319,504740,557940,0.055887035759794,0.00109833522165168,0.0440608583513327,0.048704908088407
"2021/01/04","BE",11455519,11380,455,112269,5004,651595,19774,477291,566199,0.0568804433915216,0.000993407631727554,0.0416647207341719,0.0494258706218374
"2021/01/11","BE",11455519,14696,382,104659,4261,666291,20156,419792,577240,0.0581633184843044,0.00128287509278279,0.036645393368908,0.0503896855306163
"2021/01/18","BE",11455519,13749,335,102156,3721,680040,20491,328212,584831,0.0593635260000005,0.00120020751569615,0.0286509934643729,0.0510523355598293
