"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/16","VE",28515829,15,0,15,0,15,0,15,15,5.26023634101607e-07,5.26023634101607e-07,5.26023634101607e-07,5.26023634101607e-07
"2020/03/23","VE",28515829,21,0,36,0,36,0,36,36,1.26245672184386e-06,7.3643308774225e-07,1.26245672184386e-06,1.26245672184386e-06
"2020/03/30","VE",28515829,83,1,119,1,119,1,119,119,4.17312083053942e-06,2.91066410869556e-06,4.17312083053942e-06,4.17312083053942e-06
"2020/04/06","VE",28515829,29,4,148,5,148,5,148,148,5.19009985646919e-06,1.01697902592977e-06,5.19009985646919e-06,5.19009985646919e-06
"2020/04/13","VE",28515829,33,4,181,9,181,9,181,181,6.34735185149273e-06,1.15725199502354e-06,6.34735185149273e-06,6.34735185149273e-06
"2020/04/20","VE",28515829,75,0,256,9,256,9,256,256,8.97747002200076e-06,2.63011817050804e-06,8.97747002200076e-06,8.97747002200076e-06
"2020/04/27","VE",28515829,69,1,325,10,325,10,325,325,1.13971787388682e-05,2.41970871686739e-06,1.13971787388682e-05,1.13971787388682e-05
"2020/05/04","VE",28515829,32,0,342,10,357,10,357,357,1.25193624916183e-05,1.1221837527501e-06,1.25193624916183e-05,1.25193624916183e-05
"2020/05/11","VE",28515829,57,0,378,10,414,10,414,414,1.45182523012044e-05,1.99888980958611e-06,1.45182523012044e-05,1.45182523012044e-05
"2020/05/18","VE",28515829,127,0,422,9,541,10,541,541,1.89719190699313e-05,4.45366676872694e-06,1.89719190699313e-05,1.89719190699313e-05
"2020/05/25","VE",28515829,580,0,973,5,1121,10,1121,1121,3.93114995885268e-05,2.03395805185955e-05,3.93114995885268e-05,3.93114995885268e-05
"2020/06/01","VE",28515829,389,4,1329,5,1510,14,1510,1510,5.29530458328951e-05,1.36415462443683e-05,5.29530458328951e-05,5.29530458328951e-05
"2020/06/08","VE",28515829,867,8,2121,13,2377,22,2362,2377,8.3357211883968e-05,3.04041660510729e-05,8.28311882498664e-05,8.3357211883968e-05
