"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/09","MV",530957,4,0,4,0,4,0,4,4,7.53356674834309e-06,7.53356674834309e-06,7.53356674834309e-06,7.53356674834309e-06
"2020/03/16","MV",530957,9,0,13,0,13,0,13,13,2.4484091932115e-05,1.69505251837719e-05,2.4484091932115e-05,2.4484091932115e-05
"2020/03/23","MV",530957,0,0,13,0,13,0,13,13,2.4484091932115e-05,0,2.4484091932115e-05,2.4484091932115e-05
"2020/03/30","MV",530957,4,0,17,0,17,0,17,17,3.20176586804581e-05,7.53356674834309e-06,3.20176586804581e-05,3.20176586804581e-05
"2020/04/06","MV",530957,2,0,19,0,19,0,19,19,3.57844420546297e-05,3.76678337417154e-06,3.57844420546297e-05,3.57844420546297e-05
"2020/04/13","MV",530957,1,0,20,0,20,0,20,20,3.76678337417154e-05,1.88339168708577e-06,3.76678337417154e-05,3.76678337417154e-05
"2020/04/20","MV",530957,32,0,52,0,52,0,52,52,9.79363677284601e-05,6.02685339867447e-05,9.79363677284601e-05,9.79363677284601e-05
"2020/04/27","MV",530957,162,0,210,0,214,0,214,214,0.000403045821036355,0.000305109453307895,0.000403045821036355,0.000403045821036355
"2020/05/04","MV",530957,313,1,514,1,527,1,527,527,0.000992547419094202,0.000589501598057846,0.000992547419094202,0.000992547419094202
"2020/05/11","MV",530957,308,2,822,3,835,3,835,835,0.00157263205871662,0.000580084639622418,0.00157263205871662,0.00157263205871662
"2020/05/18","MV",530957,259,1,1077,4,1094,4,1094,1094,0.00206043050567183,0.000487798446955215,0.00206043050567183,0.00206043050567183
"2020/05/25","MV",530957,277,0,1352,4,1371,4,1371,1371,0.00258213000299459,0.000521699497322759,0.00258213000299459,0.00258213000299459
"2020/06/01","MV",530957,402,1,1753,5,1773,5,1769,1773,0.00333925346120307,0.00075712345820848,0.00333171989445473,0.00333925346120307
"2020/06/08","MV",530957,130,3,1851,8,1903,8,1890,1903,0.00358409438052422,0.00024484091932115,0.00355961028859211,0.00358409438052422
"2020/06/15","MV",530957,132,0,1821,8,2035,8,2022,2035,0.00383270208321955,0.000248607702695322,0.00380821799128743,0.00383270208321955
"2020/06/22","MV",530957,168,0,1676,7,2203,8,2186,2203,0.00414911188664995,0.00031640980343041,0.0041170942279695,0.00414911188664995
"2020/06/29","MV",530957,120,0,1488,5,2323,8,2304,2323,0.00437511888910025,0.000226007002450293,0.00433933444704562,0.00437511888910025
"2020/07/06","MV",530957,145,3,1374,7,2468,11,2448,2468,0.00464821068372768,0.000273091794627437,0.00461054284998597,0.00464821068372768
"2020/07/13","MV",530957,263,2,1360,9,2731,13,2679,2727,0.00514354269743124,0.000495332013703558,0.00504560632970278,0.0051360091306829
"2020/07/20","MV",530957,235,2,1193,10,2966,15,2752,2953,0.0055861397438964,0.000442597046465156,0.00518309392286004,0.00556165565196428
"2020/07/27","MV",530957,336,0,1399,7,3302,15,2775,3289,0.00621895935075722,0.000632819606860819,0.00522641193166302,0.0061944752588251
"2020/08/03","MV",530957,862,2,2129,9,4164,17,3329,4147,0.00784244298502515,0.00162348363426794,0.00626981092630853,0.00781042532634469
"2020/08/10","MV",530957,877,2,2838,11,5041,19,3947,5022,0.00949417749459937,0.00165173450957422,0.00743374698892754,0.00945839305254475
"2020/08/17","MV",530957,744,3,3462,14,5785,22,4414,5765,0.0108954209097912,0.00140124341519181,0.0083132909067966,0.0108577530760495
"2020/08/24","MV",530957,994,4,4311,15,6779,26,5006,6727,0.0127675122467544,0.00187209133696326,0.00942825878555137,0.012669575879026
"2020/08/31","MV",530957,888,2,4936,15,7667,28,5764,7453,0.0144399640648866,0.00167245181813217,0.0108558696843624,0.0140369182438503
"2020/09/07","MV",530957,917,1,5618,14,8584,29,6549,8057,0.0161670342419443,0.00172707017705765,0.0123343321587247,0.0151744868228501
"2020/09/14","MV",530957,589,3,5871,17,9173,32,6970,8338,0.0172763519456378,0.00110931770369352,0.0131272400589878,0.0157037198869212
"2020/09/21","MV",530957,551,1,5560,16,9724,33,7401,8630,0.018314100765222,0.00103774881958426,0.0139389818761218,0.0162536702595502
"2020/09/28","MV",530957,374,1,5057,15,10098,34,7630,8727,0.0190184892561921,0.000704388490970079,0.0143702785724644,0.0164363592531975
