"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/23","BO",11513102,27,0,27,0,27,0,27,27,2.34515424253168e-06,2.34515424253168e-06,2.34515424253168e-06,2.34515424253168e-06
"2020/03/30","BO",11513102,69,3,96,3,96,3,96,96,8.3383261956682e-06,5.99317195313652e-06,8.3383261956682e-06,8.3383261956682e-06
"2020/04/06","BO",11513102,87,8,183,11,183,11,183,183,1.58949343104925e-05,7.55660811482431e-06,1.58949343104925e-05,1.58949343104925e-05
"2020/04/13","BO",11513102,147,16,330,27,330,27,330,330,2.86629962976095e-05,1.27680619871169e-05,2.86629962976095e-05,2.86629962976095e-05
"2020/04/20","BO",11513102,234,6,564,33,564,33,564,564,4.89876663995507e-05,2.03246701019412e-05,4.89876663995507e-05,4.89876663995507e-05
"2020/04/27","BO",11513102,386,17,950,50,950,50,950,950,8.25146863112999e-05,3.35270199117492e-05,8.25146863112999e-05,8.25146863112999e-05
"2020/05/04","BO",11513102,644,26,1594,76,1594,76,1594,1594,0.000138450957873907,5.59362715626075e-05,0.000138450957873907,0.000138450957873907
"2020/05/11","BO",11513102,962,42,2529,118,2556,118,2556,2556,0.000222007934959666,8.35569770857585e-05,0.000222007934959666,0.000222007934959666
"2020/05/18","BO",11513102,1532,51,3992,166,4088,169,4088,4088,0.000355073723832204,0.000133065788872538,0.000355073723832204,0.000355073723832204
"2020/05/25","BO",11513102,2175,81,6080,239,6263,250,6263,6263,0.000543988926702812,0.000188915202870608,0.000543988926702812,0.000543988926702812
"2020/06/01","BO",11513102,3719,63,9652,286,9982,313,9982,9982,0.000867012209220417,0.000323023282517605,0.000867012209220417,0.000867012209220417
"2020/06/08","BO",11513102,3661,152,13079,432,13643,465,13643,13643,0.00118499775299481,0.000317985543774389,0.00118499775299481,0.00118499775299481
"2020/06/15","BO",11513102,4816,146,17509,561,18459,611,18432,18459,0.00160330378381083,0.000418306030816022,0.0016009586295683,0.00160330378381083
"2020/06/22","BO",11513102,5929,162,22794,697,24388,773,24292,24388,0.00211828228395788,0.00051497850014705,0.00210994395776221,0.00211828228395788
"2020/06/29","BO",11513102,7136,241,28968,896,31524,1014,31341,31524,0.00273809786450255,0.00061981558054467,0.00272220293019205,0.00273809786450255
"2020/07/06","BO",11513102,7773,420,35209,1265,39297,1434,38967,39297,0.00341324171365806,0.00067514384915551,0.00338457871736045,0.00341324171365806
"2020/07/13","BO",11513102,8890,373,41924,1557,48187,1807,47623,48187,0.00418540546240275,0.000772163748744691,0.0041364177960032,0.00418540546240275
"2020/07/20","BO",11513102,11395,344,49600,1838,59582,2151,58632,59582,0.00517514741031566,0.000989741947912908,0.00509263272400436,0.00517514741031566
