"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","LU",613894,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","LU",613894,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","LU",613894,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","LU",613894,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","LU",613894,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","LU",613894,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","LU",613894,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","LU",613894,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","LU",613894,1,0,1,0,1,0,1,1,1.62894571375514e-06,1.62894571375514e-06,1.62894571375514e-06,1.62894571375514e-06
"2020/03/09","LU",613894,4,0,5,0,5,0,5,5,8.14472856877572e-06,6.51578285502057e-06,8.14472856877572e-06,8.14472856877572e-06
"2020/03/16","LU",613894,72,1,77,1,77,1,77,77,0.000125428819959146,0.00011728409139037,0.000125428819959146,0.000125428819959146
"2020/03/23","LU",613894,721,7,798,8,798,8,798,798,0.0012998986795766,0.00117446985961746,0.0012998986795766,0.0012998986795766
"2020/03/30","LU",613894,1152,13,1950,21,1950,21,1950,1950,0.00317644414182253,0.00187654546224593,0.00317644414182253,0.00317644414182253
"2020/04/06","LU",613894,854,15,2804,36,2804,36,2804,2804,0.00456756378136942,0.00139111963954689,0.00456756378136942,0.00456756378136942
"2020/04/13","LU",613894,477,30,3281,66,3281,66,3281,3281,0.00534457088683063,0.000777007105461203,0.00534457088683063,0.00534457088683063
"2020/04/20","LU",613894,269,7,3549,73,3550,73,3550,3550,0.00578275728383076,0.000438186397000134,0.00578275728383076,0.00578275728383076
"2020/04/27","LU",613894,173,15,3718,88,3723,88,3723,3723,0.0060645648923104,0.00028180760847964,0.0060645648923104,0.0060645648923104
"2020/05/04","LU",613894,101,8,3747,95,3824,96,3824,3824,0.00622908840939967,0.000164523517089269,0.00622908840939967,0.00622908840939967
"2020/05/11","LU",613894,62,5,3088,93,3886,101,3886,3886,0.00633008304365249,0.000100994634252819,0.00633008304365249,0.00633008304365249
"2020/05/18","LU",613894,59,6,1995,86,3945,107,3945,3945,0.00642619084076404,9.61077971115535e-05,0.00642619084076404,0.00642619084076404
"2020/05/25","LU",613894,47,3,1188,74,3992,110,3991,3992,0.00650275128931053,7.65604485464917e-05,0.00650112234359678,0.00650275128931053
"2020/06/01","LU",613894,26,0,737,44,4018,110,4013,4018,0.00654510387786817,4.23525885576337e-05,0.00653695914929939,0.00654510387786817
"2020/06/08","LU",613894,21,0,489,37,4039,110,3962,4039,0.00657931173785702,3.4207859988858e-05,0.00645388291789788,0.00657931173785702
"2020/06/15","LU",613894,31,0,347,22,4070,110,3272,4070,0.00662980905498343,5.04973171264094e-05,0.00532991037540683,0.00662980905498343
"2020/06/22","LU",613894,50,0,296,14,4120,110,2170,4120,0.00671125634067119,8.14472856877572e-05,0.00353481219884866,0.00671125634067119
"2020/06/29","LU",613894,122,0,356,9,4242,110,1438,4242,0.00690998771774932,0.000198731377078127,0.0023424239363799,0.00690998771774932
"2020/07/06","LU",613894,280,0,577,3,4522,110,1241,4521,0.00736609251760076,0.00045610479985144,0.00202152163077013,0.007364463571887
"2020/07/13","LU",613894,403,1,933,1,4925,111,1375,4920,0.00802255764024408,0.000656465122643323,0.00223980035641332,0.0080144129116753
"2020/07/20","LU",613894,558,0,1465,1,5483,111,1760,5406,0.00893150934851945,0.00090895170827537,0.00286694445620905,0.00880608052856031
"2020/07/27","LU",613894,789,1,2233,2,6272,112,2448,5474,0.0102167475166723,0.00128523816815281,0.00398765910727259,0.00891684883709565
"2020/08/03","LU",613894,423,5,2625,7,6695,117,2809,4745,0.0109057915535907,0.000689044036918426,0.0045757085099382,0.00772934741176816
"2020/08/10","LU",613894,418,2,2993,9,7113,119,3168,4309,0.0115866908619403,0.00068089930834965,0.00516050002117629,0.00701912708057091
"2020/08/17","LU",613894,326,4,3197,13,7439,123,3447,4158,0.0121177271646245,0.000531036302684177,0.00561497587531398,0.00677315627779389
"2020/08/24","LU",613894,265,1,3182,14,7704,124,3686,4154,0.0125493977787696,0.000431670614145113,0.00600429390090146,0.00676664049493887
