"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/23","SR",581363,5,0,5,0,5,0,5,5,8.60047853062544e-06,8.60047853062544e-06,8.60047853062544e-06,8.60047853062544e-06
"2020/03/30","SR",581363,3,0,8,0,8,0,8,8,1.37607656490007e-05,5.16028711837527e-06,1.37607656490007e-05,1.37607656490007e-05
"2020/04/06","SR",581363,2,1,10,1,10,1,10,10,1.72009570612509e-05,3.44019141225018e-06,1.72009570612509e-05,1.72009570612509e-05
"2020/04/13","SR",581363,0,0,10,1,10,1,10,10,1.72009570612509e-05,0,1.72009570612509e-05,1.72009570612509e-05
"2020/04/20","SR",581363,0,0,10,1,10,1,10,10,1.72009570612509e-05,0,1.72009570612509e-05,1.72009570612509e-05
"2020/04/27","SR",581363,0,0,10,1,10,1,10,10,1.72009570612509e-05,0,1.72009570612509e-05,1.72009570612509e-05
"2020/05/04","SR",581363,0,0,10,1,10,1,10,10,1.72009570612509e-05,0,1.72009570612509e-05,1.72009570612509e-05
"2020/05/11","SR",581363,0,0,5,1,10,1,10,10,1.72009570612509e-05,0,1.72009570612509e-05,1.72009570612509e-05
"2020/05/18","SR",581363,0,0,2,1,10,1,10,10,1.72009570612509e-05,0,1.72009570612509e-05,1.72009570612509e-05
"2020/05/25","SR",581363,1,0,1,0,11,1,11,11,1.8921052767376e-05,1.72009570612509e-06,1.8921052767376e-05,1.8921052767376e-05
"2020/06/01","SR",581363,12,0,13,0,23,1,23,23,3.9562201240877e-05,2.06411484735011e-05,3.9562201240877e-05,3.9562201240877e-05
"2020/06/08","SR",581363,99,0,112,0,122,1,122,122,0.000209851676147261,0.000170289474906384,0.000209851676147261,0.000209851676147261
"2020/06/15","SR",581363,86,2,198,2,208,3,203,208,0.000357779906874018,0.000147928230726758,0.000349179428343393,0.000357779906874018
"2020/06/22","SR",581363,106,5,304,7,314,8,306,314,0.000540110051723278,0.000182330144849259,0.000526349286074277,0.000540110051723278
"2020/06/29","SR",581363,176,3,480,10,490,11,480,490,0.000842846896001294,0.000302736844278016,0.000825645938940043,0.000842846896001294
"2020/07/06","SR",581363,104,3,584,13,594,14,584,594,0.0010217368494383,0.000178889953437009,0.00100453589237705,0.0010217368494383
"2020/07/13","SR",581363,147,4,730,17,741,18,731,741,0.00127459091823869,0.000252854068800388,0.00125738996117744,0.00127459091823869
"2020/07/20","SR",581363,288,3,1006,20,1029,21,1019,1029,0.00176997848160272,0.000495387563364026,0.00175277752454147,0.00176997848160272
"2020/07/27","SR",581363,410,2,1317,22,1439,23,1429,1434,0.002475217721114,0.000705239239511286,0.00245801676405275,0.00246661724258338
"2020/08/03","SR",581363,410,4,1641,24,1849,27,1839,1841,0.00318045696062529,0.000705239239511286,0.00316325600356404,0.00316669619497629
"2020/08/10","SR",581363,542,2,2077,21,2391,29,2381,2381,0.00411274883334509,0.000932291872719798,0.00409554787628384,0.00409554787628384
"2020/08/17","SR",581363,625,18,2526,36,3016,47,3005,3006,0.00518780864967327,0.00107505981632818,0.00516888759690589,0.00517060769261202
"2020/08/24","SR",581363,591,11,3013,44,3607,58,3584,3597,0.0062043852119932,0.00101657656231993,0.00616482301075232,0.00618718425493194
"2020/08/31","SR",581363,402,9,3268,49,4009,67,3887,3999,0.00689586368585548,0.000691478473862286,0.00668601200970822,0.00687866272879423
"2020/09/07","SR",581363,337,18,3317,64,4346,85,4138,4336,0.00747553593881964,0.000579672252964155,0.00711775603194562,0.00745833498175839
"2020/09/14","SR",581363,236,8,3143,70,4582,93,4268,4572,0.00788147852546516,0.000405942586645521,0.00734136847374188,0.00786427756840391
