"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/09","CL",18952035,10,0,10,0,10,0,10,10,5.27647822516157e-07,5.27647822516157e-07,5.27647822516157e-07,5.27647822516157e-07
"2020/03/16","CL",18952035,65,0,75,0,75,0,75,75,3.95735866887118e-06,3.42971084635502e-06,3.95735866887118e-06,3.95735866887118e-06
"2020/03/23","CL",18952035,557,1,632,1,632,1,632,632,3.33473423830211e-05,2.938998371415e-05,3.33473423830211e-05,3.33473423830211e-05
"2020/03/30","CL",18952035,1507,6,2139,7,2139,7,2139,2139,0.000112863869236206,7.95165268531849e-05,0.000112863869236206,0.000112863869236206
"2020/04/06","CL",18952035,2332,27,4471,34,4471,34,4471,4471,0.000235911341446974,0.000123047472210768,0.000235911341446974,0.000235911341446974
"2020/04/13","CL",18952035,2742,46,7213,80,7213,80,7213,7213,0.000380592374380904,0.00014468103293393,0.000380592374380904,0.000380592374380904
"2020/04/20","CL",18952035,2875,53,10088,133,10088,133,10088,10088,0.000532291123354299,0.000151698748973395,0.000532291123354299,0.000532291123354299
"2020/04/27","CL",18952035,3243,56,13321,189,13331,189,13331,13331,0.000703407312196289,0.00017111618884199,0.000703407312196289,0.000703407312196289
"2020/05/04","CL",18952035,6332,71,19588,260,19663,260,19663,19663,0.00103751391341352,0.000334106601217231,0.00103751391341352,0.00103751391341352
"2020/05/11","CL",18952035,9203,52,28234,311,28866,312,28866,28866,0.00152310820447514,0.00048559429106162,0.00152310820447514,0.00152310820447514
"2020/05/18","CL",18952035,14915,138,41642,443,43781,450,43781,43781,0.00231009493175799,0.000786986727282848,0.00231009493175799,0.00231009493175799
"2020/05/25","CL",18952035,25321,268,64631,684,69102,718,69102,69102,0.00364615198315115,0.00133605705139316,0.00364615198315115,0.00364615198315115
"2020/06/01","CL",18952035,30586,336,92475,974,99688,1054,99678,99688,0.00526001561309907,0.00161386362994792,0.00525948796527655,0.00526001561309907
"2020/06/08","CL",18952035,34462,1136,124062,2057,134150,2190,134075,134150,0.00707839553905425,0.00181837992595518,0.00707443818038538,0.00707839553905425
"2020/06/15","CL",18952035,40143,1133,160962,3134,174293,3323,173661,174293,0.00919653219298086,0.00211813665392661,0.00916318485059784,0.00919653219298086
"2020/06/22","CL",18952035,68062,1156,222692,4219,242355,4479,240216,242355,0.0127878088025903,0.00359127660960947,0.0126749449333541,0.0127878088025903
"2020/06/29","CL",18952035,29627,1030,243116,5197,271982,5509,267511,271982,0.0143510710063589,0.00156326220376862,0.014115159664912,0.0143510710063589
"2020/07/06","CL",18952035,23550,799,251751,5858,295532,6308,288319,295532,0.0155936816283845,0.00124261062202555,0.0152130892540036,0.0155936816283845
"2020/07/13","CL",18952035,19509,671,245939,6261,315041,6979,304953,315031,0.0166230697653313,0.00102938813694677,0.016090778641977,0.0166225421175088
"2020/07/20","CL",18952035,15889,1524,231242,7449,330930,8503,317599,330855,0.0174614493905272,0.000838379625195922,0.0167580420783309,0.0174574920318583
"2020/07/27","CL",18952035,14860,609,211640,6922,345790,9112,326127,345158,0.0182455340547862,0.00078408466425901,0.0172080201413727,0.0182121867124032
"2020/08/03","CL",18952035,13941,496,185438,6285,359731,9608,330865,357592,0.018981127884156,0.000735593829369775,0.0174580196796808,0.0188682640149198
"2020/08/10","CL",18952035,13325,469,130701,5598,373056,10077,329275,368585,0.0196842186076588,0.00070309072350278,0.0173741236759008,0.0194483072662118
"2020/08/17","CL",18952035,12890,375,113964,4943,385946,10452,316844,378733,0.0203643566508821,0.000680138043223327,0.0167182046677309,0.0199837642765012
"2020/08/24","CL",18952035,11719,400,102133,4544,397665,10852,297977,387577,0.0209827071340888,0.000618350483206685,0.0157226915209897,0.0204504160107345
"2020/08/31","CL",18952035,12309,392,94933,4265,409974,11244,275824,396643,0.0216321888388239,0.000649481704735138,0.0145537932997697,0.0209287815266276
"2020/09/07","CL",18952035,12536,348,91580,3089,422510,11592,248217,402847,0.0222936481491302,0.000661459310306255,0.0130971159561493,0.0212561342357166
"2020/09/14","CL",18952035,12238,357,88958,2837,434748,11949,192393,405882,0.0229393835543254,0.000645735405195273,0.0101515747517351,0.0214162753498503
"2020/09/21","CL",18952035,11526,337,86543,2678,446274,12286,174292,402493,0.0235475504345576,0.000608166880232123,0.00919647942819861,0.0212374555027996
"2020/09/28","CL",18952035,11627,355,84845,2564,457901,12641,162369,388799,0.0241610465577971,0.000613496123239536,0.00856736492941259,0.0205148945746459
"2020/10/05","CL",18952035,12278,338,84233,2527,470179,12979,155138,370491,0.0248088925542824,0.000647845996485338,0.00818582278895116,0.0195488769411834
"2020/10/12","CL",18952035,11192,339,83706,2466,481371,13318,150441,347221,0.0253994359972425,0.000590543442960083,0.00793798660671532,0.0183210404581883
"2020/10/19","CL",18952035,10389,317,81786,2391,491760,13635,145970,317467,0.0259476093200545,0.000548173322812036,0.00770207526526835,0.0167510771270737
"2020/10/26","CL",18952035,10303,309,79553,2352,502063,13944,142332,259708,0.0264912448715929,0.000543635551538397,0.00751011698743697,0.0137034360690026
"2020/11/02","CL",18952035,9801,303,77116,2298,511864,14247,138808,239882,0.027008392502441,0.000517147630848086,0.00732417389478227,0.0126573214960821
"2020/11/09","CL",18952035,9694,296,75284,2257,521558,14543,135612,226026,0.0275198943015882,0.000511501799147163,0.00715553765070611,0.0119262126732037
"2020/11/16","CL",18952035,9715,276,73372,2178,531273,14819,133608,216232,0.0280325041611626,0.000512609859574447,0.00704979702707387,0.0114094343958314
"2020/11/23","CL",18952035,9367,250,70461,2090,540640,15069,130666,209710,0.0285267518765135,0.000494247715350884,0.00689456303768962,0.0110653024859863
"2020/11/30","CL",18952035,9790,287,69059,2038,550430,15356,127920,204640,0.0290433190947568,0.000516567218243318,0.00674967094562668,0.0107977850399706
"2020/12/07","CL",18952035,9952,272,68622,1993,560382,15628,125634,200651,0.0295684342077249,0.00052511511296808,0.00662905065339949,0.0105873063235689
"2020/12/14","CL",18952035,11537,258,69856,1942,571919,15886,125645,198863,0.0301771815005618,0.000608747292836891,0.00662963106600426,0.0104929628929031
