"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","AF",38041757,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","AF",38041757,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","AF",38041757,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","AF",38041757,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","AF",38041757,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","AF",38041757,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","AF",38041757,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","AF",38041757,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","AF",38041757,1,0,1,0,1,0,1,1,2.6286903625403e-08,2.6286903625403e-08,2.6286903625403e-08,2.6286903625403e-08
"2020/03/09","AF",38041757,3,0,4,0,4,0,4,4,1.05147614501612e-07,7.8860710876209e-08,1.05147614501612e-07,1.05147614501612e-07
"2020/03/16","AF",38041757,12,0,16,0,16,0,16,16,4.20590458006448e-07,3.15442843504836e-07,4.20590458006448e-07,4.20590458006448e-07
"2020/03/23","AF",38041757,18,0,34,0,34,0,34,34,8.93754723263702e-07,4.73164265257254e-07,8.93754723263702e-07,8.93754723263702e-07
"2020/03/30","AF",38041757,80,4,114,4,114,4,114,114,2.99670701329594e-06,2.10295229003224e-06,2.99670701329594e-06,2.99670701329594e-06
"2020/04/06","AF",38041757,185,3,299,7,299,7,299,299,7.8597841839955e-06,4.86307717069956e-06,7.8597841839955e-06,7.8597841839955e-06
"2020/04/13","AF",38041757,308,11,607,18,607,18,607,607,1.59561505006196e-05,8.09636631662412e-06,1.59561505006196e-05,1.59561505006196e-05
"2020/04/20","AF",38041757,389,15,995,33,996,33,996,996,2.61817560109014e-05,1.02256055102818e-05,2.61817560109014e-05,2.61817560109014e-05
"2020/04/27","AF",38041757,535,24,1527,57,1531,57,1531,1531,4.0245249450492e-05,1.40634934395906e-05,4.0245249450492e-05,4.0245249450492e-05
"2020/05/04","AF",38041757,1173,28,2688,85,2704,85,2704,2704,7.10797874030897e-05,3.08345379525977e-05,7.10797874030897e-05,7.10797874030897e-05
"2020/05/11","AF",38041757,1698,35,4368,120,4402,120,4402,4402,0.000115714949759024,4.46351623559343e-05,0.000115714949759024,0.000115714949759024
"2020/05/18","AF",38041757,2262,49,6550,165,6664,169,6664,6664,0.000175175925759686,5.94609760006616e-05,0.000175175925759686,0.000175175925759686
"2020/05/25","AF",38041757,3918,49,10283,211,10582,218,10581,10582,0.000278168014164015,0.000102992088404329,0.000278141727260389,0.000278168014164015
"2020/06/01","AF",38041757,4623,39,14598,239,15205,257,15201,15205,0.000399692369624253,0.000121524355460238,0.000399587222009751,0.000399692369624253
"2020/06/08","AF",38041757,5137,100,19346,324,20342,357,20326,20342,0.000534728193547948,0.000135035823923695,0.000534307603089941,0.000534728193547948
"2020/06/15","AF",38041757,4424,114,23235,414,24766,471,24732,24766,0.000651021455186731,0.000116293261638783,0.000650127700463467,0.000651021455186731
"2020/06/22","AF",38041757,4067,110,26129,496,28833,581,28719,28833,0.000757930292231245,0.000106908837044514,0.000754933585217949,0.000757930292231245
"2020/06/29","AF",38041757,2134,140,26565,601,30967,721,30668,30967,0.000814026544567855,5.609625233661e-05,0.000806166760383859,0.000814026544567855
"2020/07/06","AF",38041757,1984,143,26287,695,32951,864,32344,32950,0.000866179761360654,5.21532167927996e-05,0.000850223610860035,0.000866153474457029
"2020/07/13","AF",38041757,1500,146,23869,792,34451,1010,33455,34447,0.000905610116798759,3.94303554381045e-05,0.000879428360787857,0.000905504969184257
"2020/07/20","AF",38041757,1024,171,20270,924,35475,1181,33944,35459,0.000932527906111171,2.69177893124127e-05,0.000892282656660679,0.000932107315653165
"2020/07/27","AF",38041757,788,88,15921,912,36263,1269,33559,36229,0.000953241986167989,2.07140800568176e-05,0.000882162198764899,0.000952348231444725
"2020/08/03","AF",38041757,447,15,11944,813,36710,1284,32308,36596,0.000964992232088544,1.17502459205551e-05,0.00084927728232952,0.000961995525075248
"2020/08/10","AF",38041757,344,28,8221,731,37054,1312,30390,36755,0.000974034926935683,9.04269484713863e-06,0.000798859001175997,0.000966175142751687
"2020/08/17","AF",38041757,542,63,6629,654,37596,1375,27014,36989,0.000988282428700651,1.42475017649684e-05,0.000710114414536637,0.000972326278200032
