"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","RO",19414458,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","RO",19414458,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","RO",19414458,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","RO",19414458,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","RO",19414458,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","RO",19414458,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","RO",19414458,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","RO",19414458,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","RO",19414458,3,0,3,0,3,0,3,3,1.5452401504075e-07,1.5452401504075e-07,1.5452401504075e-07,1.5452401504075e-07
"2020/03/09","RO",19414458,12,0,15,0,15,0,15,15,7.72620075203748e-07,6.18096060162998e-07,7.72620075203748e-07,7.72620075203748e-07
"2020/03/16","RO",19414458,124,0,139,0,139,0,139,139,7.15961269688806e-06,6.38699262168431e-06,7.15961269688806e-06,7.15961269688806e-06
"2020/03/23","RO",19414458,294,2,433,2,433,2,433,433,2.23029661708815e-05,1.51433534739935e-05,2.23029661708815e-05,2.23029661708815e-05
"2020/03/30","RO",19414458,1327,38,1760,40,1760,40,1760,1760,9.06540888239064e-05,6.83511226530249e-05,9.06540888239064e-05,9.06540888239064e-05
"2020/04/06","RO",19414458,2104,108,3864,148,3864,148,3864,3864,0.000199026931372485,0.000108372842548579,0.000199026931372485,0.000199026931372485
"2020/04/13","RO",19414458,2436,158,6300,306,6300,306,6300,6300,0.000324500431585574,0.000125473500213089,0.000324500431585574,0.000324500431585574
"2020/04/20","RO",19414458,2446,128,8743,434,8746,434,8746,8746,0.000450489011848798,0.000125988580263224,0.000450489011848798,0.000450489011848798
"2020/04/27","RO",19414458,2290,174,11021,608,11036,608,11036,11036,0.000568442343329904,0.000117953331481105,0.000568442343329904,0.000568442343329904
"2020/05/04","RO",19414458,2127,172,13024,780,13163,780,13163,13163,0.000677999869993795,0.000109557526663891,0.000677999869993795,0.000677999869993795
"2020/05/11","RO",19414458,2199,172,14929,950,15362,952,15362,15362,0.000791265973018665,0.000113266103024869,0.000791265973018665,0.000791265973018665
"2020/05/18","RO",19414458,1509,145,15111,1057,16871,1097,16871,16871,0.000868991552584162,7.7725579565497e-05,0.000868991552584162,0.000868991552584162
"2020/05/25","RO",19414458,1199,82,14206,1031,18070,1179,18067,18070,0.000930749650595448,6.17580980112862e-05,0.000930595126580407,0.000930749650595448
"2020/06/01","RO",19414458,1187,83,12957,956,19257,1262,19242,19257,0.000991889652546571,6.11400019511232e-05,0.000991117032471368,0.000991889652546571
"2020/06/08","RO",19414458,1222,64,11733,892,20479,1326,20340,20479,0.00105483243467317,6.29427821265986e-05,0.00104767282197628,0.00105483243467317
"2020/06/15","RO",19414458,1520,84,10963,802,21999,1410,21566,21999,0.00113312460229382,7.82921676206464e-05,0.00111082163612293,0.00113312460229382
"2020/06/22","RO",19414458,2046,102,10882,732,24045,1512,22285,24045,0.00123850998055161,0.000105385378257791,0.0011478558917277,0.00123850998055161
"2020/06/29","RO",19414458,2268,100,10951,660,26313,1612,22449,26313,0.00135533013592241,0.000116820155370807,0.00115630320454993,0.00135533013592241
"2020/07/06","RO",19414458,2660,138,12102,653,28973,1750,22673,28970,0.00149234142925855,0.000137011293336131,0.00116784099767297,0.0014921869052435
"2020/07/13","RO",19414458,3562,134,14465,705,32535,1884,23789,32520,0.00167581294311693,0.000183471513858383,0.00122532393126813,0.00167504032304172
"2020/07/20","RO",19414458,4923,142,18201,764,37458,2026,26422,37319,0.0019293868517988,0.00025357390868187,0.00136094450846889,0.00192222723910191
"2020/07/27","RO",19414458,7340,161,24319,861,44798,2187,31635,44365,0.0023074556085985,0.000378068756799701,0.0016294557386047,0.00228515264242762
"2020/08/03","RO",19414458,8388,226,31187,1003,53186,2413,37824,51426,0.00273950475465243,0.000432049146053936,0.00194823878163377,0.00264885066582853
"2020/08/10","RO",19414458,8582,287,37723,1188,61768,2700,44897,57904,0.00318154645367901,0.000442041699026571,0.00231255490109484,0.00298251952230652
"2020/08/17","RO",19414458,8693,291,44148,1379,70461,2991,52391,64161,0.00362930554126208,0.000447759087583079,0.00269855589066664,0.00330480510967651
"2020/08/24","RO",19414458,8064,281,49552,1522,78525,3272,59268,69779,0.00404466609369162,0.000415360552429535,0.00305277644114505,0.00359417708184282
"2020/08/31","RO",19414458,8260,306,54250,1694,86785,3578,66306,75749,0.00447012221510382,0.000425456121412197,0.00341528978043065,0.00390167987177391
"2020/09/07","RO",19414458,8229,315,57556,1867,95014,3893,73015,81851,0.00489398158836059,0.000423859373256776,0.00376085698606678,0.0042159817183668
"2020/09/14","RO",19414458,8481,270,58697,1976,103495,4163,79450,88133,0.00533082097888079,0.000436839390520199,0.00409231099832918,0.00453955500586213
"2020/09/21","RO",19414458,9286,272,59595,2022,112781,4435,86468,95910,0.00580912431343692,0.000478303334556133,0.00445379417751451,0.00494013276085276
"2020/09/28","RO",19414458,9892,283,60905,2018,122673,4718,93700,104603,0.00631864149903129,0.000509517185594365,0.00482630006977274,0.00538789184843584
"2020/10/05","RO",19414458,11392,229,63604,1956,134065,4947,101530,114808,0.00690542069214603,0.00058677919311474,0.0052296077490291,0.00591353103959946
"2020/10/12","RO",19414458,21218,464,76758,2139,155283,5411,117825,134804,0.00799831754252424,0.00109289685037821,0.00606893069072544,0.00694348510785107
"2020/10/19","RO",19414458,25105,461,93603,2294,180388,5872,135590,158389,0.00929142600839024,0.00129310846586601,0.00698397039979174,0.00815830140609643
"2020/10/26","RO",19414458,29260,519,114634,2498,209648,6391,156462,185603,0.0107985502350877,0.00150712422669744,0.00805904548043525,0.00956004025453608
"2020/11/02","RO",19414458,37015,676,143168,2904,246663,7067,184895,220350,0.0127051190406655,0.00190656880557778,0.00952357258698646,0.0113497889047431
"2020/11/09","RO",19414458,57088,812,190970,3444,303751,7879,233290,274778,0.0156456080308809,0.00294048899021544,0.0120163024896188,0.0141532666016224
"2020/11/16","RO",19414458,56530,1047,237608,4208,360281,8926,281756,327746,0.0185573555542988,0.00291174752341786,0.0145126894606071,0.0168815426111818
"2020/11/23","RO",19414458,58364,1121,284580,5100,418645,10047,331860,381187,0.0215635687589115,0.00300621320461277,0.0170934465438077,0.0196341819071127
"2020/11/30","RO",19414458,52891,1146,316253,5782,471536,11193,376522,426738,0.024287878652085,0.00272430989317343,0.0193938970637244,0.0219804230434865
"2020/12/07","RO",19414458,42040,1127,333188,6448,513576,12320,410081,460390,0.026453275182856,0.00216539653077104,0.0211224542039752,0.0237137704282036
"2020/12/14","RO",19414458,42759,1065,346687,6994,556335,13385,443554,494567,0.0286557059692318,0.0022024307863758,0.0228465816557949,0.0254741595155528
