"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","IL",8519373,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","IL",8519373,2,0,2,0,2,0,2,2,2.34759060320519e-07,2.34759060320519e-07,2.34759060320519e-07,2.34759060320519e-07
"2020/03/02","IL",8519373,8,0,10,0,10,0,10,10,1.17379530160259e-06,9.39036241282076e-07,1.17379530160259e-06,1.17379530160259e-06
"2020/03/09","IL",8519373,29,0,39,0,39,0,39,39,4.57780167625012e-06,3.40400637464752e-06,4.57780167625012e-06,4.57780167625012e-06
"2020/03/16","IL",8519373,211,0,250,0,250,0,250,250,2.93448825400649e-05,2.47670808638147e-05,2.93448825400649e-05,2.93448825400649e-05
"2020/03/23","IL",8519373,821,1,1071,1,1071,1,1071,1071,0.000125713476801638,9.6368594261573e-05,0.000125713476801638,0.000125713476801638
"2020/03/30","IL",8519373,3176,14,4247,15,4247,15,4247,4247,0.000498510864590622,0.000372797387788984,0.000498510864590622,0.000498510864590622
"2020/04/06","IL",8519373,4183,34,8430,49,8430,49,8430,8430,0.000989509439250987,0.000490998574660365,0.000989509439250987,0.000989509439250987
"2020/04/13","IL",8519373,2715,54,11143,103,11145,103,11145,11145,0.00130819486363609,0.000318685424385104,0.00130819486363609,0.00130819486363609
"2020/04/20","IL",8519373,2346,69,13481,172,13491,172,13491,13491,0.00158356724139206,0.000275372377755969,0.00158356724139206,0.00158356724139206
"2020/04/27","IL",8519373,1907,27,15359,199,15398,199,15398,15398,0.00180741000540767,0.000223842764015615,0.00180741000540767,0.00180741000540767
