"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/16","GH",30417858,2,0,2,0,2,0,2,2,6.57508493859101e-08,6.57508493859101e-08,6.57508493859101e-08,6.57508493859101e-08
"2020/03/23","GH",30417858,22,1,24,1,24,1,24,24,7.89010192630921e-07,7.23259343245011e-07,7.89010192630921e-07,7.89010192630921e-07
"2020/03/30","GH",30417858,128,4,152,5,152,5,152,152,4.99706455332917e-06,4.20805436069824e-06,4.99706455332917e-06,4.99706455332917e-06
"2020/04/06","GH",30417858,62,0,214,5,214,5,214,214,7.03534088429238e-06,2.03827633096321e-06,7.03534088429238e-06,7.03534088429238e-06
"2020/04/13","GH",30417858,352,3,566,8,566,8,566,566,1.86074903762126e-05,1.15721494919202e-05,1.86074903762126e-05,1.86074903762126e-05
"2020/04/20","GH",30417858,476,1,1042,9,1042,9,1042,1042,3.42561925300592e-05,1.56487021538466e-05,3.42561925300592e-05,3.42561925300592e-05
"2020/04/27","GH",30417858,508,2,1550,11,1550,11,1550,1550,5.09569082740803e-05,1.67007157440212e-05,5.09569082740803e-05,5.09569082740803e-05
"2020/05/04","GH",30417858,619,7,2167,18,2169,18,2169,2169,7.13067961590195e-05,2.03498878849392e-05,7.13067961590195e-05,7.13067961590195e-05
"2020/05/11","GH",30417858,2094,4,4239,21,4263,22,4263,4263,0.000140147935466067,6.88411393070479e-05,0.000140147935466067,0.000140147935466067
"2020/05/18","GH",30417858,1472,7,5583,24,5735,29,5735,5735,0.000188540560614097,4.83926251480298e-05,0.000188540560614097,0.000188540560614097
"2020/05/25","GH",30417858,948,3,6469,27,6683,32,6683,6683,0.000219706463223019,3.11659026089214e-05,0.000219706463223019,0.000219706463223019
"2020/06/01","GH",30417858,1387,4,7504,28,8070,36,8070,8070,0.000265304677272147,4.55982140491286e-05,0.000265304677272147,0.000265304677272147
"2020/06/08","GH",30417858,1568,8,8596,35,9638,44,9636,9638,0.000316853343190701,5.15486659185535e-05,0.000316787592341315,0.000316853343190701
"2020/06/15","GH",30417858,2326,10,10414,43,11964,54,11940,11964,0.000393321581026514,7.64682378358134e-05,0.000392532570833883,0.000393321581026514
"2020/06/22","GH",30417858,2190,31,11985,67,14154,85,14002,14154,0.000465318761104086,7.19971800775715e-05,0.000460321696550756,0.000465318761104086
"2020/06/29","GH",30417858,3197,27,13088,90,17351,112,17137,17351,0.000570421493847463,0.000105102732743377,0.00056338615296317,0.000570421493847463
"2020/07/06","GH",30417858,2734,10,14350,93,20085,122,19519,20085,0.000660302904958002,8.98814111105391e-05,0.000641695414581789,0.000660302904958002
"2020/07/13","GH",30417858,4433,17,17835,107,24518,139,23476,24518,0.000806039662621872,0.00014573675766387,0.000771783470091813,0.000806039662621872
"2020/07/20","GH",30417858,3149,9,19597,112,27667,148,26117,27665,0.000909564374979987,0.000103524712358115,0.000858607466705907,0.000909498624130601
"2020/07/27","GH",30417858,5302,20,23331,124,32969,168,30800,32945,0.00108386987670203,0.000174305501722048,0.00101256308054302,0.0010830808665094
"2020/08/03","GH",30417858,4045,14,25050,128,37014,182,32751,36862,0.00121685096958504,0.000132981092883003,0.00107670303411897,0.00121185390503171
"2020/08/10","GH",30417858,3989,33,26849,130,41003,215,35268,40789,0.00134799103868524,0.000131140069100198,0.00115945047807114,0.00134095569780094
