"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/16","BS",389486,1,0,1,0,1,0,1,1,2.56748637948476e-06,2.56748637948476e-06,2.56748637948476e-06,2.56748637948476e-06
"2020/03/23","BS",389486,3,0,4,0,4,0,4,4,1.0269945517939e-05,7.70245913845427e-06,1.0269945517939e-05,1.0269945517939e-05
"2020/03/30","BS",389486,10,0,14,0,14,0,14,14,3.59448093127866e-05,2.56748637948476e-05,3.59448093127866e-05,3.59448093127866e-05
"2020/04/06","BS",389486,15,5,29,5,29,5,29,29,7.44571050050579e-05,3.85122956922714e-05,7.44571050050579e-05,7.44571050050579e-05
"2020/04/13","BS",389486,18,3,47,8,47,8,47,47,0.000120671859835784,4.62147548307256e-05,0.000120671859835784,0.000120671859835784
"2020/04/20","BS",389486,13,1,60,9,60,9,60,60,0.000154049182769085,3.33773229333018e-05,0.000154049182769085,0.000154049182769085
"2020/04/27","BS",389486,20,2,80,11,80,11,80,80,0.000205398910358781,5.13497275896951e-05,0.000205398910358781,0.000205398910358781
"2020/05/04","BS",389486,3,0,82,11,83,11,83,83,0.000213101369497235,7.70245913845427e-06,0.000213101369497235,0.000213101369497235
"2020/05/11","BS",389486,9,0,88,11,92,11,92,92,0.000236208746912598,2.31073774153628e-05,0.000236208746912598,0.000236208746912598
"2020/05/18","BS",389486,4,0,82,11,96,11,96,96,0.000246478692430537,1.0269945517939e-05,0.000246478692430537,0.000246478692430537
"2020/05/25","BS",389486,4,0,71,6,100,11,100,100,0.000256748637948476,1.0269945517939e-05,0.000256748637948476,0.000256748637948476
"2020/06/01","BS",389486,2,0,55,3,102,11,102,102,0.000261883610707445,5.13497275896951e-06,0.000261883610707445,0.000261883610707445
"2020/06/08","BS",389486,1,0,43,2,103,11,102,103,0.00026445109708693,2.56748637948476e-06,0.000261883610707445,0.00026445109708693
"2020/06/15","BS",389486,0,0,23,0,103,11,99,103,0.00026445109708693,0,0.000254181151568991,0.00026445109708693
"2020/06/22","BS",389486,1,0,21,0,104,11,90,104,0.000267018583466415,2.56748637948476e-06,0.000231073774153628,0.000267018583466415
"2020/06/29","BS",389486,0,0,12,0,104,11,75,104,0.000267018583466415,0,0.000192561478461357,0.000267018583466415
"2020/07/06","BS",389486,0,0,8,0,104,11,57,104,0.000267018583466415,0,0.000146346723630631,0.000267018583466415
"2020/07/13","BS",389486,7,0,11,0,111,11,51,111,0.000284990988122808,1.79724046563933e-05,0.000130941805353723,0.000284990988122808
"2020/07/20","BS",389486,42,0,51,0,153,11,73,152,0.000392825416061168,0.00010783442793836,0.000187426505702387,0.000390257929681683
"2020/07/27","BS",389486,189,0,239,0,342,11,259,338,0.000878080341783787,0.000485254925722619,0.000664978972286552,0.000867810396265848
"2020/08/03","BS",389486,306,3,545,3,648,14,556,634,0.00166373117390612,0.000785650832122336,0.00142752242699352,0.00162778636459334
"2020/08/10","BS",389486,250,1,794,4,898,15,802,869,0.00230560276877731,0.000641871594871189,0.00205912407634678,0.00223114566377225
"2020/08/17","BS",389486,417,3,1211,7,1315,18,1215,1268,0.00337624458902246,0.00107064182024514,0.00311949595107398,0.00325557272918667
"2020/08/24","BS",389486,450,11,1661,18,1765,29,1663,1705,0.0045316134597906,0.00115536887076814,0.00426972984908315,0.00437756427702151
"2020/08/31","BS",389486,402,14,2056,32,2167,43,2064,2087,0.00556374298434347,0.00103212952455287,0.00529929188725654,0.00535834407398469
"2020/09/07","BS",389486,379,15,2393,47,2546,58,2443,2463,0.00653682032216819,0.000973077337824723,0.00627236922508126,0.00632371895267096
"2020/09/14","BS",389486,382,9,2586,56,2928,67,2824,2836,0.00751760011913137,0.000980779796963177,0.00725058153566495,0.00728139137221877
"2020/09/21","BS",389486,442,7,2722,60,3370,74,3266,3274,0.00865242909886363,0.00113482897973226,0.00838541051539722,0.00840595040643309
"2020/09/28","BS",389486,420,13,2892,72,3790,87,3686,3690,0.00973077337824723,0.0010783442793836,0.00946375479478081,0.00947402474029875
"2020/10/05","BS",389486,619,9,3094,78,4409,96,4298,4307,0.0113200474471483,0.00158927406890106,0.0110350564590255,0.0110581638364408
"2020/10/12","BS",389486,669,11,3313,78,5078,107,4925,4975,0.0130376958350236,0.0017176483878753,0.0126448704189624,0.0127732447379367
"2020/10/19","BS",389486,625,15,3536,79,5703,122,5361,5600,0.0146423748222016,0.00160467898717797,0.0137642944804178,0.0143779237251146
"2020/10/26","BS",389486,707,10,3864,74,6410,132,5762,6306,0.0164575876924973,0.00181521287029572,0.0147938565185912,0.0161905691090309
"2020/11/02","BS",389486,304,12,3786,77,6714,144,5816,6610,0.0172381035518607,0.000780515859363366,0.0149325007830833,0.0169710849683942
"2020/11/09","BS",389486,233,8,3577,78,6947,152,5632,6843,0.0178363278782806,0.000598224326419948,0.0144600832892582,0.0175693092948142
"2020/11/16","BS",389486,239,4,3396,69,7186,156,5421,7075,0.0184499571229775,0.000613629244696857,0.0139183436631869,0.0181649661348547
"2020/11/23","BS",389486,227,7,3004,67,7413,163,5246,7260,0.0190327765311205,0.00058281940814304,0.013469033546777,0.0186399511150593
"2020/11/30","BS",389486,83,0,2418,56,7496,163,4950,7154,0.0192458779006177,0.000213101369497235,0.0127090575784495,0.0183677975588339
"2020/12/07","BS",389486,83,0,1876,41,7579,163,4651,6931,0.019458979270115,0.000213101369497235,0.0119413791509836,0.0177952480962088
"2020/12/14","BS",389486,95,0,1264,31,7674,163,4304,6776,0.019702890476166,0.000243911206051052,0.0110504613773024,0.0173972877073887
"2020/12/21","BS",389486,91,1,1051,20,7765,164,3975,6450,0.0199365317366991,0.000233641260533113,0.0102057583584519,0.0165602871476767
"2020/12/28","BS",389486,69,6,887,18,7834,170,3425,6069,0.0201136882968836,0.000177156560184448,0.00879364084973529,0.015582074837093
"2021/01/04","BS",389486,90,5,738,19,7924,175,2846,5757,0.0203447620710372,0.000231073774153628,0.00730706623601362,0.0147810190866937
"2021/01/11","BS",389486,80,0,591,12,8004,175,2301,5458,0.020550160981396,0.000205398910358781,0.00590778615919443,0.0140133406592278
"2021/01/18","BS",389486,63,0,571,12,8067,175,1657,5139,0.0207119126233035,0.00016175164190754,0.00425432493080624,0.0131943125041722
