"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/09","PE",32510462,7,0,7,0,7,0,7,7,2.15315303732072e-07,2.15315303732072e-07,2.15315303732072e-07,2.15315303732072e-07
"2020/03/16","PE",32510462,64,0,71,0,71,0,71,71,2.18391236642531e-06,1.96859706269323e-06,2.18391236642531e-06,2.18391236642531e-06
"2020/03/23","PE",32510462,292,5,363,5,363,5,363,363,1.11656364649632e-05,8.98172409853788e-06,1.11656364649632e-05,1.11656364649632e-05
"2020/03/30","PE",32510462,489,13,852,18,852,18,852,852,2.62069483971037e-05,1.50413119321405e-05,2.62069483971037e-05,2.62069483971037e-05
"2020/04/06","PE",32510462,1429,65,2281,83,2281,83,2281,2281,7.0162029687551e-05,4.39550812904474e-05,7.0162029687551e-05,7.0162029687551e-05
"2020/04/13","PE",32510462,5238,110,7519,193,7519,193,7519,7519,0.00023127939553735,0.000161117365849799,0.00023127939553735,0.00023127939553735
"2020/04/20","PE",32510462,8109,207,15628,400,15628,400,15628,15628,0.000480706795246404,0.000249427399709054,0.000480706795246404,0.000480706795246404
"2020/04/27","PE",32510462,11889,328,27510,728,27517,728,27517,27517,0.000846404458970777,0.000365697663724373,0.000846404458970777,0.000846404458970777
"2020/05/04","PE",32510462,18411,558,45857,1286,45928,1286,45928,45928,0.00141271446711523,0.000566310008144455,0.00141271446711523,0.00141271446711523
"2020/05/11","PE",32510462,21379,603,66944,1884,67307,1889,67307,67307,0.00207031816404209,0.000657603696926854,0.00207031816404209,0.00207031816404209
"2020/05/18","PE",32510462,24966,759,91421,2630,92273,2648,92273,92273,0.00283825557446707,0.000767937410424989,0.00283825557446707,0.00283825557446707
"2020/05/25","PE",32510462,27686,808,117678,3373,119959,3456,119959,119959,0.00368985836005653,0.000851602785589451,0.00368985836005653,0.00368985836005653
"2020/06/01","PE",32510462,44517,1050,156957,4313,164476,4506,164469,164476,0.00505917141380519,0.00136931305374867,0.00505895609850146,0.00505917141380519
"2020/06/08","PE",32510462,32039,959,180887,5065,196515,5465,196444,196515,0.00604466955898689,0.000985498145181696,0.00604248564662046,0.00604466955898689
"2020/06/15","PE",32510462,33221,1223,202219,5960,229736,6688,229373,229736,0.0070665252311702,0.00102185567218331,0.00705535959470524,0.0070665252311702
"2020/06/22","PE",32510462,25200,1357,209008,6759,254936,8045,254084,254936,0.00784166032460566,0.000775135093435461,0.00781545337620856,0.00784166032460566
"2020/06/29","PE",32510462,24483,1272,212112,7428,279419,9317,277138,279419,0.00859474097907314,0.000753080654467476,0.00852457894938559,0.00859474097907314
"2020/07/06","PE",32510462,23299,1272,210445,7941,302718,10589,295199,302718,0.00931140258788079,0.000716661608807651,0.00908012319234344,0.00931140258788079
"2020/07/13","PE",32510462,23608,1281,206367,8414,326326,11870,310698,326319,0.0100375688293818,0.000726166241500967,0.00955686203413535,0.010037353514078
"2020/07/20","PE",32510462,27264,1317,189114,8681,353590,13187,326073,353519,0.0108761911780891,0.000838622348707318,0.0100297867191183,0.0108740072657226
"2020/07/27","PE",32510462,31207,5042,188282,12764,384797,18229,338869,384434,0.0118360975614558,0.000959906383366684,0.0104233830943405,0.0118249319249908
"2020/08/03","PE",32510462,44053,1385,199114,12926,428850,19614,361543,427998,0.0131911382864999,0.00135504072504414,0.0111208201224578,0.0131649313381028
"2020/08/10","PE",32510462,49174,1458,223088,13027,478024,21072,385751,475743,0.0147036975358886,0.0015125592493887,0.0118654419614215,0.014633535506201
"2020/08/17","PE",32510462,57922,5209,256527,16964,535946,26281,415987,528427,0.0164853393962842,0.00178164186039559,0.0127954810362277,0.0162540600007468
"2020/08/24","PE",32510462,58380,1382,291608,17074,594326,27663,429850,578698,0.0182810690294097,0.00179572963312548,0.0132218976156045,0.0178003622341633
"2020/08/31","PE",32510462,52840,1125,320840,16918,647166,28788,450651,619649,0.0199063919792958,0.0016253229498861,0.0138617224203089,0.019059987520325
"2020/09/07","PE",32510462,42811,1050,336387,16651,689977,29838,460241,644049,0.021223229617592,0.00131683763829625,0.0141567043864218,0.0198105151504768
"2020/09/14","PE",32510462,39642,872,344822,12481,729619,30710,474683,662312,0.0224425909419559,0.00121936132436383,0.0146009306173502,0.0203722727779138
"2020/09/21","PE",32510462,39276,659,340045,11755,768895,31369,489476,676622,0.0236506943518674,0.00120810340991155,0.0150559533727943,0.0208124387774003
"2020/09/28","PE",32510462,36407,893,327278,11190,805302,32262,502584,685343,0.0247705492465779,0.00111985489471051,0.0154591466586971,0.0210806908865214
"2020/10/05","PE",32510462,22867,480,292223,6461,828169,32742,501843,663693,0.0254739228252124,0.000703373578634472,0.0154363539958306,0.0204147514114072
"2020/10/12","PE",32510462,21202,563,255045,5642,849371,33305,495781,652856,0.0261260821208877,0.000652159295675343,0.0152498909427987,0.0200814125619008
"2020/10/19","PE",32510462,19304,454,221509,4971,868675,33759,483878,638939,0.0267198602099226,0.000593778089034847,0.0148837626484668,0.0196533349787524
"2020/10/26","PE",32510462,20040,390,198738,4311,888715,34149,459865,633779,0.0273362771651784,0.000616416955255819,0.0141451388786785,0.0194946168405727
"2020/11/02","PE",32510462,16196,380,175292,3819,904911,34529,426887,625492,0.0278344552593562,0.000498178094177807,0.0131307577234676,0.0192397142802831
"2020/11/09","PE",32510462,17422,350,153438,3510,922333,34879,386387,619615,0.0283703442910162,0.000535889031660024,0.011885004894732,0.0190589417031354
"2020/11/16","PE",32510462,14678,352,131709,2969,937011,35231,342685,610685,0.0288218297236133,0.000451485432597051,0.0105407606942036,0.0187842608942315
"2020/11/23","PE",32510462,12659,364,121501,2853,949670,35595,302504,596080,0.0292112120707482,0.000389382347134901,0.00930482009145241,0.0183350208926591
"2020/11/30","PE",32510462,12860,328,113159,2618,962530,35923,272553,577733,0.0296067770430331,0.000395564972284922,0.00838354742544108,0.0177706794815773
"2020/12/07","PE",32510462,11382,351,105237,2515,973912,36274,244293,545062,0.0299568797269015,0.00035010268386835,0.0075142887849456,0.0167657414404016
"2020/12/14","PE",32510462,11061,403,96258,2528,984973,36677,216078,506949,0.0302971086661272,0.000340228939225779,0.00664641431425982,0.0155934111302386
"2020/12/21","PE",32510462,13502,496,93564,2644,998475,37173,193173,462529,0.0307124211276973,0.000415312461570063,0.00594187188111938,0.0142270817314131
"2020/12/28","PE",32510462,10433,352,86575,2646,1008908,37525,180739,414582,0.0310333332082454,0.000320912080548102,0.00555941038303301,0.0127522641788357
"2021/01/04","PE",32510462,12150,348,84047,2642,1021058,37873,171687,373892,0.0314070590568661,0.000373725848620669,0.00528097693597833,0.0115006670775703
"2021/01/11","PE",32510462,16292,462,87680,2740,1037350,38335,168675,347373,0.0319081900466379,0.000501130989771846,0.00518832983671533,0.0106849604290459
