"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/16","NA",2494524,2,0,2,0,2,0,2,2,8.01756166707556e-07,8.01756166707556e-07,8.01756166707556e-07,8.01756166707556e-07
"2020/03/23","NA",2494524,1,0,3,0,3,0,3,3,1.20263425006133e-06,4.00878083353778e-07,1.20263425006133e-06,1.20263425006133e-06
"2020/03/30","NA",2494524,8,0,11,0,11,0,11,11,4.40965891689156e-06,3.20702466683023e-06,4.40965891689156e-06,4.40965891689156e-06
"2020/04/06","NA",2494524,5,0,16,0,16,0,16,16,6.41404933366045e-06,2.00439041676889e-06,6.41404933366045e-06,6.41404933366045e-06
"2020/04/13","NA",2494524,0,0,16,0,16,0,16,16,6.41404933366045e-06,0,6.41404933366045e-06,6.41404933366045e-06
"2020/04/20","NA",2494524,0,0,16,0,16,0,16,16,6.41404933366045e-06,0,6.41404933366045e-06,6.41404933366045e-06
"2020/04/27","NA",2494524,0,0,16,0,16,0,16,16,6.41404933366045e-06,0,6.41404933366045e-06,6.41404933366045e-06
"2020/05/04","NA",2494524,0,0,14,0,16,0,16,16,6.41404933366045e-06,0,6.41404933366045e-06,6.41404933366045e-06
"2020/05/11","NA",2494524,0,0,13,0,16,0,16,16,6.41404933366045e-06,0,6.41404933366045e-06,6.41404933366045e-06
"2020/05/18","NA",2494524,0,0,5,0,16,0,16,16,6.41404933366045e-06,0,6.41404933366045e-06,6.41404933366045e-06
"2020/05/25","NA",2494524,5,0,5,0,21,0,21,21,8.41843975042934e-06,2.00439041676889e-06,8.41843975042934e-06,8.41843975042934e-06
"2020/06/01","NA",2494524,3,0,8,0,24,0,24,24,9.62107400049067e-06,1.20263425006133e-06,9.62107400049067e-06,9.62107400049067e-06
"2020/06/08","NA",2494524,5,0,13,0,29,0,27,29,1.16254644172596e-05,2.00439041676889e-06,1.0823708250552e-05,1.16254644172596e-05
"2020/06/15","NA",2494524,3,0,16,0,32,0,29,32,1.28280986673209e-05,1.20263425006133e-06,1.16254644172596e-05,1.28280986673209e-05
"2020/06/22","NA",2494524,23,0,39,0,55,0,44,55,2.20482945844578e-05,9.2201959171369e-06,1.76386356675662e-05,2.20482945844578e-05
"2020/06/29","NA",2494524,128,0,167,0,183,0,167,183,7.33606892537414e-05,5.13123946692836e-05,6.69466399200809e-05,7.33606892537414e-05
"2020/07/06","NA",2494524,229,0,396,0,412,0,396,412,0.000165161770341757,9.18010810880152e-05,0.000158747721008096,0.000165161770341757
"2020/07/13","NA",2494524,373,1,764,1,785,1,769,785,0.000314689295432716,0.000149527525090959,0.000308275246099055,0.000314689295432716
"2020/07/20","NA",2494524,462,2,1223,3,1247,3,1231,1245,0.000499894969942161,0.000185205674509445,0.000493480920608501,0.000499093213775454
"2020/07/27","NA",2494524,528,5,1746,8,1775,8,1759,1772,0.000711558597952956,0.000211663628010795,0.000705144548619296,0.000710355963702895
"2020/08/03","NA",2494524,519,3,2262,11,2294,11,2278,2283,0.000919614323213567,0.000208055725260611,0.000913200273879907,0.000915204664296675
"2020/08/10","NA",2494524,655,8,2894,19,2949,19,2933,2933,0.00118218946781029,0.000262575144596725,0.00117577541847663,0.00117577541847663
"2020/08/17","NA",2494524,1205,16,3971,35,4154,35,4133,4138,0.00166524755825159,0.000483058090441303,0.00165682911850116,0.00165883350891793
"2020/08/24","NA",2494524,1700,17,5442,52,5854,52,5830,5838,0.00234674029995302,0.000681492741701423,0.00233711922595253,0.00234032625061936
"2020/08/31","NA",2494524,1511,20,6580,71,7365,72,7336,7349,0.00295246708390058,0.000605726783947559,0.00294084161948332,0.00294605303456692
"2020/09/07","NA",2494524,1320,17,7438,86,8685,89,8653,8669,0.00348162615392756,0.000529159070026987,0.00346879805526024,0.0034752121045939
"2020/09/14","NA",2494524,1034,12,7944,93,9719,101,9664,9703,0.00389613409211537,0.000414507938187807,0.00387408579753091,0.00388972004278171
"2020/09/21","NA",2494524,658,11,8083,101,10377,112,10194,10361,0.00415991187096216,0.000263777778846786,0.00408655118170841,0.0041534978216285
"2020/09/28","NA",2494524,656,7,8084,100,11033,119,10621,11012,0.00442288789364223,0.000262976022680078,0.00425772612330048,0.0044144694538918
"2020/10/05","NA",2494524,593,4,7472,88,11626,123,10841,11602,0.00466060859707102,0.00023772070342879,0.00434591930163831,0.00465098752307053
"2020/10/12","NA",2494524,310,5,6082,76,11936,128,10689,11907,0.0047848808029107,0.000124272205839671,0.00428498583296853,0.00477325533849344
"2020/10/19","NA",2494524,357,3,4928,59,12293,131,10518,12261,0.00492799427866799,0.000143113475757299,0.00421643568071504,0.00491516618000067
"2020/10/26","NA",2494524,367,2,3975,44,12660,133,10366,12605,0.00507511653525883,0.000147122256590837,0.00415550221204526,0.00505306824067437
"2020/11/02","NA",2494524,328,0,3269,32,12988,133,10039,12805,0.00520660454659887,0.000131488011340039,0.00402441507878858,0.00513324385734513
"2020/11/09","NA",2494524,223,1,2834,22,13211,134,9057,12799,0.00529600035918676,8.93958125878925e-05,0.00363075280093517,0.00513083858884501
"2020/11/16","NA",2494524,297,4,2475,19,13508,138,7654,12723,0.00541506114994283,0.000119060790756072,0.00306832084998982,0.00510037185451012
"2020/11/23","NA",2494524,357,7,2239,22,13865,145,6500,12618,0.00555817462570013,0.000143113475757299,0.00260570754179956,0.00505827965575797
"2020/11/30","NA",2494524,480,6,2409,23,14345,151,5660,12570,0.00575059610570995,0.000192421480009813,0.00226896995178238,0.00503903750775699
"2020/12/07","NA",2494524,733,1,2785,21,15078,152,5359,12784,0.00604443974080827,0.000293843635098319,0.0021483056486929,0.0051248254175947
"2020/12/14","NA",2494524,1458,8,3876,27,16536,160,6159,13587,0.00662891998633808,0.000584480245529808,0.00246900811537592,0.00544673051852778
"2020/12/21","NA",2494524,2178,17,5726,44,18714,177,7681,14560,0.0075020324518826,0.000873112465544529,0.00307914455824037,0.00583678489363101
