"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","SG",5804343,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","SG",5804343,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","SG",5804343,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","SG",5804343,4,0,4,0,4,0,4,4,6.89139149771128e-07,6.89139149771128e-07,6.89139149771128e-07,6.89139149771128e-07
"2020/02/03","SG",5804343,14,0,18,0,18,0,18,18,3.10112617397008e-06,2.41198702419895e-06,3.10112617397008e-06,3.10112617397008e-06
"2020/02/10","SG",5804343,25,0,43,0,43,0,43,43,7.40824586003963e-06,4.30711968606955e-06,7.40824586003963e-06,7.40824586003963e-06
"2020/02/17","SG",5804343,32,0,75,0,75,0,75,75,1.29213590582087e-05,5.51311319816903e-06,1.29213590582087e-05,1.29213590582087e-05
"2020/02/24","SG",5804343,14,0,89,0,89,0,89,89,1.53333460824076e-05,2.41198702419895e-06,1.53333460824076e-05,1.53333460824076e-05
"2020/03/02","SG",5804343,17,0,106,0,106,0,106,106,1.82621874689349e-05,2.9288413865273e-06,1.82621874689349e-05,1.82621874689349e-05
"2020/03/09","SG",5804343,44,0,150,0,150,0,150,150,2.58427181164173e-05,7.58053064748241e-06,2.58427181164173e-05,2.58427181164173e-05
"2020/03/16","SG",5804343,76,0,222,0,226,0,226,226,3.89363619620687e-05,1.30936438456514e-05,3.89363619620687e-05,3.89363619620687e-05
"2020/03/23","SG",5804343,229,2,437,2,455,2,455,455,7.83895782864658e-05,3.94532163243971e-05,7.83895782864658e-05,7.83895782864658e-05
"2020/03/30","SG",5804343,389,1,801,3,844,3,844,844,0.000145408360601708,6.70187823152422e-05,0.000145408360601708,0.000145408360601708
"2020/04/06","SG",5804343,465,3,1234,6,1309,6,1309,1309,0.000225520786762602,8.01124261608937e-05,0.000225520786762602,0.000225520786762602
"2020/04/13","SG",5804343,1223,2,2443,8,2532,8,2532,2532,0.000436225081805124,0.000210704295042522,0.000436225081805124,0.000436225081805124
"2020/04/20","SG",5804343,4056,3,6482,11,6588,11,6584,6588,0.00113501217967305,0.000698787097867924,0.00113432304052328,0.00113501217967305
"2020/04/27","SG",5804343,7036,1,13474,12,13624,12,13606,13624,0.00234720794412046,0.00121219576444741,0.00234410681794649,0.00234720794412046
"2020/05/04","SG",5804343,4581,6,17979,18,18205,18,18162,18205,0.00313644455539585,0.000789236611275385,0.00312903630953581,0.00313644455539585
"2020/05/11","SG",5804343,5131,2,22881,18,23336,20,23261,23336,0.00402043779976476,0.000883993244368915,0.00400751644070655,0.00402043779976476
"2020/05/18","SG",5804343,4702,2,27194,19,28038,22,27949,28038,0.00483052087032072,0.000810083070555961,0.00481518752423832,0.00483052087032072
"2020/05/25","SG",5804343,3578,1,30307,17,31616,23,31510,31616,0.005446955839791,0.000616434969470274,0.00542869365232206,0.005446955839791
"2020/06/01","SG",5804343,3268,0,32352,15,34884,23,34734,34880,0.00600998252515401,0.000563026685363012,0.00598413980703759,0.00600929338600424
