"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/23","MG",26969306,3,0,3,0,3,0,3,3,1.11237567625952e-07,1.11237567625952e-07,1.11237567625952e-07,1.11237567625952e-07
"2020/03/30","MG",26969306,34,0,37,0,37,0,37,37,1.37193000072008e-06,1.26069243309413e-06,1.37193000072008e-06,1.37193000072008e-06
"2020/04/06","MG",26969306,35,0,72,0,72,0,72,72,2.66970162302285e-06,1.29777162230278e-06,2.66970162302285e-06,2.66970162302285e-06
"2020/04/13","MG",26969306,34,0,106,0,106,0,106,106,3.93039405611698e-06,1.26069243309413e-06,3.93039405611698e-06,3.93039405611698e-06
"2020/04/20","MG",26969306,15,0,121,0,121,0,121,121,4.48658189424674e-06,5.56187838129761e-07,4.48658189424674e-06,4.48658189424674e-06
"2020/04/27","MG",26969306,3,0,124,0,124,0,124,124,4.59781946187269e-06,1.11237567625952e-07,4.59781946187269e-06,4.59781946187269e-06
"2020/05/04","MG",26969306,25,0,149,0,149,0,149,149,5.52479919208896e-06,9.26979730216269e-07,5.52479919208896e-06,5.52479919208896e-06
"2020/05/11","MG",26969306,22,0,168,0,171,0,171,171,6.34054135467928e-06,8.15742162590317e-07,6.34054135467928e-06,6.34054135467928e-06
"2020/05/18","MG",26969306,133,1,267,1,304,1,304,304,1.12720735194298e-05,4.93153216475055e-06,1.12720735194298e-05,1.12720735194298e-05
"2020/05/25","MG",26969306,223,1,455,2,527,2,527,527,1.95407327129589e-05,8.26865919352912e-06,1.95407327129589e-05,1.95407327129589e-05
"2020/06/01","MG",26969306,244,4,665,6,771,6,771,771,2.85880548798697e-05,9.04732216691078e-06,2.85880548798697e-05,2.85880548798697e-05
"2020/06/08","MG",26969306,281,3,931,9,1052,9,1052,1052,3.90073070475006e-05,1.04192521676309e-05,3.90073070475006e-05,3.90073070475006e-05
"2020/06/15","MG",26969306,220,1,1148,10,1272,10,1269,1272,4.71647286734038e-05,8.15742162590316e-06,4.70534911057778e-05,4.71647286734038e-05
"2020/06/22","MG",26969306,324,4,1447,14,1596,14,1559,1596,5.91783859770066e-05,1.20136573036028e-05,5.78064559762865e-05,5.91783859770066e-05
"2020/06/29","MG",26969306,482,4,1907,18,2078,18,2006,2078,7.70505551755763e-05,1.78721691985697e-05,7.43808535525534e-05,7.70505551755763e-05
"2020/07/06","MG",26969306,650,11,2424,28,2728,29,2622,2728,0.000101152028161199,2.4101472985623e-05,9.72216341050823e-05,0.000101152028161199
"2020/07/13","MG",26969306,2139,6,4340,33,4867,35,4746,4867,0.000180464413878503,7.9312385717304e-05,0.000175977831984256,0.000180464413878503
"2020/07/20","MG",26969306,2182,24,6278,53,7049,59,6925,7049,0.000261371204731779,8.09067908532759e-05,0.000256773385269906,0.000261371204731779
"2020/07/27","MG",26969306,2246,26,8243,76,9295,85,9146,9292,0.000344651063694409,8.32798589626296e-05,0.00033912626450232,0.000344539826126783
"2020/08/03","MG",26969306,2233,29,10256,104,11528,114,11357,11491,0.000427448893197326,8.27978295029171e-05,0.000421108351842647,0.000426076963196606
"2020/08/10","MG",26969306,1558,34,11490,134,13086,148,12782,13014,0.000485218269984404,5.77693767870779e-05,0.000473946196464974,0.000482548568361381
"2020/08/17","MG",26969306,741,22,11749,152,13827,170,13300,13721,0.000512693949188014,2.74756792036102e-05,0.000493153216475055,0.000508763555131897
"2020/08/24","MG",26969306,500,8,11599,149,14327,178,13556,14206,0.000531233543792339,1.85395946043254e-05,0.00050264548891247,0.000526746961898093
"2020/08/31","MG",26969306,516,13,9976,156,14843,191,13791,14719,0.000550366405424003,1.91328616316638e-05,0.000511359098376503,0.00054576858596213
"2020/09/07","MG",26969306,476,9,8270,141,15319,200,14047,15170,0.000568016099487321,1.76496940633178e-05,0.000520851370813917,0.000562491300295232
"2020/09/14","MG",26969306,438,11,6462,126,15757,211,14161,15586,0.00058425678436071,1.6240684873389e-05,0.000525078398383703,0.000577916243006031
"2020/09/21","MG",26969306,296,12,4525,109,16053,223,13975,15749,0.000595232224366471,1.09754400057606e-05,0.000518181669190894,0.000583960150847041
"2020/09/28","MG",26969306,232,6,3199,81,16285,229,13557,15758,0.000603834596262878,8.60237189640698e-06,0.000502682568101678,0.000584293863549919
"2020/10/05","MG",26969306,273,3,2731,62,16558,232,11691,15787,0.000613957214916839,1.01226186539617e-05,0.000433492801038336,0.000585369160036969
"2020/10/12","MG",26969306,160,5,2391,59,16718,237,9669,15666,0.000619889885190223,5.93267027338412e-06,0.000358518680458444,0.000580882578142723
"2020/10/19","MG",26969306,92,1,1967,47,16810,238,7515,15538,0.000623301170597419,3.41128540719587e-06,0.00027865010690301,0.000576136441924015
"2020/10/26","MG",26969306,158,6,1649,44,16968,244,5440,15372,0.000629159682492386,5.85851189496682e-06,0.00020171078929506,0.000569981296515379
"2020/11/02","MG",26969306,143,0,1354,33,17111,244,4025,15033,0.000634462006549223,5.30232405683706e-06,0.000149243736564819,0.000557411451373647
"2020/11/09","MG",26969306,112,5,1170,26,17223,249,3396,14495,0.000638614875740592,4.15286919136888e-06,0.000125920926552578,0.000537462847579393
"2020/11/16","MG",26969306,10,0,948,20,17233,249,2906,12366,0.000638985667632678,3.70791892086508e-07,0.000107752123840339,0.000458521253754175
"2020/11/23","MG",26969306,108,2,783,19,17341,251,2498,10292,0.000642990220067213,4.00455243453428e-06,9.26238146432096e-05,0.000381619015335434
