"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/16","CO",50339443,45,0,45,0,45,0,45,45,8.93931226056673e-07,8.93931226056673e-07,8.93931226056673e-07,8.93931226056673e-07
"2020/03/23","CO",50339443,190,2,235,2,235,2,235,235,4.66830751385151e-06,3.77437628779484e-06,4.66830751385151e-06,4.66830751385151e-06
"2020/03/30","CO",50339443,467,8,702,10,702,10,702,702,1.39453271264841e-05,9.27701961263258e-06,1.39453271264841e-05,1.39453271264841e-05
"2020/04/06","CO",50339443,783,25,1485,35,1485,35,1485,1485,2.94997304598702e-05,1.55544033333861e-05,2.94997304598702e-05,2.94997304598702e-05
"2020/04/13","CO",50339443,1291,74,2776,109,2776,109,2776,2776,5.51456240785183e-05,2.56458936186481e-05,5.51456240785183e-05,5.51456240785183e-05
"2020/04/20","CO",50339443,1016,70,3792,179,3792,179,3792,3792,7.53286046490423e-05,2.0182980570524e-05,7.53286046490423e-05,7.53286046490423e-05
"2020/04/27","CO",50339443,1587,64,5379,243,5379,243,5379,5379,0.000106854579221308,3.15259745722653e-05,0.000106854579221308,0.000106854579221308
"2020/05/04","CO",50339443,2289,97,7623,340,7668,340,7668,7668,0.000152325880920057,4.54713016987494e-05,0.000152325880920057,0.000152325880920057
"2020/05/11","CO",50339443,3395,123,10828,461,11063,463,11063,11063,0.000219768025641444,6.74421447213868e-05,0.000219768025641444,0.000219768025641444
"2020/05/18","CO",50339443,4511,111,14872,564,15574,574,15574,15574,0.000309379664769036,8.96116391275923e-05,0.000309379664769036,0.000309379664769036
"2020/05/25","CO",50339443,5601,153,19690,692,21175,727,21175,21175,0.000420644304705557,0.000111264639936521,0.000420644304705557,0.000420644304705557
"2020/06/01","CO",50339443,8208,212,26607,830,29383,939,29383,29383,0.000583697360338294,0.000163053055632737,0.000583697360338294,0.000583697360338294
"2020/06/08","CO",50339443,9853,320,35444,1080,39236,1259,39191,39236,0.000779428568567991,0.000195731208229698,0.000778534637341935,0.000779428568567991
