"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","CH",8544527,24,0,24,0,24,0,24,24,2.80881551430524e-06,2.80881551430524e-06,2.80881551430524e-06,2.80881551430524e-06
"2020/03/09","CH",8544527,308,2,332,2,332,2,332,332,3.88552812812225e-05,3.60464657669172e-05,3.88552812812225e-05,3.88552812812225e-05
"2020/03/16","CH",8544527,1868,11,2200,13,2200,13,2200,2200,0.00025747475547798,0.000218619474196758,0.00025747475547798,0.00025747475547798
"2020/03/23","CH",8544527,4771,47,6971,60,6971,60,6971,6971,0.000815843872925909,0.000558369117447929,0.000815843872925909,0.000815843872925909
"2020/03/30","CH",8544527,7303,197,14274,257,14274,257,14274,14274,0.00167054302713304,0.000854699154207132,0.00167054302713304,0.00167054302713304
"2020/04/06","CH",8544527,6748,302,21022,559,21022,559,21022,21022,0.00246028832257186,0.000789745295438823,0.00246028832257186,0.00246028832257186
"2020/04/13","CH",8544527,4198,299,25220,858,25220,858,25220,25220,0.00295159696961576,0.000491308647043891,0.00295159696961576,0.00295159696961576
"2020/04/20","CH",8544527,2438,276,27634,1134,27658,1134,27658,27658,0.00323692581227726,0.000285328842661507,0.00323692581227726,0.00323692581227726
"2020/04/27","CH",8544527,1320,202,28646,1334,28978,1336,28978,28978,0.00339141066556405,0.000154484853286788,0.00339141066556405,0.00339141066556405
