"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/03/23","FJ",889955,3,0,3,0,3,0,3,3,3.3709569584979e-06,3.3709569584979e-06,3.3709569584979e-06,3.3709569584979e-06
"2020/03/30","FJ",889955,2,0,5,0,5,0,5,5,5.6182615974965e-06,2.2473046389986e-06,5.6182615974965e-06,5.6182615974965e-06
"2020/04/06","FJ",889955,9,0,14,0,14,0,14,14,1.57311324729902e-05,1.01128708754937e-05,1.57311324729902e-05,1.57311324729902e-05
"2020/04/13","FJ",889955,2,0,16,0,16,0,16,16,1.79784371119888e-05,2.2473046389986e-06,1.79784371119888e-05,1.79784371119888e-05
"2020/04/20","FJ",889955,1,0,17,0,17,0,17,17,1.91020894314881e-05,1.1236523194993e-06,1.91020894314881e-05,1.91020894314881e-05
"2020/04/27","FJ",889955,1,0,18,0,18,0,18,18,2.02257417509874e-05,1.1236523194993e-06,2.02257417509874e-05,2.02257417509874e-05
"2020/05/04","FJ",889955,0,0,18,0,18,0,18,18,2.02257417509874e-05,0,2.02257417509874e-05,2.02257417509874e-05
"2020/05/11","FJ",889955,0,0,15,0,18,0,18,18,2.02257417509874e-05,0,2.02257417509874e-05,2.02257417509874e-05
"2020/05/18","FJ",889955,0,0,13,0,18,0,18,18,2.02257417509874e-05,0,2.02257417509874e-05,2.02257417509874e-05
"2020/05/25","FJ",889955,0,0,4,0,18,0,18,18,2.02257417509874e-05,0,2.02257417509874e-05,2.02257417509874e-05
"2020/06/01","FJ",889955,0,0,2,0,18,0,18,18,2.02257417509874e-05,0,2.02257417509874e-05,2.02257417509874e-05
"2020/06/08","FJ",889955,0,0,1,0,18,0,18,18,2.02257417509874e-05,0,2.02257417509874e-05,2.02257417509874e-05
"2020/06/15","FJ",889955,0,0,0,0,18,0,15,18,2.02257417509874e-05,0,1.68547847924895e-05,2.02257417509874e-05
"2020/06/22","FJ",889955,0,0,0,0,18,0,13,18,2.02257417509874e-05,0,1.46074801534909e-05,2.02257417509874e-05
"2020/06/29","FJ",889955,0,0,0,0,18,0,4,18,2.02257417509874e-05,0,4.4946092779972e-06,2.02257417509874e-05
"2020/07/06","FJ",889955,0,0,0,0,18,0,2,18,2.02257417509874e-05,0,2.2473046389986e-06,2.02257417509874e-05
"2020/07/13","FJ",889955,8,0,8,0,26,0,9,26,2.92149603069818e-05,8.9892185559944e-06,1.01128708754937e-05,2.92149603069818e-05
"2020/07/20","FJ",889955,0,0,8,0,26,0,8,26,2.92149603069818e-05,0,8.9892185559944e-06,2.92149603069818e-05
"2020/07/27","FJ",889955,1,0,9,0,27,0,9,24,3.03386126264811e-05,1.1236523194993e-06,1.01128708754937e-05,2.69676556679832e-05
"2020/08/03","FJ",889955,0,1,9,1,27,1,9,22,3.03386126264811e-05,0,1.01128708754937e-05,2.47203510289846e-05
"2020/08/10","FJ",889955,0,0,9,1,27,1,9,13,3.03386126264811e-05,0,1.01128708754937e-05,1.46074801534909e-05
"2020/08/17","FJ",889955,1,0,10,1,28,1,10,12,3.14622649459804e-05,1.1236523194993e-06,1.1236523194993e-05,1.34838278339916e-05
"2020/08/24","FJ",889955,0,0,10,1,28,1,10,11,3.14622649459804e-05,0,1.1236523194993e-05,1.23601755144923e-05
"2020/08/31","FJ",889955,0,1,2,2,28,2,10,10,3.14622649459804e-05,0,1.1236523194993e-05,1.1236523194993e-05
"2020/09/07","FJ",889955,3,0,5,2,31,2,13,13,3.48332219044783e-05,3.3709569584979e-06,1.46074801534909e-05,1.46074801534909e-05
"2020/09/14","FJ",889955,1,0,5,2,32,2,14,14,3.59568742239776e-05,1.1236523194993e-06,1.57311324729902e-05,1.57311324729902e-05
"2020/09/21","FJ",889955,0,0,5,1,32,2,14,14,3.59568742239776e-05,0,1.57311324729902e-05,1.57311324729902e-05
"2020/09/28","FJ",889955,0,0,5,1,32,2,14,14,3.59568742239776e-05,0,1.57311324729902e-05,1.57311324729902e-05
"2020/10/05","FJ",889955,0,0,4,1,32,2,6,14,3.59568742239776e-05,0,6.7419139169958e-06,1.57311324729902e-05
