"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick"
2020-04-16,"BR","BRSP",44396484,0,0,0,0
2020-04-17,"BR","BRSP",44396484,0,0,0,0
2020-04-18,"BR","BRSP",44396484,0,0,0,0
2020-04-19,"BR","BRSP",44396484,0,0,0,0
2020-04-20,"BR","BRSP",44396484,0,0,0,0
2020-04-21,"BR","BRSP",44396484,0,0,0,0
2020-04-22,"BR","BRSP",44396484,0,0,0,0
2020-04-23,"BR","BRSP",44396484,0,0,0,0
2020-04-24,"BR","BRSP",44396484,0,0,0,0
2020-04-25,"BR","BRSP",44396484,0,0,0,0
2020-04-26,"BR","BRSP",44396484,0,0,0,0
2020-04-27,"BR","BRSP",44396484,0,0,0,0
2020-04-28,"BR","BRSP",44396484,0,0,0,0
2020-04-29,"BR","BRSP",44396484,0,0,0,0
2020-04-30,"BR","BRSP",44396484,0,0,0,0
2020-05-01,"BR","BRSP",44396484,0,0,0,0
2020-05-02,"BR","BRSP",44396484,0,0,0,0
2020-05-03,"BR","BRSP",44396484,0,0,0,0
2020-05-04,"BR","BRSP",44396484,0,0,0,0
2020-05-05,"BR","BRSP",44396484,0,0,0,0
2020-05-06,"BR","BRSP",44396484,0,0,0,0
2020-05-07,"BR","BRSP",44396484,0,0,0,0
2020-05-08,"BR","BRSP",44396484,0,0,0,0
2020-05-09,"BR","BRSP",44396484,0,0,0,0
2020-05-10,"BR","BRSP",44396484,0,0,0,0
2020-05-11,"BR","BRSP",44396484,0,0,0,0
2020-05-12,"BR","BRSP",44396484,0,0,0,0
2020-05-13,"BR","BRSP",44396484,0,0,0,0
2020-05-14,"BR","BRSP",44396484,0,0,0,0
2020-05-15,"BR","BRSP",44396484,0.00468384074941452,0.00242718446601942,NA,0.00124378109452736
2020-05-16,"BR","BRSP",44396484,0.0097048119692681,0.00188590287600189,NA,0.00142382534409112
2020-05-17,"BR","BRSP",44396484,0.0123246918827029,0.00233754090696587,NA,0.00188590287600189
2020-05-18,"BR","BRSP",44396484,0.0118152524167562,0.00228702115494568,NA,0.00353148911124191
2020-05-19,"BR","BRSP",44396484,0.0114464099895942,0.00277932184546971,NA,0.00397953382603752
2020-05-20,"BR","BRSP",44396484,0.015970515970516,0.00228658536585366,NA,0.00592216582064298
2020-05-21,"BR","BRSP",44396484,0.0104895104895105,0.000894054537326777,NA,0.000467945718296678
2020-05-22,"BR","BRSP",44396484,0.00921658986175115,0.00170212765957447,NA,0.00127659574468085
2020-05-23,"BR","BRSP",44396484,0.012914093206064,0.00286697247706422,NA,0.00344036697247706
2020-05-24,"BR","BRSP",44396484,0.0131075914800655,0.00278706800445931,NA,0.00334448160535117
2020-05-25,"BR","BRSP",44396484,0.0118924508790072,0.00222593210907067,NA,0.00316288877174486
2020-05-26,"BR","BRSP",44396484,0.0136425648021828,0.00193986420950533,NA,0.00231267345050879
2020-05-27,"BR","BRSP",44396484,0.0133274100399822,0.00189214758751183,NA,0.001806684733514
2020-05-28,"BR","BRSP",44396484,0.0133274100399822,0.001806684733514,NA,0.001806684733514
2020-05-29,"BR","BRSP",44396484,0.013771657041315,0.00189214758751183,NA,0.001806684733514
2020-05-30,"BR","BRSP",44396484,0.013771657041315,0.00189214758751183,NA,0.001806684733514
2020-05-31,"BR","BRSP",44396484,0.013771657041315,0.00189214758751183,NA,0.001806684733514
2020-06-01,"BR","BRSP",44396484,0.013771657041315,0.001806684733514,NA,0.001806684733514
2020-06-02,"BR","BRSP",44396484,0.0137533274179237,0.001806684733514,NA,0.001806684733514
2020-06-03,"BR","BRSP",44396484,0.0123931623931624,0.00173913043478261,NA,0.00173913043478261
2020-06-04,"BR","BRSP",44396484,0.0137044967880086,0.00172786177105832,NA,0.00172786177105832
2020-06-05,"BR","BRSP",44396484,0.0126582278481013,0.00212765957446809,NA,0.00212765957446809
2020-06-06,"BR","BRSP",44396484,0.0164859002169197,0.00260303687635575,NA,0.00260303687635575
2020-06-07,"BR","BRSP",44396484,0.017353579175705,0.003470715835141,NA,0.00260303687635575
2020-06-08,"BR","BRSP",44396484,0.0169197396963124,0.003470715835141,NA,0.00260303687635575
2020-06-09,"BR","BRSP",44396484,0.0217721518987342,0.00354789660415611,0.0025974025974026,0.0020273694880892
2020-06-10,"BR","BRSP",44396484,0.0247706422018349,0.0032139577594123,0.00212992545260916,0.00183654729109275
2020-06-11,"BR","BRSP",44396484,0.0205357142857143,0.00225428313796213,0.00186393289841566,0.000450856627592426
2020-06-12,"BR","BRSP",44396484,0.0420289855072464,0.00390625,0.00717274357441721,0.00341796875
2020-06-13,"BR","BRSP",44396484,0.0436746987951807,0.00406091370558376,0.00675675675675676,0.00355329949238579
2020-06-14,"BR","BRSP",44396484,0.0432717678100264,0.00427122263747998,0.00674536256323777,0.00373731980779498
2020-06-15,"BR","BRSP",44396484,0.0384430562229697,0.00291403593977659,0.00606366851945427,0.00339970859640602
2020-06-16,"BR","BRSP",44396484,0.0375395748530077,0.00274097761534947,0.00521574205784732,0.00319780721790772
2020-06-17,"BR","BRSP",44396484,0.0368493781667434,0.00232666356444858,0.0053554040895813,0.0028116213683224
2020-06-18,"BR","BRSP",44396484,0.0368493781667434,0.00234301780693533,0.0053554040895813,0.0028116213683224
2020-06-19,"BR","BRSP",44396484,0.0368582711715665,0.00267379679144385,0.0055452865064695,0.00311942959001783
2020-06-20,"BR","BRSP",44396484,0.0368582711715665,0.00267379679144385,0.0055452865064695,0.00311942959001783
2020-06-21,"BR","BRSP",44396484,0.037280701754386,0.00267260579064588,0.00600461893764434,0.00311804008908686
2020-06-22,"BR","BRSP",44396484,0.037280701754386,0.00267260579064588,0.00600461893764434,0.00311804008908686
2020-06-23,"BR","BRSP",44396484,0.0347826086956522,0.00240480961923848,0.00538302277432712,0.00280561122244489
2020-06-24,"BR","BRSP",44396484,0.0347826086956522,0.00240480961923848,0.00538302277432712,0.00280561122244489
2020-06-25,"BR","BRSP",44396484,0.0347826086956522,0.00240480961923848,0.00538302277432712,0.00280561122244489
2020-06-26,"BR","BRSP",44396484,0.0351778656126482,0.00240480961923848,0.00579710144927536,0.00280561122244489
2020-06-27,"BR","BRSP",44396484,0.0351778656126482,0.00240480961923848,0.00579710144927536,0.00280561122244489
2020-06-28,"BR","BRSP",44396484,0.0366795366795367,0.00273972602739726,0.00646464646464646,0.00313111545988258
2020-06-29,"BR","BRSP",44396484,0.0366795366795367,0.00273972602739726,0.00646464646464646,0.00313111545988258
2020-06-30,"BR","BRSP",44396484,0.0366795366795367,0.00273972602739726,0.00646464646464646,0.00313111545988258
2020-07-01,"BR","BRSP",44396484,0.0366795366795367,0.00273972602739726,0.00646464646464646,0.00313111545988258
2020-07-02,"BR","BRSP",44396484,0.0366795366795367,0.00273972602739726,0.00646464646464646,0.00313111545988258
2020-07-03,"BR","BRSP",44396484,0.0366795366795367,0.00273972602739726,0.00646464646464646,0.00313111545988258
2020-07-04,"BR","BRSP",44396484,0.0364854802680566,0.00230680507497117,0.00622325943212758,0.00269127258746636
2020-07-05,"BR","BRSP",44396484,0.037862703467799,0.0025538124771981,0.00627074880118038,0.00328347318496899
2020-07-06,"BR","BRSP",44396484,0.040633608815427,0.00319262149698475,0.00681247759053424,0.00390209294075913
2020-07-07,"BR","BRSP",44396484,0.040633608815427,0.00319262149698475,0.00681247759053424,0.00390209294075913
2020-07-08,"BR","BRSP",44396484,0.040633608815427,0.00319262149698475,0.00681247759053424,0.00390209294075913
2020-07-09,"BR","BRSP",44396484,0.0439711439367915,0.0046001415428167,0.00715307582260372,0.00353857041755131
2020-07-10,"BR","BRSP",44396484,0.0439711439367915,0.0046001415428167,0.00715307582260372,0.00353857041755131
2020-07-11,"BR","BRSP",44396484,0.0439711439367915,0.0046001415428167,0.00715307582260372,0.00353857041755131
2020-07-12,"BR","BRSP",44396484,0.0439711439367915,0.0046001415428167,0.00715307582260372,0.00353857041755131
2020-07-13,"BR","BRSP",44396484,0.0436276193747853,0.00283085633404105,0.00715307582260372,0.00353857041755131
2020-07-14,"BR","BRSP",44396484,0.0436276193747853,0.00283085633404105,0.00715307582260372,0.00353857041755131
2020-07-15,"BR","BRSP",44396484,0.0436276193747853,0.00283085633404105,0.00715307582260372,0.00353857041755131
2020-07-16,"BR","BRSP",44396484,0.0438957475994513,0.00280603297088741,0.00708968450903935,0.00350754121360926
2020-07-17,"BR","BRSP",44396484,0.0466798159105851,0.00268726906281491,0.00746521886664404,0.00335908632851864
2020-07-18,"BR","BRSP",44396484,0.0466798159105851,0.00268726906281491,0.00746521886664404,0.00335908632851864
2020-07-19,"BR","BRSP",44396484,0.0482283464566929,0.00268186389540731,0.00745005079580088,0.00335232986925913
2020-07-20,"BR","BRSP",44396484,0.0482283464566929,0.00268186389540731,0.00745005079580088,0.00335232986925913
2020-07-21,"BR","BRSP",44396484,0.0482283464566929,0.00268186389540731,0.00745005079580088,0.00335232986925913
2020-07-22,"BR","BRSP",44396484,0.0482283464566929,0.00268186389540731,0.00745005079580088,0.00335232986925913
2020-07-23,"BR","BRSP",44396484,0.0487246566383257,0.00300701637153358,0.00776240296996288,0.00367524223187437
2020-07-24,"BR","BRSP",44396484,0.0487246566383257,0.00300701637153358,0.00776240296996288,0.00367524223187437
2020-07-25,"BR","BRSP",44396484,0.0487246566383257,0.00300701637153358,0.00776240296996288,0.00367524223187437
2020-07-26,"BR","BRSP",44396484,0.0487246566383257,0.00300701637153358,0.00776240296996288,0.00367524223187437
2020-07-27,"BR","BRSP",44396484,0.0500963391136802,0.00295178747130207,0.00794965220271613,0.00360774024270253
2020-07-28,"BR","BRSP",44396484,0.0500963391136802,0.00295178747130207,0.00794965220271613,0.00360774024270253
2020-07-29,"BR","BRSP",44396484,0.0500963391136802,0.00295178747130207,0.00794965220271613,0.00360774024270253
2020-07-30,"BR","BRSP",44396484,0.0507338864071474,0.00293255131964809,0.00769477396601475,0.003584229390681
2020-07-31,"BR","BRSP",44396484,0.0437743190661479,0.00165617754223253,0.00619094167481264,0.00231864855912554
2020-08-01,"BR","BRSP",44396484,0.0437743190661479,0.00165617754223253,0.00619094167481264,0.00231864855912554
2020-08-02,"BR","BRSP",44396484,0.0437743190661479,0.00165617754223253,0.00619094167481264,0.00231864855912554
2020-08-03,"BR","BRSP",44396484,0.0437743190661479,0.00165617754223253,0.00619094167481264,0.00231864855912554
2020-08-04,"BR","BRSP",44396484,0.0437743190661479,0.00165617754223253,0.00619094167481264,0.00231864855912554
2020-08-05,"BR","BRSP",44396484,0.0437743190661479,0.00165617754223253,0.00619094167481264,0.00231864855912554
2020-08-06,"BR","BRSP",44396484,0.0437743190661479,0.00165617754223253,0.00619094167481264,0.00231864855912554
2020-08-07,"BR","BRSP",44396484,0.0533906106167536,0.00281778334376957,0.00832305795314427,0.00344395742016281
2020-08-08,"BR","BRSP",44396484,0.0533906106167536,0.00281778334376957,0.00832305795314427,0.00344395742016281
2020-08-09,"BR","BRSP",44396484,0.0533906106167536,0.00281778334376957,0.00832305795314427,0.00344395742016281
2020-08-10,"BR","BRSP",44396484,0.0428251837647811,0.00163185378590078,0.0061014771997431,0.0022845953002611
2020-08-11,"BR","BRSP",44396484,0.0428251837647811,0.00163185378590078,0.0061014771997431,0.0022845953002611
2020-08-12,"BR","BRSP",44396484,0.0428251837647811,0.00163185378590078,0.0061014771997431,0.0022845953002611
2020-08-13,"BR","BRSP",44396484,0.0428251837647811,0.00163185378590078,0.0061014771997431,0.0022845953002611
2020-08-14,"BR","BRSP",44396484,0.0428251837647811,0.00163185378590078,0.0061014771997431,0.0022845953002611
2020-08-15,"BR","BRSP",44396484,0.0428251837647811,0.00163185378590078,0.0061014771997431,0.0022845953002611
2020-08-16,"BR","BRSP",44396484,0.0428251837647811,0.00163185378590078,0.0061014771997431,0.0022845953002611
2020-08-17,"BR","BRSP",44396484,0.0445880452342488,0.00165016501650165,0.00616883116883117,0.00165016501650165
2020-08-18,"BR","BRSP",44396484,0.0471544715447154,0.00232558139534884,0.0065359477124183,0.00232558139534884
2020-08-19,"BR","BRSP",44396484,0.0471544715447154,0.00232558139534884,0.0065359477124183,0.00232558139534884
2020-08-20,"BR","BRSP",44396484,0.0471544715447154,0.00232558139534884,0.0065359477124183,0.00232558139534884
2020-08-21,"BR","BRSP",44396484,0.0471544715447154,0.00232558139534884,0.0065359477124183,0.00232558139534884
2020-08-22,"BR","BRSP",44396484,0.0471544715447154,0.00232558139534884,0.0065359477124183,0.00232558139534884
2020-08-23,"BR","BRSP",44396484,0.0471544715447154,0.00232558139534884,0.0065359477124183,0.00232558139534884
2020-08-24,"BR","BRSP",44396484,0.0471544715447154,0.00232558139534884,0.0065359477124183,0.00232558139534884
2020-08-25,"BR","BRSP",44396484,0.047479674796748,0.00199335548172757,0.0065359477124183,0.0026578073089701
2020-08-26,"BR","BRSP",44396484,0.047479674796748,0.00199335548172757,0.0065359477124183,0.0026578073089701
2020-08-27,"BR","BRSP",44396484,0.047479674796748,0.00199335548172757,0.0065359477124183,0.0026578073089701
2020-08-28,"BR","BRSP",44396484,0.047479674796748,0.00199335548172757,0.0065359477124183,0.0026578073089701
2020-08-29,"BR","BRSP",44396484,0.047479674796748,0.00199335548172757,0.0065359477124183,0.0026578073089701
2020-08-30,"BR","BRSP",44396484,0.0477893368010403,0.00199269345732315,0.00653381247958184,0.0026569246097642
2020-08-31,"BR","BRSP",44396484,0.0477893368010403,0.00199269345732315,0.00653381247958184,0.0026569246097642
2020-09-01,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.0026569246097642
2020-09-02,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.0026569246097642
2020-09-03,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.0026569246097642
2020-09-04,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.0026569246097642
2020-09-05,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.0026569246097642
2020-09-06,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.0026569246097642
2020-09-07,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.0026569246097642
2020-09-08,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00199269345732315
2020-09-09,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00199269345732315
2020-09-10,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00199269345732315
2020-09-11,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00199269345732315
2020-09-12,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00199269345732315
2020-09-13,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00199269345732315
2020-09-14,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00199269345732315
2020-09-15,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00166057788110262
2020-09-16,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00166057788110262
2020-09-17,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00166057788110262
2020-09-18,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00166057788110262
2020-09-19,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00166057788110262
2020-09-20,"BR","BRSP",44396484,0.0477893368010403,0.00166057788110262,0.00653381247958184,0.00166057788110262
2020-09-21,"BR","BRSP",44396484,0.0488721804511278,0.00174764068507515,0.00687049124012367,0.00174764068507515
2020-09-22,"BR","BRSP",44396484,0.0503010981225646,0.00181290790427846,0.00712250712250712,0.00181290790427846
2020-09-23,"BR","BRSP",44396484,0.0518382352941177,0.00188323917137476,0.00739371534195933,0.00188323917137476
2020-09-24,"BR","BRSP",44396484,0.055952380952381,0.00203665987780041,0.00798403193612774,0.00203665987780041
2020-09-25,"BR","BRSP",44396484,0.0568965517241379,0.00177383592017738,0.00867678958785249,0.00221729490022173
