"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick"
2020-03-22,0.00833333333333333,0,0,0
2020-03-23,0.00454545454545455,0,0,0
2020-03-24,0.00454545454545455,0,0,0
2020-03-25,0.00454545454545455,0,0,0
2020-03-26,0.00454545454545455,0,0,0
2020-03-27,0.00454545454545455,0,0,0
2020-03-28,0.00454545454545455,0,0,0
2020-03-29,0.00454545454545455,0,0,0
2020-03-30,0.00454545454545455,0,0,0
2020-03-31,0.00452488687782805,0,0,0
2020-04-01,0.00452488687782805,0,0,0
2020-04-02,0.00452488687782805,0,0,0
2020-04-03,0.00452488687782805,0,0,0
2020-04-04,0.00452488687782805,0,0,0
2020-04-05,0.00452488687782805,0,0,0
2020-04-06,0.00452488687782805,0,0,0
2020-04-07,0.00452488687782805,0,0,0
2020-04-08,0.0186915887850467,0,0,0
2020-04-09,0.0142517814726841,0,0,0
2020-04-10,0.0250521920668058,0,0,0
2020-04-11,0.0250521920668058,0,0,0
2020-04-12,0.0281124497991968,0,0,0
2020-04-13,0.0281124497991968,0,0,0
2020-04-14,0.0281124497991968,0,0,0
2020-04-15,0.0281124497991968,0,0,0
2020-04-16,0.0281124497991968,0,0,0
2020-04-17,0.0281124497991968,0,0,0
2020-04-18,0.0281124497991968,0,0,0
2020-04-19,0.0609756097560976,0,0,0
2020-04-20,0.0609756097560976,0,0,0
2020-04-21,0.0609756097560976,0,0,0
2020-04-22,0.0609756097560976,0,0,0
2020-04-23,0.0609756097560976,0,0,0
2020-04-24,0.0519287833827893,0,0,0
2020-04-25,0.0519287833827893,0,0,0
2020-04-26,0.0519287833827893,0,0,0
2020-04-27,0.0519287833827893,0,0,0
2020-04-28,0.0519287833827893,0,0,0
2020-04-29,0.0519287833827893,0,0,0
2020-04-30,0.0519287833827893,0,0,0
2020-05-01,0.0519287833827893,0,0,0
2020-05-02,0.0519287833827893,0,0,0
2020-05-03,0.061711079943899,0,0,0
2020-05-04,0.061711079943899,0,0,0
2020-05-05,0.061711079943899,0,0,0
2020-05-06,0.061711079943899,0,0,0
2020-05-07,0.061711079943899,0,0,0
2020-05-08,0.061711079943899,0,0,0
2020-05-09,0.061711079943899,0,0,0
2020-05-10,0.061711079943899,0,0,0
2020-05-11,0.061711079943899,0,0,0
2020-05-12,0.061711079943899,0,0,0
2020-05-13,0.061711079943899,0,0,0
2020-05-14,0.061711079943899,0,0,0
2020-05-15,0.061711079943899,0,0,0
2020-05-16,0.061711079943899,0,0,0
2020-05-17,0.061711079943899,0,0,0
2020-05-18,0.061624649859944,0,0,0
2020-05-19,0.061624649859944,0,0,0
2020-05-20,0.061624649859944,0,0,0
2020-05-21,0.061624649859944,0,0,0
2020-05-22,0.061624649859944,0,0,0
2020-05-23,0.061624649859944,0,0,0
2020-05-24,0.061624649859944,0,0,0
2020-05-25,0.061624649859944,0,0,0
2020-05-26,0.061624649859944,0,0,0
2020-05-27,0.061624649859944,0,0,0
2020-05-28,0.061624649859944,0,0,0
2020-05-29,0.061624649859944,0,0,0
2020-05-30,0.061624649859944,0,0,0
2020-05-31,0.061624649859944,0,0,0
2020-06-01,0.061624649859944,0,0,0
2020-06-02,0.061624649859944,0,0,0
2020-06-03,0.061624649859944,0,0,0
2020-06-04,0.061624649859944,0,0,0
2020-06-05,0.061624649859944,0,0,0
2020-06-06,0.061624649859944,0,0,0
2020-06-07,0.061624649859944,0,0,0
2020-06-08,0.061624649859944,0,0,0
2020-06-09,0.061624649859944,0,0,0
2020-06-10,0.061624649859944,0,0,0
2020-06-11,0.061624649859944,0,0,0
2020-06-12,0.061624649859944,0,0,0
2020-06-13,0.061624649859944,0,0,0
2020-06-14,0.061624649859944,0,0,0
2020-06-15,0.061624649859944,0,0,0
2020-06-16,0.061624649859944,0,0,0
2020-06-17,0.061624649859944,0,0,0
2020-06-18,0.061624649859944,0,0,0
2020-06-19,0.061624649859944,0,0,0
2020-06-20,0.061624649859944,0,0,0
2020-06-21,0.061624649859944,0,0,0
2020-06-22,0.061624649859944,0,0,0
2020-06-23,0.061624649859944,0,0,0
2020-06-24,0.061624649859944,0,0,0
2020-06-25,0.061624649859944,0,0,0
2020-06-26,0.061624649859944,0,0,0
2020-06-27,0.061624649859944,0,0,0
2020-06-28,0.061624649859944,0,0,0
2020-06-29,0.061624649859944,0,0,0
2020-06-30,0.061624649859944,0,0,0
2020-07-01,0.0723905723905724,0,0,0
2020-07-02,0.0870445344129555,0,0,0
2020-07-03,0.0870445344129555,0,0,0
2020-07-04,0.0870445344129555,0,0,0
2020-07-05,0.0870445344129555,0,0,0
2020-07-06,0.0870445344129555,0,0,0
2020-07-07,0.0870445344129555,0,0,0
2020-07-08,0.0870445344129555,0,0,0
2020-07-09,0.0870445344129555,0,0,0
2020-07-10,0.0872210953346856,0,0,0
2020-07-11,0.0872210953346856,0,0,0
2020-07-12,0.0872210953346856,0,0,0
2020-07-13,0.0872210953346856,0,0,0
2020-07-14,0.0872210953346856,0,0,0
2020-07-15,0.0872210953346856,0,0,0
2020-07-16,0.0872210953346856,0,0,0
2020-07-17,0.0872210953346856,0,0,0
2020-07-18,0.0966921119592875,0,0,0
2020-07-19,0.129692832764505,0,0,0
2020-07-20,0.136170212765957,0,0,0
2020-07-21,0.136170212765957,0,0,0
2020-07-22,0.138888888888889,0,0,0
2020-07-23,0.138888888888889,0,0,0
2020-07-24,0.138888888888889,0,0,0
2020-07-25,0.138888888888889,0,0,0
2020-07-26,0.138888888888889,0,0,0
2020-07-27,0.100620203217175,0.00348004406396608,0.00382804847036269,0.0104401321918982
2020-07-28,0.0461315175382393,0.0043554830553829,0.00479103136092119,0.0130664491661487
2020-07-29,0.0349714587809183,0.00415943385630406,0.00457537724193447,0.0124783015689122
2020-07-30,0.0417115816783268,0.00536578719503003,0.00633870031011592,0.0122548595731597
2020-07-31,0.0416834476076377,0.00532513216862433,0.00575178774332312,0.0121734913994992
2020-08-01,0.041884327821153,0.00593904650945213,0.00575251779407268,0.0127882749743831
2020-08-02,0.0435358250835432,0.00536236247308752,0.00575068454830699,0.0156581562653997
2020-08-03,0.0447175168667885,0.0055243585656358,0.00592441178718331,0.016131186603098
2020-08-04,0.0448918063065019,0.0055235773791943,0.00592357403016464,0.0161289055302621
2020-08-05,0.0442115568942486,0.00552277863236394,0.00592271744109995,0.0161265731809014
2020-08-06,0.039505079151846,0.00335700618753741,0.00408271670042133,0.0131662396621342
2020-08-07,0.039505079151846,0.00335700618753741,0.00408271670042133,0.0131662396621342
2020-08-08,0.039505079151846,0.00335700618753741,0.00408271670042133,0.0131662396621342
2020-08-09,0.039505079151846,0.00335700618753741,0.00408271670042133,0.0131662396621342
2020-08-10,0.0379144539898172,0.00318433412946195,0.003872716761244,0.0124890166924491
2020-08-11,0.0379144539898172,0.00318433412946195,0.003872716761244,0.0124890166924491
2020-08-12,0.0371739711579326,0.00549829624644137,0.00381064647208625,0.0122888479413662
2020-08-13,0.0345237781808774,0.00523123188940284,0.0032384496117899,0.00985303962581406
2020-08-14,0.0344643568241114,0.00523124267555917,0.00323845628907443,0.00985305994156912
2020-08-15,0.0327428752723883,0.00496994408802072,0.00307669662571687,0.00936090333455633
2020-08-16,0.0311070425439871,0.00800291236336727,0.00274502189448313,0.0155132102776924
2020-08-17,0.0311070425439871,0.00800291236336727,0.00274502189448313,0.0155132102776924
2020-08-18,0.0308905407880894,0.0078851504643843,0.00270462922536884,0.0152849352424708
2020-08-19,0.0308905407880894,0.0078851504643843,0.00270462922536884,0.0152849352424708
2020-08-20,0.0314498426102729,0.00776212618435263,0.00266243154446135,0.0150464593678468
2020-08-21,0.0318212726369912,0.00776211555404947,0.00266242789823687,0.0150464387615824
2020-08-22,0.0298677634806213,0.00711113008851551,0.00243913801641076,0.0137845388486486
2020-08-23,0.0312307056033823,0.00711110603173128,0.00243912976486477,0.013784492215881
2020-08-24,0.0307816352914151,0.00721424816414067,0.0024745078121121,0.013984427628879
2020-08-25,0.0309689128486661,0.00721425025856712,0.00247450853050638,0.0139844316888107
2020-08-26,0.0309689128486661,0.00721425025856712,0.00247450853050638,0.0139844316888107
2020-08-27,0.0306859498443115,0.00703643018293035,0.00241351573454177,0.0136397371451624
2020-08-28,0.0340066159193097,0.00688742800503652,0.00236240756015809,0.0133509045286662
2020-08-29,0.0338995141921398,0.00686573647780993,0.00235496730410402,0.0133088566831031
2020-08-30,0.0348249106395117,0.00686573647780993,0.00235496730410402,0.0133088566831031
2020-08-31,0.0348249106395117,0.00686573647780993,0.00235496730410402,0.0133088566831031
2020-09-01,0.034884871229291,0.0071513796531239,0.00235496730410402,0.013594499858417
2020-09-02,0.034884871229291,0.0071513796531239,0.00235496730410402,0.013594499858417
2020-09-03,0.034884871229291,0.0071513796531239,0.00235496730410402,0.013594499858417
2020-09-04,0.0338728548189995,0.00692437417131841,0.00228021382807079,0.0131629710989396
2020-09-05,0.0338728548189995,0.00692437417131841,0.00228021382807079,0.0131629710989396
2020-09-06,0.0338728548189995,0.00692437417131841,0.00228021382807079,0.0131629710989396
2020-09-07,0.0338629985823881,0.00692437417131841,0.00228021382807079,0.0131629710989396
2020-09-08,0.0338198542251449,0.00692437417131841,0.00228021382807079,0.0131629710989396
2020-09-09,0.0338198542251449,0.00692437417131841,0.00228021382807079,0.0131629710989396
2020-09-10,0.035198496167602,0.00813859813639532,0.00217426962981879,0.014126384401486
2020-09-11,0.0352239614565858,0.00813859813639532,0.00217426962981879,0.014126384401486
2020-09-12,0.0352239614565858,0.00813859813639532,0.00217426962981879,0.014126384401486
