"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick"
2020-03-28,0.00159235668789809,0,0,0
2020-03-29,0.00159235668789809,0,0,0
2020-03-30,0.00549450549450549,0,0,0
2020-03-31,0.00520833333333333,0,0,0
2020-04-01,0.0045045045045045,0,0,0
2020-04-02,0.00432900432900433,0,0,0
2020-04-03,0.00432900432900433,0,0,0
2020-04-04,0.00432900432900433,0,0,0
2020-04-05,0.00432900432900433,0,0,0
2020-04-06,0.00432900432900433,0,0,0
2020-04-07,0.00355871886120996,0,0,0
2020-04-08,0.00400320256204964,0,0,0
2020-04-09,0.00400320256204964,0,0,0
2020-04-10,0.00431965442764579,0,0,0
2020-04-11,0.00431965442764579,0,0,0
2020-04-12,0.00474898236092266,0,0,0
2020-04-13,0.00571791613722999,0,0,0
2020-04-14,0.00621504039776259,0,0,0
2020-04-15,0.00669099756690998,0,0,0
2020-04-16,0.00669099756690998,0,0,0
2020-04-17,0.00718993409227082,0,0,0
2020-04-18,0.00718993409227082,0,0,0
2020-04-19,0.00718993409227082,0,0,0
2020-04-20,0.00718993409227082,0,0,0
2020-04-21,0.00718993409227082,0,0,0
2020-04-22,0.00718993409227082,0,0,0
2020-04-23,0.00718993409227082,0,0,0
2020-04-24,0.00762910798122066,0,0,0
2020-04-25,0.00762910798122066,0,0,0
2020-04-26,0.00762910798122066,0,0,0
2020-04-27,0.00762910798122066,0,0,0
2020-04-28,0.00762910798122066,0,0,0
2020-04-29,0.00762910798122066,0,0,0
2020-04-30,0.00762910798122066,0,0,0
2020-05-01,0.00762910798122066,0,0,0
2020-05-02,0.00762910798122066,0,0,0
2020-05-03,0.00762910798122066,0,0,0
2020-05-04,0.00762910798122066,0,0,0
2020-05-05,0.00762910798122066,0,0,0
2020-05-06,0.00762910798122066,0,0,0
2020-05-07,0.00762910798122066,0,0,0
2020-05-08,0.00762910798122066,0,0,0
2020-05-09,0.00762910798122066,0,0,0
2020-05-10,0.00762910798122066,0,0,0
2020-05-11,0.00762910798122066,0,0,0
2020-05-12,0.00762910798122066,0,0,0
2020-05-13,0.00762910798122066,0,0,0
2020-05-14,0.00762910798122066,0,0,0
2020-05-15,0.00762910798122066,0,0,0
2020-05-16,0.00762910798122066,0,0,0
2020-05-17,0.00762910798122066,0,0,0
2020-05-18,0.00762910798122066,0,0,0
2020-05-19,0.00762910798122066,0,0,0
2020-05-20,0.00762910798122066,0,0,0
2020-05-21,0.00762910798122066,0,0,0
2020-05-22,0.00762910798122066,0,0,0
2020-05-23,0.00762910798122066,0,0,0
2020-05-24,0.00762910798122066,0,0,0
2020-05-25,0.00762910798122066,0,0,0
2020-05-26,0.00762910798122066,0,0,0
2020-05-27,0.00762910798122066,0,0,0
2020-05-28,0.00762910798122066,0,0,0
2020-05-29,0.00762910798122066,0,0,0
2020-05-30,0.00762910798122066,0,0,0
2020-05-31,0.00762910798122066,0,0,0
2020-06-01,0.00762910798122066,0,0,0
2020-06-02,0.00762910798122066,0,0,0
2020-06-03,0.00762910798122066,0,0,0
2020-06-04,0.00762910798122066,0,0,0
2020-06-05,0.00762910798122066,0,0,0
2020-06-06,0.00986078886310905,0,0,0
2020-06-07,0.00986078886310905,0,0,0
2020-06-08,0.00986078886310905,0,0,0
2020-06-09,0.00986078886310905,0,0,0
2020-06-10,0.00986078886310905,0,0,0
2020-06-11,0.00986078886310905,0,0,0
2020-06-12,0.00986078886310905,0,0,0
2020-06-13,0.00986078886310905,0,0,0
2020-06-14,0.00986078886310905,0,0,0
2020-06-15,0.00986078886310905,0,0,0
2020-06-16,0.00986078886310905,0,0,0
2020-06-17,0.00986078886310905,0,0,0
2020-06-18,0.00986078886310905,0,0,0
2020-06-19,0.00986078886310905,0,0,0
2020-06-20,0.00986078886310905,0,0,0
2020-06-21,0.00986078886310905,0,0,0
2020-06-22,0.00986078886310905,0,0,0
2020-06-23,0.00986078886310905,0,0,0
2020-06-24,0.00986078886310905,0,0,0
2020-06-25,0.00986078886310905,0,0,0
2020-06-26,0.00986078886310905,0,0,0
2020-06-27,0.00986078886310905,0,0,0
2020-06-28,0.00986078886310905,0,0,0
2020-06-29,0.00986078886310905,0,0,0
2020-06-30,0.00986078886310905,0,0,0
2020-07-01,0.00986078886310905,0,0,0
2020-07-02,0.00986078886310905,0,0,0
2020-07-03,0.00986078886310905,0,0,0
2020-07-04,0.00986078886310905,0,0,0
2020-07-05,0.00986078886310905,0,0,0
2020-07-06,0.00986078886310905,0,0,0
2020-07-07,0.0145985401459854,0,0,0
2020-07-08,0.0145985401459854,0,0,0
2020-07-09,0.0130522088353414,0,0,0
2020-07-10,0.0135983263598326,0,0,0
2020-07-11,0.0155502392344498,0,0,0
2020-07-12,0.01625,0,0,0
2020-07-13,0.01625,0,0,0
2020-07-14,0.01625,0,0,0
2020-07-15,0.01625,0,0,0
2020-07-16,0.01625,0,0,0
2020-07-17,0.0216666666666667,0,0,0
2020-07-18,0.0252631578947368,0,0,0
2020-07-19,0.0252631578947368,0,0,0
2020-07-20,0.0328358208955224,0,0,0
2020-07-21,0.0328358208955224,0,0,0
2020-07-22,0.04,0,0,0
2020-07-23,0.0533333333333333,0,0,0
2020-07-24,0.0608695652173913,0,0,0
2020-07-25,0.075,0,0,0
2020-07-26,0.075,0,0,0
2020-07-27,0.0909090909090909,0,0,0
2020-07-28,0.0909090909090909,0,0,0
2020-07-29,0.0909090909090909,0,0,0
2020-07-30,0.0130453011587898,0,0,0
2020-07-31,0.0118160991508682,0,0,0
2020-08-01,0.0118160991508682,0,0,0
2020-08-02,0.011786735087372,0,0,0
2020-08-03,0.0122982734140728,0,0,0
2020-08-04,0.0122982734140728,0,0,0
2020-08-05,0.0122982734140728,0,0,0
2020-08-06,0.0122982734140728,0,0,0
2020-08-07,0.0122982734140728,0,0,0
2020-08-08,0.0122982734140728,0,0,0
2020-08-09,0.0122982734140728,0,0,0
2020-08-10,0.0122982734140728,0,0,0
2020-08-11,0.0144746245447405,0.00436068182563313,0,0.00436068182563313
2020-08-12,0.0144746245447405,0.00436068182563313,0,0.00436068182563313
2020-08-13,0.0144746245447405,0.00436068182563313,0,0.00436068182563313
2020-08-14,0.0144746245447405,0.00436068182563313,0,0.00436068182563313
2020-08-15,0.0144746245447405,0.00436068182563313,0,0.00436068182563313
2020-08-16,0.0144746245447405,0.00436068182563313,0,0.00436068182563313
2020-08-17,0.013549319066396,0.00425633868876354,0,0.00425633868876354
2020-08-18,0.0126644004859824,0.00393735667742939,0,0.00393735667742939
2020-08-19,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-20,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-21,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-22,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-23,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-24,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-25,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-26,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-27,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-28,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-29,0.0132112930644881,0.00393536636197329,0,0.00393536636197329
2020-08-30,0.0137423861265015,0.00393485412056123,0,0.00393485412056123
