"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick"
2020-03-19,"ES","ESCT",7675217,NA,NA,NA,NA
2020-03-20,"ES","ESCT",7675217,NA,NA,NA,NA
2020-03-21,"ES","ESCT",7675217,NA,NA,NA,NA
2020-03-22,"ES","ESCT",7675217,0.0108910891089109,NA,NA,NA
2020-03-23,"ES","ESCT",7675217,0.0162162162162162,NA,NA,NA
2020-03-24,"ES","ESCT",7675217,0.0236994219653179,NA,NA,NA
2020-03-25,"ES","ESCT",7675217,0.0266917293233083,NA,NA,NA
2020-03-26,"ES","ESCT",7675217,0.0369402985074627,NA,NA,NA
2020-03-27,"ES","ESCT",7675217,0.0326388888888889,NA,NA,NA
2020-03-28,"ES","ESCT",7675217,0.0322222222222222,NA,NA,NA
2020-03-29,"ES","ESCT",7675217,0.028719723183391,NA,NA,NA
2020-03-30,"ES","ESCT",7675217,0.0264758497316637,NA,NA,NA
2020-03-31,"ES","ESCT",7675217,0.0262548262548263,NA,NA,NA
2020-04-01,"ES","ESCT",7675217,0.0339449541284404,NA,NA,NA
2020-04-02,"ES","ESCT",7675217,0.0326197757390418,NA,NA,NA
2020-04-03,"ES","ESCT",7675217,0.0354457572502685,NA,NA,NA
2020-04-04,"ES","ESCT",7675217,0.0318574514038877,NA,NA,NA
2020-04-05,"ES","ESCT",7675217,0.0362785254534816,NA,NA,NA
2020-04-06,"ES","ESCT",7675217,0.0384615384615385,NA,NA,NA
2020-04-07,"ES","ESCT",7675217,0.0301535087719298,NA,NA,NA
2020-04-08,"ES","ESCT",7675217,0.0338137472283814,NA,NA,NA
2020-04-09,"ES","ESCT",7675217,0.0366795366795367,NA,NA,NA
2020-04-10,"ES","ESCT",7675217,0.0387157695939566,NA,NA,NA
2020-04-11,"ES","ESCT",7675217,0.0469556243550052,NA,NA,NA
2020-04-12,"ES","ESCT",7675217,0.0440881763527054,NA,NA,NA
2020-04-13,"ES","ESCT",7675217,0.0420841683366733,NA,NA,NA
2020-04-14,"ES","ESCT",7675217,0.0442043222003929,NA,NA,NA
2020-04-15,"ES","ESCT",7675217,0.0473041709053917,NA,NA,NA
2020-04-16,"ES","ESCT",7675217,0.0445387062566278,NA,NA,NA
2020-04-17,"ES","ESCT",7675217,0.0487804878048781,NA,NA,NA
2020-04-18,"ES","ESCT",7675217,0.0493956910141881,NA,NA,NA
2020-04-19,"ES","ESCT",7675217,0.0401519262072708,NA,NA,NA
2020-04-20,"ES","ESCT",7675217,0.0401519262072708,NA,NA,NA
2020-04-21,"ES","ESCT",7675217,0.0401519262072708,NA,NA,NA
2020-04-22,"ES","ESCT",7675217,0.0401519262072708,NA,NA,NA
2020-04-23,"ES","ESCT",7675217,0.0401519262072708,NA,NA,NA
2020-04-24,"ES","ESCT",7675217,0.0401519262072708,NA,NA,NA
2020-04-25,"ES","ESCT",7675217,0.0401519262072708,NA,NA,NA
2020-04-26,"ES","ESCT",7675217,0.042722305017387,NA,NA,NA
2020-04-27,"ES","ESCT",7675217,0.0428994082840237,NA,NA,NA
2020-04-28,"ES","ESCT",7675217,0.0428994082840237,NA,NA,NA
2020-04-29,"ES","ESCT",7675217,0.0510255127563782,NA,NA,NA
2020-04-30,"ES","ESCT",7675217,0.0510255127563782,NA,NA,NA
2020-05-01,"ES","ESCT",7675217,0.0510255127563782,NA,NA,NA
2020-05-02,"ES","ESCT",7675217,0.0510255127563782,NA,NA,NA
2020-05-03,"ES","ESCT",7675217,0.0525517938352703,NA,NA,NA
2020-05-04,"ES","ESCT",7675217,0.0525517938352703,NA,NA,NA
2020-05-05,"ES","ESCT",7675217,0.0525517938352703,NA,NA,NA
2020-05-06,"ES","ESCT",7675217,0.0525517938352703,NA,NA,NA
