"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-03-22","US","USMS",2976149,0,0,0,0,0.0121071425125651,-0.0037672142599935,0.0279814992851238
"2020-03-23","US","USMS",2976149,0,0,0,0,0.0121624863873552,-0.00369343480197856,0.0280184075766889
"2020-03-24","US","USMS",2976149,0,0,0,0,0.0122180832487168,-0.00361892382071493,0.0280550903181486
"2020-03-25","US","USMS",2976149,0,0,0,0,0.0122739342530962,-0.00354367664910287,0.0280915451552953
"2020-03-26","US","USMS",2976149,0,0,0,0,0.0123300405622257,-0.00346768860540123,0.0281277697298526
"2020-03-27","US","USMS",2976149,0,0,0,0,0.0123864033431481,-0.00339095499359229,0.0281637616798884
"2020-03-28","US","USMS",2976149,0,0,0,0,0.012443023768241,-0.0033134711037648,0.0281995186402468
"2020-03-29","US","USMS",2976149,0,0,0,0,0.0124999030152412,-0.00323523221251612,0.0282350382429985
"2020-03-30","US","USMS",2976149,0,0,0,0,0.0125570422672691,-0.00315623358337428,0.0282703181179124
"2020-03-31","US","USMS",2976149,0,0,0,0,0.0126144427128533,-0.00307647046724073,0.0283053558929473
"2020-04-01","US","USMS",2976149,0,0,0,0,0.0126721055459554,-0.0029959381028547,0.0283401491947656
"2020-04-02","US","USMS",2976149,0,0,0,0,0.012730031965995,-0.00291463171728008,0.02837469564927
"2020-04-03","US","USMS",2976149,0,0,0,0,0.012788223177874,-0.00283254652641585,0.0284089928821639
"2020-04-04","US","USMS",2976149,0,0,0,0,0.0128466803920027,-0.00274967773553095,0.0284430385195363
"2020-04-05","US","USMS",2976149,0,0,0,0,0.0129054048243239,-0.00266602053982474,0.0284768301884726
"2020-04-06","US","USMS",2976149,0,0,0,0,0.012964397696339,-0.00258157012501418,0.0285103655176921
"2020-04-07","US","USMS",2976149,0,0,0,0,0.0130236602351329,-0.00249632166794878,0.0285436421382146
"2020-04-08","US","USMS",2976149,0,0,0,0,0.0130831936733998,-0.00241027033725468,0.0285766576840544
"2020-04-09","US","USMS",2976149,0,0,0,0,0.0131429992494689,-0.00232341129400899,0.0286094097929468
"2020-04-10","US","USMS",2976149,0,0,0,0,0.0132030782073298,-0.00223573969244587,0.0286418961071054
"2020-04-11","US","USMS",2976149,0,0,0,0,0.0132634317966586,-0.00214725068069565,0.0286741142740129
"2020-04-12","US","USMS",2976149,0,0,0,0,0.0133240612728442,-0.00205793940155852,0.0287060619472469
"2020-04-13","US","USMS",2976149,0,0,0,0,0.0133849678970136,-0.00196780099331428,0.0287377367873415
"2020-04-14","US","USMS",2976149,0,0,0,0,0.0134461529360591,-0.00187683059056983,0.0287691364626881
"2020-04-15","US","USMS",2976149,0,0,0,0,0.013507617662664,-0.00178502332514605,0.028800258650474
"2020-04-16","US","USMS",2976149,0,0,0,0,0.0135693633553291,-0.00169237432700591,0.0288311010376642
"2020-04-17","US","USMS",2976149,0,0,0,0,0.0136313912983998,-0.00159887872522561,0.0288616613220252
"2020-04-18","US","USMS",2976149,0,0,0,0,0.0136937027820921,-0.00150453164901078,0.028891937213195
"2020-04-19","US","USMS",2976149,0,0,0,0,0.0137562991025201,-0.00140932822875979,0.0289219264338
"2020-04-20","US","USMS",2976149,0,0,0,0,0.0138191815617225,-0.00131326359717633,0.0289516267206214
"2020-04-21","US","USMS",2976149,0,0,0,0,0.0138823514676899,-0.00121633289043352,0.0289810358258133
"2020-04-22","US","USMS",2976149,0,0,0,0,0.0139458101343919,-0.00111853124939208,0.029010151518176
