"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-01","EC","ECL",521154,0,NA,NA,NA,2.22044604925031e-16,-4.00662801472792e-14,4.05103693571293e-14,0.0133822128121068,-0.117039074499702,0.143803500123916
"2020-04-02","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.96439212236809e-14,4.00880104335309e-14,0.0133818759710816,-0.116141831110926,0.142905583053089
"2020-04-03","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.92229387118156e-14,3.96670279216657e-14,0.0133815391385158,-0.115244632951918,0.142007711228949
"2020-04-04","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.88034023953307e-14,3.92474916051807e-14,0.0133812023144354,-0.114347480020898,0.141109884649769
"2020-04-05","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.83853328397712e-14,3.88294220496213e-14,0.0133808654988352,-0.113450372317321,0.140212103314992
"2020-04-06","EC","ECL",521154,0.0048780487804878,NA,NA,NA,2.22044604925031e-16,-3.79687505453013e-14,3.84128397551514e-14,0.0133805286917124,-0.112553309844115,0.139314367227539
"2020-04-07","EC","ECL",521154,0.0048780487804878,NA,NA,NA,2.22044604925031e-16,-3.75536744093752e-14,3.79977636192253e-14,0.0133801918930571,-0.111656292602793,0.138416676388907
"2020-04-08","EC","ECL",521154,0.0048780487804878,NA,NA,NA,2.22044604925031e-16,-3.71401204521505e-14,3.75842096620005e-14,0.0133798551028993,-0.110759320594635,0.137519030800433
"2020-04-09","EC","ECL",521154,0.00392156862745098,NA,NA,NA,2.22044604925031e-16,-3.67281008264982e-14,3.71721900363483e-14,0.0133795183211967,-0.109862393821284,0.136621430463677
"2020-04-10","EC","ECL",521154,0.00392156862745098,NA,NA,NA,2.22044604925031e-16,-3.63176231361506e-14,3.67617123460007e-14,0.0133791815479901,-0.108965512285148,0.135723875381129
"2020-04-11","EC","ECL",521154,0.00392156862745098,NA,NA,NA,2.22044604925031e-16,-3.59086900873248e-14,3.63527792971749e-14,0.0133788447832444,-0.108068675984771,0.13482636555126
"2020-04-12","EC","ECL",521154,0.00392156862745098,NA,NA,NA,2.22044604925031e-16,-3.55012995010959e-14,3.5945388710946e-14,0.0133785080269806,-0.107171884926012,0.133928900979973
"2020-04-13","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.50954447158685e-14,3.55395339257186e-14,0.0133781712792048,-0.106275139106676,0.133031481665086
"2020-04-14","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.46911154115503e-14,3.51352046214004e-14,0.0133778345398902,-0.105378438531422,0.132134107611202
"2020-04-15","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.42882988894783e-14,3.47323880993284e-14,0.0133774978090548,-0.104481783202462,0.131236778820571
"2020-04-16","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.38869827203919e-14,3.4331071930242e-14,0.0133771610867038,-0.103585173121406,0.130339495294813
"2020-04-17","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.34871724724478e-14,3.39312616822979e-14,0.0133768243728163,-0.102688608289582,0.129442257035215
"2020-04-18","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.30888907767052e-14,3.35329799865552e-14,0.0133764876674136,-0.101792088711201,0.128545064046028
"2020-04-19","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.26921616806241e-14,3.31362508904741e-14,0.0133761509704759,-0.100895614387599,0.127647916328551
"2020-04-20","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.2297008228642e-14,3.27410974384921e-14,0.013375814282021,-0.0999991853217918,0.126750813885834
"2020-04-21","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.22044604925031e-16,-3.19034508264782e-14,3.23475400363283e-14,0.0133754776020427,-0.0991028015168967,0.125853756720982
"2020-04-22","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.89152203002149e-16,-4.10350945394679e-14,4.16133989454722e-14,0.0133751409305359,-0.098206462976561,0.124956744837633
"2020-04-23","EC","ECL",521154,0.00294117647058824,NA,NA,NA,3.79669989677032e-16,-5.32135423129206e-14,5.39728822922747e-14,0.0133748042675038,-0.0973101697015833,0.124059778236591
"2020-04-24","EC","ECL",521154,0.00294117647058824,NA,NA,NA,4.9852395923225e-16,-6.89991299560604e-14,6.99961778745249e-14,0.0133744676129507,-0.0964139216979158,0.123162856923817
"2020-04-25","EC","ECL",521154,0.00294117647058824,NA,NA,NA,6.54584625295268e-16,-8.9457943932722e-14,9.07671131833125e-14,0.0133741309668578,-0.095517718968035,0.122265980901751
"2020-04-26","EC","ECL",521154,0.00294117647058824,NA,NA,NA,8.59499375582316e-16,-1.15970384487663e-13,1.17689383238828e-13,0.0133737943292443,-0.0946215615163317,0.12136915017482
"2020-04-27","EC","ECL",521154,0.00294117647058824,NA,NA,NA,1.12856175974675e-15,-1.50323576572563e-13,1.52580700092056e-13,0.0133734577001091,-0.093725449345694,0.120472364745912
"2020-04-28","EC","ECL",521154,0.00294117647058824,NA,NA,NA,1.48185290384857e-15,-1.94830866928959e-13,1.97794572736656e-13,0.0133731210794457,-0.0928293824610176,0.119575624619909
"2020-04-29","EC","ECL",521154,0.00294117647058824,NA,NA,NA,1.94574023945059e-15,-2.52486323506049e-13,2.5637780398495e-13,0.0133727844672593,-0.0919333608644784,0.118678929798997
"2020-04-30","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.55484540306582e-15,-3.27164558607344e-13,3.32274249413476e-13,0.0133724478635353,-0.0910373845618083,0.117782280288879
"2020-05-01","EC","ECL",521154,0.00294117647058824,NA,NA,NA,3.35462817760799e-15,-4.23879291576756e-13,4.30588547931972e-13,0.0133721112682894,-0.0901414535582219,0.116885676094801
"2020-05-02","EC","ECL",521154,0.00294117647058824,NA,NA,NA,4.40477932500233e-15,-5.49117214112e-13,5.57926772762004e-13,0.0133717746815197,-0.0892455678588467,0.115989117221886
"2020-05-03","EC","ECL",521154,0.00294117647058824,NA,NA,NA,5.78367552966876e-15,-7.11269469792509e-13,7.22836820851846e-13,0.013371438103215,-0.0883497274681666,0.115092603674597
"2020-05-04","EC","ECL",521154,0.00294117647058824,NA,NA,NA,7.59422894187157e-15,-9.21189166105792e-13,9.36377623989535e-13,0.013371101533386,-0.087453932391684,0.114196135458456
"2020-05-05","EC","ECL",521154,0.00294117647058824,NA,NA,NA,9.9715678941044e-15,-1.19291153267039e-12,1.2128546684586e-12,0.0133707649720239,-0.0865581826337793,0.113299712577827
"2020-05-06","EC","ECL",521154,0.00294117647058824,NA,NA,NA,1.30931220309291e-14,-1.54458397629624e-12,1.5707702203581e-12,0.0133704284191443,-0.0856624782018863,0.112403335040175
"2020-05-07","EC","ECL",521154,0.00294117647058824,NA,NA,NA,1.71918645430041e-14,-1.99966694258831e-12,2.03405067167431e-12,0.0133700918747248,-0.0847668191006773,0.111507002850127
"2020-05-08","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.25736998224591e-14,-2.58848408185632e-12,2.63363148150124e-12,0.0133697553387865,-0.0838712053386897,0.110610716016263
"2020-05-09","EC","ECL",521154,0.00294117647058824,NA,NA,NA,2.9640294244983e-14,-3.35022286143205e-12,3.40950344992202e-12,0.0133694188113087,-0.0829756369206038,0.109714474543221
"2020-05-10","EC","ECL",521154,0.00294117647058824,NA,NA,NA,3.89190540247702e-14,-4.33551591967345e-12,4.41335402772299e-12,0.0133690822923116,-0.0820801138547377,0.108818278439361
"2020-05-11","EC","ECL",521154,0.00294117647058824,NA,NA,NA,5.11024875010985e-14,-5.60977099304475e-12,5.71197596804695e-12,0.0133687457817768,-0.081184636147851,0.107922127711405
"2020-05-12","EC","ECL",521154,0.00294117647058824,NA,NA,NA,6.70998896103209e-14,-7.2574655888844e-12,7.39166536810504e-12,0.0133684092797153,-0.080289203807253,0.107026022366684
