"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-22","PT","PT10",470930,0,0,0,0,0.0100182231855176,0.006580832008974,0.0134556143620611,0.010149612279266,-0.0918705958345469,0.112169820393079
"2020-03-23","PT","PT10",470930,0,0,0,0,0.0100225892849869,0.00659913095268928,0.0134460476172845,0.0101482730879334,-0.090956728024981,0.111253274200848
"2020-03-24","PT","PT10",470930,0,0,0,0,0.0100269572872712,0.00661741908605613,0.0134364954884862,0.0101469340732977,-0.0900431002255173,0.110336968372113
"2020-03-25","PT","PT10",470930,0,0,0,0,0.0100313271931996,0.00663569603739564,0.0134269583490037,0.0101455952353643,-0.0891297124184517,0.10942090288918
"2020-03-26","PT","PT10",470930,0,0,0,0,0.010035699003602,0.00665396142865251,0.0134174365785514,0.0101442565740581,-0.088216564557758,0.108505077705874
"2020-03-27","PT","PT10",470930,0,0,0,0,0.0100400727193081,0.00667221487527776,0.0134079305633384,0.0101429180893937,-0.0873036565577421,0.107589492736529
"2020-03-28","PT","PT10",470930,0,NA,NA,NA,0.0100444483411485,0.00669045598610934,0.0133984406961876,0.0101415797813377,-0.0863909885005354,0.106674148063211
"2020-03-29","PT","PT10",470930,0,NA,NA,NA,0.0100488258699537,0.00670868436325054,0.0133889673766569,0.0101402416498626,-0.0854785602180997,0.105759043517825
"2020-03-30","PT","PT10",470930,0,NA,NA,NA,0.010053205306555,0.00672689960194638,0.0133795110111636,0.0101389036949151,-0.0845663717622983,0.104844179152128
"2020-03-31","PT","PT10",470930,0,NA,NA,NA,0.0100575866517837,0.00674510129045781,0.0133700720131096,0.0101375659165587,-0.0836544230690442,0.103929554902162
"2020-04-01","PT","PT10",470930,0,NA,NA,NA,0.0100619699064717,0.00676328900993363,0.0133606508030098,0.0101362283146702,-0.0827427141323324,0.103015170761673
"2020-04-02","PT","PT10",470930,0,NA,NA,NA,0.0100663550714511,0.00678146233428034,0.013351247808622,0.0101348908893239,-0.0818312448839519,0.1021010266626
"2020-04-03","PT","PT10",470930,0,NA,NA,NA,0.0100707421475546,0.00679962083002968,0.0133418634650794,0.0101335536404047,-0.0809200153126836,0.101187122593493
"2020-04-04","PT","PT10",470930,0,NA,NA,NA,0.0100751311356148,0.00681776405620394,0.0133324982150257,0.0101322165679036,-0.08000902537417,0.100273458509977
"2020-04-05","PT","PT10",470930,0,NA,NA,NA,0.0100795220364652,0.00683589156417903,0.0133231525087514,0.0101308796718711,-0.0790982750712033,0.0993600344149455
"2020-04-06","PT","PT10",470930,0,NA,NA,NA,0.0100839148509394,0.00685400289754531,0.0133138268043335,0.0101295429522264,-0.0781877643416077,0.0984468502460605
"2020-04-07","PT","PT10",470930,0,NA,NA,NA,0.0100883095798713,0.00687209759196597,0.0133045215677766,0.0101282064089516,-0.0772774932254624,0.0975339060433656
"2020-04-08","PT","PT10",470930,0,NA,NA,NA,0.0100927062240953,0.00689017517503335,0.0132952372731572,0.0101268700420124,-0.0763674615787669,0.0966212016627916
"2020-04-09","PT","PT10",470930,0.00307692307692308,NA,NA,NA,0.0100971047844461,0.0069082351661227,0.0132859744027695,0.0101255338514139,-0.0754576694914805,0.0957087371943082
"2020-04-10","PT","PT10",470930,0.00411522633744856,NA,NA,NA,0.010101505260908,0.00692627706272007,0.013276733459096,0.0101241978371386,-0.0745481168564708,0.0947965125307479
"2020-04-11","PT","PT10",470930,0.00377358490566038,NA,NA,NA,0.0101059076526688,0.00694430035167085,0.0132675149536668,0.0101228619990967,-0.0736388036975328,0.0938845276957262
"2020-04-12","PT","PT10",470930,0.00377358490566038,NA,NA,NA,0.0101103119593674,0.00696230452364483,0.0132583193950899,0.0101215263373603,-0.0727297299772099,0.0929727826519304
"2020-04-13","PT","PT10",470930,0.00374531835205993,NA,NA,NA,0.0101147181806408,0.00698028906080988,0.0132491473004718,0.0101201908518026,-0.0718208956772098,0.092061277380815
"2020-04-14","PT","PT10",470930,0.00366300366300366,NA,NA,NA,0.0101191263161247,0.00699825343697361,0.0132399991952757,0.0101188555424974,-0.0709123007554166,0.0911500118404113
"2020-04-15","PT","PT10",470930,0.00366300366300366,NA,NA,NA,0.0101235363654526,0.00701619711766021,0.0132308756132449,0.0101175204093861,-0.0700039452350618,0.090238986053834
"2020-04-16","PT","PT10",470930,0.00366300366300366,NA,NA,NA,0.0101279483282565,0.00703411956012018,0.0132217770963929,0.0101161854524302,-0.069095829043967,0.0893281999488274
"2020-04-17","PT","PT10",470930,0.00355871886120996,NA,NA,NA,0.0101323622041668,0.00705202021327043,0.0132127041950632,0.010114850671576,-0.0681879522222603,0.0884176535654122
"2020-04-18","PT","PT10",470930,0.00355871886120996,NA,NA,NA,0.010136777992812,0.00706989851756237,0.0132036574680616,0.0101135160668857,-0.0672803147011772,0.0875073468349485
"2020-04-19","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.0101411956938188,0.00708775390477507,0.0131946374828625,0.0101121816382797,-0.0663729165048477,0.086597279781407
"2020-04-20","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.0101456153068124,0.00710558579773113,0.0131856448158936,0.0101108473857369,-0.06546575759959,0.0856874523710638
"2020-04-21","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.010150036831416,0.00712339360993233,0.0131766800528996,0.0101095133092416,-0.0645588379576402,0.0847778645761234
"2020-04-22","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.0101544602672512,0.00714117674511229,0.0131677437893901,0.0101081794087797,-0.0636521576360576,0.0838685164536171
"2020-04-23","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.0101588856137121,0.00715893459461495,0.0131588366328092,0.0101068456843043,-0.0627457165376225,0.082959407906231
"2020-04-24","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.0101633128688235,0.0071766665263749,0.0131499592112721,0.0101055121358257,-0.0618395147553091,0.0820505390269604
"2020-04-25","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.0101677420300945,0.00719437189283052,0.0131411121673585,0.0101041787633067,-0.0609335522219104,0.0811419097485237
"2020-04-26","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.0101721730950277,0.00721205003584892,0.0131322961542065,0.0101028455667117,-0.0600278289316718,0.0802335200650953
"2020-04-27","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.0101766060611203,0.00722970028688501,0.0131235118353557,0.010101512545999,-0.0591223449475654,0.0793253700395633
"2020-04-28","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.0101810409258642,0.0072473219670641,0.0131147598846644,0.0101001797012236,-0.0582171002029765,0.0784174596054238
"2020-04-29","PT","PT10",470930,0.00327868852459016,NA,NA,NA,0.0101854776867457,0.00726491438719414,0.0131060409862973,0.0100988470322851,-0.0573120947327239,0.077509788797294
"2020-04-30","PT","PT10",470930,0.00315457413249211,NA,NA,NA,0.0101899163412458,0.00728247684770462,0.013097355834787,0.0100975145391779,-0.0564073285557502,0.0766023576341059
"2020-05-01","PT","PT10",470930,0.00315457413249211,NA,NA,NA,0.0101943568868399,0.00730000863850944,0.0130887051351703,0.0100961822218748,-0.055502801649095,0.0756951660928446
"2020-05-02","PT","PT10",470930,0.00315457413249211,NA,NA,NA,0.010198799320998,0.0073175090387913,0.0130800896032046,0.0100948500803749,-0.0545985141041775,0.0747882142649273
"2020-05-03","PT","PT10",470930,0.00315457413249211,NA,NA,NA,0.0102032436411846,0.00733497731670432,0.0130715099656649,0.0100935181146593,-0.0536944658429394,0.073881502072258
"2020-05-04","PT","PT10",470930,0.00315457413249211,NA,NA,NA,0.010207689844859,0.00735241272899212,0.0130629669607258,0.0100921863246934,-0.0527906569788152,0.0729750296282021
"2020-05-05","PT","PT10",470930,0.00315457413249211,NA,NA,NA,0.0102121379294746,0.00736981452051855,0.0130544613384306,0.0100908547104359,-0.0518870874911829,0.0720687969120547
"2020-05-06","PT","PT10",470930,0.00315457413249211,NA,NA,NA,0.010216587892332,0.00738718192237783,0.0130459938622862,0.010089523271862,-0.050983757393738,0.0711628039374621
"2020-05-07","PT","PT10",470930,0.00315457413249211,NA,NA,NA,0.0102210397293388,0.0074045141401929,0.0130375653184847,0.0100881920090156,-0.0500806667870191,0.0702570508050503
