"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-19","ES","ESRI",316798,NA,NA,NA,NA,0.01251345274981,-0.000590589912032728,0.0256174954116526,0.354450178564382,-2.48703603151236,3.19593638864113,0.0218699234185978,-0.664249103810222,0.707988950647417
"2020-03-20","ES","ESRI",316798,NA,NA,NA,NA,0.0130832204767536,0.000322403268413192,0.025844037685094,0.341305610856432,-2.36208929257777,3.04470051429064,0.0211565688184523,-0.634678759188279,0.676991896825183
"2020-03-21","ES","ESRI",316798,NA,NA,NA,NA,0.0136789311044424,0.00130798797152881,0.0260498742373559,0.328648501388535,-2.24298977060453,2.9002867733816,0.0204664824655616,-0.606330859399295,0.647263824330419
"2020-03-22","ES","ESRI",316798,NA,NA,NA,NA,0.014301765875806,0.00236720409530483,0.0262363276563071,0.316460773070512,-2.12947561743409,2.76239716357511,0.0197989053947069,-0.579157118245109,0.618754929034522
"2020-03-23","ES","ESRI",316798,NA,NA,NA,NA,0.0149529598186178,0.00349958621747683,0.0264063334197588,0.30472501919,-2.02129636463663,2.63074640301663,0.0191531033966464,-0.553111098977056,0.591417305770349
"2020-03-24","ES","ESRI",316798,NA,NA,NA,NA,0.0156338041944487,0.00470233665129759,0.0265652717375998,0.293424478551899,-1.9182124396014,2.5050613967052,0.0185283662106241,-0.528148145020375,0.565204877441623
"2020-03-25","ES","ESRI",316798,0.02,0,0,0,0.0163456490591275,0.00596906210547832,0.0267222360127767,0.28254301153976,-1.81999470186844,2.38508072494796,0.0179240067432155,-0.504225313250257,0.540073326736688
"2020-03-26","ES","ESRI",316798,0.02,0,0,0,0.0170922879573119,0.00728439509687619,0.0269001808177475,0.272065077064922,-1.72642399886597,2.27055415299581,0.0173393603126552,-0.481301309726939,0.515980030352249
"2020-03-27","ES","ESRI",316798,0.02,0,0,0,0.0178768484001325,0.00863702326310894,0.0271166735371561,0.261975710370476,-1.63729074025174,2.1612421609927,0.0167737839178108,-0.459336427800287,0.492883995635909
"2020-03-28","ES","ESRI",316798,0.02,0,0,0,0.0186995839156312,0.0100188287925044,0.0273803390387579,0.252260501658352,-1.55239449008965,2.05691549340635,0.0162266555310035,-0.438292488497775,0.470745799559782
"2020-03-29","ES","ESRI",316798,0.02,0,0,0,0.0195605319926843,0.0114160097464804,0.0277050542388882,0.242905575509014,-1.47154357612407,1.9573547271421,0.015697373413894,-0.418132783112728,0.449527529940516
