"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-04-01","EC","ECZ",120416,0,0,0,0,0.0990196078431354,0.0849830343407069,0.113056181345564
"2020-04-02","EC","ECZ",120416,0,0,0,0,0.0990196078431354,0.0849830343407069,0.113056181345564
"2020-04-03","EC","ECZ",120416,0,0,0,0,0.0990196078431354,0.084983034340707,0.113056181345564
"2020-04-04","EC","ECZ",120416,0,0,0,0,0.0990196078431354,0.0849830343407071,0.113056181345564
"2020-04-05","EC","ECZ",120416,0,0,0,0,0.0990196078431354,0.0849830343407071,0.113056181345564
"2020-04-06","EC","ECZ",120416,0,0,0,0,0.0990196078431355,0.0849830343407072,0.113056181345564
"2020-04-07","EC","ECZ",120416,0,0,0,0,0.0990196078431355,0.0849830343407072,0.113056181345564
"2020-04-08","EC","ECZ",120416,0,0,0,0,0.0990196078431355,0.0849830343407072,0.113056181345564
"2020-04-09","EC","ECZ",120416,0,0,0,0,0.0990196078431356,0.0849830343407073,0.113056181345564
"2020-04-10","EC","ECZ",120416,0,0,0,0,0.0990196078431356,0.0849830343407073,0.113056181345564
"2020-04-11","EC","ECZ",120416,0,0,0,0,0.0990196078431357,0.0849830343407074,0.113056181345564
"2020-04-12","EC","ECZ",120416,0,0,0,0,0.0990196078431357,0.0849830343407074,0.113056181345564
"2020-04-13","EC","ECZ",120416,0,0,0,0,0.0990196078431357,0.0849830343407075,0.113056181345564
"2020-04-14","EC","ECZ",120416,0,0,0,0,0.0990196078431358,0.0849830343407076,0.113056181345564
"2020-04-15","EC","ECZ",120416,0,0,0,0,0.0990196078431358,0.0849830343407076,0.113056181345564
"2020-04-16","EC","ECZ",120416,0,0,0,0,0.0990196078431359,0.0849830343407077,0.113056181345564
"2020-04-17","EC","ECZ",120416,0,0,0,0,0.0990196078431359,0.0849830343407077,0.113056181345564
"2020-04-18","EC","ECZ",120416,0,0,0,0,0.0990196078431359,0.0849830343407077,0.113056181345564
"2020-04-19","EC","ECZ",120416,0,0,0,0,0.099019607843136,0.0849830343407078,0.113056181345564
"2020-04-20","EC","ECZ",120416,0,0,0,0,0.099019607843136,0.0849830343407078,0.113056181345564
"2020-04-21","EC","ECZ",120416,0,0,0,0,0.0990196078431361,0.0849830343407079,0.113056181345564
"2020-04-22","EC","ECZ",120416,0,0,0,0,0.0990196078431361,0.0849830343407079,0.113056181345564
"2020-04-23","EC","ECZ",120416,0,0,0,0,0.0990196078431361,0.084983034340708,0.113056181345564
"2020-04-24","EC","ECZ",120416,0,0,0,0,0.0990196078431362,0.084983034340708,0.113056181345564
