"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-23","IT","IT45",4459477,NA,NA,NA,NA,0.0134759669357892,0.00158365259527463,0.0253682812763038,2.22044604925031e-16,-2.72480915560063e-15,3.16889836545069e-15,2.22044604925031e-16,-2.72480915560063e-15,3.16889836545069e-15
"2020-03-24","IT","IT45",4459477,NA,NA,NA,NA,0.0137473917971684,0.00225649102410873,0.025238292570228,2.22044604925031e-16,-2.70487225590211e-15,3.14896146575217e-15,2.22044604925031e-16,-2.70487225590211e-15,3.14896146575217e-15
"2020-03-25","IT","IT45",4459477,0.0092511013215859,NA,NA,NA,0.0140242835356722,0.00294451186164076,0.0251040552097037,2.22044604925031e-16,-2.68493535858271e-15,3.12902456843277e-15,2.22044604925031e-16,-2.68493535858271e-15,3.12902456843277e-15
"2020-03-26","IT","IT45",4459477,0.0105793450881612,NA,NA,NA,0.0143063057619307,0.00364256821965622,0.0249700433042051,2.22044604925031e-16,-2.66499846370008e-15,3.10908767355014e-15,2.22044604925031e-16,-2.66499846370008e-15,3.10908767355014e-15
"2020-03-27","IT","IT45",4459477,0.0121065375302663,NA,NA,NA,0.0145927916717175,0.00434541315388506,0.02484017018955,2.22044604925031e-16,-2.64506157129807e-15,3.08915078114813e-15,2.22044604925031e-16,-2.64506157129807e-15,3.08915078114813e-15
"2020-03-28","IT","IT45",4459477,0.0107843137254902,NA,NA,NA,0.0148833287800053,0.00505063481409319,0.0247160227459174,2.22044604925031e-16,-2.62512468143453e-15,3.0692138912846e-15,2.22044604925031e-16,-2.62512468143453e-15,3.0692138912846e-15
"2020-03-29","IT","IT45",4459477,0.0124401913875598,NA,NA,NA,0.0151774683284476,0.00575530461661615,0.024599632040279,2.22044604925031e-16,-2.60518779415917e-15,3.04927700400923e-15,2.22044604925031e-16,-2.60518779415917e-15,3.04927700400923e-15
"2020-03-30","IT","IT45",4459477,0.0129186602870813,NA,NA,NA,0.0154747240907774,0.00645602406295623,0.0244934241185987,2.22044604925031e-16,-2.58525090952924e-15,3.0293401193793e-15,2.22044604925031e-16,-2.58525090952924e-15,3.0293401193793e-15
"2020-03-31","IT","IT45",4459477,0.0129186602870813,NA,NA,NA,0.015774571325752,0.00714900223730686,0.0244001404141972,2.30071352351181e-16,-2.65804822294465e-15,3.11819092764701e-15,2.30071352351181e-16,-2.65804822294465e-15,3.11819092764701e-15
"2020-04-01","IT","IT45",4459477,0.0129186602870813,NA,NA,NA,0.0160764458990996,0.00783017279158106,0.024322719006618,2.89634373766682e-16,-3.32018297240263e-15,3.899451719936e-15,2.89634373766682e-16,-3.32018297240263e-15,3.899451719936e-15
"2020-04-02","IT","IT45",4459477,0.0130434782608696,NA,NA,NA,0.0163797435967575,0.00849535867843966,0.0242641285150754,3.64617626705512e-16,-4.14700478178466e-15,4.87624003519569e-15,3.64617626705512e-16,-4.14700478178466e-15,4.87624003519569e-15
"2020-04-03","IT","IT45",4459477,0.0130434782608696,NA,NA,NA,0.0166838196523507,0.00914048962520279,0.0242271496794986,4.59013244786646e-16,-5.17940638643702e-15,6.09743287601031e-15,4.59013244786646e-16,-5.17940638643702e-15,6.09743287601031e-15
"2020-04-04","IT","IT45",4459477,0.0130434782608696,NA,NA,NA,0.0169879885123162,0.00976186992218162,0.0242141071024507,5.77846882481386e-16,-6.46841597409873e-15,7.6241097390615e-15,5.77846882481386e-16,-6.46841597409873e-15,7.6241097390615e-15
"2020-04-05","IT","IT45",4459477,0.0130434782608696,NA,NA,NA,0.0172915238623053,0.0103564815957596,0.024226566128851,7.27445282649057e-16,-8.07770432412295e-15,9.53259488942106e-15,7.27445282649057e-16,-8.07770432412295e-15,9.53259488942106e-15
"2020-04-06","IT","IT45",4459477,0.0130434782608696,NA,NA,NA,0.0175936589384531,0.0109222911248025,0.0242650267521037,9.15773114455261e-16,-1.00867107745689e-14,1.19182570034795e-14,9.15773114455261e-16,-1.00867107745689e-14,1.19182570034795e-14
"2020-04-07","IT","IT45",4459477,0.0135265700483092,NA,NA,NA,0.0178935871467689,0.0114585099041881,0.0243286643893498,1.1528570150392e-15,-1.25945403952859e-14,1.49002544253642e-14,1.1528570150392e-15,-1.25945403952859e-14,1.49002544253642e-14
"2020-04-08","IT","IT45",4459477,0.0182516810758886,NA,NA,NA,0.0181904636033316,0.0119657457391995,0.0244151814674637,1.45131941104861e-15,-1.57248221672049e-14,1.86274609893021e-14,1.45131941104861e-15,-1.57248221672049e-14,1.86274609893021e-14
"2020-04-09","IT","IT45",4459477,0.0187466523835029,NA,NA,NA,0.0184835681498136,0.0124459009774563,0.0245212353221709,1.8270505408813e-15,-1.96317645533988e-14,2.32858656351614e-14,1.8270505408813e-15,-1.96317645533988e-14,2.32858656351614e-14
"2020-04-10","IT","IT45",4459477,0.0218340611353712,NA,NA,NA,0.0187725418839027,0.0129012742601395,0.0246438095076658,2.30005445632551e-15,-2.45077028328371e-14,2.91078117454881e-14,2.30005445632551e-15,-2.45077028328371e-14,2.91078117454881e-14
"2020-04-11","IT","IT45",4459477,0.0215827338129496,NA,NA,NA,0.0190570814822941,0.0133338528421995,0.0247803101223886,2.89551404500994e-15,-3.05925047330378e-14,3.63835328230576e-14,2.89551404500994e-15,-3.05925047330378e-14,3.63835328230576e-14
"2020-04-12","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0193368868750137,0.0137452476969959,0.0249285260530315,3.64513177581139e-15,-3.81852906990057e-14,4.54755542506284e-14,3.64513177581139e-15,-3.81852906990057e-14,4.54755542506284e-14
"2020-04-13","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0196116618092666,0.0141367125915012,0.025086611027032,4.588817548969e-15,-4.76590368673628e-14,5.68366719653008e-14,4.588817548969e-15,-4.76590368673628e-14,5.68366719653008e-14
"2020-04-14","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.019881114407062,0.0145092020581143,0.0252530267560097,5.77681351260425e-15,-5.94787678143573e-14,7.10323948395658e-14,5.77681351260425e-15,-5.94787678143573e-14,7.10323948395658e-14
"2020-04-15","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0201449577150693,0.0148634608676242,0.0254264545625144,7.27236897158829e-15,-7.42242190390576e-14,8.87689569822342e-14,7.27236897158829e-15,-7.42242190390576e-14,8.87689569822342e-14
"2020-04-16","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0204029102451806,0.0152001346017849,0.0256056858885762,9.15510780182225e-15,-9.26180641726707e-14,1.10928279776315e-13,9.15510780182225e-15,-9.26180641726707e-14,1.10928279776315e-13
"2020-04-17","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0206546965042894,0.0155198885451025,0.0257895044634764,1.15252676521872e-14,-1.15561069285433e-13,1.38611604589807e-13,1.15252676521872e-14,-1.15561069285433e-13,1.38611604589807e-13
"2020-04-18","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0209000475118301,0.0158235205370496,0.0259765744866106,1.45090366306862e-14,-1.44175869103734e-13,1.73193942365106e-13,1.45090366306862e-14,-1.44175869103734e-13,1.73193942365106e-13
"2020-04-19","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0211387013036626,0.0161120529174587,0.0261653496898665,1.8265271601795e-14,-1.79861473207932e-13,2.16392016411522e-13,1.8265271601795e-14,-1.79861473207932e-13,2.16392016411522e-13
"2020-04-20","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0213704034209373,0.0163867894496949,0.0263540173921797,2.29939557793781e-14,-2.24361123921976e-13,2.70349035480733e-13,2.29939557793781e-14,-2.24361123921976e-13,2.70349035480733e-13
"2020-04-21","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0215949073826218,0.0166493250048531,0.0265404897603905,2.89468459002841e-14,-2.7984676591053e-13,3.37740457711098e-13,2.89468459002841e-14,-2.7984676591053e-13,3.37740457711098e-13
"2020-04-22","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0218119777198852,0.0169014986447453,0.0267224567950251,3.64408758377346e-14,-3.49024180586054e-13,4.21905932261523e-13,3.64408758377346e-14,-3.49024180586054e-13,4.21905932261523e-13
"2020-04-23","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0220215148471667,0.0171452429384699,0.0268977867558635,4.58750302674074e-14,-4.35263823658591e-13,5.27013884193405e-13,4.58750302674074e-14,-4.35263823658591e-13,5.27013884193405e-13
"2020-04-24","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0222236163514379,0.0173821715274659,0.0270650611754099,5.77515867457877e-14,-5.42763627875486e-13,6.58266801367061e-13,5.77515867457877e-14,-5.42763627875486e-13,6.58266801367061e-13
"2020-04-25","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.022418414396107,0.0176134083322034,0.0272234204600106,7.27028571363273e-14,-6.7675155262745e-13,8.22157266900105e-13,7.27028571363273e-14,-6.7675155262745e-13,8.22157266900105e-13
"2020-04-26","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0226060612666074,0.0178396578119903,0.0273724647212245,9.15248521058365e-14,-8.4373754886222e-13,1.02678725307389e-12,9.15248521058365e-14,-8.4373754886222e-13,1.02678725307389e-12
"2020-04-27","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0227867285782401,0.0180612892637394,0.0275121678927407,1.15219661000201e-13,-1.05182694988221e-12,1.28226627188261e-12,1.15219661000201e-13,-1.05182694988221e-12,1.28226627188261e-12
"2020-04-28","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0229606064662265,0.0182784218758528,0.0276427910566001,1.45048803418457e-13,-1.31111020541592e-12,1.60120781225284e-12,1.45048803418457e-13,-1.31111020541592e-12,1.60120781225284e-12
"2020-04-29","IT","IT45",4459477,0.0240187463386057,NA,NA,NA,0.0231279027644325,0.0184910073390248,0.0277647981898402,1.82600392940686e-13,-1.63414748327956e-12,1.99934826916094e-12,1.82600392940686e-13,-1.63414748327956e-12,1.99934826916094e-12
