"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-01","EC","ECP",3228233,0.00557413600891862,NA,NA,NA,0.00251691969185999,-0.0140229116157266,0.0190567509994466,0.00423651102335182,0.00375800740770055,0.00471501463900308,2.22044604925031e-16,-4.86082660251816e-15,5.30491581236823e-15,2.22044604925031e-16,-1.54549546459579e-14,1.58990438558079e-14
"2020-04-02","EC","ECP",3228233,0.00556117290192113,NA,NA,NA,0.00274050231951353,-0.0139310161780068,0.0194120208170339,0.00423651102335182,0.00375800740770055,0.00471501463900308,2.22044604925031e-16,-4.82686328240554e-15,5.2709524922556e-15,2.22044604925031e-16,-1.53473410851935e-14,1.57914302950436e-14
"2020-04-03","EC","ECP",3228233,0.00542797494780793,NA,NA,NA,0.00298427661266368,-0.0137617769552086,0.019730330180536,0.00423651102335182,0.00375800740770055,0.00471501463900308,2.22044604925031e-16,-4.79212755028068e-15,5.23621676013074e-15,2.22044604925031e-16,-1.52397300935061e-14,1.56838193033561e-14
"2020-04-04","EC","ECP",3228233,0.00527383367139959,NA,NA,NA,0.00324969355071917,-0.013508477679977,0.0200078647814153,0.00423651102335182,0.00375800740770055,0.00471501463900308,2.22044604925031e-16,-4.75605940202939e-15,5.20014861187945e-15,2.22044604925031e-16,-1.51321144806774e-14,1.55762036905275e-14
"2020-04-05","EC","ECP",3228233,0.00482897384305835,NA,NA,NA,0.00353823373416625,-0.013166945961834,0.0202434134301664,0.00423651102335182,0.00375800740770055,0.00471501463900308,2.22044604925031e-16,-4.72161605438983e-15,5.16570526423989e-15,2.22044604925031e-16,-1.5024505441036e-14,1.54685946508861e-14
"2020-04-06","EC","ECP",3228233,0.00378071833648393,NA,NA,NA,0.00385139224810391,-0.0127364755933652,0.0204392600895731,0.00423651102335182,0.00375800740770055,0.00471501463900308,2.22044604925031e-16,-4.68740323951797e-15,5.13149244936804e-15,2.22044604925031e-16,-1.49168899526678e-14,1.53609791625178e-14
"2020-04-07","EC","ECP",3228233,0.00239520958083832,NA,NA,NA,0.00419066025782437,-0.0122207965371093,0.020602117052758,0.00423651102335182,0.00375800740770055,0.00471501463900308,2.22044604925031e-16,-4.65304199771038e-15,5.09713120756044e-15,2.22044604925031e-16,-1.48092733283134e-14,1.52533625381634e-14
"2020-04-08","EC","ECP",3228233,0.00226843100189036,NA,NA,NA,0.00455750306021664,-0.0116289577258735,0.0207439638463068,0.00423651102335182,0.00375800740770055,0.00471501463900308,2.22044604925031e-16,-4.61951647129985e-15,5.06360568114992e-15,2.22044604925031e-16,-1.4701658768514e-14,1.5145747978364e-14
"2020-04-09","EC","ECP",3228233,0.00217785843920145,NA,NA,NA,0.00495333435170283,-0.0109758751403184,0.0208825438437241,0.00423651102335182,0.00375800740770055,0.00471501463900308,2.22044604925031e-16,-4.58354888385546e-15,5.02763809370552e-15,2.22044604925031e-16,-1.4594044995696e-14,1.50381342055461e-14
"2020-04-10","EC","ECP",3228233,0.00245183887915937,NA,NA,NA,0.00537948652743422,-0.0102821461046337,0.0210411191595021,0.00423651102335182,0.00375800740770055,0.00471501463900308,2.22044604925031e-16,-4.54793615169482e-15,4.99202536154488e-15,2.22044604925031e-16,-1.44864316272966e-14,1.49305208371467e-14
