"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-23",0.142857142857143,0,0,0,0.0309967338613326,0.0272982781302393,0.0346951895924259,2.22044604925031e-16,-7.06701218095995e-13,7.07145307305845e-13,3.45600038595904,-14.3744195459506,21.2864203178687,3.92239889068078,-18.2986810324449,26.1434788138064
"2020-03-24",0.142857142857143,0,0,0,0.0309967353239825,0.0272982801678077,0.0346951904801572,2.22044604925031e-16,-7.04023178199067e-13,7.04467267408918e-13,3.22936008841002,-13.2122389947369,19.6709591715569,3.65904617809606,-16.796987102096,24.1150794582881
"2020-03-25",0.142857142857143,0,0,0,0.030996736788195,0.0272982821917121,0.0346951913846779,2.22044604925031e-16,-7.01345142585508e-13,7.01789231795359e-13,3.01758258563435,-12.1406692582666,18.1758344295353,3.41337515805682,-15.4144550390694,22.2412053551831
"2020-03-26",0.105263157894737,0,0,0,0.0309967382546323,0.0272982842032951,0.0346951923059694,2.22044604925031e-16,-6.98667111304557e-13,6.99111200514407e-13,2.8196931936466,-11.1528240801769,16.7922104674701,3.18419866887329,-14.1418530540535,20.5102503918
"2020-03-27",0.105263157894737,0,0,0,0.0309967397239564,0.0272982862038686,0.0346951932440442,2.22044604925031e-16,-6.95989084406211e-13,6.96433173616061e-13,2.63478114705039,-10.2423307103853,15.511893004486,2.9704092557545,-12.9706518493392,18.9114703608482
"2020-03-28",0.105263157894737,0,0,0,0.0309967411968296,0.0272982881947292,0.03469519419893,2.22044604925031e-16,-6.93311061941238e-13,6.93755151151088e-13,2.46199540733516,-9.40329216971408,14.3272829843844,2.77097381922908,-11.8929719029765,17.4349195414347
"2020-03-29",0.105263157894737,0,0,0,0.0309967426739139,0.0272982901771696,0.0346951951706582,2.22044604925031e-16,-6.90633043961196e-13,6.91077133171046e-13,2.30054074605975,-8.63025225542287,13.2313337475424,2.58492862287514,-10.9015346649455,16.0713919106958
"2020-03-30",0.105263157894737,0,0,0,0.0309967441558714,0.0272982921524873,0.0346951961592555,2.22044604925031e-16,-6.87955030518444e-13,6.88399119728294e-13,2.1496740848959,-7.91816309044096,12.2175112602328,2.41137463623461,-9.98961737766876,14.812366650138
"2020-03-31",0.0752941176470588,0,0,0,0.0309967456433642,0.0272982941219886,0.0346951971647398,2.22044604925031e-16,-6.85277021666158e-13,6.85721110876008e-13,2.00870107568745,-7.26235503317214,11.279757184547,2.24947319040788,-9.15101125418468,13.6499576350004
"2020-04-01",0.0752941176470588,0,0,0,0.0309967471370544,0.0272982960869901,0.0346951981871187,2.22044604925031e-16,-6.82599017458349e-13,6.83043106668199e-13,1.87697290478492,-6.65850877782098,10.4124545873908,2.09844192533486,-8.37998276677333,12.5768666174431
"2020-04-02",0.0752941176470588,0,0,0,0.0309967486376042,0.027298298048816,0.0346951992263924,2.22044604925031e-16,-6.7992101794988e-13,6.8036510715973e-13,1.75388330694802,-6.10262948734218,9.61039610123821,1.95755100917857,-7.67123781688678,11.5863398352439
"2020-04-03",0.0752941176470588,0,0,0,0.0309967501456757,0.027298300008792,0.0346952002825593,2.22044604925031e-16,-6.77243023196479e-13,6.77687112406329e-13,1.63886577507276,-5.59102281240467,8.8687543625502,1.82611961154205,-7.01988857398404,10.6721277970681
"2020-04-04",0.0752941176470588,0,0,0,0.0309967516619309,0.0272983019682357,0.0346952013556261,2.22044604925031e-16,-6.7456503325476e-13,6.7500912246461e-13,1.53139095290132,-5.12027266024752,8.18305456605016,1.70351261347605,-6.42142278640368,9.82844801335578
"2020-04-05",0.0752941176470588,0,0,0,0.030996753187032,0.0272983039284434,0.0346952024456206,2.22044604925031e-16,-6.71887048182238e-13,6.72331137392088e-13,1.43096419871474,-4.68722058704915,7.54914898447864,1.58913753837926,-5.871675381812,9.04995045857052
"2020-04-06",0.0752941176470588,0,0,0,0.0309967547216557,0.0272983058906917,0.0346952035526198,2.22044604925031e-16,-6.69209068037351e-13,6.69653157247201e-13,1.33712330879577,-4.28894669648013,6.96319331407168,1.48244168895999,-5.36680218812168,8.33168556604165
"2020-04-07",0.0752941176470588,0,0,0,0.0309967562669012,0.0272983078567276,0.0346952046770748,2.22044604925031e-16,-6.66531092879472e-13,6.66975182089322e-13,1.24943639018419,-3.92275193551699,6.42162471588538,1.38290947642448,-4.90325561816307,7.66907457101202
"2020-04-08",0.08,0,0,0,0.030996757824343,0.0272983098288324,0.0346952058198536,2.22044604925031e-16,-6.63853122768933e-13,6.64297211978783e-13,1.16749987293426,-3.58614168640304,5.92114143227156,1.29005992898534,-4.47776217287521,7.05788203084589
"2020-04-09",0.08,0,0,0,0.030996759395581,0.0272983118092768,0.0346952069818851,2.22044604925031e-16,-6.61175157767046e-13,6.61619246976896e-13,1.09093665272593,-3.27681056089468,5.45868386634654,1.20344436765058,-4.08730162843361,6.49419036373477
"2020-04-10",0.08,0,0,0,0.030996760982215,0.027298313800306,0.0346952081641241,2.22044604925031e-16,-6.58497197936114e-13,6.58941287145964e-13,1.01939435528133,-2.99262830966865,5.03141702023131,1.12264423806188,-3.72908778260623,5.97437625872999
"2020-04-11",0.0133647798742138,0,0,0,0.0309967625858452,0.0272983158041522,0.0346952093675381,2.22044604925031e-16,-6.55819243339463e-13,6.56263332549313e-13,0.952543714598713,-2.7316267660218,4.63671419521922,1.04726908790476,-3.40055064478428,5.49508882059379
