"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-03-22","US","USRI",1059361,0,NA,NA,NA,0.00454578379074952,0.000241949339380761,0.00884961824211827
"2020-03-23","US","USRI",1059361,0,NA,NA,NA,0.0045536416596833,0.000336128062255548,0.00877115525711105
"2020-03-24","US","USRI",1059361,0,NA,NA,NA,0.00456151311177612,0.000429782966869768,0.00869324325668247
"2020-03-25","US","USRI",1059361,0,NA,NA,NA,0.00456939817050791,0.000522851728980261,0.00861594461203555
"2020-03-26","US","USRI",1059361,0,NA,NA,NA,0.00457729685939918,0.000615266709806671,0.00853932700899169
"2020-03-27","US","USRI",1059361,0,NA,NA,NA,0.00458520920201111,0.000706954482130349,0.00846346392189187
"2020-03-28","US","USRI",1059361,0,NA,NA,NA,0.0045931352219456,0.000797835321339989,0.00838843512255121
"2020-03-29","US","USRI",1059361,0,NA,NA,NA,0.00460107494284536,0.000887822662082462,0.00831432722360826
"2020-03-30","US","USRI",1059361,0,NA,NA,NA,0.00460902838839395,0.000976822522504518,0.00824123425428338
"2020-03-31","US","USRI",1059361,0,NA,NA,NA,0.00461699558231588,0.00106473289985323,0.00816925826477854
"2020-04-01","US","USRI",1059361,0,NA,NA,NA,0.00462497654837668,0.0011514431435459,0.00809850995320746
"2020-04-02","US","USRI",1059361,0,NA,NA,NA,0.00463297131038294,0.0012368333148407,0.00802910930592518
"2020-04-03","US","USRI",1059361,0,NA,NA,NA,0.00464097989218242,0.00132077354605931,0.00796118623830553
"2020-04-04","US","USRI",1059361,0,NA,NA,NA,0.00464900231766409,0.00140312341704909,0.0078948812182791
"2020-04-05","US","USRI",1059361,0,NA,NA,NA,0.00465703861075823,0.00148373137231769,0.00783034584919878
"2020-04-06","US","USRI",1059361,0,NA,NA,NA,0.00466508879543648,0.00156243420907075,0.0077677433818022
"2020-04-07","US","USRI",1059361,0,NA,NA,NA,0.0046731528957119,0.00163905667418687,0.00770724911723693
