"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high"
"2020-03-22","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0132654648503739,0.0107014557462406,0.0158294739545072,0.0400546549818627,-0.502168004742103,0.582277314705829
"2020-03-23","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0132655333001544,0.0107016198040907,0.0158294467962181,0.0400542733145833,-0.498389959078575,0.578498505707741
"2020-03-24","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0132656018348883,0.0107017817723172,0.0158294218974594,0.0400538916509461,-0.494611985827069,0.574719769128961
"2020-03-25","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0132656704898433,0.0107019418055491,0.0158293991741375,0.0400535099909415,-0.490834084996248,0.570941104978131
"2020-03-26","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0132657393002878,0.0107021000534763,0.0158293785470993,0.0400531283345747,-0.487056256595263,0.567162513264413
"2020-03-27","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.013265808301491,0.0107022566633606,0.0158293599396214,0.0400527466818521,-0.48327850063339,0.563383993997095
"2020-03-28","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0132658775287228,0.0107024117818765,0.0158293432755691,0.0400523650327599,-0.479500817119992,0.559605547185512
"2020-03-29","US","USMI",9986857,0.016,NA,NA,NA,0.0132659470172538,0.0107025655562803,0.0158293284782273,0.0400519833873009,-0.475723206065135,0.555827172839737
"2020-03-30","US","USMI",9986857,0.016,NA,NA,NA,0.0132660168023555,0.0107027181349085,0.0158293154698025,0.0400516017454829,-0.471945667478994,0.55204887096996
"2020-03-31","US","USMI",9986857,0.016,NA,NA,NA,0.0132660869193,0.0107028696670035,0.0158293041715966,0.0400512201072941,-0.468168201372182,0.54827064158677
"2020-04-01","US","USMI",9986857,0.016,NA,NA,NA,0.0132661574033603,0.0107030203018685,0.0158292945048522,0.0400508384727531,-0.464390807755773,0.544492484701279
"2020-04-02","US","USMI",9986857,0.016,NA,NA,NA,0.0132662282898101,0.0107031701873499,0.0158292863922702,0.0400504568418453,-0.460613486640668,0.540714400324358
"2020-04-03","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132662996139238,0.010703319467648,0.0158292797601996,0.0400500752145659,-0.456836238038833,0.536936388467965
"2020-04-04","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132663714116708,0.0107034682818046,0.0158292745415369,0.0400496935909348,-0.453059061962226,0.533158449144096
"2020-04-05","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132664437349828,0.0107036167904782,0.0158292706794875,0.0400493119709327,-0.449281958423132,0.529380582364997
"2020-04-06","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132665166517546,0.0107037651765327,0.0158292681269765,0.0400489303545727,-0.445504927434512,0.525602788143657
"2020-04-07","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132665902305765,0.0107039136186647,0.0158292668424884,0.0400485487418398,-0.441727969009619,0.521825066493298
"2020-04-08","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132666645400404,0.0107040622928405,0.0158292667872404,0.0400481671327477,-0.437951083162244,0.518047417427739
"2020-04-09","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132667396487399,0.0107042113742731,0.0158292679232066,0.0400477855272942,-0.434174269906619,0.514269840961208
"2020-04-10","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132668156252701,0.0107043610385909,0.0158292702119493,0.0400474039254762,-0.430397529257434,0.510492337108386
"2020-04-11","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132668925382281,0.010704511462199,0.0158292736142572,0.0400470223272909,-0.426620861229705,0.506714905884287
"2020-04-12","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132669704562127,0.010704662821833,0.0158292780905924,0.0400466407327464,-0.422844265839444,0.502937547304937
"2020-04-13","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132670494478244,0.0107048152933036,0.0158292836023451,0.0400462591418277,-0.419067743102635,0.49916026138629
"2020-04-14","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132671295816657,0.0107049690494348,0.0158292901138966,0.0400458775545581,-0.415291293036605,0.495383048145721
"2020-04-15","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.013267210926341,0.0107051242571915,0.0158292975954905,0.0400454959709184,-0.411514915658329,0.491605907600166
"2020-04-16","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0132672935504568,0.0107052810739999,0.0158293060269137,0.0400451143909192,-0.407738610986169,0.487828839768007
"2020-04-17","US","USMI",9986857,0.01,NA,NA,NA,0.0132673775311613,0.0107054396616973,0.0158293154006253,0.0400447328145456,-0.403962379038698,0.484051844667789
"2020-04-18","US","USMI",9986857,0.01,NA,NA,NA,0.0132674629797643,0.0107056002415399,0.0158293257179887,0.0400443512418205,-0.400186219835419,0.48027492231906
"2020-04-19","US","USMI",9986857,0.01,NA,NA,NA,0.013267550016119,0.0107057630464482,0.0158293369857899,0.0400439696727226,-0.396410133396464,0.476498072741909
"2020-04-20","US","USMI",9986857,0.01,NA,NA,NA,0.0132676387600822,0.0107059283070831,0.0158293492130812,0.0400435881072641,-0.392634119742643,0.472721295957172
"2020-04-21","US","USMI",9986857,0.01,NA,NA,NA,0.0132677293315143,0.010706096254413,0.0158293624086156,0.040043206545441,-0.388858178895563,0.468944591986445
"2020-04-22","US","USMI",9986857,0.01,NA,NA,NA,0.0132678218502801,0.0107062671210127,0.0158293765795475,0.0400428249872562,-0.385082310877672,0.465167960852184
"2020-04-23","US","USMI",9986857,0.01,NA,NA,NA,0.0132679164362483,0.010706441141095,0.0158293917314016,0.0400424434326999,-0.381306515712214,0.461391402577614
"2020-04-24","US","USMI",9986857,0.01,NA,NA,NA,0.013268013209292,0.0107066185492745,0.0158294078693096,0.040042061881789,-0.377530793423379,0.457614917186957
"2020-04-25","US","USMI",9986857,0.01,NA,NA,NA,0.0132681122892889,0.0107067995780624,0.0158294250005155,0.0400416803345079,-0.373755144036245,0.453838504705261
"2020-04-26","US","USMI",9986857,0.01,NA,NA,NA,0.0132682137961214,0.0107069844540931,0.0158294431381497,0.0400412987908598,-0.369979567576647,0.450062165158367
"2020-04-27","US","USMI",9986857,0.01,NA,NA,NA,0.0132683178496768,0.0107071733930815,0.0158294623062722,0.0400409172508454,-0.366204064071838,0.446285898573529
"2020-04-28","US","USMI",9986857,0.01,NA,NA,NA,0.0132684245698477,0.0107073665935095,0.0158294825461859,0.0400405357144787,-0.362428633549841,0.442509704978799
"2020-04-29","US","USMI",9986857,0.01,NA,NA,NA,0.0132685340793073,0.0107075642357178,0.0158295039228968,0.0400401541817395,-0.358653276039707,0.438733584403186
"2020-04-30","US","USMI",9986857,0.01,NA,NA,NA,0.0132686465645675,0.0107077666238163,0.0158295265053188,0.0400397726526386,-0.354877991571925,0.434957536877203
"2020-05-01","US","USMI",9986857,0.01,NA,NA,NA,0.013268762275982,0.010707974197154,0.0158295503548101,0.0400393911271698,-0.351102780177985,0.431181562432325
"2020-05-02","US","USMI",9986857,0.01,NA,NA,NA,0.0132688814666907,0.0107081873944845,0.0158295755388968,0.0400390096053398,-0.347327641890775,0.427405661101455
"2020-05-03","US","USMI",9986857,0.01,NA,NA,NA,0.0132690043898452,0.0107084066517435,0.0158296021279469,0.0400386280871356,-0.343552576744192,0.423629832918463
"2020-05-04","US","USMI",9986857,0.01,NA,NA,NA,0.0132691312986096,0.0107086324037402,0.015829630193479,0.0400382465725793,-0.339777584774034,0.419854077919193
"2020-05-05","US","USMI",9986857,0.01,NA,NA,NA,0.0132692624461611,0.0107088650831948,0.0158296598091274,0.0400378650616598,-0.33600266601727,0.416078396140589
"2020-05-06","US","USMI",9986857,0.01,NA,NA,NA,0.0132693980856907,0.0107091051171175,0.0158296910542639,0.0400374835543691,-0.332227820512345,0.412302787621083
"2020-05-07","US","USMI",9986857,0.01,NA,NA,NA,0.0132695384704043,0.0107093529205309,0.0158297240202776,0.0400371020507077,-0.328453048299394,0.408527252400809
"2020-05-08","US","USMI",9986857,0.01,NA,NA,NA,0.0132696838535233,0.0107096088875327,0.0158297588195139,0.0400367205506906,-0.32467834942045,0.404751790521831
"2020-05-09","US","USMI",9986857,0.01,NA,NA,NA,0.0132698344882857,0.0107098733796968,0.0158297955968746,0.040036339054306,-0.320903723918985,0.400976402027597
"2020-05-10","US","USMI",9986857,0.01,NA,NA,NA,0.0132699906279471,0.0107101467118134,0.0158298345440808,0.040035957561556,-0.317129171840822,0.397201086963934
"2020-05-11","US","USMI",9986857,0.01,NA,NA,NA,0.0132701525257815,0.0107104291349629,0.0158298759166001,0.0400355760724416,-0.313354693233198,0.393425845378081
"2020-05-12","US","USMI",9986857,0.01,NA,NA,NA,0.0132703204981172,0.0107107209762136,0.0158299200200208,0.0400351945869639,-0.309580288146016,0.389650677319944
"2020-05-13","US","USMI",9986857,0.01,NA,NA,NA,0.0132704951134477,0.0107110231225399,0.0158299671043555,0.0400348131051202,-0.305805956630953,0.385875582841193
"2020-05-14","US","USMI",9986857,0.01,NA,NA,NA,0.0132706770033422,0.0107113365854183,0.015830017421266,0.040034431626907,-0.302031698742128,0.382100561995942
"2020-05-15","US","USMI",9986857,0.01,NA,NA,NA,0.0132708667994155,0.0107116623560538,0.0158300712427772,0.0400340501523299,-0.298257514536403,0.378325614841062
"2020-05-16","US","USMI",9986857,0.01,NA,NA,NA,0.0132710651333323,0.0107120014073404,0.0158301288593242,0.0400336686813956,-0.294483404072875,0.374550741435666
"2020-05-17","US","USMI",9986857,0.01,NA,NA,NA,0.0132712726368105,0.0107123546881909,0.0158301905854301,0.0400332872140898,-0.290709367413567,0.370775941841746
"2020-05-18","US","USMI",9986857,0.01,NA,NA,NA,0.0132714899416258,0.0107127231102325,0.015830256773019,0.0400329057504183,-0.286935404623321,0.367001216124157
"2020-05-19","US","USMI",9986857,0.01,NA,NA,NA,0.0132717176796158,0.0107131075268606,0.015830327832371,0.0400325242903883,-0.283161515770346,0.363226564351123
"2020-05-20","US","USMI",9986857,0.01,NA,NA,NA,0.0132719564826854,0.0107135087046463,0.0158304042607245,0.0400321428339845,-0.279387700925537,0.359451986593506
"2020-05-21","US","USMI",9986857,0.01,NA,NA,NA,0.0132722069828115,0.0107139272870884,0.0158304866785345,0.0400317613812196,-0.275613960163738,0.355677482926177
"2020-05-22","US","USMI",9986857,0.01,NA,NA,NA,0.0132724698120483,0.0107143637507018,0.0158305758733947,0.0400313799320886,-0.271840293563285,0.351903053427462
"2020-05-23","US","USMI",9986857,0.01,NA,NA,NA,0.0132727456025335,0.010714818353434,0.015830672851633,0.0400309984865914,-0.268066701206491,0.348128698179674
"2020-05-24","US","USMI",9986857,0.01,NA,NA,NA,0.0132730350119957,0.0107152911383801,0.0158307788856114,0.040030617044731,-0.264293183179579,0.344354417269041
"2020-05-25","US","USMI",9986857,0.01,NA,NA,NA,0.0132733392848172,0.0107157832938842,0.0158308952757502,0.0400302356065071,-0.260519739573432,0.340580210786447
"2020-05-26","US","USMI",9986857,0.01,NA,NA,NA,0.0132736602521112,0.0107162972871963,0.0158310232170261,0.0400298541719144,-0.25674637048332,0.336806078827149
"2020-05-27","US","USMI",9986857,0.01,NA,NA,NA,0.0132739997707303,0.0107168355662839,0.0158311639751768,0.0400294727409549,-0.252973076009682,0.333032021491592
"2020-05-28","US","USMI",9986857,0.01,NA,NA,NA,0.0132743596977899,0.0107174005014093,0.0158313188941704,0.0400290913136328,-0.249199856258292,0.329258038885558
"2020-05-29","US","USMI",9986857,0.01,NA,NA,NA,0.0132747418906952,0.0107179943576742,0.0158314894237161,0.0400287098899483,-0.245426711340251,0.325484131120148
"2020-05-30","US","USMI",9986857,0.01,NA,NA,NA,0.0132751482071712,0.0107186192367722,0.0158316771775703,0.0400283284698896,-0.241653641372978,0.321710298312757
"2020-05-31","US","USMI",9986857,0.01,NA,NA,NA,0.0132755805052954,0.0107192769879121,0.0158318840226787,0.0400279470534732,-0.237880646480254,0.3179365405872
"2020-06-01","US","USMI",9986857,0.01,NA,NA,NA,0.0132760406435322,0.0107199690878667,0.0158321121991977,0.0400275656406879,-0.234107726792645,0.314162858074021
"2020-06-02","US","USMI",9986857,0.01,NA,NA,NA,0.0132765304807712,0.0107206964900972,0.0158323644714452,0.0400271842315364,-0.230334882447987,0.31038925091106
"2020-06-03","US","USMI",9986857,0.01,NA,NA,NA,0.0132770518763671,0.0107214594428964,0.0158326443098378,0.0400268028260197,-0.226562113592221,0.30661571924426
"2020-06-04","US","USMI",9986857,0.01,NA,NA,NA,0.0132776066901825,0.0107222572764945,0.0158329561038706,0.0400264214241378,-0.222789420379565,0.30284226322784
"2020-06-05","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132781967826338,0.0107230881590741,0.0158333054061935,0.0400260400258895,-0.219016802973224,0.299068883025003
"2020-06-06","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132788250216663,0.0107239512611369,0.0158336987821956,0.0400256586312765,-0.215244261546287,0.29529557880884
"2020-06-07","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132794983039948,0.0107248542907827,0.0158341423172069,0.0400252772402965,-0.211471796282029,0.291522350762622
"2020-06-08","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132802245351807,0.0107258069557662,0.0158346421145952,0.0400248958529525,-0.207699407375286,0.287749199081191
"2020-06-09","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132810116230882,0.0107268186268173,0.015835204619359,0.0400245144692393,-0.203927095032552,0.283976123971031
"2020-06-10","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132818674782229,0.010727898143312,0.0158358368131338,0.0400241330891626,-0.200154859473796,0.280203125652121
"2020-06-11","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132828000141179,0.0107290534243289,0.0158365466039068,0.0400237517127193,-0.196382700932824,0.276430204358262
"2020-06-12","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132838171477662,0.0107302908846941,0.0158373434108384,0.0400233703399118,-0.192610619658784,0.272657360338607
"2020-06-13","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132849268001015,0.0107316146555434,0.0158382389446597,0.0400229889707368,-0.188838615917192,0.268884593858665
"2020-06-14","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132861368965251,0.0107330256088787,0.0158392481841714,0.0400226076051925,-0.185066689991502,0.265111905201887
"2020-06-15","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132874553674806,0.0107345201856123,0.0158403905493488,0.0400222262432874,-0.181294842184562,0.261339294671136
"2020-06-16","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132888901490764,0.0107360890267593,0.0158416912713935,0.0400218448850138,-0.177523072820239,0.257566762590267
"2020-06-17","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132904491837551,0.0107377154078643,0.0158431829596459,0.040021463530374,-0.173751382245422,0.25379430930617
"2020-06-18","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132921421664338,0.0107393776813633,0.0158449066515044,0.0400210821793721,-0.169979770831811,0.250021935190555
"2020-06-19","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132940189511517,0.0107411405361967,0.0158468973661066,0.040020700831995,-0.16620823897844,0.24624964064243
"2020-06-20","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132961695833439,0.0107431556031479,0.0158491835635399,0.0400203194882582,-0.162436787114126,0.242477426090642
"2020-06-21","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0132986859267647,0.0107455647462349,0.0158518071072944,0.0400199381481524,-0.158665415700463,0.238705291996768
"2020-06-22","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0133016599403637,0.0107484848088855,0.0158548350718418,0.0400195568116827,-0.154894125234592,0.234933238857957
"2020-06-23","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.013305183706722,0.0107519905845057,0.0158583768289384,0.0400191754788435,-0.151122916253047,0.231161267210734
"2020-06-24","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0133093494668637,0.0107560917667333,0.0158626071669942,0.040018794149641,-0.147351789335736,0.227389377635018
"2020-06-25","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0133142496614674,0.0107607038166556,0.0158677955062792,0.0400184128240704,-0.143580745110133,0.223617570758274
"2020-06-26","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0133199769785092,0.0107656127510415,0.015874341205977,0.0400180315021339,-0.139809784256378,0.219845847260646
"2020-06-27","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0133266244073775,0.0107704340551058,0.0158828147596492,0.0400176501838314,-0.136038907513154,0.216074207880817
"2020-06-28","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0133342852995088,0.0107745663531807,0.015894004245837,0.0400172688691599,-0.132268115683594,0.212302653421914
"2020-06-29","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0133430534356066,0.0107771412545031,0.0159089656167101,0.040016887558126,-0.128497409643094,0.208531184759346
"2020-06-30","US","USMI",9986857,0.0135746606334842,NA,NA,NA,0.0133530230995158,0.0107769720563381,0.0159290741426934,0.0400165062507228,-0.124726790346958,0.204759802848403
"2020-07-01","US","USMI",9986857,0.00568181818181818,NA,NA,NA,0.0133652344980511,0.0107735732883513,0.0159568957077508,0.0400161249469528,-0.120956258840331,0.200988508734237
"2020-07-02","US","USMI",9986857,0.00568181818181818,NA,NA,NA,0.0133845189035095,0.0107706219665339,0.0159984158404851,0.0400157436468182,-0.117185816268475,0.197217303562112
"2020-07-03","US","USMI",9986857,0.00568181818181818,NA,NA,NA,0.0134166922683857,0.0107733225951286,0.0160600619416428,0.0400153623503133,-0.113415463889342,0.193446188589969
"2020-07-04","US","USMI",9986857,0.00568181818181818,NA,NA,NA,0.0134676547380507,0.0107875222215128,0.0161477872545887,0.0400149810574447,-0.109645203087878,0.189675165202767
"2020-07-05","US","USMI",9986857,0.00568181818181818,NA,NA,NA,0.013543459796402,0.010819791168978,0.016267128423826,0.0400145997682069,-0.105875035391975,0.185904234928389
"2020-07-06","US","USMI",9986857,0.00568181818181818,NA,NA,NA,0.0136504106380372,0.0108774891813276,0.0164233320947469,0.040014218482604,-0.102104962491914,0.182133399457122
"2020-07-07","US","USMI",9986857,0.00568181818181818,NA,NA,NA,0.0137951861567538,0.0109688454428339,0.0166215268706738,0.0400138372006341,-0.0983349862621981,0.178362660663466
"2020-07-08","US","USMI",9986857,0.0104166666666667,NA,NA,NA,0.0139850003488318,0.0111030817472258,0.0168669189504378,0.0400134559222979,-0.094565108787371,0.174592020631967
"2020-07-09","US","USMI",9986857,0.0104166666666667,NA,NA,NA,0.0142278007956392,0.0112906058652659,0.0171649957260125,0.0400130746475922,-0.0907953323924187,0.170821481687603
"2020-07-10","US","USMI",9986857,0.0104166666666667,NA,NA,NA,0.0145325143304964,0.0115432992062229,0.0175217294547699,0.0400126933765227,-0.0870256596782847,0.16705104643133
"2020-07-11","US","USMI",9986857,0.0104166666666667,NA,NA,NA,0.0149093511842838,0.0118749211608245,0.0179437812077431,0.0400123121090839,-0.0832560935640942,0.163280717782262
"2020-07-12","US","USMI",9986857,0.0104166666666667,NA,NA,NA,0.0153701830977076,0.0123016527798624,0.0184387134155529,0.04001193084528,-0.0794866373373514,0.159510499027911
"2020-07-13","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0159285794347033,0.0128422665013607,0.0190148923680459,0.0400115495851072,-0.0757172947137751,0.155740393883989
"2020-07-14","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0165902949053471,0.01350647810473,0.0196741117059642,0.0400111683285683,-0.0719480699096025,0.151970406566739
"2020-07-15","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0173515198563632,0.0142923855090927,0.0204106542036336,0.0400107870756627,-0.0681789677285185,0.148200541879844
"2020-07-16","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0182071796158276,0.0151963371025009,0.0212180221291544,0.0400104058263888,-0.064409993667767,0.144430805320544
"2020-07-17","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0191507133332462,0.0162123983519635,0.0220890283145289,0.0400100245807475,-0.0606411540478426,0.140661203209338
"2020-07-18","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0201734298379501,0.0173311978184563,0.023015661857444,0.0400096433387397,-0.0568724561726463,0.136891742850126
"2020-07-19","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0212638755249003,0.0185386987501445,0.0239890522996561,0.0400092621003649,-0.0531039085284253,0.133122432729155
"2020-07-20","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0224072405781166,0.0198149804697987,0.0249995006864345,0.0400088808656222,-0.0493355210329222,0.129353282764167
"2020-07-21","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0235848432203721,0.0211332170916725,0.0260364693490717,0.0400084996345132,-0.045567305350553,0.125584304619579
"2020-07-22","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0247737445635497,0.0224592265322344,0.0270882625948649,0.0400081184070355,-0.0417992752944197,0.121815512108491
"2020-07-23","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0259465575734372,0.0237522155456731,0.0281408996012013,0.040007737183191,-0.0380314473447905,0.118046921711173
"2020-07-24","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0270715206469956,0.02496744072816,0.0291756005658311,0.0400073559629792,-0.0342638413254119,0.11427855325137
"2020-07-25","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0281129068937715,0.026060859757198,0.030164954030345,0.0400069747463993,-0.0304964812962648,0.110510430789063
"2020-07-26","US","USMI",9986857,0.0217391304347826,NA,NA,NA,0.0290382726182179,0.0270006112542726,0.0310759339821631,0.0400065935334526,-0.0267293967487689,0.106742583815674
