"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-22","FR","FR69",1756069,0,0,0,0,0.0109924957720107,-0.0152267874713303,0.0372117790153517,0.016610278359205,-0.0579497716014572,0.0911703283198671
"2020-03-23","FR","FR69",1756069,0.0166666666666667,NA,NA,NA,0.0111417886311524,-0.0144444455915348,0.0367280228538397,0.016610817418703,-0.0572410443331477,0.0904626791705537
"2020-03-24","FR","FR69",1756069,0.0166666666666667,NA,NA,NA,0.0112935375384074,-0.0136788256666931,0.0362659007435078,0.0166113564955818,-0.0565322713761226,0.0897549843672862
"2020-03-25","FR","FR69",1756069,0.0166666666666667,NA,NA,NA,0.0114485428926805,-0.0129311390840612,0.0358282248694221,0.0166118955900572,-0.0558234526772111,0.0890472438573255
"2020-03-26","FR","FR69",1756069,0.0166666666666667,NA,NA,NA,0.0116073700595421,-0.0122000079429572,0.0354147480620413,0.0166124347019659,-0.0551145882426322,0.088339457646564
"2020-03-27","FR","FR69",1756069,0.0166666666666667,NA,NA,NA,0.0117706138544337,-0.0114839255826442,0.0350251532915117,0.0166129738313914,-0.054405678136374,0.0876316257991568
"2020-03-28","FR","FR69",1756069,0.0166666666666667,NA,NA,NA,0.0119389004004199,-0.010781041149127,0.0346588419499669,0.0166135129783416,-0.0536967222789022,0.0869237482355854
"2020-03-29","FR","FR69",1756069,0.0166666666666667,NA,NA,NA,0.0121128893003521,-0.0100889730999607,0.0343147517006649,0.0166140521427511,-0.0529877208074633,0.0862158250929655
"2020-03-30","FR","FR69",1756069,0.0111111111111111,NA,NA,NA,0.0122932761512479,-0.00940467452097709,0.0339912268234728,0.0166145913246831,-0.0522786735915021,0.0855078562408684
"2020-03-31","FR","FR69",1756069,0.0111111111111111,NA,NA,NA,0.0124807954317304,-0.00872437825651118,0.0336859691199719,0.0166151305240676,-0.0515695807806985,0.0847998418288337
"2020-04-01","FR","FR69",1756069,0.0111111111111111,NA,NA,NA,0.0126762237969415,-0.00804365668387635,0.0333961042777594,0.01661566974098,-0.0508604422456271,0.0840917817275871
"2020-04-02","FR","FR69",1756069,0.0111111111111111,NA,NA,NA,0.0128803838195144,-0.00735764087015265,0.0331184085091814,0.0166162089754064,-0.0501512580971908,0.0833836760480036
"2020-04-03","FR","FR69",1756069,0.00975609756097561,NA,NA,NA,0.013094148220031,-0.0066614591581996,0.0328497555982616,0.0166167482273217,-0.0494420283081708,0.0826755247628141
"2020-04-04","FR","FR69",1756069,0.00975609756097561,NA,NA,NA,0.0133184446359995,-0.00595097930678399,0.032587868578783,0.0166172874967656,-0.0487327529182597,0.0819673279117909
"2020-04-05","FR","FR69",1756069,0.00975609756097561,NA,NA,NA,0.0135541528750932,-0.00522494003237751,0.0323332457825639,0.0166178267836884,-0.0480234318578776,0.0812590854252544
"2020-04-06","FR","FR69",1756069,0.00816326530612245,NA,NA,NA,0.0138013223172086,-0.00449296545331441,0.0320956100877317,0.0166183660880746,-0.0473140652506101,0.0805507974267594
"2020-04-07","FR","FR69",1756069,0.00869565217391304,NA,NA,NA,0.0140595615431054,-0.00377107186876934,0.0318901949549801,0.0166189054100293,-0.0466046530662083,0.0798424638862668
"2020-04-08","FR","FR69",1756069,0.00869565217391304,NA,NA,NA,0.0143284376463355,-0.00307659031956198,0.031733465612233,0.0166194447494361,-0.0458951952584787,0.079134084757351
"2020-04-09","FR","FR69",1756069,0.00869565217391304,NA,NA,NA,0.0146074733982756,-0.0024264868982325,0.0316414336947837,0.0166199841063459,-0.0451856919745535,0.0784256601872454
"2020-04-10","FR","FR69",1756069,0.00869565217391304,NA,NA,NA,0.0148961417990907,-0.0018353459227715,0.0316276295209529,0.0166205234808114,-0.0444761431235813,0.0777171900852041
"2020-04-11","FR","FR69",1756069,0.00869565217391304,NA,NA,NA,0.015193860750634,-0.00131316042918119,0.0317008819304491,0.0166210628727408,-0.0437665487679688,0.0770086745134503
"2020-04-12","FR","FR69",1756069,0.00869565217391304,NA,NA,NA,0.0154999878924988,-0.000863264223902559,0.0318632400089002,0.01662160228217,-0.0430569088977451,0.0763001134620851
"2020-04-13","FR","FR69",1756069,0.00869565217391304,NA,NA,NA,0.0158138156504211,-0.000480838466786048,0.0321084697676283,0.0166221417091347,-0.0423472236152998,0.0755915070335691
"2020-04-14","FR","FR69",1756069,0.00869565217391304,NA,NA,NA,0.0161345665541386,-0.000152380975492746,0.0324215140837699,0.0166226811535873,-0.0416374928231246,0.0748828551302993
"2020-04-15","FR","FR69",1756069,0.00869565217391304,NA,NA,NA,0.0164613888895448,0.000143664873863102,0.0327791129052266,0.016623220615573,-0.040927716590339,0.0741741578214851
"2020-04-16","FR","FR69",1756069,0.0193548387096774,NA,NA,NA,0.0167933527574014,0.000435160762340587,0.0331515447524622,0.016623760095013,-0.0402178950142046,0.0734654152042305
"2020-04-17","FR","FR69",1756069,0.0193548387096774,NA,NA,NA,0.0171294537325069,0.000752857432728238,0.0335060500322856,0.0166242995919778,-0.0395080280105943,0.0727566271945499
"2020-04-18","FR","FR69",1756069,0.0193548387096774,NA,NA,NA,0.0174687394366023,0.00111326565869915,0.0338242132145055,0.0166248391064627,-0.0387981156204274,0.0720477938333528
