"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-16","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000377507128612736,-0.000690718604712497,0.00144573286193797,0.00114490687786728,-0.00211392129033514,0.0044037350460697
"2020-04-17","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000402428090323306,-0.000716707540097359,0.00152156372074397,0.00121994215004853,-0.00219267160789122,0.00463255590798827
"2020-04-18","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000428994198007455,-0.000743117743363219,0.00160110613937813,0.00129989510783404,-0.00227266459742561,0.00487245481309369
"2020-04-19","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000457314055229451,-0.000769891585050575,0.00168451969550948,0.00138508804807146,-0.00235372491605248,0.00512390101219539
"2020-04-20","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000487503434969011,-0.000796961992051579,0.0017719688619896,0.00147586439040182,-0.00243564890368711,0.00538737768449075
"2020-04-21","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000519685752906443,-0.000824251452352252,0.00186362295816514,0.00157259006161307,-0.00251820162450604,0.00566338174773219
"2020-04-22","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000553992571951906,-0.000851670929284289,0.0019596560731881,0.00167565497071971,-0.00260111364291728,0.00595242358435669
"2020-04-23","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000590564140081936,-0.00087911867772395,0.00206024695788782,0.00178547458071612,-0.00268407751143999,0.00625502667287224
"2020-04-24","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000629549963678711,-0.000906478954664425,0.00216557888202185,0.00190249158334446,-0.00276674394575516,0.00657172711244408
"2020-04-25","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000671109418721171,-0.000933620614786598,0.00227583945222894,0.00202717768361941,-0.0028487176634724,0.00690307303071122
"2020-04-26","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000715412402320552,-0.000960395581627894,0.002391220386269,0.00216003550130761,-0.00292955285469966,0.00724962385731488
"2020-04-27","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000762640027269042,-0.000986637183905702,0.00251191723844379,0.00230160059703288,-0.00300874825919393,0.00761194945325969
"2020-04-28","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000812985362437595,-0.00101215834678449,0.00263812907165968,0.00245244363115991,-0.0030857418144543,0.00799062907677412
"2020-04-29","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000866654222051076,-0.00103674962422188,0.00277005806832403,0.00261317266417601,-0.00315990484012335,0.00838625016847537
"2020-04-30","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000923866007066743,-0.00106017706189632,0.00290790907602981,0.00278443560782979,-0.00323053572260408,0.00879940693826365
"2020-05-01","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.000984854602096601,-0.00108217987457164,0.00305188907876485,0.00296692283691676,-0.00329685305840656,0.00923069873224009
"2020-05-02","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00104986933153916,-0.00110246792420719,0.0032022065872855,0.0031613699722362,-0.00335798821084847,0.00968072815532088
"2020-05-03","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.0011191759788295,-0.0011207189821708,0.00335907093982979,0.0033685608459373,-0.00341297723656013,0.0101500989284347
"2020-05-04","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00119305787297652,-0.0011365757581685,0.00352269150412153,0.00358933066121281,-0.00346075212746532,0.0106394134498909
"2020-05-05","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00127181704682353,-0.00114964267662041,0.00369327677026748,0.00382456935906538,-0.00350013131597309,0.0111492700341039
"2020-05-06","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00135577547177657,-0.0011594823814718,0.00387103332502495,0.00407522520573848,-0.00352980938304228,0.0116802597945192
"2020-05-07","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00144527637403622,-0.00116561194529773,0.00405616469337017,0.00434230861524834,-0.00354834590549945,0.0122329631359961
"2020-05-08","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00154068563772584,-0.0011674987620034,0.00424887003745509,0.00462689622244889,-0.00355415337762852,0.0128079458225263
"2020-05-09","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00164239330064355,-0.00116455609554776,0.00444934269683485,0.00493013522303308,-0.00354548412670927,0.0134057545727754
"2020-05-10","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00175081514875402,-0.00115613825820019,0.00465776855570824,0.00525324799796815,-0.00352041615087865,0.0140269121468149
"2020-05-11","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00186639441594503,-0.00114153538942263,0.00487432422131268,0.00559753704101834,-0.00347683779248733,0.014671911874524
"2020-05-12","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00198960359598789,-0.00111996780323701,0.00509917499521278,0.00596439020919963,-0.00341243114928284,0.0153412115676821
"2020-05-13","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00212094637411499,-0.00109057987001472,0.0053324726182447,0.00635528631734084,-0.00332465413688049,0.0160352267715622
"2020-05-14","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00226095968611199,-0.00105243339768745,0.00557435276991143,0.0067718010993106,-0.00321072108547777,0.016754323284099
"2020-05-15","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.00241021591333603,-0.0010045004708244,0.00582493229749647,0.00721561355992728,-0.00306758176757016,0.0174988088874247
"2020-05-16","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.0025693252226389,-0.000945655708948241,0.00608430615422604,0.00768851274316237,-0.00289189873032503,0.0182689242166498
"2020-05-17","BR","BRAM",3938336,0,0,0,0,0.0608111296043398,0.0529944003058358,0.0686278589028437,0.00353970895858081,7.69867438333905e-05,0.00700243117332822,0.0027389380607614,-0.000874667895786236,0.00635254401730903,0.00819240494392004,-0.00268002280255083,0.0190648326903909
