"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-19","ES","ESGA",2699499,NA,NA,NA,NA,0.0233125321833907,0.021172942703661,0.0254521216631204,0.0045621635717665,0.00410006947680369,0.0050242576667293,1.3770508524974e-07,-6.23090854061189e-07,8.98501024560669e-07,0.000807264866381658,-0.00632582713350834,0.00794035686627165
"2020-03-20","ES","ESGA",2699499,NA,NA,NA,NA,0.0233125321856223,0.0211729427072681,0.0254521216639765,0.00456216357176673,0.00410006947680448,0.00502425766672898,1.61280686513299e-07,-7.14328838907863e-07,1.03689021193446e-06,0.000825239482699309,-0.00633528488826709,0.00798576385366571
"2020-03-21","ES","ESGA",2699499,NA,NA,NA,NA,0.0233125321878539,0.0211729427108661,0.0254521216648418,0.00456216357176696,0.00410006947680526,0.00502425766672866,1.88892514718713e-07,-8.18544183043619e-07,1.19632921248104e-06,0.000843614323088661,-0.00634202888860518,0.0080292575347825
"2020-03-22","ES","ESGA",2699499,0.0205882352941176,NA,NA,NA,0.0233125321900856,0.0211729427144551,0.025452121665716,0.00456216357176719,0.00410006947680604,0.00502425766672835,2.21231586296078e-07,-9.37506312882253e-07,1.37996948547441e-06,0.00086239829896706,-0.00634593369929593,0.00807073029723005
"2020-03-23","ES","ESGA",2699499,0.0205882352941176,NA,NA,NA,0.0233125321923172,0.0211729427180351,0.0254521216665993,0.00456216357176743,0.00410006947680682,0.00502425766672803,2.59107222159264e-07,-1.07321000306995e-06,1.59142444738848e-06,0.000881600520174092,-0.00634686965450874,0.00811007069485693
"2020-03-24","ES","ESGA",2699499,0.0194444444444444,NA,NA,NA,0.0233125321945488,0.021172942721606,0.0254521216674917,0.00456216357176766,0.0041000694768076,0.00502425766672772,3.03467301842514e-07,-1.2279007315992e-06,1.83483533528423e-06,0.000901230299389675,-0.00634470273271906,0.00814716333149841
"2020-03-25","ES","ESGA",2699499,0.00844155844155844,NA,NA,NA,0.0233125321967805,0.0211729427251678,0.0254521216683931,0.00456216357176789,0.00410006947680837,0.00502425766672741,3.55421985229216e-07,-1.40410249656835e-06,2.11494646702678e-06,0.000921297156650512,-0.00633929442829396,0.00818188874159498
"2020-03-26","ES","ESGA",2699499,0.0099882491186839,NA,NA,NA,0.0233125321990121,0.0211729427287206,0.0254521216693036,0.00456216357176812,0.00410006947680915,0.0050242576667271,4.1627149553201e-07,-1.60464661922039e-06,2.43718961028441e-06,0.000941810823967114,-0.00633050161969047,0.00821412326762469
"2020-03-27","ES","ESGA",2699499,0.00992990654205607,NA,NA,NA,0.0233125322012438,0.0211729427322644,0.0254521216702231,0.00456216357176835,0.00410006947680992,0.00502425766672679,4.87538658821814e-07,-1.83270379094128e-06,2.80778110858491e-06,0.000962781250043622,-0.00631817643420618,0.00824373893429342
"2020-03-28","ES","ESGA",2699499,0.00912996777658432,NA,NA,NA,0.0233125322034754,0.0211729427357991,0.0254521216711517,0.00456216357176858,0.00410006947681068,0.00502425766672648,5.71007014402291e-07,-2.09181652917675e-06,3.23383055798133e-06,0.000984218605102723,-0.00630216610922605,0.0082706033194315
