"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-16","BR","BRRS",11247972,0,0,0,0,0.0142071763133941,0.00880411278498324,0.0196102398418049,0.0114079922298167,0.00913752311354379,0.0136784613460896,0.0120232008269451,-1.76055697220636,1.78460337386025,0.0122189293883388,-0.969614524671536,0.994052383448214
"2020-04-17","BR","BRRS",11247972,0,0,0,0,0.0142107427183592,0.00885469647009694,0.0195667889666214,0.0114079922298167,0.00913752311354382,0.0136784613460896,0.0120233252986706,-1.75198686357421,1.77603351417155,0.012218098344912,-0.964792397772378,0.989228594462202
"2020-04-18","BR","BRRS",11247972,0,0,0,0,0.0142143100185933,0.00890468031195218,0.0195239397252344,0.0114079922298167,0.00913752311354385,0.0136784613460896,0.0120234497716845,-1.7434165776178,1.76746347716117,0.012217267358007,-0.959970922505289,0.984405457221303
"2020-04-19","BR","BRRS",11247972,0,0,0,0,0.0142178782143211,0.00895404683671785,0.0194817095919244,0.0114079922298167,0.00913752311354387,0.0136784613460896,0.0120235742459869,-1.73484611433902,1.75889326283099,0.0122164364276194,-0.955150098806591,0.97958297166183
"2020-04-20","BR","BRRS",11247972,0,0,0,0,0.0142214473057675,0.00900277817117025,0.0194401164403647,0.0114079922298168,0.0091375231135439,0.0136784613460896,0.0120236987215784,-1.72627547373985,1.750322871183,0.012215605553746,-0.950329926612776,0.974761137720268
"2020-04-21","BR","BRRS",11247972,0,0,0,0,0.0142250172931572,0.00905085604668689,0.0193991785396275,0.0114079922298168,0.00913752311354393,0.0136784613460896,0.0120238231984578,-1.71770465582215,1.74175230221907,0.0122147747363827,-0.945510405860321,0.969939955333087
"2020-04-22","BR","BRRS",11247972,0,0,0,0,0.0142285881767152,0.0090982618048246,0.0193589145486058,0.0114079922298168,0.00913752311354396,0.0136784613460896,0.0120239476766264,-1.70913366058821,1.73318155594146,0.0122139439755253,-0.940691536485769,0.96511942443682
"2020-04-23","BR","BRRS",11247972,0,0,0,0,0.0142321599566664,0.00914497640461506,0.0193193435087178,0.0114079922298168,0.00913752311354397,0.0136784613460896,0.0120240721560838,-1.70056248804019,1.72461063235236,0.0122131132711704,-0.935873318425754,0.960299544968095
"2020-04-24","BR","BRRS",11247972,0,0,0,0,0.0142357326332359,0.00919098043171333,0.0192804848347586,0.0114079922298168,0.009137523113544,0.0136784613460896,0.0120241966368295,-1.69199113818033,1.71603953145399,0.0122122826233141,-0.931055751616976,0.955480316863604
"2020-04-25","BR","BRRS",11247972,0,0,0,0,0.0142393062066488,0.0092362541095372,0.0192423583037604,0.0114079922298168,0.00913752311354403,0.0136784613460896,0.0120243211188643,-1.68341961101113,1.70746825324886,0.0122114520319525,-0.926238835996178,0.950661740060083
