"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-03-22","US","USMD",6045680,0,NA,NA,NA,0.0248034854563388,0.0217165549495768,0.0278904159631008
"2020-03-23","US","USMD",6045680,0.0217391304347826,NA,NA,NA,0.0248034854563389,0.021716554949577,0.0278904159631008
"2020-03-24","US","USMD",6045680,0.0217391304347826,NA,NA,NA,0.024803485456339,0.0217165549495772,0.0278904159631008
"2020-03-25","US","USMD",6045680,0.0217391304347826,NA,NA,NA,0.0248034854563391,0.0217165549495773,0.0278904159631009
"2020-03-26","US","USMD",6045680,0.0217391304347826,NA,NA,NA,0.0248034854563392,0.0217165549495775,0.0278904159631009
"2020-03-27","US","USMD",6045680,0.0217391304347826,NA,NA,NA,0.0248034854563393,0.0217165549495777,0.0278904159631009
"2020-03-28","US","USMD",6045680,0.0217391304347826,NA,NA,NA,0.0248034854563394,0.0217165549495778,0.0278904159631009
"2020-03-29","US","USMD",6045680,0.0217391304347826,NA,NA,NA,0.0248034854563395,0.021716554949578,0.0278904159631009
"2020-03-30","US","USMD",6045680,0.0217391304347826,NA,NA,NA,0.0248034854563395,0.0217165549495782,0.0278904159631009
"2020-03-31","US","USMD",6045680,0.0217391304347826,NA,NA,NA,0.0248034854563396,0.0217165549495783,0.027890415963101
"2020-04-01","US","USMD",6045680,0.0217391304347826,NA,NA,NA,0.0248034854563397,0.0217165549495785,0.027890415963101
"2020-04-02","US","USMD",6045680,0.0151515151515152,NA,NA,NA,0.0248034854563398,0.0217165549495786,0.027890415963101
"2020-04-03","US","USMD",6045680,0.0151515151515152,NA,NA,NA,0.0248034854563399,0.0217165549495788,0.027890415963101
"2020-04-04","US","USMD",6045680,0.0151515151515152,NA,NA,NA,0.02480348545634,0.021716554949579,0.027890415963101
"2020-04-05","US","USMD",6045680,0.0151515151515152,NA,NA,NA,0.0248034854563401,0.0217165549495791,0.0278904159631011
"2020-04-06","US","USMD",6045680,0.0151515151515152,NA,NA,NA,0.0248034854563402,0.0217165549495793,0.0278904159631011
"2020-04-07","US","USMD",6045680,0.0151515151515152,NA,NA,NA,0.0248034854563403,0.0217165549495794,0.0278904159631011
"2020-04-08","US","USMD",6045680,0.0151515151515152,NA,NA,NA,0.0248034854563404,0.0217165549495796,0.0278904159631011
"2020-04-09","US","USMD",6045680,0.0176470588235294,NA,NA,NA,0.0248034854563404,0.0217165549495798,0.0278904159631011
"2020-04-10","US","USMD",6045680,0.0176470588235294,NA,NA,NA,0.0248034854563405,0.0217165549495799,0.0278904159631012
"2020-04-11","US","USMD",6045680,0.0176470588235294,NA,NA,NA,0.0248034854563406,0.0217165549495801,0.0278904159631012
"2020-04-12","US","USMD",6045680,0.0176470588235294,NA,NA,NA,0.0248034854563407,0.0217165549495802,0.0278904159631012
"2020-04-13","US","USMD",6045680,0.0176470588235294,NA,NA,NA,0.0248034854563408,0.0217165549495804,0.0278904159631012
"2020-04-14","US","USMD",6045680,0.0176470588235294,NA,NA,NA,0.0248034854563409,0.0217165549495805,0.0278904159631013
"2020-04-15","US","USMD",6045680,0.0176470588235294,NA,NA,NA,0.024803485456341,0.0217165549495807,0.0278904159631013
"2020-04-16","US","USMD",6045680,0.0176470588235294,NA,NA,NA,0.0248034854563411,0.0217165549495808,0.0278904159631013
"2020-04-17","US","USMD",6045680,0.0176470588235294,NA,NA,NA,0.0248034854563412,0.021716554949581,0.0278904159631013
"2020-04-18","US","USMD",6045680,0.0153846153846154,NA,NA,NA,0.0248034854563413,0.0217165549495812,0.0278904159631014
"2020-04-19","US","USMD",6045680,0.0153846153846154,NA,NA,NA,0.0248034854563414,0.0217165549495813,0.0278904159631014
"2020-04-20","US","USMD",6045680,0.0153846153846154,NA,NA,NA,0.0248034854563414,0.0217165549495815,0.0278904159631014
"2020-04-21","US","USMD",6045680,0.0153846153846154,NA,NA,NA,0.0248034854563415,0.0217165549495816,0.0278904159631015
"2020-04-22","US","USMD",6045680,0.0153846153846154,NA,NA,NA,0.0248034854563416,0.0217165549495818,0.0278904159631015
"2020-04-23","US","USMD",6045680,0.0153846153846154,NA,NA,NA,0.0248034854563417,0.0217165549495819,0.0278904159631015
"2020-04-24","US","USMD",6045680,0.0153846153846154,NA,NA,NA,0.0248034854563418,0.0217165549495821,0.0278904159631016
