"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-22","FR","FR35",1015470,0.0102564102564103,NA,NA,NA,0.0195359107477787,0.0183389848696211,0.0207328366259363,0.00247979023655256,-0.0159198505138252,0.0208794309869303,156168491.089064,-3120752120.87015,3433089103.04828
"2020-03-23","FR","FR35",1015470,0.0151515151515152,NA,NA,NA,0.0196476713286105,0.0184643848922312,0.0208309577649898,0.00247980508206742,-0.0157497999444612,0.020709410108596,123608937.109995,-2445850326.59125,2693068200.81124
"2020-03-24","FR","FR35",1015470,0.0151515151515152,NA,NA,NA,0.0197600554458192,0.0185903099964531,0.0209298008951854,0.00247981992767115,-0.0155797479286394,0.0205393877839817,97837721.469363,-1916715986.0322,2112391428.97092
"2020-03-25","FR","FR35",1015470,0.0151515151515152,NA,NA,NA,0.0198730606272102,0.0187167465245663,0.0210293747298541,0.00247983477336376,-0.0154096944831912,0.0203693640299187,77439544.1471897,-1501903670.45431,1656782758.74869
"2020-03-26","FR","FR35",1015470,0.0151515151515152,NA,NA,NA,0.0199866842844561,0.0188436804957536,0.0211296880731585,0.00247984961914525,-0.0152396396255954,0.0201993388638859,61294180.8911853,-1176743834.83194,1299332196.61431
"2020-03-27","FR","FR35",1015470,0.0151515151515152,NA,NA,NA,0.0201009237113463,0.0189710980911718,0.0212307493315207,0.0024798644650156,-0.0150695833740091,0.0200293123040403,48514962.8977727,-921884282.245219,1018914208.04076
"2020-03-28","FR","FR35",1015470,0.0142857142857143,NA,NA,NA,0.0202157760820352,0.0190989860773561,0.0213325660867143,0.00247987931097484,-0.014899525747301,0.0198592843692507,38400082.8586124,-722145273.799499,798945439.516724
"2020-03-29","FR","FR35",1015470,0.0172774869109948,NA,NA,NA,0.0203312384492895,0.0192273321522688,0.0214351447463103,0.00247989415702295,-0.0147294667650869,0.0196892550791328,30394053.2048923,-565620899.901461,626409006.311246
"2020-03-30","FR","FR35",1015470,0.0216346153846154,NA,NA,NA,0.0204473077427352,0.0193561251963966,0.0215384902890739,0.00247990900315994,-0.0145594064477667,0.0195192244540866,24057199.9186361,-442973793.004629,491088192.841901
"2020-03-31","FR","FR35",1015470,0.0215962441314554,NA,NA,NA,0.0205639807671047,0.0194853554093597,0.0216426061248497,0.0024799238493858,-0.0143893448165638,0.0193491925153354,19041516.5764094,-346881623.962938,384964657.115756
"2020-04-01","FR","FR35",1015470,0.0221719457013575,NA,NA,NA,0.0206812542004852,0.019615014310535,0.0217474940904355,0.00247993869570054,-0.0142192818935676,0.0191791592849687,15071552.5811794,-271602748.745981,301745853.908339
"2020-04-02","FR","FR35",1015470,0.0217391304347826,NA,NA,NA,0.0207991245925685,0.019745094580226,0.0218531546049109,0.00247995354210417,-0.0140492177017774,0.0190091247859858,11929286.004912,-212635381.938508,236493953.948332
"2020-04-03","FR","FR35",1015470,0.0221739130434783,NA,NA,NA,0.020917588362902,0.0198755897159267,0.0219595870098773,0.00247996838859668,-0.0138791522651502,0.0188390890423435,9442150.2907865,-166450178.728663,185334479.310236
"2020-04-04","FR","FR35",1015470,0.0221739130434783,NA,NA,NA,0.0210366421528419,0.0200064935207299,0.0220667907849539,0.00247998323517806,-0.0137090856086505,0.0186690520790067,7473557.26713978,-130280430.586714,145227545.120993
"2020-04-05","FR","FR35",1015470,0.0221739130434783,NA,NA,NA,0.0211562858205777,0.0201377997015588,0.0221747719395966,0.00247999808184832,-0.0135390177583046,0.0184990139220013,5915396.01733731,-101957475.024874,113788267.059549
