"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-04-01","EC","ECM",1562079,0,0,0,0,0.084166666666649,0.0774737910140797,0.0908595423192184
"2020-04-02","EC","ECM",1562079,0,0,0,0,0.0841666666666492,0.0774737910140801,0.0908595423192183
"2020-04-03","EC","ECM",1562079,0,0,0,0,0.0841666666666493,0.0774737910140803,0.0908595423192182
"2020-04-04","EC","ECM",1562079,0,0,0,0,0.0841666666666494,0.0774737910140807,0.0908595423192181
"2020-04-05","EC","ECM",1562079,0,0,0,0,0.0841666666666496,0.0774737910140811,0.0908595423192181
"2020-04-06","EC","ECM",1562079,0,0,0,0,0.0841666666666496,0.0774737910140813,0.0908595423192179
"2020-04-07","EC","ECM",1562079,0,0,0,0,0.0841666666666498,0.0774737910140817,0.0908595423192179
"2020-04-08","EC","ECM",1562079,0,0,0,0,0.0841666666666499,0.077473791014082,0.0908595423192179
"2020-04-09","EC","ECM",1562079,0,0,0,0,0.08416666666665,0.0774737910140823,0.0908595423192177
"2020-04-10","EC","ECM",1562079,0,0,0,0,0.0841666666666502,0.0774737910140827,0.0908595423192177
"2020-04-11","EC","ECM",1562079,0,0,0,0,0.0841666666666503,0.077473791014083,0.0908595423192176
"2020-04-12","EC","ECM",1562079,0,0,0,0,0.0841666666666504,0.0774737910140833,0.0908595423192175
"2020-04-13","EC","ECM",1562079,0,0,0,0,0.0841666666666505,0.0774737910140836,0.0908595423192175
"2020-04-14","EC","ECM",1562079,0,0,0,0,0.0841666666666507,0.077473791014084,0.0908595423192174
"2020-04-15","EC","ECM",1562079,0,0,0,0,0.0841666666666508,0.0774737910140842,0.0908595423192173
"2020-04-16","EC","ECM",1562079,0,0,0,0,0.0841666666666509,0.0774737910140846,0.0908595423192173
"2020-04-17","EC","ECM",1562079,0,0,0,0,0.0841666666666511,0.0774737910140849,0.0908595423192172
"2020-04-18","EC","ECM",1562079,0,0,0,0,0.0841666666666511,0.0774737910140852,0.0908595423192171
"2020-04-19","EC","ECM",1562079,0,0,0,0,0.0841666666666513,0.0774737910140855,0.090859542319217
"2020-04-20","EC","ECM",1562079,0,0,0,0,0.0841666666666514,0.0774737910140859,0.090859542319217
"2020-04-21","EC","ECM",1562079,0,0,0,0,0.0841666666666515,0.0774737910140861,0.0908595423192169
"2020-04-22","EC","ECM",1562079,0,0,0,0,0.0841666666666517,0.0774737910140865,0.0908595423192168
"2020-04-23","EC","ECM",1562079,0,0,0,0,0.0841666666666518,0.0774737910140868,0.0908595423192168
"2020-04-24","EC","ECM",1562079,0,0,0,0,0.0841666666666519,0.0774737910140871,0.0908595423192167
"2020-04-25","EC","ECM",1562079,0,0,0,0,0.084166666666652,0.0774737910140874,0.0908595423192167
"2020-04-26","EC","ECM",1562079,0,0,0,0,0.0841666666666522,0.0774737910140877,0.0908595423192166
"2020-04-27","EC","ECM",1562079,0,0,0,0,0.0841666666666522,0.077473791014088,0.0908595423192165
"2020-04-28","EC","ECM",1562079,0,0,0,0,0.0841666666666524,0.0774737910140883,0.0908595423192165
"2020-04-29","EC","ECM",1562079,0,0,0,0,0.0841666666666526,0.0774737910140886,0.0908595423192165
"2020-04-30","EC","ECM",1562079,0,0,0,0,0.0841666666666527,0.0774737910140889,0.0908595423192164
