"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-22",0,0,0,0,0.00343825300029539,-0.00122560110793538,0.00810210710852616,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000538122855572155,-0.00703976537641071,0.00811601108755502,0.00168501703711049,-0.0112228734544418,0.0145929075286628
"2020-03-23",0,0,0,0,0.00345458658866296,-0.00118072991818052,0.00808990309550645,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000544924465251888,-0.00707458688717044,0.00816443581767421,0.00170359802703774,-0.0112545265866069,0.0146617226406823
"2020-03-24",0,0,0,0,0.00347099777053774,-0.00113575127794208,0.00807774681901757,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000551812043950777,-0.00710916400478881,0.00821278809269036,0.00172238391292447,-0.0112855131322694,0.0147302809581183
"2020-03-25",0,0,0,0,0.00348748691453147,-0.00109067842199033,0.00806565225105326,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000558786678275885,-0.00714348498906827,0.00826105834562004,0.00174137695420026,-0.0113158145423177,0.0147985684507182
"2020-03-26",0,0,0,0,0.00350405439100698,-0.00104552526639628,0.00805363404841024,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000565849468566704,-0.00717753784056996,0.00830923677770337,0.00176057943520016,-0.0113454119384682,0.0148665708088685
"2020-03-27",0,0,0,0,0.00352070057208655,-0.00100030643643886,0.00804170758061195,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000573001529072937,-0.00721131029928829,0.00835731335743417,0.00177999366546146,-0.0113742861097282,0.0149342734406511
"2020-03-28",0,0,0,0,0.00353742583166023,-0.000955037295195771,0.00802988895851623,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.00058024398812577,-0.00724478983667084,0.00840527781292238,0.00179962197997542,-0.0114024175080759,0.0150016614680267
"2020-03-29",0,0,0,0,0.00355423054539427,-0.000909733972764002,0.00801819506355254,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000587577988317118,-0.0072779636529085,0.00845311962954273,0.00181946673948856,-0.0114297862420665,0.0150687197210437
"2020-03-30",0,0,0,0,0.00357111509073951,-0.000864413396042702,0.00800664357752173,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000595004686684614,-0.00731081867136469,0.00850082804473392,0.00183953033078313,-0.0114563720699973,0.0151354327315636
"2020-03-31",0,0,0,0,0.00358807984693993,-0.000819093318997298,0.00799525301287716,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000602525254887542,-0.00734334153410335,0.00854839204387844,0.00185981516695781,-0.0114821543971716,0.0152017847310872
"2020-04-01",0,0,0,0,0.00360512519504109,-0.000773792353307495,0.00798404274338968,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000610140879391625,-0.00737551859563832,0.00859580035442157,0.00188032368771587,-0.0115071122718074,0.0152677596472392
"2020-04-02",0,0,0,0,0.00362225151789875,-0.000728529999284189,0.00797303303508168,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000617852761666355,-0.00740733591884294,0.00864304144217565,0.00190105835966751,-0.0115312243763317,0.0153333410956667
"2020-04-03",0,0,0,0,0.00363945920018742,-0.000683326676920775,0.00796224507729562,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000625662118361074,-0.00743877927001462,0.00869010350673677,0.00192202167662728,-0.0115544690231703,0.0153985123764249
"2020-04-04",0,0,0,0,0.00365674862840906,-0.000638203756922833,0.00795170101374095,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000633570181502473,-0.00746983411314752,0.00873697447615246,0.00194321615990053,-0.011576824150212,0.0154632564700131
"2020-04-05",0,0,0,0,0.00367412019090169,-0.000593183591536736,0.00794142397334012,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000641578198696284,-0.0075004856032645,0.00878364200065707,0.0019646443586045,-0.0115982673141534,0.0155275560313624
"2020-04-06",0,0,0,0,0.00369157427784818,-0.000548289544972274,0.00793143810066863,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000649687433308964,-0.00753071858331845,0.00883009344993638,0.00198630884996166,-0.0116187756830399,0.0155913933829632
"2020-04-07",0,0,0,0,0.00370911128128496,-0.000503546023186831,0.00792176858575674,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000657899164680509,-0.00756051757847421,0.00887631590783523,0.00200821223961023,-0.0116383260360987,0.0156547505153191
"2020-04-08",0.00545454545454545,0,0,0,0.00372673159511085,-0.000458978502769327,0.00791244169299103,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000666214688321467,-0.00758986678730862,0.00892229616395155,0.00203035716193069,-0.0116568947483047,0.015717609072166
"2020-04-09",0.00545454545454545,0,0,0,0.00374443611882958,-0.000414626745553873,0.00790349898321303,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000674635316113269,-0.00761875007989967,0.00896802071212621,0.00205274628034232,-0.0116744577957919,0.0157799503564765
"2020-04-10",0.00545454545454545,0,0,0,0.00376222626941201,-0.00037052143528031,0.00789497397410432,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.00068316237652087,-0.00764715099022239,0.00901347574326413,0.00207538228764706,-0.0116909907412116,0.0158417553165057
"2020-04-11",0.00545454545454545,0,0,0,0.00378010323070026,-0.00032667572728557,0.0078868821886861,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000691797214800752,-0.00767505271012935,0.00905864713973086,0.0020982679063255,-0.0117064687316108,0.0159030045442618
"2020-04-12",0.00545454545454545,0,0,0,0.00379806820313887,-0.000283102583541376,0.00787923898981913,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000700541193213623,-0.0077024380831536,0.00910352046958085,0.00212140588889051,-0.0117208664914938,0.0159636782692749
"2020-04-13",0.00545454545454545,0,0,0,0.0038161224039631,-0.000239813871284534,0.00787205867921074,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000709395691236904,-0.00772928960059008,0.00914808098306389,0.00214479901820858,-0.0117341583160607,0.0160237563524779
"2020-04-14",0.00545454545454545,0,0,0,0.00383426706739075,-0.00019681964328684,0.00786535377806835,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000718362105783739,-0.00775558939220875,0.00919231360377623,0.00216845010782629,-0.0117463180645716,0.0160832182802242
"2020-04-15",0.00545454545454545,0,0,0,0.00385250344481736,-0.000154127625511416,0.00785913451514613,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000727441851424006,-0.00778131922160878,0.0092362029244568,0.00219236200231691,-0.0117573191525155,0.0161420431571494
"2020-04-16",0.00545454545454545,0,0,0,0.003870832805015,-0.000111742939391179,0.00785340854942119,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000736636360608882,-0.00780646047985203,0.00927973320106979,0.00221653757762658,-0.0117671345504949,0.016200209705748
"2020-04-17",0.00545454545454545,0,0,0,0.0038892564343347,-6.96680873921002e-05,0.00784818095606151,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000745947083891668,-0.00783099417799869,0.00932288834578203,0.00224097974141222,-0.0117757367721912,0.0162576962550156
"2020-04-18",0.00545454545454545,0,0,0,0.00390777563691252,-2.79032318939599e-05,0.007843454505719,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000755375490163951,-0.00785490094237717,0.00936565192270508,0.00226569143339186,-0.0117830978681229,0.0163144807349066
"2020-04-19",0.00545454545454545,0,0,0,0.00392639173487939,1.3553201247565e-05,0.00783923026851122,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000764923066878191,-0.00787816100556753,0.00940800713932391,0.00229067562570003,-0.0117891894208533,0.0163705406722534
"2020-04-20",0.00545454545454545,0,0,0,0.00394510608334865,5.47034707633984e-05,0.0078355086959339,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000774591320293404,-0.00790075420108285,0.00944993684166966,0.00231593532325003,-0.0117939825400885,0.0164258531865885
"2020-04-21",0.00545454545454545,0,0,0,0.00396392060338496,9.5545946417341e-05,0.00783229526035258,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000784381775701825,-0.00792265995627309,0.00949142350767674,0.00234147356408902,-0.0117974478473593,0.0164803949755374
"2020-04-22",0.00545454545454545,0,0,0,0.00398283794284261,0.000136073467818546,0.00782960241786667,0.0150308384150964,0.0135464564478382,0.0165152203823546,0.000794295977678681,-0.00794385728380251,0.00953244923915987,0.0023672934197636,-0.011799555477028,0.0165341423165552
