"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-16","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.164929963930981,-0.226676690512912,0.556536618374874,0.0942885686298303,-0.0320464841488975,0.220623621408558
"2020-04-17","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.156217527484818,-0.204461864340514,0.51689691931015,0.090502495531307,-0.027412282630553,0.208417273693167
"2020-04-18","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.147965326080354,-0.18396168672961,0.479892338890318,0.0868684488100602,-0.0230986364787214,0.196835534098842
"2020-04-19","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.140149047770544,-0.165057001169613,0.445355096710702,0.0833803239829612,-0.0190872772788119,0.185847925244734
"2020-04-20","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.132745664888572,-0.147636456059438,0.413127785836581,0.0800322616869144,-0.0153608871698031,0.175425410543632
"2020-04-21","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.125733366205659,-0.131596012717259,0.383062745128578,0.0768186378363182,-0.0119030520125908,0.165540327685227
"2020-04-22","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.119091492672677,-0.116838483606351,0.355021468951705,0.0737340541757202,-0.00869821678568289,0.156166325137123
"2020-04-23","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.112800476556142,-0.103273098959898,0.328874052072183,0.0707733292117459,-0.0057316431177029,0.147278301541195
"2020-04-24","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.106841783789411,-0.0908151001006122,0.304498667679434,0.0679314895092778,-0.00298936884817631,0.138852347866732
"2020-04-25","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.101197859369162,-0.0793853578477699,0.281781076586094,0.065203761337015,-0.000458169551440818,0.130865692225471
"2020-04-26","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.0958520756363113,-0.0689100145066117,0.260614165779234,0.0625855626485883,0.00187447810017676,0.123296647197
"2020-04-27","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.0907886832889787,-0.0593201480194588,0.240897514597416,0.0600724953855781,0.00402043118894335,0.116124559582213
"2020-04-28","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.0859927649832109,-0.0505514569545569,0.222536986920979,0.05766033808968,0.00599091370434007,0.10932976247502
"2020-04-29","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.0814501913847596,-0.0425439650815258,0.205444347851045,0.0553450388114608,0.0077965480777688,0.102893529545153
"2020-04-30","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.0771475795424102,-0.0352417443692339,0.189536903454054,0.0531227083038946,0.00944738514779702,0.0967980314599921
"2020-05-01","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.0730722534602422,-0.0285926553149094,0.174737162235394,0.0509896134891935,0.0109529326311898,0.0910262943471972
"2020-05-02","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.0692122067526799,-0.0225481035923027,0.160972517097662,0.04894217118796,0.0123221821373036,0.0855621602386164
"2020-05-03","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.0655560672722642,-0.0170628120785629,0.148174946623091,0.0469769421001647,0.0135636347812364,0.0803902494190929
"2020-05-04","BR","BRPA",8175113,0,0,0,0,0.0853087168771448,0.0759685200471684,0.0946489137071212,0.0036683474328861,0.00315486162166633,0.00418183324410586,0.0620930636059976,-0.0120946074038397,0.136280734615835,0.0450906250277887,0.0146853254061748,0.0754959246494027
