"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-03-23","GB","GBNIR",1893667,0,0,0,0,0.00589959360367515,0.0051202689334732,0.0066789182738771
"2020-03-24","GB","GBNIR",1893667,0,0,0,0,0.00589959360367515,0.0051202689334732,0.0066789182738771
"2020-03-25","GB","GBNIR",1893667,0,0,0,0,0.00589959360367515,0.0051202689334732,0.0066789182738771
"2020-03-26","GB","GBNIR",1893667,0,0,0,0,0.00589959360367515,0.0051202689334732,0.0066789182738771
"2020-03-27","GB","GBNIR",1893667,0,0,0,0,0.00589959360367515,0.0051202689334732,0.0066789182738771
"2020-03-28","GB","GBNIR",1893667,0,0,0,0,0.00589959360367515,0.0051202689334732,0.0066789182738771
"2020-03-29","GB","GBNIR",1893667,0,0,0,0,0.00589959360367515,0.0051202689334732,0.0066789182738771
"2020-03-30","GB","GBNIR",1893667,0,0,0,0,0.00589959360367515,0.0051202689334732,0.0066789182738771
"2020-03-31","GB","GBNIR",1893667,0,0,0,0,0.00589959360367516,0.00512026893347321,0.00667891827387711
"2020-04-01","GB","GBNIR",1893667,0,0,0,0,0.00589959360367516,0.00512026893347321,0.00667891827387711
"2020-04-02","GB","GBNIR",1893667,0,0,0,0,0.00589959360367516,0.00512026893347321,0.00667891827387711
"2020-04-03","GB","GBNIR",1893667,0,0,0,0,0.00589959360367516,0.00512026893347321,0.00667891827387711
"2020-04-04","GB","GBNIR",1893667,0,0,0,0,0.00589959360367516,0.00512026893347321,0.00667891827387711
"2020-04-05","GB","GBNIR",1893667,0,0,0,0,0.00589959360367516,0.00512026893347321,0.00667891827387711
"2020-04-06","GB","GBNIR",1893667,0,0,0,0,0.00589959360367516,0.00512026893347322,0.00667891827387711
"2020-04-07","GB","GBNIR",1893667,0,0,0,0,0.00589959360367516,0.00512026893347322,0.00667891827387711
"2020-04-08","GB","GBNIR",1893667,0,0,0,0,0.00589959360367517,0.00512026893347322,0.00667891827387712
"2020-04-09","GB","GBNIR",1893667,0,0,0,0,0.00589959360367517,0.00512026893347322,0.00667891827387712
"2020-04-10","GB","GBNIR",1893667,0,0,0,0,0.00589959360367517,0.00512026893347322,0.00667891827387712
"2020-04-11","GB","GBNIR",1893667,0,0,0,0,0.00589959360367517,0.00512026893347322,0.00667891827387712
"2020-04-12","GB","GBNIR",1893667,0,0,0,0,0.00589959360367517,0.00512026893347322,0.00667891827387712
"2020-04-13","GB","GBNIR",1893667,0,0,0,0,0.00589959360367517,0.00512026893347322,0.00667891827387712
"2020-04-14","GB","GBNIR",1893667,0,0,0,0,0.00589959360367517,0.00512026893347322,0.00667891827387712
"2020-04-15","GB","GBNIR",1893667,0,0,0,0,0.00589959360367517,0.00512026893347322,0.00667891827387712
"2020-04-16","GB","GBNIR",1893667,0,0,0,0,0.00589959360367518,0.00512026893347323,0.00667891827387713
"2020-04-17","GB","GBNIR",1893667,0,0,0,0,0.00589959360367518,0.00512026893347323,0.00667891827387713
"2020-04-18","GB","GBNIR",1893667,0,0,0,0,0.00589959360367518,0.00512026893347323,0.00667891827387713
"2020-04-19","GB","GBNIR",1893667,0,0,0,0,0.00589959360367518,0.00512026893347323,0.00667891827387713
"2020-04-20","GB","GBNIR",1893667,0,0,0,0,0.00589959360367519,0.00512026893347323,0.00667891827387714
"2020-04-21","GB","GBNIR",1893667,0,0,0,0,0.00589959360367519,0.00512026893347324,0.00667891827387714
"2020-04-22","GB","GBNIR",1893667,0,0,0,0,0.00589959360367519,0.00512026893347324,0.00667891827387714
"2020-04-23","GB","GBNIR",1893667,0,0,0,0,0.00589959360367519,0.00512026893347324,0.00667891827387714
"2020-04-24","GB","GBNIR",1893667,0,0,0,0,0.00589959360367519,0.00512026893347324,0.00667891827387714
"2020-04-25","GB","GBNIR",1893667,0,0,0,0,0.00589959360367519,0.00512026893347324,0.00667891827387714
"2020-04-26","GB","GBNIR",1893667,0,0,0,0,0.00589959360367519,0.00512026893347324,0.00667891827387714
"2020-04-27","GB","GBNIR",1893667,0,0,0,0,0.00589959360367519,0.00512026893347324,0.00667891827387714
"2020-04-28","GB","GBNIR",1893667,0,0,0,0,0.0058995936036752,0.00512026893347324,0.00667891827387715
"2020-04-29","GB","GBNIR",1893667,0,0,0,0,0.0058995936036752,0.00512026893347324,0.00667891827387715
"2020-04-30","GB","GBNIR",1893667,0,0,0,0,0.0058995936036752,0.00512026893347324,0.00667891827387715
"2020-05-01","GB","GBNIR",1893667,0,0,0,0,0.0058995936036752,0.00512026893347324,0.00667891827387715
"2020-05-02","GB","GBNIR",1893667,0,0,0,0,0.0058995936036752,0.00512026893347324,0.00667891827387715
"2020-05-03","GB","GBNIR",1893667,0,0,0,0,0.0058995936036752,0.00512026893347325,0.00667891827387715
"2020-05-04","GB","GBNIR",1893667,0,0,0,0,0.0058995936036752,0.00512026893347325,0.00667891827387715
"2020-05-05","GB","GBNIR",1893667,0,0,0,0,0.0058995936036752,0.00512026893347325,0.00667891827387715
"2020-05-06","GB","GBNIR",1893667,0,0,0,0,0.0058995936036752,0.00512026893347325,0.00667891827387715
"2020-05-07","GB","GBNIR",1893667,0,0,0,0,0.00589959360367521,0.00512026893347325,0.00667891827387716
"2020-05-08","GB","GBNIR",1893667,0,0,0,0,0.00589959360367521,0.00512026893347326,0.00667891827387716
"2020-05-09","GB","GBNIR",1893667,0,0,0,0,0.00589959360367521,0.00512026893347326,0.00667891827387716
"2020-05-10","GB","GBNIR",1893667,0,0,0,0,0.00589959360367521,0.00512026893347326,0.00667891827387716
"2020-05-11","GB","GBNIR",1893667,0,0,0,0,0.00589959360367521,0.00512026893347326,0.00667891827387716
"2020-05-12","GB","GBNIR",1893667,0,0,0,0,0.00589959360367521,0.00512026893347326,0.00667891827387716
"2020-05-13","GB","GBNIR",1893667,0,0,0,0,0.00589959360367521,0.00512026893347326,0.00667891827387716
"2020-05-14","GB","GBNIR",1893667,0,0,0,0,0.00589959360367521,0.00512026893347326,0.00667891827387716
"2020-05-15","GB","GBNIR",1893667,0,0,0,0,0.00589959360367522,0.00512026893347327,0.00667891827387717
"2020-05-16","GB","GBNIR",1893667,0,0,0,0,0.00589959360367522,0.00512026893347327,0.00667891827387717
"2020-05-17","GB","GBNIR",1893667,0,0,0,0,0.00589959360367522,0.00512026893347327,0.00667891827387717
"2020-05-18","GB","GBNIR",1893667,0,0,0,0,0.00589959360367522,0.00512026893347327,0.00667891827387717
"2020-05-19","GB","GBNIR",1893667,0,0,0,0,0.00589959360367522,0.00512026893347327,0.00667891827387717
"2020-05-20","GB","GBNIR",1893667,0,0,0,0,0.00589959360367522,0.00512026893347327,0.00667891827387718
"2020-05-21","GB","GBNIR",1893667,0,0,0,0,0.00589959360367522,0.00512026893347327,0.00667891827387717
"2020-05-22","GB","GBNIR",1893667,0,0,0,0,0.00589959360367522,0.00512026893347327,0.00667891827387717
"2020-05-23","GB","GBNIR",1893667,0,0,0,0,0.00589959360367523,0.00512026893347328,0.00667891827387718
"2020-05-24","GB","GBNIR",1893667,0,0,0,0,0.00589959360367523,0.00512026893347328,0.00667891827387718
"2020-05-25","GB","GBNIR",1893667,0,0,0,0,0.00589959360367523,0.00512026893347328,0.00667891827387718
"2020-05-26","GB","GBNIR",1893667,0,0,0,0,0.00589959360367523,0.00512026893347328,0.00667891827387718
"2020-05-27","GB","GBNIR",1893667,0,0,0,0,0.00589959360367523,0.00512026893347328,0.00667891827387718
"2020-05-28","GB","GBNIR",1893667,0,0,0,0,0.00589959360367523,0.00512026893347328,0.00667891827387719
"2020-05-29","GB","GBNIR",1893667,0,0,0,0,0.00589959360367523,0.00512026893347328,0.00667891827387719
"2020-05-30","GB","GBNIR",1893667,0,0,0,0,0.00589959360367523,0.00512026893347328,0.00667891827387719
"2020-05-31","GB","GBNIR",1893667,0,0,0,0,0.00589959360367524,0.00512026893347328,0.00667891827387719
"2020-06-01","GB","GBNIR",1893667,0,0,0,0,0.00589959360367524,0.00512026893347328,0.00667891827387719
"2020-06-02","GB","GBNIR",1893667,0,0,0,0,0.00589959360367524,0.00512026893347328,0.00667891827387719
"2020-06-03","GB","GBNIR",1893667,0,0,0,0,0.00589959360367524,0.00512026893347329,0.00667891827387719
"2020-06-04","GB","GBNIR",1893667,0,0,0,0,0.00589959360367524,0.00512026893347329,0.00667891827387719
"2020-06-05","GB","GBNIR",1893667,0,0,0,0,0.00589959360367524,0.00512026893347329,0.0066789182738772
"2020-06-06","GB","GBNIR",1893667,0,0,0,0,0.00589959360367524,0.00512026893347329,0.0066789182738772
"2020-06-07","GB","GBNIR",1893667,0.0133333333333333,0,NA,0,0.00589959360367524,0.00512026893347329,0.0066789182738772
"2020-06-08","GB","GBNIR",1893667,0.0114285714285714,0,NA,0,0.00589959360367524,0.00512026893347329,0.0066789182738772
"2020-06-09","GB","GBNIR",1893667,0.0114285714285714,0,NA,0,0.00589959360367525,0.00512026893347329,0.0066789182738772
"2020-06-10","GB","GBNIR",1893667,0.0114285714285714,0,NA,0,0.00589959360367525,0.0051202689334733,0.0066789182738772
"2020-06-11","GB","GBNIR",1893667,0.0114285714285714,0,NA,0,0.00589959360367525,0.0051202689334733,0.0066789182738772
"2020-06-12","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367525,0.0051202689334733,0.0066789182738772
"2020-06-13","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367525,0.0051202689334733,0.0066789182738772
"2020-06-14","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367525,0.0051202689334733,0.00667891827387721
"2020-06-15","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367525,0.0051202689334733,0.00667891827387721
"2020-06-16","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367525,0.0051202689334733,0.00667891827387721
"2020-06-17","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367526,0.0051202689334733,0.00667891827387721
"2020-06-18","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367526,0.0051202689334733,0.00667891827387721
"2020-06-19","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367526,0.0051202689334733,0.00667891827387721
"2020-06-20","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367526,0.0051202689334733,0.00667891827387721
"2020-06-21","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367526,0.0051202689334733,0.00667891827387721
"2020-06-22","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367526,0.0051202689334733,0.00667891827387721
"2020-06-23","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367526,0.00512026893347331,0.00667891827387722
"2020-06-24","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367526,0.00512026893347331,0.00667891827387722
"2020-06-25","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367526,0.00512026893347331,0.00667891827387722
"2020-06-26","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367527,0.00512026893347331,0.00667891827387722
"2020-06-27","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367527,0.00512026893347331,0.00667891827387722
"2020-06-28","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367527,0.00512026893347331,0.00667891827387722
"2020-06-29","GB","GBNIR",1893667,0.0109090909090909,0,NA,0,0.00589959360367527,0.00512026893347331,0.00667891827387722
