"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high"
"2020-05-22","BR","BRRO",1768204,0,0,0,0,0.0399999270990925,0.0399999131399246,0.0399999410582603,0.0199999604019313,0.0199999530379305,0.0199999677659321
"2020-05-23","BR","BRRO",1768204,0,0,0,0,0.0399999274631346,0.0399999135729337,0.0399999413533356,0.0199999605996773,0.019999953272044,0.0199999679273106
"2020-05-24","BR","BRRO",1768204,0,0,0,0,0.0399999278271768,0.0399999140059404,0.0399999416484133,0.0199999607974232,0.0199999535061561,0.0199999680886904
"2020-05-25","BR","BRRO",1768204,0,0,0,0,0.0399999281912191,0.0399999144389447,0.0399999419434935,0.0199999609951692,0.0199999537402669,0.0199999682500715
"2020-05-26","BR","BRRO",1768204,0,0,0,0,0.0399999285552613,0.0399999148719465,0.0399999422385761,0.0199999611929152,0.0199999539743763,0.0199999684114541
"2020-05-27","BR","BRRO",1768204,0,0,0,0,0.0399999289193035,0.0399999153049458,0.0399999425336612,0.0199999613906612,0.0199999542084843,0.0199999685728381
"2020-05-28","BR","BRRO",1768204,0,0,0,0,0.0399999292833457,0.0399999157379425,0.0399999428287489,0.0199999615884071,0.0199999544425908,0.0199999687342235
"2020-05-29","BR","BRRO",1768204,0,0,0,0,0.0399999296473879,0.0399999161709366,0.0399999431238392,0.0199999617861531,0.0199999546766959,0.0199999688956103
"2020-05-30","BR","BRRO",1768204,0,0,0,0,0.0399999300114302,0.0399999166039281,0.0399999434189322,0.0199999619838991,0.0199999549107995,0.0199999690569987
"2020-05-31","BR","BRRO",1768204,0,0,0,0,0.0399999303754724,0.039999917036917,0.0399999437140278,0.0199999621816451,0.0199999551449017,0.0199999692183885
"2020-06-01","BR","BRRO",1768204,0,0,0,0,0.0399999307395146,0.0399999174699031,0.0399999440091262,0.0199999623793911,0.0199999553790023,0.0199999693797799
"2020-06-02","BR","BRRO",1768204,0,0,0,0,0.0399999311035568,0.0399999179028864,0.0399999443042273,0.0199999625771371,0.0199999556131014,0.0199999695411728
"2020-06-03","BR","BRRO",1768204,0,0,0,0,0.0399999314675991,0.039999918335867,0.0399999445993312,0.0199999627748831,0.0199999558471989,0.0199999697025672
"2020-06-04","BR","BRRO",1768204,0,0,0,0,0.0399999318316413,0.0399999187688447,0.039999944894438,0.0199999629726291,0.0199999560812948,0.0199999698639633
"2020-06-05","BR","BRRO",1768204,0,0,0,0,0.0399999321956836,0.0399999192018195,0.0399999451895476,0.019999963170375,0.0199999563153891,0.019999970025361
"2020-06-06","BR","BRRO",1768204,0,0,0,0,0.0399999325597258,0.0399999196347914,0.0399999454846603,0.0199999633681211,0.0199999565494818,0.0199999701867603
"2020-06-07","BR","BRRO",1768204,0,0,0,0,0.0399999329237681,0.0399999200677603,0.0399999457797759,0.019999963565867,0.0199999567835728,0.0199999703481613
"2020-06-08","BR","BRRO",1768204,0,0,0,0,0.0399999332878103,0.0399999205007261,0.0399999460748945,0.019999963763613,0.0199999570176621,0.019999970509564
"2020-06-09","BR","BRRO",1768204,0,0,0,0,0.0399999336518526,0.0399999209336889,0.0399999463700163,0.019999963961359,0.0199999572517496,0.0199999706709684
"2020-06-10","BR","BRRO",1768204,0,0,0,0,0.0399999340158949,0.0399999213666486,0.0399999466651411,0.019999964159105,0.0199999574858355,0.0199999708323746
"2020-06-11","BR","BRRO",1768204,0,0,0,0,0.0399999343799371,0.039999921799605,0.0399999469602692,0.0199999643568511,0.0199999577199195,0.0199999709937826
"2020-06-12","BR","BRRO",1768204,0,0,0,0,0.0399999347439794,0.0399999222325583,0.0399999472554005,0.0199999645545971,0.0199999579540018,0.0199999711551924
"2020-06-13","BR","BRRO",1768204,0,0,0,0,0.0399999351080217,0.0399999226655082,0.0399999475505352,0.0199999647523431,0.0199999581880822,0.019999971316604
"2020-06-14","BR","BRRO",1768204,0,0,0,0,0.0399999354720639,0.0399999230984547,0.0399999478456731,0.0199999649500891,0.0199999584221607,0.0199999714780175
"2020-06-15","BR","BRRO",1768204,0,0,0,0,0.0399999358361062,0.0399999235313979,0.0399999481408145,0.0199999651478351,0.0199999586562373,0.0199999716394329
"2020-06-16","BR","BRRO",1768204,0,0,0,0,0.0399999362001485,0.0399999239643376,0.0399999484359593,0.0199999653455811,0.019999958890312,0.0199999718008502
"2020-06-17","BR","BRRO",1768204,0,0,0,0,0.0399999365641908,0.0399999243972738,0.0399999487311077,0.0199999655433271,0.0199999591243847,0.0199999719622695
"2020-06-18","BR","BRRO",1768204,0,0,0,0,0.0399999369282331,0.0399999248302065,0.0399999490262597,0.0199999657410732,0.0199999593584555,0.0199999721236909
"2020-06-19","BR","BRRO",1768204,0,0,0,0,0.0399999372922754,0.0399999252631354,0.0399999493214153,0.0199999659388192,0.0199999595925242,0.0199999722851142
"2020-06-20","BR","BRRO",1768204,0,0,0,0,0.0399999376563177,0.0399999256960607,0.0399999496165746,0.0199999661365652,0.0199999598265908,0.0199999724465396
"2020-06-21","BR","BRRO",1768204,0,0,0,0,0.03999993802036,0.0399999261289822,0.0399999499117377,0.0199999663343112,0.0199999600606553,0.0199999726079672
"2020-06-22","BR","BRRO",1768204,0,0,0,0,0.0399999383844023,0.0399999265618999,0.0399999502069046,0.0199999665320573,0.0199999602947177,0.0199999727693968
"2020-06-23","BR","BRRO",1768204,0,0,0,0,0.0399999387484446,0.0399999269948136,0.0399999505020755,0.0199999667298033,0.0199999605287779,0.0199999729308287
"2020-06-24","BR","BRRO",1768204,0,0,0,0,0.0399999391124869,0.0399999274277235,0.0399999507972503,0.0199999669275493,0.0199999607628358,0.0199999730922628
"2020-06-25","BR","BRRO",1768204,0,0,0,0,0.0399999394765292,0.0399999278606292,0.0399999510924292,0.0199999671252953,0.0199999609968915,0.0199999732536991
"2020-06-26","BR","BRRO",1768204,0,0,0,0,0.0399999398405715,0.0399999282935308,0.0399999513876121,0.0199999673230414,0.019999961230945,0.0199999734151378
"2020-06-27","BR","BRRO",1768204,0,0,0,0,0.0399999402046138,0.0399999287264283,0.0399999516827993,0.0199999675207874,0.019999961464996,0.0199999735765788
"2020-06-28","BR","BRRO",1768204,0,0,0,0,0.0399999405686561,0.0399999291593215,0.0399999519779908,0.0199999677185335,0.0199999616990448,0.0199999737380222
"2020-06-29","BR","BRRO",1768204,0,0,0,0,0.0399999409326985,0.0399999295922103,0.0399999522731866,0.0199999679162795,0.019999961933091,0.019999973899468
"2020-06-30","BR","BRRO",1768204,0,0,0,0,0.0399999412967408,0.0399999300250947,0.0399999525683868,0.0199999681140255,0.0199999621671348,0.0199999740609163
"2020-07-01","BR","BRRO",1768204,0,0,0,0,0.0399999416607831,0.0399999304579747,0.0399999528635916,0.0199999683117716,0.0199999624011761,0.0199999742223671
"2020-07-02","BR","BRRO",1768204,0,0,0,0,0.0399999420248254,0.03999993089085,0.0399999531588009,0.0199999685095176,0.0199999626352148,0.0199999743838205
"2020-07-03","BR","BRRO",1768204,0,0,0,0,0.0399999423888678,0.0399999313237206,0.0399999534540149,0.0199999687072637,0.0199999628692509,0.0199999745452765
"2020-07-04","BR","BRRO",1768204,0,0,0,0,0.0399999427529101,0.0399999317565865,0.0399999537492337,0.0199999689050097,0.0199999631032844,0.0199999747067351
"2020-07-05","BR","BRRO",1768204,0,0,0,0,0.0399999431169525,0.0399999321894476,0.0399999540444574,0.0199999691027558,0.0199999633373151,0.0199999748681965
"2020-07-06","BR","BRRO",1768204,0,0,0,0,0.0399999434809948,0.0399999326223037,0.039999954339686,0.0199999693005019,0.0199999635713431,0.0199999750296606
"2020-07-07","BR","BRRO",1768204,0,0,0,0,0.0399999438450372,0.0399999330551548,0.0399999546349196,0.0199999694982479,0.0199999638053683,0.0199999751911275
"2020-07-08","BR","BRRO",1768204,0,0,0,0,0.0399999442090795,0.0399999334880007,0.0399999549301584,0.019999969695994,0.0199999640393906,0.0199999753525974
"2020-07-09","BR","BRRO",1768204,0,0,0,0,0.0399999445731219,0.0399999339208414,0.0399999552254024,0.01999996989374,0.0199999642734099,0.0199999755140701
"2020-07-10","BR","BRRO",1768204,0,0,0,0,0.0399999449371643,0.0399999343536768,0.0399999555206517,0.0199999700914861,0.0199999645074263,0.0199999756755459
"2020-07-11","BR","BRRO",1768204,0,0,0,0,0.0399999453012066,0.0399999347865067,0.0399999558159065,0.0199999702892322,0.0199999647414397,0.0199999758370246
"2020-07-12","BR","BRRO",1768204,0,0,0,0,0.039999945665249,0.0399999352193311,0.0399999561111669,0.0199999704869782,0.0199999649754499,0.0199999759985065
"2020-07-13","BR","BRRO",1768204,0,0,0,0,0.0399999460292914,0.0399999356521498,0.039999956406433,0.0199999706847243,0.019999965209457,0.0199999761599916
"2020-07-14","BR","BRRO",1768204,0,0,0,0,0.0399999463933337,0.0399999360849627,0.0399999567017048,0.0199999708824704,0.0199999654434609,0.0199999763214798
"2020-07-15","BR","BRRO",1768204,0,0,0,0,0.0399999467573761,0.0399999365177698,0.0399999569969825,0.0199999710802164,0.0199999656774615,0.0199999764829714
"2020-07-16","BR","BRRO",1768204,0,0,0,0,0.0399999471214185,0.0399999369505708,0.0399999572922662,0.0199999712779625,0.0199999659114587,0.0199999766444663
"2020-07-17","BR","BRRO",1768204,0,0,0,0,0.0399999474854609,0.0399999373833657,0.039999957587556,0.0199999714757086,0.0199999661454525,0.0199999768059647
"2020-07-18","BR","BRRO",1768204,0,0,0,0,0.0399999478495033,0.0399999378161544,0.0399999578828522,0.0199999716734547,0.0199999663794428,0.0199999769674665
"2020-07-19","BR","BRRO",1768204,0,0,0,0,0.0399999482135456,0.0399999382489366,0.0399999581781547,0.0199999718712007,0.0199999666134295,0.019999977128972
"2020-07-20","BR","BRRO",1768204,0,0,0,0,0.039999948577588,0.0399999386817124,0.0399999584734637,0.0199999720689468,0.0199999668474126,0.019999977290481
"2020-07-21","BR","BRRO",1768204,0,0,0,0,0.0399999489416304,0.0399999391144815,0.0399999587687794,0.0199999722666929,0.019999967081392,0.0199999774519938
"2020-07-22","BR","BRRO",1768204,0,0,0,0,0.0399999493056728,0.0399999395472437,0.0399999590641019,0.019999972464439,0.0199999673153676,0.0199999776135104
"2020-07-23","BR","BRRO",1768204,0,0,0,0,0.0399999496697152,0.0399999399799991,0.0399999593594314,0.0199999726621851,0.0199999675493393,0.0199999777750309
"2020-07-24","BR","BRRO",1768204,0,0,0,0,0.0399999500337577,0.0399999404127473,0.039999959654768,0.0199999728599312,0.019999967783307,0.0199999779365553
"2020-07-25","BR","BRRO",1768204,0,0,0,0,0.0399999503978001,0.0399999408454884,0.0399999599501118,0.0199999730576773,0.0199999680172707,0.0199999780980838
"2020-07-26","BR","BRRO",1768204,0,0,0,0,0.0399999507618425,0.039999941278222,0.039999960245463,0.0199999732554234,0.0199999682512303,0.0199999782596165
"2020-07-27","BR","BRRO",1768204,0,0,0,0,0.0399999511258849,0.039999941710948,0.0399999605408218,0.0199999734531695,0.0199999684851856,0.0199999784211533
"2020-07-28","BR","BRRO",1768204,0,0,0,0,0.0399999514899273,0.0399999421436663,0.0399999608361883,0.0199999736509156,0.0199999687191366,0.0199999785826945
"2020-07-29","BR","BRRO",1768204,0,0,0,0,0.0399999518539697,0.0399999425763767,0.0399999611315627,0.0199999738486617,0.0199999689530832,0.0199999787442401
"2020-07-30","BR","BRRO",1768204,0,0,0,0,0.0399999522180122,0.0399999430090791,0.0399999614269453,0.0199999740464078,0.0199999691870253,0.0199999789057902
"2020-07-31","BR","BRRO",1768204,0,0,0,0,0.0399999525820546,0.0399999434417731,0.0399999617223361,0.0199999742441539,0.0199999694209628,0.0199999790673449
"2020-08-01","BR","BRRO",1768204,0,0,0,0,0.039999952946097,0.0399999438744587,0.0399999620177353,0.0199999744419,0.0199999696548956,0.0199999792289044
"2020-08-02","BR","BRRO",1768204,0,0,0,0,0.0399999533101395,0.0399999443071357,0.0399999623131432,0.0199999746396461,0.0199999698888235,0.0199999793904687
"2020-08-03","BR","BRRO",1768204,0,0,0,0,0.0399999536741819,0.0399999447398039,0.03999996260856,0.0199999748373922,0.0199999701227465,0.0199999795520379
"2020-08-04","BR","BRRO",1768204,0,0,0,0,0.0399999540382244,0.0399999451724629,0.0399999629039858,0.0199999750351383,0.0199999703566645,0.0199999797136122
"2020-08-05","BR","BRRO",1768204,0,0,0,0,0.0399999544022668,0.0399999456051128,0.0399999631994208,0.0199999752328844,0.0199999705905772,0.0199999798751916
"2020-08-06","BR","BRRO",1768204,0,0,0,0,0.0399999547663093,0.0399999460377531,0.0399999634948654,0.0199999754306305,0.0199999708244847,0.0199999800367764
"2020-08-07","BR","BRRO",1768204,0,0,0,0,0.0399999551303517,0.0399999464703837,0.0399999637903197,0.0199999756283767,0.0199999710583868,0.0199999801983665
"2020-08-08","BR","BRRO",1768204,0,0,0,0,0.0399999554943942,0.0399999469030045,0.0399999640857839,0.0199999758261228,0.0199999712922833,0.0199999803599622
"2020-08-09","BR","BRRO",1768204,0,0,0,0,0.0399999558584366,0.039999947335615,0.0399999643812583,0.0199999760238689,0.0199999715261742,0.0199999805215637
"2020-08-10","BR","BRRO",1768204,0,0,0,0,0.0399999562224791,0.0399999477682151,0.0399999646767431,0.019999976221615,0.0199999717600592,0.0199999806831709
"2020-08-11","BR","BRRO",1768204,0,0,0,0,0.0399999565865216,0.0399999482008045,0.0399999649722386,0.0199999764193612,0.0199999719939382,0.0199999808447841
"2020-08-12","BR","BRRO",1768204,0,0,0,0,0.039999956950564,0.039999948633383,0.039999965267745,0.0199999766171073,0.0199999722278112,0.0199999810064034
"2020-08-13","BR","BRRO",1768204,0,0,0,0,0.0399999573146065,0.0399999490659503,0.0399999655632627,0.0199999768148534,0.0199999724616778,0.019999981168029
"2020-08-14","BR","BRRO",1768204,0,0,0,0,0.039999957678649,0.0399999494985061,0.0399999658587919,0.0199999770125995,0.0199999726955381,0.019999981329661
"2020-08-15","BR","BRRO",1768204,0,0,0,0,0.0399999580426915,0.03999994993105,0.0399999661543329,0.0199999772103457,0.0199999729293918,0.0199999814912995
"2020-08-16","BR","BRRO",1768204,0,0,0,0,0.0399999584067339,0.0399999503635819,0.039999966449886,0.0199999774080918,0.0199999731632387,0.0199999816529449
"2020-08-17","BR","BRRO",1768204,0,0,0,0,0.0399999587707764,0.0399999507961014,0.0399999667454515,0.0199999776058379,0.0199999733970788,0.0199999818145971
"2020-08-18","BR","BRRO",1768204,0,0,0,0,0.0399999591348189,0.0399999512286082,0.0399999670410297,0.0199999778035841,0.0199999736309117,0.0199999819762565
"2020-08-19","BR","BRRO",1768204,0,0,0,0,0.0399999594988614,0.0399999516611019,0.039999967336621,0.0199999780013302,0.0199999738647373,0.0199999821379232
"2020-08-20","BR","BRRO",1768204,0,0,0,0,0.0399999598629039,0.0399999520935822,0.0399999676322257,0.0199999781990764,0.0199999740985554,0.0199999822995973
"2020-08-21","BR","BRRO",1768204,0,0,0,0,0.0399999602269464,0.0399999525260487,0.0399999679278441,0.0199999783968225,0.0199999743323659,0.0199999824612791
"2020-08-22","BR","BRRO",1768204,0,0,0,0,0.0399999605909889,0.0399999529585011,0.0399999682234767,0.0199999785945687,0.0199999745661685,0.0199999826229689
"2020-08-23","BR","BRRO",1768204,0,0,0,0,0.0399999609550314,0.039999953390939,0.0399999685191239,0.0199999787923148,0.0199999747999629,0.0199999827846667
"2020-08-24","BR","BRRO",1768204,0,0,0,0,0.0399999613190739,0.039999953823362,0.0399999688147859,0.019999978990061,0.0199999750337491,0.0199999829463728
"2020-08-25","BR","BRRO",1768204,0,0,0,0,0.0399999616831164,0.0399999542557696,0.0399999691104633,0.0199999791878071,0.0199999752675267,0.0199999831080875
"2020-08-26","BR","BRRO",1768204,0,0,0,0,0.039999962047159,0.0399999546881615,0.0399999694061564,0.0199999793855533,0.0199999755012955,0.019999983269811
"2020-08-27","BR","BRRO",1768204,0,0,0,0,0.0399999624112015,0.0399999551205372,0.0399999697018658,0.0199999795832994,0.0199999757350553,0.0199999834315436
"2020-08-28","BR","BRRO",1768204,0,0,0,0,0.039999962775244,0.0399999555528962,0.0399999699975918,0.0199999797810456,0.0199999759688058,0.0199999835932854
"2020-08-29","BR","BRRO",1768204,0,0,0,0,0.0399999631392865,0.0399999559852382,0.0399999702933349,0.0199999799787918,0.0199999762025467,0.0199999837550368
"2020-08-30","BR","BRRO",1768204,0,0,0,0,0.0399999635033291,0.0399999564175625,0.0399999705890957,0.0199999801765379,0.0199999764362778,0.019999983916798
"2020-08-31","BR","BRRO",1768204,0,0,0,0,0.0399999638673716,0.0399999568498686,0.0399999708848746,0.0199999803742841,0.0199999766699987,0.0199999840785694
"2020-09-01","BR","BRRO",1768204,0,0,0,0,0.0399999642314141,0.0399999572821561,0.0399999711806722,0.0199999805720302,0.0199999769037093,0.0199999842403512
"2020-09-02","BR","BRRO",1768204,0,0,0,0,0.0399999645954567,0.0399999577144243,0.0399999714764891,0.0199999807697764,0.0199999771374091,0.0199999844021437
"2020-09-03","BR","BRRO",1768204,0,0,0,0,0.0399999649594992,0.0399999581466727,0.0399999717723257,0.0199999809675226,0.0199999773710979,0.0199999845639473
"2020-09-04","BR","BRRO",1768204,0,0,0,0,0.0399999653235418,0.0399999585789007,0.0399999720681828,0.0199999811652687,0.0199999776047752,0.0199999847257623
"2020-09-05","BR","BRRO",1768204,0,0,0,0,0.0399999656875843,0.0399999590111077,0.0399999723640609,0.0199999813630149,0.0199999778384409,0.019999984887589
"2020-09-06","BR","BRRO",1768204,0,0,0,0,0.0399999660516269,0.039999959443293,0.0399999726599608,0.0199999815607611,0.0199999780720945,0.0199999850494278
"2020-09-07","BR","BRRO",1768204,0,0,0,0,0.0399999664156694,0.0399999598754559,0.039999972955883,0.0199999817585073,0.0199999783057355,0.019999985211279
"2020-09-08","BR","BRRO",1768204,0,0,0,0,0.039999966779712,0.0399999603075957,0.0399999732518283,0.0199999819562535,0.0199999785393637,0.0199999853731432
"2020-09-09","BR","BRRO",1768204,0,0,0,0,0.0399999671437545,0.0399999607397117,0.0399999735477973,0.0199999821539996,0.0199999787729787,0.0199999855350206
"2020-09-10","BR","BRRO",1768204,0,0,0,0,0.0399999675077971,0.0399999611718032,0.039999973843791,0.0199999823517458,0.0199999790065799,0.0199999856969117
"2020-09-11","BR","BRRO",1768204,0,0,0,0,0.0399999678718397,0.0399999616038693,0.0399999741398101,0.019999982549492,0.019999979240167,0.019999985858817
"2020-09-12","BR","BRRO",1768204,0,0,0,0,0.0399999682358823,0.0399999620359091,0.0399999744358554,0.0199999827472382,0.0199999794737395,0.0199999860207369
"2020-09-13","BR","BRRO",1768204,0,0,0,0,0.0399999685999248,0.0399999624679219,0.0399999747319278,0.0199999829449844,0.0199999797072968,0.0199999861826719
"2020-09-14","BR","BRRO",1768204,0,0,0,0,0.0399999689639674,0.0399999628999067,0.0399999750280281,0.0199999831427306,0.0199999799408386,0.0199999863446226
"2020-09-15","BR","BRRO",1768204,0,0,0,0,0.03999996932801,0.0399999633318625,0.0399999753241575,0.0199999833404768,0.0199999801743642,0.0199999865065893
"2020-09-16","BR","BRRO",1768204,0,0,0,0,0.0399999696920526,0.0399999637637884,0.0399999756203168,0.019999983538223,0.0199999804078732,0.0199999866685728
"2020-09-17","BR","BRRO",1768204,0,0,0,0,0.0399999700560952,0.0399999641956833,0.0399999759165071,0.0199999837359692,0.0199999806413649,0.0199999868305735
"2020-09-18","BR","BRRO",1768204,0,0,0,0,0.0399999704201378,0.0399999646275461,0.0399999762127294,0.0199999839337154,0.0199999808748386,0.0199999869925921
"2020-09-19","BR","BRRO",1768204,0,0,0,0,0.0399999707841804,0.0399999650593757,0.039999976508985,0.0199999841314616,0.019999981108294,0.0199999871546292
"2020-09-20","BR","BRRO",1768204,0,0,0,0,0.039999971148223,0.0399999654911709,0.039999976805275,0.0199999843292078,0.0199999813417301,0.0199999873166855
"2020-09-21","BR","BRRO",1768204,0,0,0,0,0.0399999715122656,0.0399999659229305,0.0399999771016007,0.019999984526954,0.0199999815751463,0.0199999874787616
"2020-09-22","BR","BRRO",1768204,0,0,0,0,0.0399999718763082,0.0399999663546531,0.0399999773979633,0.0199999847247002,0.019999981808542,0.0199999876408584
"2020-09-23","BR","BRRO",1768204,0,0,0,0,0.0399999722403508,0.0399999667863373,0.0399999776943643,0.0199999849224464,0.0199999820419163,0.0199999878029765
"2020-09-24","BR","BRRO",1768204,0,0,0,0,0.0399999726043934,0.0399999672179817,0.0399999779908051,0.0199999851201926,0.0199999822752684,0.0199999879651168
"2020-09-25","BR","BRRO",1768204,0,0,0,0,0.039999972968436,0.0399999676495848,0.0399999782872872,0.0199999853179388,0.0199999825085976,0.0199999881272801
"2020-09-26","BR","BRRO",1768204,0,0,0,0,0.0399999733324786,0.0399999680811451,0.0399999785838122,0.019999985515685,0.0199999827419028,0.0199999882894673
"2020-09-27","BR","BRRO",1768204,0,0,0,0,0.0399999736965213,0.0399999685126607,0.0399999788803818,0.0199999857134313,0.0199999829751832,0.0199999884516793
"2020-09-28","BR","BRRO",1768204,0,0,0,0,0.0399999740605639,0.03999996894413,0.0399999791769978,0.0199999859111775,0.0199999832084379,0.0199999886139171
"2020-09-29","BR","BRRO",1768204,0,0,0,0,0.0399999744246065,0.0399999693755511,0.0399999794736619,0.0199999861089237,0.0199999834416657,0.0199999887761818
"2020-09-30","BR","BRRO",1768204,0,0,0,0,0.0399999747886492,0.039999969806922,0.0399999797703763,0.0199999863066699,0.0199999836748655,0.0199999889384743
