"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-22",0.00833333333333333,0,0,0,0.044497866261838,0.0413844827483641,0.047611249775312,0.00233183440563756,0.00216169574246826,0.00250197306880686,7.03122077200136e-11,-9.1314299504549e-10,1.05376741048552e-09,2.16880894943283,-27.7326823193181,32.0703002181838
"2020-03-23",0.00454545454545455,0,0,0,0.0444978662659718,0.0413844827557266,0.047611249776217,0.00233183440563757,0.00216169574246827,0.00250197306880687,8.08481210573155e-11,-1.04114472625635e-09,1.20284096837098e-09,2.0808395892601,-26.3835291718646,30.5452083503848
"2020-03-24",0.00454545454545455,0,0,0,0.0444978662701056,0.0413844827630654,0.0476112497771458,0.00233183440563758,0.00216169574246828,0.00250197306880688,9.29627854173844e-11,-1.18700402671285e-09,1.37292959754762e-09,1.99643836648889,-25.0981964863898,29.0910732193676
"2020-03-25",0.00454545454545455,0,0,0,0.0444978662742394,0.0413844827703806,0.0476112497780982,0.00233183440563759,0.00216169574246829,0.00250197306880689,1.06892768310993e-10,-1.35319854278596e-09,1.56698407940795e-09,1.91546055340387,-23.8737266354284,27.7046477422361
"2020-03-26",0.00454545454545455,0,0,0,0.0444978662783732,0.0413844827776721,0.0476112497790742,0.0023318344056376,0.0021616957424683,0.0025019730688069,1.22910085642194e-10,-1.54254748155495e-09,1.78836765283934e-09,1.83776729261062,-22.7072969232153,26.3828315084365
"2020-03-27",0.00454545454545455,0,0,0,0.0444978662825069,0.04138448278494,0.0476112497800739,0.00233183440563761,0.00216169574246831,0.00250197306880691,1.41327513463023e-10,-1.75825834128158e-09,2.04091336820763e-09,1.76322535892874,-21.596213505624,25.1226642234815
"2020-03-28",0.00454545454545455,0,0,0,0.0444978662866407,0.0413844827921842,0.0476112497810972,0.00233183440563762,0.00216169574246832,0.00250197306880692,1.625046956666e-10,-2.00397997730463e-09,2.32898936863783e-09,1.69170693094278,-20.537905581344,23.9213194432296
"2020-03-29",0.00454545454545455,0,0,0,0.0444978662907745,0.0413844827994048,0.0476112497821442,0.00233183440563763,0.00216169574246833,0.00250197306880693,1.86855166885844e-10,-2.28386285275473e-09,2.65757318652642e-09,1.62308937181952,-19.5299198422953,22.7760985859343
"2020-03-30",0.00454545454545455,0,0,0,0.0444978662949082,0.0413844828066016,0.0476112497832149,0.00233183440563764,0.00216169574246834,0.00250197306880694,2.14854427736471e-10,-2.60262743579242e-09,3.03233629126536e-09,1.55725501901521,-18.5699151718057,21.6844252098361
"2020-03-31",0.00452488687782805,0,0,0,0.044497866299042,0.0413844828137749,0.0476112497843092,0.00233183440563765,0.00216169574246835,0.00250197306880694,2.4704923009257e-10,-2.96564183196244e-09,3.45974029214758e-09,1.4940909825129,-17.6556575795862,20.6438395446119
"2020-04-01",0.00452488687782805,0,0,0,0.0444978663031758,0.0413844828209245,0.0476112497854271,0.00233183440563766,0.00216169574246836,0.00250197306880696,2.84068253711725e-10,-3.3790098835785e-09,3.94714639100195e-09,1.43348895124322,-16.7850153630126,19.651993265499
"2020-04-02",0.00452488687782805,0,0,0,0.0444978663073096,0.0413844828280504,0.0476112497865687,0.00233183440563767,0.00216169574246837,0.00250197306880696,3.26634382696081e-10,-3.849671129885e-09,4.50293989527716e-09,1.3753450073571,-15.9559544846911,18.7066444994052
"2020-04-03",0.00452488687782805,0,0,0,0.0444978663114433,0.0413844828351527,0.047611249787734,0.00233183440563768,0.00216169574246838,0.00250197306880697,3.75578821516328e-10,-4.38551420441302e-09,5.13667184744568e-09,1.31955944803174,-15.1665341567214,17.8056530527848
"2020-04-04",0.00452488687782805,0,0,0,0.0444978663155771,0.0413844828422313,0.0476112497889229,0.00233183440563769,0.00216169574246839,0.00250197306880698,4.31857326247383e-10,-4.99550545206793e-09,5.85922010456269e-09,1.26603661450434,-14.4149026224956,16.9469758515043
"2020-04-05",0.00452488687782805,0,0,0,0.0444978663197109,0.0413844828492863,0.0476112497901355,0.0023318344056377,0.0021616957424684,0.00250197306880699,4.96568867969117e-10,-5.68983478098331e-09,6.68297251692154e-09,1.21468472804044,-13.6992931272721,16.128662583353
"2020-04-06",0.00452488687782805,0,0,0,0.0444978663238447,0.0413844828563176,0.0476112497913717,0.0023318344056377,0.00216169574246841,0.002501973068807,5.70977092779198e-10,-6.48008102632549e-09,7.62203521188389e-09,1.16541573255551,-13.0180200691515,15.3488515342625
"2020-04-07",0.00452488687782805,0,0,0,0.0444978663279785,0.0413844828633253,0.0476112497926316,0.00233183440563772,0.00216169574246842,0.00250197306880701,6.56534997475643e-10,-7.3793993987016e-09,8.69246939365289e-09,1.11814514362007,-12.3694753224474,14.6057656096876
"2020-04-08",0.0186915887850467,0,0,0,0.0444978663321122,0.0413844828703094,0.0476112497939151,0.00233183440563773,0.00216169574246843,0.00250197306880702,7.54913302760162e-10,-8.40273392271085e-09,9.91256052823118e-09,1.07279190358931,-11.7521247258028,13.8977085329814
"2020-04-09",0.0142517814726841,0,0,0,0.044497866336246,0.0413844828772697,0.0476112497952223,0.00233183440563773,0.00216169574246844,0.00250197306880703,8.68033078016376e-10,-9.56705814606542e-09,1.13031243020982e-08,1.02927824260875,-11.1645047277312,13.2230612129487
"2020-04-10",0.0250521920668058,0,0,0,0.0444978663403798,0.0413844828842064,0.0476112497965531,0.00233183440563775,0.00216169574246845,0.00250197306880704,9.98103254738883e-10,-1.08916478217003e-08,1.28878543311781e-08,0.987529545257759,-10.6052191825952,12.5802782731108
"2020-04-11",0.0250521920668058,0,0,0,0.0444978663445136,0.0413844828911195,0.0476112497979076,0.00233183440563775,0.00216169574246846,0.00250197306880705,1.14766376115167e-09,-1.23983897400978e-08,1.46937172624012e-08,0.947474222602114,-10.0729362903333,11.9678847355375
"2020-04-12",0.0281124497991968,0,0,0,0.0444978663486473,0.0413844828980089,0.0476112497992858,0.00233183440563776,0.00216169574246847,0.00250197306880705,1.31963512032167e-09,-1.4112131423024e-08,1.67514016636674e-08,0.909043589436267,-9.56638567354699,11.3844728524195
"2020-04-13",0.0281124497991968,0,0,0,0.0444978663527811,0.0413844829048746,0.0476112498006876,0.00233183440563778,0.00216169574246849,0.00250197306880707,1.51737548028777e-09,-1.60610769900675e-08,1.90958279506431e-08,0.872171746504815,-9.08435558583973,10.8286990788494
"2020-04-14",0.0281124497991968,0,0,0,0.0444978663569149,0.0413844829117167,0.047611249802113,0.00233183440563778,0.00216169574246849,0.00250197306880707,1.74474618985386e-09,-1.82772351836694e-08,2.17667275633772e-08,0.83679546750116,-8.62569024556828,10.2992811805706
"2020-04-15",0.0281124497991968,0,0,0,0.0444978663610487,0.0413844829185352,0.0476112498035621,0.00233183440563779,0.0021616957424685,0.00250197306880708,2.00618720056831e-09,-2.07969262954402e-08,2.48093006965768e-08,0.802854090649711,-8.18928728942705,9.79499547072647
"2020-04-16",0.0281124497991968,0,0,0,0.0444978663651825,0.04138448292533,0.0476112498050349,0.0023318344056378,0.00216169574246852,0.00250197306880709,2.30680376729253e-09,-2.36613555861718e-08,2.82749631207568e-08,0.770289414685525,-7.77409534052873,9.31467416989978
"2020-04-17",0.0281124497991968,0,0,0,0.0444978663693162,0.0413844829321011,0.0476112498065313,0.00233183440563781,0.00216169574246852,0.0025019730688071,2.65246614039188e-09,-2.69172617447784e-08,3.22221940255621e-08,0.739045599053248,-7.37911168588497,8.85720288399147
"2020-04-18",0.0281124497991968,0,0,0,0.04449786637345,0.0413844829388486,0.0476112498080514,0.00233183440563782,0.00216169574246853,0.00250197306880711,3.04992419627564e-09,-3.06176499993186e-08,3.67174983918699e-08,0.709069068154031,-7.00338005841106,8.42151819471913
"2020-04-19",0.0609756097560976,0,0,0,0.0444978663775838,0.0413844829455724,0.0476112498095951,0.00233183440563783,0.00216169574246855,0.00250197306880712,3.50693924471862e-09,-3.48226206893224e-08,4.18364991787597e-08,0.680308419476288,-6.64598851879738,8.00660535774995
"2020-04-20",0.0609756097560976,0,0,0,0.0444978663817176,0.0413844829522726,0.0476112498111625,0.00233183440563784,0.00216169574246855,0.00250197306880713,4.03243558681425e-09,-3.96003054473389e-08,4.76651766209674e-08,0.652714335452848,-6.30606743279577,7.61149610370146
"2020-04-21",0.0609756097560976,0,0,0,0.0444978663858513,0.0413844829589491,0.0476112498127535,0.00233183440563785,0.00216169574246856,0.00250197306880714,4.63667478308725e-09,-4.50279246347886e-08,5.43012742009631e-08,0.626239498893192,-5.98278753966399,7.23526653745037
"2020-04-22",0.0609756097560976,0,0,0,0.0444978663899851,0.041384482965602,0.0476112498143682,0.00233183440563786,0.00216169574246858,0.00250197306880715,5.33145603476382e-09,-5.1192981350316e-08,6.18558934198437e-08,0.600838511845934,-5.67535810770251,6.87703513139438
"2020-04-23",0.0609756097560976,0,0,0,0.0444978663941189,0.0413844829722312,0.0476112498160065,0.00233183440563787,0.00216169574246859,0.00250197306880716,6.13034659111758e-09,-5.81946091969512e-08,7.04553023791864e-08,0.576467817752279,-5.3830251729952,6.53596080849976
"2020-04-24",0.0519287833827893,0,0,0,0.0444978663982526,0.0413844829788368,0.0476112498176685,0.00233183440563788,0.00216169574246859,0.00250197306880716,7.04894668214053e-09,-6.61450930784503e-08,8.02429864427313e-08,0.553085626757034,-5.10506985763924,6.21124111115331
"2020-04-25",0.0519287833827893,0,0,0,0.0444978664023864,0.0413844829854187,0.0476112498193541,0.00233183440563789,0.00216169574246861,0.00250197306880718,8.10519414997743e-09,-7.51715846179109e-08,9.13819729178658e-08,0.530651844049125,-4.84080676391382,5.90211045201207
"2020-04-26",0.0519287833827893,0,0,0,0.0444978664065202,0.041384482991977,0.0476112498210634,0.0023318344056379,0.00216169574246862,0.00250197306880718,9.31971472777253e-09,-8.54180363778783e-08,1.04057465833423e-07,0.509128001108659,-4.58958244099344,5.60783844321076
"2020-04-27",0.0519287833827893,0,0,0,0.044497866410654,0.0413844829985116,0.0476112498227964,0.00233183440563791,0.00216169574246862,0.00250197306880719,1.07162248059538e-08,-9.70473819375199e-08,1.18479831549427e-07,0.488477189742698,-4.35077392096324,5.32772830044863
"2020-04-28",0.0519287833827893,0,0,0,0.0444978664147878,0.0413844830050225,0.047611249824553,0.00233183440563792,0.00216169574246864,0.0025019730688072,1.23219945509198e-08,-1.10243992077878e-07,1.34887981179718e-07,0.468663998796639,-4.12378732103715,5.06111531863042
"2020-04-29",0.0519287833827893,0,0,0,0.0444978664189215,0.0413844830115098,0.0476112498263332,0.00233183440563793,0.00216169574246865,0.00250197306880721,1.41683804196176e-08,-1.25216440871807e-07,1.53553201711042e-07,0.449654453432623,-3.90805650901629,4.80736541588153
"2020-04-30",0.0519287833827893,0,0,0,0.0444978664230553,0.0413844830179735,0.0476112498281372,0.00233183440563794,0.00216169574246865,0.00250197306880722,1.62914374686215e-08,-1.42200619404164e-07,1.74783494341407e-07,0.431415956870891,-3.7030418291576,4.56587374289938
"2020-05-01",0.0519287833827893,0,0,0,0.0444978664271891,0.0413844830244135,0.0476112498299647,0.00233183440563795,0.00216169574246867,0.00250197306880723,1.87326234144952e-08,-1.61463239195369e-07,1.9892848602436e-07,0.413917234494188,-3.50822888574753,4.3360633547359
"2020-05-02",0.0519287833827893,0,0,0,0.0444978664313229,0.0413844830308298,0.0476112498318159,0.00233183440563796,0.00216169574246868,0.00250197306880724,2.15396081938854e-08,-1.83305772204899e-07,2.2638498859267e-07,0.397128280219339,-3.32312738179568,4.11738394223436
"2020-05-03",0.061711079943899,0,0,0,0.0444978664354566,0.0413844830372225,0.0476112498336908,0.00233183440563797,0.00216169574246869,0.00250197306880725,2.47672048319242e-08,-2.08068879589544e-07,2.57603289253393e-07,0.381020305044057,-3.14727001037832,3.90931062046643
"2020-05-04",0.061711079943899,0,0,0,0.0444978664395904,0.0413844830435915,0.0476112498355893,0.00233183440563798,0.0021616957424687,0.00250197306880726,2.84784397963477e-08,-2.36137387224862e-07,2.93094266817558e-07,0.365565687680779,-2.98021139627158,3.71134277163314
"2020-05-05",0.061711079943899,0,0,0,0.0444978664437242,0.0413844830499369,0.0476112498375115,0.00233183440563799,0.00216169574246871,0.00250197306880727,3.27457837385357e-08,-2.67945872408685e-07,3.33437439885756e-07,0.350737927192798,-2.82152708561795,3.52300294000354
"2020-05-06",0.061711079943899,0,0,0,0.044497866447858,0.0413844830562586,0.0476112498394573,0.002331834405638,0.00216169574246872,0.00250197306880728,3.7652566654598e-08,-3.03984933194471e-07,3.79290066503667e-07,0.33651159755158,-2.67081258147161,3.34383577657477
"2020-05-07",0.061711079943899,0,0,0,0.0444978664519917,0.0413844830625567,0.0476112498414268,0.00233183440563801,0.00216169574246873,0.00250197306880729,4.32946051008872e-08,-3.44808219491587e-07,4.31397429693361e-07,0.32286230403725,-2.52768242316227,3.17340703123677
"2020-05-08",0.061711079943899,0,0,0,0.0444978664561255,0.0413844830688311,0.04761124984342,0.00233183440563802,0.00216169574246874,0.0025019730688073,4.97820732391655e-08,-3.91040313458745e-07,4.90604459937076e-07,0.30976664140755,-2.39176930751019,3.01130259032529
"2020-05-09",0.061711079943899,0,0,0,0.0444978664602593,0.0413844830750819,0.0476112498454367,0.00233183440563803,0.00216169574246875,0.00250197306880731,5.72416542480225e-08,-4.43385555843599e-07,5.57868864339644e-07,0.297202153763491,-2.26272325001142,2.8571275575384
"2020-05-10",0.061711079943899,0,0,0,0.0444978664643931,0.041384483081309,0.0476112498474772,0.00233183440563804,0.00216169574246876,0.00250197306880732,6.58190141119373e-08,-5.02637924817883e-07,6.34275953041757e-07,0.285147296042913,-2.14021078419699,2.71050537628281
"2020-05-11",0.061711079943899,0,0,0,0.0444978664685268,0.0413844830875124,0.0476112498495413,0.00233183440563804,0.00216169574246877,0.00250197306880732,7.56816460945844e-08,-5.69692084549911e-07,7.2105537673908e-07,0.273581397075908,-2.02391419744907,2.57107699160089
"2020-05-12",0.061711079943899,0,0,0,0.0444978664726606,0.0413844830936922,0.047611249851629,0.00233183440563805,0.00216169574246878,0.00250197306880733,8.70221414414516e-08,-6.45555732260433e-07,8.19600015143336e-07,0.262484624138753,-1.91353080163398,2.43850004991148
"2020-05-13",0.061711079943899,0,0,0,0.0444978664767944,0.0413844830998484,0.0476112498537404,0.00233183440563807,0.00216169574246879,0.00250197306880734,1.00061950179992e-07,-7.31363384827593e-07,9.31487285187576e-07,0.251837948945577,-1.80877223698472,2.31244813487587
"2020-05-14",0.061711079943899,0,0,0,0.0444978664809282,0.0413844831059808,0.0476112498558755,0.00233183440563807,0.0021616957424688,0.00250197306880735,1.15055705455828e-07,-8.28391759127589e-07,1.05850317003925e-06,0.241623115019452,-1.70936380773599,2.1926100377749
"2020-05-15",0.061711079943899,0,0,0,0.0444978664850619,0.0413844831120897,0.0476112498580342,0.00233183440563808,0.00216169574246881,0.00250197306880736,1.32296195847933e-07,-9.38076914183766e-07,1.20266930587963e-06,0.231822606386934,-1.61504384808066,2.07868906085453
"2020-05-16",0.061711079943899,0,0,0,0.0444978664891957,0.0413844831181749,0.0476112498602166,0.00233183440563809,0.00216169574246882,0.00250197306880737,1.52120082758991e-07,-1.06203333778207e-06,1.36627350330005e-06,0.222419617542404,-1.52556311708151,1.97040235216632
"2020-05-17",0.061711079943899,0,0,0,0.0444978664933295,0.0413844831242364,0.0476112498624226,0.0023318344056381,0.00216169574246883,0.00250197306880738,1.74914474526547e-07,-1.20207517539408e-06,1.55190412444718e-06,0.21339802463069,-1.44068422123205,1.86748027049344
"2020-05-18",0.061624649859944,0,0,0,0.0444978664974633,0.0413844831302743,0.0476112498646522,0.00233183440563811,0.00216169574246884,0.00250197306880739,2.0112448563002e-07,-1.36023981488068e-06,1.76248878614072e-06,0.204742357798537,-1.3601810634191,1.76966577901618
"2020-05-19",0.061624649859944,0,0,0,0.044497866501597,0.0413844831362885,0.0476112498669056,0.00233183440563812,0.00216169574246885,0.0025019730688074,2.31261928605002e-07,-1.53881405632436e-06,2.00133791353436e-06,0.19643777466755,-1.28383831709542,1.67671386643052
"2020-05-20",0.061624649859944,0,0,0,0.0444978665057308,0.0413844831422791,0.0476112498691825,0.00233183440563813,0.00216169574246886,0.00250197306880741,2.65915308395062e-07,-1.74036311217791e-06,2.27219372896803e-06,0.188470034883104,-1.21145092452378,1.58839099428999
"2020-05-21",0.061624649859944,0,0,0,0.0444978665098646,0.041384483148246,0.0476112498714832,0.00233183440563814,0.00216169574246887,0.00250197306880742,3.05761314304426e-07,-1.96776269835395e-06,2.5792853269628e-06,0.180825475695569,-1.14282361800493,1.50447456939606
"2020-05-22",0.061624649859944,0,0,0,0.0444978665139984,0.0413844831541893,0.0476112498738075,0.00233183440563815,0.00216169574246888,0.00250197306880743,3.51578033959119e-07,-2.224234491439e-06,2.92739055935724e-06,0.173490988531992,-1.07777046305031,1.42475244011429
"2020-05-23",0.061624649859944,0,0,0,0.0444978665181322,0.0413844831601089,0.0476112498761554,0.00233183440563816,0.00216169574246888,0.00250197306880744,4.04260147310506e-07,-2.51338524028634e-06,3.32190553490735e-06,0.166453996518064,-1.01611442250718,1.34902241554331
"2020-05-24",0.061624649859944,0,0,0,0.0444978665222659,0.0413844831660049,0.047611249878527,0.00233183440563817,0.0021616957424689,0.00250197306880745,4.64836397380029e-07,-2.83924983105082e-06,3.76892262581088e-06,0.159702432911822,-0.957686940687927,1.27709180651157
"2020-05-25",0.061624649859944,0,0,0,0.0444978665263997,0.0413844831718772,0.0476112498809222,0.00233183440563818,0.00216169574246891,0.00250197306880746,5.34489678902932e-07,-3.20633861230781e-06,4.27531797011367e-06,0.153224720412086,-0.90232754659777,1.20877698742194
"2020-05-26",0.061624649859944,0,0,0,0.0444978665305335,0.0413844831777258,0.0476112498833411,0.00233183440563819,0.00216169574246891,0.00250197306880746,6.14580137149205e-07,-3.61968929003196e-06,4.84884956433037e-06,0.147009751306199,-0.849883475396055,1.14390297800845
"2020-05-27",0.061624649859944,0,0,0,0.0444978665346673,0.0413844831835508,0.0476112498857837,0.0023318344056382,0.00216169574246893,0.00250197306880747,7.06671727980982e-07,-4.08492369940318e-06,5.49826715536514e-06,0.141046868422974,-0.800209307264456,1.0823030441104
