"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-05-23","BR","BRMS",2651235,0.1,0,NA,0,2.679517886214e-06,-1.3668252281592e-05,1.902728805402e-05,0.0150000000000012,0.0149999999999953,0.015000000000007
"2020-05-24","BR","BRMS",2651235,0.1,0,NA,0,2.80333513728167e-06,-1.41883059428086e-05,1.97949762173719e-05,0.0150000000000011,0.0149999999999953,0.015000000000007
"2020-05-25","BR","BRMS",2651235,0.1,0,NA,0,2.9328739013704e-06,-1.47274749889872e-05,2.0593222791728e-05,0.0150000000000011,0.0149999999999953,0.015000000000007
"2020-05-26","BR","BRMS",2651235,0.1,0,NA,0,3.06839857714498e-06,-1.52864258616171e-05,2.1423223015907e-05,0.0150000000000011,0.0149999999999953,0.0150000000000069
"2020-05-27","BR","BRMS",2651235,0.1,0,NA,0,3.21018578238238e-06,-1.58658459191333e-05,2.22862174838981e-05,0.0150000000000011,0.0149999999999953,0.0150000000000069
"2020-05-28","BR","BRMS",2651235,0.1,0,NA,0,3.35852491928888e-06,-1.64664442507332e-05,2.31834940893109e-05,0.0150000000000011,0.0149999999999953,0.0150000000000069
"2020-05-29","BR","BRMS",2651235,0.1,0,NA,0,3.51371877580241e-06,-1.70889542389428e-05,2.41163917905476e-05,0.0150000000000011,0.0149999999999954,0.0150000000000068
"2020-05-30","BR","BRMS",2651235,0.1,0,NA,0,3.67608414502751e-06,-1.77341344198782e-05,2.50863027099332e-05,0.0150000000000011,0.0149999999999954,0.0150000000000068
"2020-05-31","BR","BRMS",2651235,0.1,0,NA,0,3.84595246436174e-06,-1.84027675605058e-05,2.60946724892293e-05,0.0150000000000011,0.0149999999999954,0.0150000000000068
"2020-06-01","BR","BRMS",2651235,0.1,0,NA,0,4.023670492336e-06,-1.90956609732281e-05,2.71430019579001e-05,0.0150000000000011,0.0149999999999955,0.0150000000000068
"2020-06-02","BR","BRMS",2651235,0.1,0,NA,0,4.20960101708707e-06,-1.9813646882699e-05,2.82328489168732e-05,0.0150000000000011,0.0149999999999955,0.0150000000000067
"2020-06-03","BR","BRMS",2651235,0.1,0,NA,0,4.40412359760488e-06,-2.05575828073405e-05,2.93658300025502e-05,0.0150000000000011,0.0149999999999955,0.0150000000000067
"2020-06-04","BR","BRMS",2651235,0.1,0,NA,0,4.60763533927191e-06,-2.13283519730466e-05,3.05436226515905e-05,0.0150000000000011,0.0149999999999955,0.0150000000000067
"2020-06-05","BR","BRMS",2651235,0.1,0,NA,0,4.82055170528169e-06,-2.21268637814971e-05,3.17679671920604e-05,0.0150000000000011,0.0149999999999956,0.0150000000000067
"2020-06-06","BR","BRMS",2651235,0.1,0,NA,0,5.04330736559732e-06,-2.29540543613374e-05,3.3040669092532e-05,0.0150000000000011,0.0149999999999956,0.0150000000000066
"2020-06-07","BR","BRMS",2651235,0.1,0,NA,0,5.27635708518777e-06,-2.38108872373633e-05,3.43636014077388e-05,0.0150000000000011,0.0149999999999956,0.0150000000000065
"2020-06-08","BR","BRMS",2651235,0.1,0,NA,0,5.52017665336478e-06,-2.46983541616733e-05,3.57387074684028e-05,0.015000000000001,0.0149999999999956,0.0150000000000065
"2020-06-09","BR","BRMS",2651235,0.1,0,NA,0,5.77526386457206e-06,-2.56174775173224e-05,3.71680052464665e-05,0.0150000000000011,0.0149999999999956,0.0150000000000065
"2020-06-10","BR","BRMS",2651235,0.04,0,0,0,6.04213955582414e-06,-2.65693145852661e-05,3.86535936969144e-05,0.0150000000000011,0.0149999999999957,0.0150000000000065
"2020-06-11","BR","BRMS",2651235,0.04,0,0,0,6.32134865462763e-06,-2.75549552945714e-05,4.01976526038266e-05,0.015000000000001,0.0149999999999957,0.0150000000000064
"2020-06-12","BR","BRMS",2651235,0.04,0,0,0,6.61346128901829e-06,-2.85755217382202e-05,4.18024443162568e-05,0.0150000000000011,0.0149999999999957,0.0150000000000064
"2020-06-13","BR","BRMS",2651235,0.04,0,0,0,6.91907395369502e-06,-2.96321683800699e-05,4.34703162874599e-05,0.015000000000001,0.0149999999999957,0.0150000000000064
"2020-06-14","BR","BRMS",2651235,0.04,0,0,0,7.23881073015874e-06,-3.07260822592476e-05,4.52037037195651e-05,0.015000000000001,0.0149999999999957,0.0150000000000063
"2020-06-15","BR","BRMS",2651235,0.04,0,0,0,7.57332456335941e-06,-3.18584832196378e-05,4.70051323463566e-05,0.015000000000001,0.0149999999999957,0.0150000000000063
"2020-06-16","BR","BRMS",2651235,0.0153846153846154,0,0,0,7.92329859747104e-06,-3.30306242004981e-05,4.88772213954402e-05,0.015000000000001,0.0149999999999958,0.0150000000000063
"2020-06-17","BR","BRMS",2651235,0.0153846153846154,0,0,0,8.28944757353578e-06,-3.42437916342014e-05,5.0822686781273e-05,0.015000000000001,0.0149999999999958,0.0150000000000062
"2020-06-18","BR","BRMS",2651235,0.0153846153846154,0,0,0,8.67251929184552e-06,-3.54993060088842e-05,5.28443445925753e-05,0.015000000000001,0.0149999999999958,0.0150000000000062
"2020-06-19","BR","BRMS",2651235,0.0153846153846154,0,0,0,9.07329614206256e-06,-3.67985226676595e-05,5.49451149517846e-05,0.015000000000001,0.0149999999999958,0.0150000000000062
"2020-06-20","BR","BRMS",2651235,0.0153846153846154,0,0,0,9.49259670586697e-06,-3.81428334059039e-05,5.71280268176379e-05,0.015000000000001,0.0149999999999958,0.0150000000000061
"2020-06-21","BR","BRMS",2651235,0.0153846153846154,0,0,0,9.93127745317992e-06,-3.9533673927477e-05,5.93962288338368e-05,0.015000000000001,0.0149999999999959,0.0150000000000061
"2020-06-22","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.03902344931024e-05,-4.09725240024902e-05,6.1752992988695e-05,0.015000000000001,0.0149999999999959,0.0150000000000061
"2020-06-23","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.08704053954045e-05,-4.24609035554363e-05,6.42017143462453e-05,0.015000000000001,0.0149999999999959,0.015000000000006
"2020-06-24","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.13727711101031e-05,-4.4000372297091e-05,6.67459145172971e-05,0.015000000000001,0.0149999999999959,0.015000000000006
"2020-06-25","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.18983579763303e-05,-4.55925293916011e-05,6.93892453442616e-05,0.015000000000001,0.014999999999996,0.015000000000006
"2020-06-26","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.24482398243295e-05,-4.72390131182232e-05,7.21354927668822e-05,0.015000000000001,0.014999999999996,0.0150000000000059
"2020-06-27","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.3023540174902e-05,-4.894150058558e-05,7.4988580935384e-05,0.015000000000001,0.0149999999999961,0.0150000000000059
"2020-06-28","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.36254345408275e-05,-5.07017075733707e-05,7.79525766550256e-05,0.015000000000001,0.0149999999999961,0.0150000000000059
"2020-06-29","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.42551528349932e-05,-5.25213885967428e-05,8.10316942667292e-05,0.015000000000001,0.0149999999999961,0.0150000000000059
"2020-06-30","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.49139818901862e-05,-5.44023373125157e-05,8.42303010928881e-05,0.015000000000001,0.0149999999999961,0.0150000000000058
"2020-07-01","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.56032680958053e-05,-5.63463874344838e-05,8.75529236260945e-05,0.015000000000001,0.0149999999999961,0.0150000000000058
"2020-07-02","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.63244201774175e-05,-5.83554198489059e-05,9.1004260203741e-05,0.0150000000000009,0.0149999999999961,0.0150000000000058
"2020-07-03","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.70789121176119e-05,-6.04313730657218e-05,9.45891973009457e-05,0.0150000000000009,0.0149999999999961,0.0150000000000057
"2020-07-04","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.78682861433689e-05,-6.25762333026104e-05,9.83128055893482e-05,0.0150000000000009,0.0149999999999962,0.0150000000000057
"2020-07-05","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.86941558822806e-05,-6.47920313437847e-05,0.000102180343108346,0.0150000000000009,0.0149999999999962,0.0150000000000057
"2020-07-06","BR","BRMS",2651235,0.0153846153846154,0,0,0,1.95582096719184e-05,-6.70808409442886e-05,0.000106197260288126,0.0150000000000009,0.0149999999999962,0.0150000000000056
"2020-07-07","BR","BRMS",2651235,0.0153846153846154,0,0,0,2.04622140228022e-05,-6.94447771473627e-05,0.000110369205192967,0.015000000000001,0.0149999999999963,0.0150000000000056
"2020-07-08","BR","BRMS",2651235,0.0153846153846154,0,0,0,2.14080172421125e-05,-7.1885994607695e-05,0.00011470202909192,0.0150000000000009,0.0149999999999963,0.0150000000000056
"2020-07-09","BR","BRMS",2651235,0.0153846153846154,0,0,0,2.23975532256203e-05,-7.44066860427457e-05,0.000119201792493986,0.0150000000000009,0.0149999999999963,0.0150000000000055
"2020-07-10","BR","BRMS",2651235,0.0153846153846154,0,0,0,2.34328454256548e-05,-7.70090809693953e-05,0.000123874771820705,0.0150000000000009,0.0149999999999963,0.0150000000000055
"2020-07-11","BR","BRMS",2651235,0.0153846153846154,0,0,0,2.4516011003297e-05,-7.96954449248157e-05,0.00012872746693141,0.0150000000000009,0.0149999999999963,0.0150000000000055
"2020-07-12","BR","BRMS",2651235,0.0153846153846154,0,0,0,2.56492651733671e-05,-8.24680794197017e-05,0.000133766609766436,0.0150000000000009,0.0149999999999964,0.0150000000000054
"2020-07-13","BR","BRMS",2651235,0.0153846153846154,0,0,0,2.68349257646006e-05,-8.53293253432468e-05,0.000138999176872448,0.0150000000000009,0.0149999999999964,0.0150000000000054
"2020-07-14","BR","BRMS",2651235,0.0153846153846154,0,0,0,2.80754180986143e-05,-8.82815864642364e-05,0.000144432422661465,0.0150000000000009,0.0149999999999964,0.0150000000000054
"2020-07-15","BR","BRMS",2651235,0.0153846153846154,0,0,0,2.93732799371262e-05,-9.13273226755747e-05,0.000150073882549827,0.0150000000000009,0.0149999999999964,0.0150000000000054
"2020-07-16","BR","BRMS",2651235,0.0153846153846154,0,0,0,3.07311666343286e-05,-9.44690352414278e-05,0.000155931368510085,0.0150000000000009,0.0149999999999965,0.0150000000000053
"2020-07-17","BR","BRMS",2651235,0.0153846153846154,0,0,0,3.21518565933902e-05,-9.7709262425266e-05,0.000162012975612046,0.0150000000000008,0.0149999999999964,0.0150000000000053
"2020-07-18","BR","BRMS",2651235,0.0153846153846154,0,0,0,3.36382569773696e-05,-0.000101050574964469,0.000168327088919208,0.0150000000000009,0.0149999999999965,0.0150000000000053
"2020-07-19","BR","BRMS",2651235,0.0153846153846154,0,0,0,3.51934096856861e-05,-0.000104495571418765,0.000174882390790137,0.0150000000000008,0.0149999999999965,0.0150000000000052
"2020-07-20","BR","BRMS",2651235,0.0153846153846154,0,0,0,3.68204976085268e-05,-0.000108046873591887,0.000181687868808941,0.0150000000000008,0.0149999999999965,0.0150000000000052
"2020-07-21","BR","BRMS",2651235,0.0153846153846154,0,0,0,3.85228511721428e-05,-0.000111707122286774,0.000188752824631059,0.0150000000000009,0.0149999999999966,0.0150000000000052
"2020-07-22","BR","BRMS",2651235,0.0153846153846154,0,0,0,4.03039551885937e-05,-0.00011547897372744,0.000196086884104627,0.0150000000000009,0.0149999999999966,0.0150000000000051
"2020-07-23","BR","BRMS",2651235,0.0153846153846154,0,0,0,4.21674560241371e-05,-0.00011936509706706,0.000203700009115335,0.0150000000000009,0.0149999999999966,0.0150000000000051
"2020-07-24","BR","BRMS",2651235,0.0153846153846154,0,0,0,4.4117169103058e-05,-0.000123368173738127,0.000211602511944243,0.0150000000000009,0.0149999999999966,0.0150000000000051
"2020-07-25","BR","BRMS",2651235,0.0153846153846154,0,0,0,4.61570869551561e-05,-0.000127490922321418,0.00021980509623173,0.0150000000000008,0.0149999999999967,0.015000000000005
"2020-07-26","BR","BRMS",2651235,0.0153846153846154,0,0,0,4.82913876489055e-05,-0.000131736124287218,0.000228318899585029,0.0150000000000008,0.0149999999999967,0.015000000000005
"2020-07-27","BR","BRMS",2651235,0.0153846153846154,0,0,0,5.05244431281598e-05,-0.000136106584545509,0.000237155470801829,0.0150000000000008,0.0149999999999967,0.0150000000000049
"2020-07-28","BR","BRMS",2651235,0.0153846153846154,0,0,0,5.28608281894515e-05,-0.000140605117771869,0.000246326774150772,0.0150000000000008,0.0149999999999967,0.0150000000000049
"2020-07-29","BR","BRMS",2651235,0.0153846153846154,0,0,0,5.53053299145841e-05,-0.000145234538243765,0.000255845198072934,0.0150000000000008,0.0149999999999967,0.0150000000000049
"2020-07-30","BR","BRMS",2651235,0.0153846153846154,0,0,0,5.7862957543009e-05,-0.000149997649237364,0.000265723564323382,0.0150000000000008,0.0149999999999968,0.0150000000000049
"2020-07-31","BR","BRMS",2651235,0.0153846153846154,0,0,0,6.05389528045543e-05,-0.00015489723231012,0.000275975137919229,0.0150000000000008,0.0149999999999968,0.0150000000000048
"2020-08-01","BR","BRMS",2651235,0.0153846153846154,0,0,0,6.33388007340431e-05,-0.000159936036901141,0.000286613638369227,0.0150000000000008,0.0149999999999968,0.0150000000000048
"2020-08-02","BR","BRMS",2651235,0.0153846153846154,0,0,0,6.62682409903424e-05,-0.000165116770809288,0.000297653252789972,0.0150000000000008,0.0149999999999968,0.0150000000000048
"2020-08-03","BR","BRMS",2651235,0.0144927536231884,0,0,0,6.93332797034523e-05,-0.000170442092261825,0.000309108651668729,0.0150000000000008,0.0149999999999968,0.0150000000000047
"2020-08-04","BR","BRMS",2651235,0.0144927536231884,0,0,0,7.25402018743416e-05,-0.000175914604468018,0.000320995008216701,0.0150000000000008,0.0149999999999969,0.0150000000000047
"2020-08-05","BR","BRMS",2651235,0.0144927536231884,0,0,0,7.58955844993186e-05,-0.000181536865989786,0.000333328034988423,0.0150000000000008,0.0149999999999969,0.0150000000000047
"2020-08-06","BR","BRMS",2651235,0.0144927536231884,0,0,0,7.94063110999177e-05,-0.000187311470232152,0.000346124092431987,0.0150000000000008,0.0149999999999969,0.0150000000000046
"2020-08-07","BR","BRMS",2651235,0.0144927536231884,0,0,0,8.30795855509816e-05,-0.000193241002160972,0.000359400173262935,0.0150000000000008,0.0149999999999969,0.0150000000000046
"2020-08-08","BR","BRMS",2651235,0.0144927536231884,0,0,0,8.69229466041669e-05,-0.000199327986751499,0.000373173879959833,0.0150000000000008,0.0149999999999969,0.0150000000000046
"2020-08-09","BR","BRMS",2651235,0.0144927536231884,0,0,0,9.09442835021373e-05,-0.000205574867977691,0.000387463434981966,0.0150000000000008,0.014999999999997,0.0150000000000045
"2020-08-10","BR","BRMS",2651235,0.0144927536231884,0,0,0,9.51518523252728e-05,-0.000211983986803997,0.000402287691454543,0.0150000000000007,0.014999999999997,0.0150000000000045
"2020-08-11","BR","BRMS",2651235,0.0144927536231884,0,0,0,9.95542931037375e-05,-0.000218557558581711,0.000417666144789186,0.0150000000000007,0.014999999999997,0.0150000000000045
"2020-08-12","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000104160647730903,-0.000225297650567861,0.000433618946029667,0.0150000000000007,0.014999999999997,0.0150000000000044
"2020-08-13","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000108980378715827,-0.000232206160511484,0.000450166917943138,0.0150000000000008,0.0149999999999971,0.0150000000000044
"2020-08-14","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.00011402338881427,-0.000239284797524535,0.000467331575153074,0.0150000000000007,0.0149999999999971,0.0150000000000044
"2020-08-15","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000119300041579598,-0.000246535066780132,0.000485135149939327,0.0150000000000007,0.0149999999999971,0.0150000000000043
"2020-08-16","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000124821182906276,-0.000253958261962372,0.000503600627774923,0.0150000000000007,0.0149999999999971,0.0150000000000043
"2020-08-17","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000130598165027562,-0.000261555562895204,0.000522751892950328,0.0150000000000007,0.0149999999999972,0.0150000000000043
"2020-08-18","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000136642871116058,-0.000269328095038905,0.000542613837271022,0.0150000000000007,0.0149999999999972,0.0150000000000043
"2020-08-19","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000142967738354047,-0.000277276783930029,0.000563212260638124,0.0150000000000007,0.0149999999999972,0.0150000000000042
"2020-08-20","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000149585783712872,-0.000285402304425176,0.000584573871850919,0.0150000000000007,0.0149999999999972,0.0150000000000042
"2020-08-21","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000156510631103489,-0.000293705037470088,0.000606726299677065,0.0150000000000007,0.0149999999999973,0.0150000000000042
"2020-08-22","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000163756539805446,-0.000302185025162945,0.000629698104773837,0.0150000000000007,0.0149999999999973,0.0150000000000041
"2020-08-23","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000171338434234851,-0.000310841925305928,0.00065351879377563,0.0150000000000007,0.0149999999999973,0.0150000000000041
"2020-08-24","BR","BRMS",2651235,0.0144927536231884,0,0,0,0.000179271935114813,-0.000319674967044719,0.000678218837274345,0.0150000000000007,0.0149999999999973,0.0150000000000041
"2020-08-25","BR","BRMS",2651235,0,0,0,0,0.000187573392114862,-0.000328682909685593,0.000703829693915317,0.0150000000000007,0.0149999999999973,0.015000000000004
"2020-08-26","BR","BRMS",2651235,0,0,0,0,0.000196259918029028,-0.000337864007368876,0.000730383843426931,0.0150000000000007,0.0149999999999974,0.015000000000004
"2020-08-27","BR","BRMS",2651235,0,0,0,0,0.000205349424565585,-0.000347215982982259,0.000757914832113429,0.0150000000000007,0.0149999999999974,0.015000000000004
"2020-08-28","BR","BRMS",2651235,0,0,0,0,0.000214860660199755,-0.000356736074273604,0.000786457394673114,0.0150000000000007,0.0149999999999974,0.0150000000000039
"2020-08-29","BR","BRMS",2651235,0,0,0,0,0.000224813251177676,-0.000366421303271781,0.000816047805627133,0.0150000000000007,0.0149999999999974,0.0150000000000039
"2020-08-30","BR","BRMS",2651235,0,0,0,0,0.000235227741649628,-0.000376268277293634,0.00084672376059289,0.0150000000000007,0.0149999999999975,0.0150000000000039
"2020-08-31","BR","BRMS",2651235,0,0,0,0,0.000246125636186265,-0.000386273022287826,0.000878524294660357,0.0150000000000007,0.0149999999999975,0.0150000000000039
"2020-09-01","BR","BRMS",2651235,0,0,0,0,0.00025752944492307,-0.000396430900683788,0.000911489790529929,0.0150000000000006,0.0149999999999975,0.0150000000000038
"2020-09-02","BR","BRMS",2651235,0,0,0,0,0.000269462730841145,-0.000406736525140525,0.000945661986822814,0.0150000000000006,0.0149999999999975,0.0150000000000038
"2020-09-03","BR","BRMS",2651235,0,0,0,0,0.000281950159285809,-0.000417183670122145,0.000981083988693763,0.0150000000000006,0.0149999999999975,0.0150000000000037
"2020-09-04","BR","BRMS",2651235,0,0,0,0,0.000295017549829718,-0.000427765184014629,0.00101780028367407,0.0150000000000006,0.0149999999999976,0.0150000000000037
"2020-09-05","BR","BRMS",2651235,0,0,0,0,0.000308691930592363,-0.000438472905389349,0.00105585676657407,0.0150000000000006,0.0149999999999976,0.0150000000000037
"2020-09-06","BR","BRMS",2651235,0,0,0,0,0.000323001595133177,-0.00044929758809706,0.00109530077836341,0.0150000000000006,0.0149999999999976,0.0150000000000037
"2020-09-07","BR","BRMS",2651235,0,0,0,0,0.00033797616204115,-0.000460228841174919,0.00113618116525722,0.0150000000000006,0.0149999999999977,0.0150000000000036
"2020-09-08","BR","BRMS",2651235,0,0,0,0,0.000353646637341502,-0.000471255104713802,0.00117854837939681,0.0150000000000007,0.0149999999999977,0.0150000000000036
"2020-09-09","BR","BRMS",2651235,0,0,0,0,0.000370045479630291,-0.000482364037795682,0.00122245499705626,0.0150000000000006,0.0149999999999977,0.0150000000000036
"2020-09-10","BR","BRMS",2651235,0,0,0,0,0.000387206668461298,-0.000493542626106617,0.00126795596302921,0.0150000000000006,0.0149999999999977,0.0150000000000035
"2020-09-11","BR","BRMS",2651235,0,0,0,0,0.000405165776288645,-0.000504776687452066,0.00131510824002936,0.0150000000000006,0.0149999999999977,0.0150000000000035
"2020-09-12","BR","BRMS",2651235,0,0,0,0,0.00042396004360046,-0.000516050697571419,0.00136397078477234,0.0150000000000006,0.0149999999999977,0.0150000000000035
"2020-09-13","BR","BRMS",2651235,0,0,0,0,0.000443628457606426,-0.000527347628719775,0.00141460454393263,0.0150000000000006,0.0149999999999977,0.0150000000000034
"2020-09-14","BR","BRMS",2651235,0,0,0,0,0.000464211834663531,-0.00053864878211552,0.00146707245144258,0.0150000000000006,0.0149999999999978,0.0150000000000034
