"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high"
"2020-03-30","ES","ESMC",1493898,0,0,0,0,0.0252966615564629,0.0216711175409575,0.0289222055719682,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-03-31","ES","ESMC",1493898,0,0,0,0,0.0252966615815091,0.0216711176648148,0.0289222054982033,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-01","ES","ESMC",1493898,0,0,0,0,0.0252966616065552,0.0216711177880263,0.0289222054250842,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-02","ES","ESMC",1493898,0,0,0,0,0.0252966616316014,0.021671117910592,0.0289222053526108,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-03","ES","ESMC",1493898,0,0,0,0,0.0252966616566476,0.0216711180325118,0.0289222052807834,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-04","ES","ESMC",1493898,0,0,0,0,0.0252966616816938,0.0216711181537858,0.0289222052096017,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-05","ES","ESMC",1493898,0,0,0,0,0.0252966617067399,0.021671118274414,0.0289222051390659,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-06","ES","ESMC",1493898,0,0,0,0,0.0252966617317861,0.0216711183943964,0.0289222050691758,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-07","ES","ESMC",1493898,0.0043956043956044,0,0,0,0.0252966617568323,0.021671118513733,0.0289222049999316,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-08","ES","ESMC",1493898,0.0043956043956044,0,0,0,0.0252966617818785,0.0216711186324237,0.0289222049313333,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-09","ES","ESMC",1493898,0.00672268907563025,0,0,0,0.0252966618069247,0.0216711187504686,0.0289222048633807,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-10","ES","ESMC",1493898,0.0263752825923135,0,0,0,0.0252966618319709,0.0216711188678677,0.028922204796074,0.01508112515781,0.012051309922503,0.0181109403931169
"2020-04-11","ES","ESMC",1493898,0.0223266745005875,0,0,0,0.025296661857017,0.0216711189846209,0.0289222047294131,0.01508112515781,0.0120513099225031,0.0181109403931169
"2020-04-12","ES","ESMC",1493898,0.0212335692618807,0,0,0,0.0252966618820632,0.0216711191007284,0.028922204663398,0.01508112515781,0.0120513099225031,0.0181109403931169
"2020-04-13","ES","ESMC",1493898,0.0214352283317801,0,0,0,0.0252966619071094,0.02167111921619,0.0289222045980288,0.01508112515781,0.0120513099225031,0.0181109403931169
"2020-04-14","ES","ESMC",1493898,0.0228377065111759,0,0,0,0.0252966619321556,0.0216711193310058,0.0289222045333053,0.01508112515781,0.0120513099225031,0.0181109403931169
"2020-04-15","ES","ESMC",1493898,0.0228377065111759,0,0,0,0.0252966619572017,0.0216711194451758,0.0289222044692277,0.01508112515781,0.0120513099225031,0.0181109403931169
"2020-04-16","ES","ESMC",1493898,0.0228245363766049,0,0,0,0.0252966619822479,0.0216711195586999,0.0289222044057959,0.01508112515781,0.0120513099225031,0.0181109403931169
"2020-04-17","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966620072941,0.0216711196715782,0.0289222043430099,0.01508112515781,0.0120513099225031,0.0181109403931169
"2020-04-18","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966620323403,0.0216711197838107,0.0289222042808698,0.01508112515781,0.0120513099225031,0.0181109403931169
"2020-04-19","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966620573865,0.0216711198953974,0.0289222042193755,0.01508112515781,0.0120513099225031,0.0181109403931169
"2020-04-20","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966620824326,0.0216711200063383,0.028922204158527,0.01508112515781,0.0120513099225031,0.0181109403931169
"2020-04-21","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966621074788,0.0216711201166333,0.0289222040983243,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-04-22","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.025296662132525,0.0216711202262825,0.0289222040387675,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-04-23","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966621575712,0.0216711203352859,0.0289222039798564,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-04-24","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966621826173,0.0216711204436435,0.0289222039215912,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-04-25","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966622076635,0.0216711205513552,0.0289222038639718,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-04-26","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966622327097,0.0216711206584211,0.0289222038069983,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-04-27","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966622577559,0.0216711207648412,0.0289222037506705,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-04-28","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966622828021,0.0216711208706155,0.0289222036949886,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-04-29","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966623078483,0.021671120975744,0.0289222036399525,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-04-30","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966623328944,0.0216711210802266,0.0289222035855623,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-05-01","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966623579406,0.0216711211840634,0.0289222035318178,0.01508112515781,0.0120513099225031,0.018110940393117
"2020-05-02","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966623829868,0.0216711212872544,0.0289222034787192,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-03","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.025296662408033,0.0216711213897995,0.0289222034262664,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-04","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966624330791,0.0216711214916988,0.0289222033744594,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-05","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966624581253,0.0216711215929524,0.0289222033232983,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-06","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966624831715,0.0216711216935601,0.028922203272783,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-07","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966625082177,0.0216711217935219,0.0289222032229135,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-08","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966625332639,0.0216711218928379,0.0289222031736898,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-09","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.02529666255831,0.0216711219915082,0.0289222031251119,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-10","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966625833562,0.0216711220895325,0.0289222030771799,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-11","ES","ESMC",1493898,0.0222432560340748,0,0,0,0.0252966626084024,0.0216711221869111,0.0289222030298937,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-12","ES","ESMC",1493898,0.0236630383341221,0,0,0,0.0252966626334486,0.0216711222836438,0.0289222029832533,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-13","ES","ESMC",1493898,0.0236630383341221,0,0,0,0.0252966626584947,0.0216711223797307,0.0289222029372587,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-14","ES","ESMC",1493898,0.0122729504172803,0,0,0,0.0252966626835409,0.0216711224751719,0.02892220289191,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-15","ES","ESMC",1493898,0.0123126338329764,0,0,0,0.0252966627085871,0.0216711225699671,0.0289222028472071,0.0150811251578101,0.0120513099225031,0.018110940393117
"2020-05-16","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966627336333,0.0216711226641166,0.02892220280315,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-17","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966627586795,0.0216711227576202,0.0289222027597388,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-18","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966627837257,0.021671122850478,0.0289222027169733,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-19","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966628087718,0.0216711229426899,0.0289222026748537,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-20","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.025296662833818,0.0216711230342561,0.0289222026333799,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-21","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966628588642,0.0216711231251764,0.028922202592552,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-22","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966628839104,0.0216711232154509,0.0289222025523698,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-23","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966629089566,0.0216711233050796,0.0289222025128335,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-24","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966629340027,0.0216711233940624,0.028922202473943,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-25","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966629590489,0.0216711234823995,0.0289222024356984,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-26","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966629840951,0.0216711235700907,0.0289222023980995,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-27","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966630091413,0.0216711236571361,0.0289222023611465,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-28","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966630341875,0.0216711237435356,0.0289222023248393,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-29","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966630592336,0.0216711238292893,0.0289222022891779,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-30","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.0252966630842798,0.0216711239143972,0.0289222022541624,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-05-31","ES","ESMC",1493898,0.0147523709167545,0,0,0,0.025296663109326,0.0216711239988593,0.0289222022197927,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-06-01","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966631343722,0.0216711240826756,0.0289222021860688,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-06-02","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966631594184,0.021671124165846,0.0289222021529907,0.0150811251578101,0.0120513099225032,0.018110940393117
"2020-06-03","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966631844645,0.0216711242483706,0.0289222021205585,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-04","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966632095107,0.0216711243302494,0.0289222020887721,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-05","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966632345569,0.0216711244114824,0.0289222020576315,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-06","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966632596031,0.0216711244920695,0.0289222020271367,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-07","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966632846493,0.0216711245720108,0.0289222019972877,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-08","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966633096954,0.0216711246513063,0.0289222019680846,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-09","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966633347416,0.0216711247299559,0.0289222019395273,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-10","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966633597878,0.0216711248079598,0.0289222019116159,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-11","ES","ESMC",1493898,0.015600624024961,0,0,0,0.025296663384834,0.0216711248853178,0.0289222018843502,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-12","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966634098802,0.0216711249620299,0.0289222018577304,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-13","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966634349263,0.0216711250380963,0.0289222018317564,0.0150811251578101,0.0120513099225032,0.0181109403931171
"2020-06-14","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966634599725,0.0216711251135168,0.0289222018064282,0.0150811251578102,0.0120513099225032,0.0181109403931171
"2020-06-15","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966634850187,0.0216711251882915,0.0289222017817459,0.0150811251578102,0.0120513099225032,0.0181109403931171
"2020-06-16","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966635100649,0.0216711252624204,0.0289222017577094,0.0150811251578102,0.0120513099225032,0.0181109403931171
"2020-06-17","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966635351111,0.0216711253359035,0.0289222017343187,0.0150811251578102,0.0120513099225032,0.0181109403931171
"2020-06-18","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966635601573,0.0216711254087407,0.0289222017115738,0.0150811251578102,0.0120513099225032,0.0181109403931171
"2020-06-19","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966635852034,0.0216711254809321,0.0289222016894747,0.0150811251578102,0.0120513099225032,0.0181109403931171
"2020-06-20","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966636102496,0.0216711255524777,0.0289222016680215,0.0150811251578102,0.0120513099225032,0.0181109403931171
"2020-06-21","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966636352958,0.0216711256233774,0.0289222016472141,0.0150811251578102,0.0120513099225032,0.0181109403931171
"2020-06-22","ES","ESMC",1493898,0.015600624024961,0,0,0,0.025296663660342,0.0216711256936314,0.0289222016270526,0.0150811251578102,0.0120513099225032,0.0181109403931171
"2020-06-23","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966636853882,0.0216711257632395,0.0289222016075368,0.0150811251578102,0.0120513099225032,0.0181109403931171
"2020-06-24","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966637104343,0.0216711258322018,0.0289222015886669,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-06-25","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966637354805,0.0216711259005182,0.0289222015704428,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-06-26","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966637605267,0.0216711259681888,0.0289222015528645,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-06-27","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966637855729,0.0216711260352137,0.0289222015359321,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-06-28","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966638106191,0.0216711261015926,0.0289222015196455,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-06-29","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966638356652,0.0216711261673258,0.0289222015040047,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-06-30","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966638607114,0.0216711262324131,0.0289222014890097,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-01","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966638857576,0.0216711262968546,0.0289222014746606,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-02","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966639108038,0.0216711263606503,0.0289222014609573,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-03","ES","ESMC",1493898,0.015600624024961,0,0,0,0.02529666393585,0.0216711264238002,0.0289222014478998,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-04","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966639608961,0.0216711264863042,0.0289222014354881,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-05","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966639859423,0.0216711265481624,0.0289222014237223,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-06","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966640109885,0.0216711266093748,0.0289222014126023,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-07","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966640360347,0.0216711266699413,0.0289222014021281,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-08","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966640610809,0.021671126729862,0.0289222013922997,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-09","ES","ESMC",1493898,0.015600624024961,0,0,0,0.025296664086127,0.0216711267891369,0.0289222013831172,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-10","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966641111732,0.021671126847766,0.0289222013745805,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-11","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966641362194,0.0216711269057493,0.0289222013666896,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-12","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966641612656,0.0216711269630867,0.0289222013594445,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-13","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966641863118,0.0216711270197783,0.0289222013528453,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-14","ES","ESMC",1493898,0.015600624024961,0,0,0,0.025296664211358,0.021671127075824,0.0289222013468919,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-15","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966642364041,0.021671127131224,0.0289222013415843,0.0150811251578102,0.0120513099225033,0.0181109403931171
"2020-07-16","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966642614503,0.0216711271859781,0.0289222013369225,0.0150811251578102,0.0120513099225033,0.0181109403931172
"2020-07-17","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966642864965,0.0216711272400864,0.0289222013329066,0.0150811251578102,0.0120513099225033,0.0181109403931172
"2020-07-18","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966643115427,0.0216711272935489,0.0289222013295365,0.0150811251578102,0.0120513099225033,0.0181109403931172
"2020-07-19","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966643365889,0.0216711273463655,0.0289222013268122,0.0150811251578102,0.0120513099225033,0.0181109403931172
"2020-07-20","ES","ESMC",1493898,0.015600624024961,0,0,0,0.025296664361635,0.0216711273985363,0.0289222013247338,0.0150811251578102,0.0120513099225033,0.0181109403931172
"2020-07-21","ES","ESMC",1493898,0.015600624024961,0,0,0,0.0252966643866812,0.0216711274500613,0.0289222013233011,0.0150811251578102,0.0120513099225033,0.0181109403931172
"2020-07-22","ES","ESMC",1493898,0.0190274841437632,0,0,0,0.0252966644117274,0.0216711275009405,0.0289222013225143,0.0150811251578102,0.0120513099225033,0.0181109403931172
"2020-07-23","ES","ESMC",1493898,0.0178394449950446,0,0,0,0.0252966644367736,0.0216711275511739,0.0289222013223734,0.0150811251578102,0.0120513099225033,0.0181109403931172
"2020-07-24","ES","ESMC",1493898,0.0193842645381984,0,0,0,0.0252966644618198,0.0216711276007613,0.0289222013228782,0.0150811251578102,0.0120513099225033,0.0181109403931172
"2020-07-25","ES","ESMC",1493898,0.0193842645381984,0,0,0,0.025296664486866,0.0216711276497031,0.0289222013240289,0.0150811251578102,0.0120513099225033,0.0181109403931172
"2020-07-26","ES","ESMC",1493898,0.0195838433292534,0,0,0,0.0252966645119121,0.0216711276979989,0.0289222013258253,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-07-27","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966645369583,0.021671127745649,0.0289222013282677,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-07-28","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966645620045,0.0216711277926532,0.0289222013313558,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-07-29","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966645870507,0.0216711278390115,0.0289222013350898,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-07-30","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966646120969,0.0216711278847241,0.0289222013394696,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-07-31","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.025296664637143,0.0216711279297909,0.0289222013444952,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-08-01","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966646621892,0.0216711279742118,0.0289222013501667,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-08-02","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966646872354,0.0216711280179868,0.028922201356484,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-08-03","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966647122816,0.0216711280611161,0.0289222013634471,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-08-04","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966647373278,0.0216711281035995,0.028922201371056,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-08-05","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966647623739,0.0216711281454371,0.0289222013793107,0.0150811251578103,0.0120513099225033,0.0181109403931172
"2020-08-06","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966647874201,0.0216711281866289,0.0289222013882113,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-07","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966648124663,0.0216711282271749,0.0289222013977577,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-08","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966648375125,0.021671128267075,0.02892220140795,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-09","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966648625587,0.0216711283063293,0.028922201418788,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-10","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966648876049,0.0216711283449378,0.0289222014302719,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-11","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.025296664912651,0.0216711283829005,0.0289222014424016,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-12","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0252966649376972,0.0216711284202173,0.0289222014551772,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-13","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0252966649627434,0.0216711284568883,0.0289222014685985,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-14","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0252966649877896,0.0216711284929135,0.0289222014826657,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-15","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0252966650128358,0.0216711285282928,0.0289222014973787,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-16","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0252966650378819,0.0216711285630263,0.0289222015127375,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-17","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0252966650629281,0.0216711285971141,0.0289222015287422,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-18","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0252966650879743,0.0216711286305559,0.0289222015453927,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-19","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0252966651130205,0.021671128663352,0.028922201562689,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-20","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0252966651380667,0.0216711286955022,0.0289222015806312,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-21","ES","ESMC",1493898,0.0221565731166913,0,0.05,0,0.0252966651631129,0.0216711287270066,0.0289222015992191,0.0150811251578103,0.0120513099225034,0.0181109403931172
"2020-08-22","ES","ESMC",1493898,0.0221565731166913,0,0.05,0,0.025296665188159,0.0216711287578652,0.0289222016184529,0.0150811251578103,0.0120513099225034,0.0181109403931172
