"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-19","ES","ESCN",2153389,NA,NA,NA,NA,0.0269079846352789,0.0246631106444655,0.0291528586260924,0.00112100737347012,-0.000561793150025824,0.00280380789696606,2.43435714310342e-13,-3.93568929051828e-11,3.98437643338035e-11,0.00087781215819302,-0.00962679631399599,0.011382420630382
"2020-03-20","ES","ESCN",2153389,NA,NA,NA,NA,0.0269108022072997,0.0246691833342676,0.0291524210803318,0.0011232740753442,-0.000555723046362295,0.00280227119705069,2.80082498228197e-13,-4.49874473892039e-11,4.55476123856603e-11,0.000896774207264336,-0.00965054851701835,0.011444096931547
"2020-03-21","ES","ESCN",2153389,NA,NA,NA,NA,0.0269136200743522,0.0246751282727765,0.0291521118759278,0.00112554536053994,-0.000549626394762334,0.00280071711584222,3.2224608470447e-13,-5.14213319324062e-11,5.20658241018151e-11,0.000916145864816926,-0.00967083560515871,0.0115031273347926
"2020-03-22","ES","ESCN",2153389,NA,NA,NA,NA,0.0269164382364675,0.0246809448387034,0.0291519316342316,0.00112782123832494,-0.000543503117144815,0.00279914559379469,3.70756972550128e-13,-5.8772811896947e-11,5.95143258420472e-11,0.000935935979003629,-0.00968749685469225,0.0115593688126995
"2020-03-23","ES","ESCN",2153389,NA,NA,NA,NA,0.0269192566936764,0.0246866324295601,0.0291518809577927,0.0011301017179855,-0.000537353135305347,0.00279755657127634,4.26570683769844e-13,-6.71723503626252e-11,6.80254917301649e-11,0.000956153589110529,-0.00970036622080357,0.0116126733990246
"2020-03-24","ES","ESCN",2153389,NA,NA,NA,NA,0.0269220754460098,0.0246921904621347,0.0291519604298849,0.00113238680882672,-0.00053117637091802,0.00279594998857145,4.90786584538923e-13,-7.67688954211433e-11,7.77504685902212e-11,0.000976807929685794,-0.00970927218331769,0.0116628880426893
"2020-03-25","ES","ESCN",2153389,0.0690909090909091,NA,NA,NA,0.0269248944934987,0.0246976183729548,0.0291521706140425,0.00113467652017251,-0.0005249727455372,0.00279432578588221,5.64669539487979e-13,-8.77324890516019e-11,8.88618281305779e-11,0.000997908434757462,-0.00971403758832463,0.0117098544578396
"2020-03-26","ES","ESCN",2153389,0.0436781609195402,NA,NA,NA,0.026927720757793,0.0247029271869788,0.0291525143286072,0.00113697086136563,-0.000518742180599392,0.00279268390333065,6.4967482582089e-13,-1.00257242563539e-10,1.01556592215181e-10,0.00101946474214274,-0.00971447948561033,0.0117534089698958
"2020-03-27","ES","ESCN",2153389,0.0355140186915888,NA,NA,NA,0.0269305663925864,0.0247081424406206,0.0291529903445522,0.00113926984176774,-0.00051248459742516,0.00279102428096064,7.47476798001396e-13,-1.14564729850661e-10,1.16059683446663e-10,0.00104148669784993,-0.00971040896179141,0.0117933823574913
"2020-03-28","ES","ESCN",2153389,0.0355140186915888,NA,NA,NA,0.026933439248494,0.0247132844241183,0.0291535940728697,0.00114157347075942,-0.000506199917221115,0.00278934685873996,8.60001867618097e-13,-1.30907856819285e-10,1.32627860554521e-10,0.00106398436057584,-0.00970163096906719,0.0118295996902189
"2020-03-29","ES","ESCN",2153389,0.031496062992126,NA,NA,NA,0.0269363471795469,0.0247183724923533,0.0291543218667405,0.00114388175774023,-0.000499888061081973,0.00278765157656243,9.8946644803446e-13,-1.49575273459335e-10,1.51554206355404e-10,0.00108696800630007,-0.00968794414949109,0.0118618801620912
"2020-03-30","ES","ESCN",2153389,0.031496062992126,NA,NA,NA,0.0269392980432827,0.0247234253606197,0.0291551707259457,0.00114619471212872,-0.000493548949992678,0.00278593837425011,1.1384206112221e-12,-1.70896404246606e-10,1.73173245469051e-10,0.00111044813297868,-0.00966914065467098,0.0118900369206283
"2020-03-31","ES","ESCN",2153389,0.031496062992126,NA,NA,NA,0.0269422997008597,0.0247284613001754,0.0291561381015439,0.00114851234336249,-0.000487182504830596,0.00278420719155557,1.30979831668852e-12,-1.95247183055843e-10,1.9786677968922e-10,0.00113443546533916,-0.00964500596080818,0.0119138768914865
"2020-04-01","ES","ESCN",2153389,0.035036496350365,NA,NA,NA,0.0269453600171929,0.0247334982324671,0.0291572218019187,0.00115083466089822,-0.00048078864636779,0.00278245796816424,1.50697520186183e-12,-2.23056590698356e-10,2.2607054110208e-10,0.00115894095977918,-0.00961531867898941,0.0119332005985478
"2020-04-02","ES","ESCN",2153389,0.0288770053475936,NA,NA,NA,0.0269484868611141,0.0247385537210563,0.0291584200011719,0.00115316167421174,-0.000474367295273361,0.00278069064369684,1.7338350722331e-12,-2.54814106772087e-10,2.58281776916553e-10,0.00118397580937082,-0.00957985036064538,0.011947801979387
"2020-04-03","ES","ESCN",2153389,0.026431718061674,NA,NA,NA,0.0269516881055543,0.0247436448603564,0.0291597313507522,0.00115549339279799,-0.000467918372115875,0.00277890515771186,1.99484640091727e-12,-2.91078202949851e-10,2.95067895751686e-10,0.00120955144897317,-0.00953836529810135,0.0119574681960477
"2020-04-04","ES","ESCN",2153389,0.0262008733624454,NA,NA,NA,0.0269549716277491,0.0247487880603319,0.0291611551951662,0.00115782982617116,-0.00046144179736587,0.00277710144970819,2.29515034444835e-12,-3.32486022385849e-10,3.37076323074746e-10,0.00123567956045536,-0.00949062032015024,0.011961979441061
"2020-04-05","ES","ESCN",2153389,0.0262008733624454,NA,NA,NA,0.0269583453094673,0.0247539987263189,0.0291626918926157,0.00116017098386464,-0.000454937491398445,0.00277527945912772,2.64066200846317e-12,-3.7976440987986e-10,3.85045733896786e-10,0.00126237207803221,-0.00943636458258418,0.0119611087386486
"2020-04-06","ES","ESCN",2153389,0.0260642919200695,NA,NA,NA,0.0269618170372629,0.0247592908330917,0.029164343241434,0.00116251687543111,-0.000448405374495934,0.00277343912535816,3.03818695790766e-12,-4.33742480127365e-10,4.3981885404318e-10,0.00128964119371543,-0.00937533935364045,0.0119546217410713
"2020-04-07","ES","ESCN",2153389,0.0251889168765743,NA,NA,NA,0.0269653972139889,0.0247646809983593,0.0291661134296186,0.00116486751044257,-0.000441845366850676,0.00277158038773582,3.49555526667817e-12,-4.95365937174369e-10,5.02357047707725e-10,0.0013174993628822,-0.00930727779432638,0.0119422765200908
"2020-04-08","ES","ESCN",2153389,0.0251889168765743,NA,NA,NA,0.026969113764869,0.0247702158085431,0.029168011721195,0.00116722289849038,-0.00043525738856787,0.00276970318554863,4.0217757470781e-12,-5.65713387503695e-10,5.73756938997852e-10,0.0013459593099645,-0.00923190473361542,0.0119238233535444
"2020-04-09","ES","ESCN",2153389,0.0258107213765718,NA,NA,NA,0.0269730020923493,0.0247759541820639,0.0291700500026347,0.00116958304918527,-0.000428641359668529,0.00276780745803907,4.62721339695918e-12,-6.46014922484133e-10,6.55269349278051e-10,0.00137503403426092,-0.00914893643852555,0.0118990045070474
"2020-04-10","ES","ESCN",2153389,0.0258107213765718,NA,NA,NA,0.026977097649706,0.024781954150334,0.0291722411490781,0.00117194797215743,-0.000421997200092533,0.00276589314440739,5.32379355973661e-12,-7.37673283750601e-10,7.48320870870075e-10,0.00140473681587428,-0.00905808037913085,0.0118675540108794
"2020-04-11","ES","ESCN",2153389,0.0258107213765718,NA,NA,NA,0.0269814359159795,0.024788272763521,0.029174599068438,0.0011743176770565,-0.000415324829701781,0.00276396018381479,6.12523681862608e-12,-8.42287968062732e-10,8.54538441699984e-10,0.00143508122177736,-0.00895903498859709,0.0118291974321518
"2020-04-12","ES","ESCN",2153389,0.0265760197775031,NA,NA,NA,0.0269860523989285,0.0247949657227727,0.0291771390750843,0.00117669217355166,-0.000408624168283453,0.00276200851538677,7.04732925183262e-12,-9.61682677004732e-10,9.75777335508398e-10,0.00146608111200974,-0.00885148941838908,0.0117836516424086
"2020-04-13","ES","ESCN",2153389,0.0256257449344458,NA,NA,NA,0.0269909826384526,0.0248020866850602,0.0291798785918451,0.00117907147133161,-0.000401895135553372,0.00276003807821658,8.10823337192664e-12,-1.09793657232042e-09,1.11415303906428e-09,0.00149775064600851,-0.00873512328886789,0.0117306245808849
"2020-04-14","ES","ESCN",2153389,0.025462962962963,NA,NA,NA,0.0269962622104821,0.0248096862361961,0.029182838184768,0.00118145558010465,-0.000395137651159493,0.0027580488113688,9.32884587399249e-12,-1.25341986061005e-09,1.27207755235804e-09,0.00153010428907564,-0.00860960643558893,0.0116698150137402
"2020-04-15","ES","ESCN",2153389,0.025462962962963,NA,NA,NA,0.0270019267313371,0.0248178105264967,0.0291860429361775,0.00118384450959873,-0.000388351634685489,0.00275604065388295,1.07332092391445e-11,-1.4308343025571e-09,1.45230072103539e-09,0.00156315681898522,-0.00847459865173317,0.0116009122897036
"2020-04-16","ES","ESCN",2153389,0.025462962962963,NA,NA,NA,0.0270080118625578,0.024826499562315,0.0291895241628005,0.00118623826956145,-0.000381537005654476,0.00275401354477737,1.23489853007893e-11,-1.63325932293162e-09,1.6579572935332e-09,0.00159692333273315,-0.00832974942725775,0.011523596092724
"2020-04-17","ES","ESCN",2153389,0.025462962962963,NA,NA,NA,0.0270145533162049,0.0248357851454627,0.029193321486947,0.00118863686976012,-0.000374693683532847,0.00275196742305309,1.42080001014927e-11,-1.86420448961951e-09,1.8926204898225e-09,0.001631419253433,-0.0081746976855644,0.0114375361924304
"2020-04-18","ES","ESCN",2153389,0.0234291799787007,NA,NA,NA,0.0270215868606348,0.024845688451649,0.0291974852696206,0.00119104031998181,-0.000367821587734249,0.00274990222769787,1.63468707725411e-11,-2.12766923430764e-09,2.16036297585273e-09,0.00166666033736049,-0.00800907151874969,0.0113423921934707
"2020-04-19","ES","ESCN",2153389,0.0234291799787007,NA,NA,NA,0.0270291619819259,0.0248562453330688,0.029202078630783,0.00119344863003338,-0.000360920637623677,0.00274781789769043,1.88077267838761e-11,-2.42821080584663e-09,2.46582625941438e-09,0.00170266268115037,-0.00783248792287502,0.0112378132851758
"2020-04-20","ES","ESCN",2153389,0.0234291799787007,NA,NA,NA,0.0270375058632808,0.0248678416841269,0.0292071700424347,0.0011958618097415,-0.000353990752521717,0.00274571437200471,2.16390397709102e-11,-2.77102158157936e-09,2.81429966112118e-09,0.00173944272914867,-0.00764455253517931,0.0111234379934767
"2020-04-21","ES","ESCN",2153389,0.0234291799787007,NA,NA,NA,0.0270469702745011,0.0248811035744953,0.0292128369745069,0.00119827986895273,-0.000347031851708931,0.00274359158961439,2.48965782833709e-11,-3.1620170141526e-09,3.21181017071934e-09,0.00177701728092376,-0.00744485937582932,0.0109988939376768
"2020-04-22","ES","ESCN",2153389,0.0234291799787007,NA,NA,NA,0.0270579101421979,0.0248966382698583,0.0292191820145375,0.00120070281753354,-0.00034004385443038,0.00274144948949746,2.86445062619317e-11,-3.60793566389345e-09,3.66522467641731e-09,0.00181540349893967,-0.00723299059771869,0.010863797595598
"2020-04-23","ES","ESCN",2153389,0.0234291799787007,NA,NA,NA,0.0270706811726481,0.0249150095849826,0.0292263527603136,0.00120313066537034,-0.000333026679900311,0.00273928801064099,3.29566468793766e-11,-4.11645296239445e-09,4.1823662561532e-09,0.00185461891639522,-0.00700851624910023,0.0107177540818907
"2020-04-24","ES","ESCN",2153389,0.0234291799787007,NA,NA,NA,0.0270856400685898,0.0249367083832617,0.029234571753918,0.00120556342236953,-0.000325980247306992,0.00273710709204605,3.79179366402775e-11,-4.69631057454075e-09,4.7721464478213e-09,0.0018946814452324,-0.00677099405562515,0.0105603569460899
"2020-04-25","ES","ESCN",2153389,0.0234291799787007,NA,NA,NA,0.0271031447930405,0.0249621121929373,0.0292441773931436,0.00120800109845755,-0.00031890447581772,0.00273490667273282,4.36260983806515e-11,-5.35746347721225e-09,5.44471567397356e-09,0.00193560938431782,-0.00651996923090979,0.0103911879995454
"2020-04-26","ES","ESCN",2153389,0.0234291799787007,NA,NA,NA,0.0271235548805003,0.0249914328572397,0.0292556769037609,0.00121044370358091,-0.000311799284583989,0.00273268669174581,5.01935661208054e-11,-6.11124715716253e-09,6.21163428940414e-09,0.00197742142780085,-0.00625497432842484,0.0102098171840265
"2020-04-27","ES","ESCN",2153389,0.0234291799787007,NA,NA,NA,0.0271472317960108,0.0250246510026533,0.0292698125893684,0.00121289124770623,-0.000304664592746836,0.00273044708815929,5.77496996852948e-11,-6.97056765241433e-09,7.08606705178492e-09,0.00202013667365228,-0.00597552915289477,0.0100158025001993
