"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-03-23","DE","DENI",7927000,0,0,0,0,0.00965181123246231,0.00821658718690568,0.0110870352780189
"2020-03-24","DE","DENI",7927000,0,0,0,0,0.00965181123246231,0.00821658718690569,0.0110870352780189
"2020-03-25","DE","DENI",7927000,0,0,0,0,0.00965181123246231,0.00821658718690569,0.0110870352780189
"2020-03-26","DE","DENI",7927000,0,0,0,0,0.00965181123246231,0.00821658718690569,0.0110870352780189
"2020-03-27","DE","DENI",7927000,0,0,0,0,0.00965181123246233,0.00821658718690571,0.0110870352780189
"2020-03-28","DE","DENI",7927000,0,0,0,0,0.00965181123246233,0.00821658718690571,0.0110870352780189
"2020-03-29","DE","DENI",7927000,0,0,0,0,0.00965181123246233,0.00821658718690571,0.0110870352780189
"2020-03-30","DE","DENI",7927000,0,0,0,0,0.00965181123246234,0.00821658718690573,0.011087035278019
"2020-03-31","DE","DENI",7927000,0,0,0,0,0.00965181123246234,0.00821658718690573,0.011087035278019
"2020-04-01","DE","DENI",7927000,0,0,0,0,0.00965181123246234,0.00821658718690573,0.011087035278019
"2020-04-02","DE","DENI",7927000,0,0,0,0,0.00965181123246235,0.00821658718690574,0.011087035278019
"2020-04-03","DE","DENI",7927000,0,0,0,0,0.00965181123246236,0.00821658718690575,0.011087035278019
"2020-04-04","DE","DENI",7927000,0,0,0,0,0.00965181123246236,0.00821658718690575,0.011087035278019
"2020-04-05","DE","DENI",7927000,0,0,0,0,0.00965181123246236,0.00821658718690575,0.011087035278019
"2020-04-06","DE","DENI",7927000,0,0,0,0,0.00965181123246238,0.00821658718690577,0.011087035278019
"2020-04-07","DE","DENI",7927000,0,0,0,0,0.00965181123246238,0.00821658718690577,0.011087035278019
"2020-04-08","DE","DENI",7927000,0,0,0,0,0.00965181123246238,0.00821658718690577,0.011087035278019
"2020-04-09","DE","DENI",7927000,0,0,0,0,0.00965181123246239,0.00821658718690579,0.011087035278019
"2020-04-10","DE","DENI",7927000,0,0,0,0,0.00965181123246239,0.00821658718690579,0.011087035278019
"2020-04-11","DE","DENI",7927000,0,0,0,0,0.00965181123246239,0.00821658718690579,0.011087035278019
"2020-04-12","DE","DENI",7927000,0,NA,NA,NA,0.0096518112324624,0.0082165871869058,0.011087035278019
"2020-04-13","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246241,0.00821658718690581,0.011087035278019
"2020-04-14","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246241,0.00821658718690581,0.011087035278019
"2020-04-15","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246241,0.00821658718690581,0.011087035278019
"2020-04-16","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246243,0.00821658718690583,0.011087035278019
"2020-04-17","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246243,0.00821658718690583,0.011087035278019
"2020-04-18","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246243,0.00821658718690583,0.011087035278019
"2020-04-19","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246245,0.00821658718690585,0.011087035278019
"2020-04-20","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246245,0.00821658718690585,0.011087035278019
"2020-04-21","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246245,0.00821658718690585,0.011087035278019
"2020-04-22","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246245,0.00821658718690585,0.011087035278019
"2020-04-23","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246246,0.00821658718690587,0.0110870352780191
"2020-04-24","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246246,0.00821658718690587,0.0110870352780191
"2020-04-25","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246246,0.00821658718690588,0.0110870352780191
"2020-04-26","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246248,0.00821658718690589,0.0110870352780191
"2020-04-27","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246248,0.00821658718690589,0.0110870352780191
"2020-04-28","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246248,0.00821658718690589,0.0110870352780191
"2020-04-29","DE","DENI",7927000,0,NA,NA,NA,0.0096518112324625,0.00821658718690591,0.0110870352780191
"2020-04-30","DE","DENI",7927000,0,NA,NA,NA,0.0096518112324625,0.00821658718690591,0.0110870352780191
"2020-05-01","DE","DENI",7927000,0,NA,NA,NA,0.0096518112324625,0.00821658718690591,0.0110870352780191
"2020-05-02","DE","DENI",7927000,0,NA,NA,NA,0.0096518112324625,0.00821658718690592,0.0110870352780191
"2020-05-03","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246251,0.00821658718690593,0.0110870352780191
"2020-05-04","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246251,0.00821658718690593,0.0110870352780191
"2020-05-05","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246251,0.00821658718690593,0.0110870352780191
"2020-05-06","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246253,0.00821658718690595,0.0110870352780191
"2020-05-07","DE","DENI",7927000,0,NA,NA,NA,0.00965181123246253,0.00821658718690595,0.0110870352780191
