"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-22","US","USFL",21477737,0,0,0,0,0.00566576538420494,0.00452692526029897,0.0068046055081109,0.0326303152696859,-0.419044071411827,0.484304701951199,0.0668579270952848,-0.448824017696923,0.582539871887493
"2020-03-23","US","USFL",21477737,0,0,0,0,0.00566598177624078,0.00452779168618317,0.0068041718662984,0.0326350411249573,-0.416045759340209,0.481315841590123,0.066856601016717,-0.445327055653608,0.579040257687042
"2020-03-24","US","USFL",21477737,0,0,0,0,0.00566619817654128,0.00452865189555274,0.00680374445752981,0.0326397676646749,-0.413046570353612,0.478326105682962,0.0668552749644512,-0.441830233019939,0.575540782948842
"2020-03-25","US","USFL",21477737,0,0,0,0,0.00566641458510672,0.00452950587630898,0.00680332329390446,0.0326444948889389,-0.410046504268599,0.475335494046477,0.0668539489384869,-0.438333549809699,0.572041447686673
"2020-03-26","US","USFL",21477737,0,0,0,0,0.00566663100193744,0.00453035361642838,0.0068029083874465,0.0326492227978472,-0.407045560901887,0.472344006497581,0.0668526229388235,-0.434837006037167,0.568542251914814
"2020-03-27","US","USFL",21477737,0,0,0,0,0.00566684742703375,0.00453119510396349,0.00680249975010401,0.0326539513914995,-0.404043740070401,0.4693516428534,0.0668512969654602,-0.431340601717135,0.565043195648055
"2020-03-28","US","USFL",21477737,0,0,0,0,0.00566706386039596,0.00453203032704374,0.00680209739374817,0.0326586806699953,-0.401041041591256,0.466358402931247,0.0668499710183964,-0.427844336864931,0.561544278901724
"2020-03-29","US","USFL",21477737,0,0,0,0,0.00566728030202438,0.00453285927387639,0.00680170133017237,0.0326634106334332,-0.398037465281762,0.463364286548629,0.0668486450976315,-0.424348211496436,0.558045501691699
"2020-03-30","US","USFL",21477737,0,0,0,0,0.00566749675191934,0.00453368193274734,0.00680131157109134,0.0326681412819127,-0.39503301095945,0.460369293523275,0.0668473192031656,-0.420852225628106,0.554546864034438
"2020-03-31","US","USFL",21477737,0,0,0,0,0.00566771321008116,0.00453449829202201,0.0068009281281403,0.0326728726155331,-0.392027678442068,0.457373423673134,0.0668459933349979,-0.417356379276986,0.551048365946982
"2020-04-01","US","USFL",21477737,0,0,0,0,0.00566792967651013,0.00453530834014619,0.00680055101287408,0.0326776046343936,-0.389021467547596,0.454376676816383,0.0668446674931276,-0.413860672460734,0.547550007446989
"2020-04-02","US","USFL",21477737,0,0,0,0,0.00566814615120659,0.0045361120656469,0.00680018023676629,0.0326823373385932,-0.386014378094248,0.451379052771434,0.0668433416775547,-0.41036510519765,0.54405178855276
"2020-04-03","US","USFL",21477737,0,0,0,0,0.00566836263417085,0.00453690945713325,0.00679981581120846,0.0326870707282314,-0.383006409900496,0.448380551356959,0.0668420158882787,-0.406869677506691,0.540553709283248
"2020-04-04","US","USFL",21477737,0,0,0,0,0.00566857912540322,0.0045377005032973,0.00679945774750914,0.0326918048034072,-0.379997562785064,0.445381172391879,0.0668406901252982,-0.403374389407494,0.53705576965809
"2020-04-05","US","USFL",21477737,0,0,0,0,0.00566879562490402,0.0045384851929149,0.00679910605689315,0.0326965395642202,-0.376987836566961,0.442380915695401,0.0668393643886132,-0.399879240920413,0.533557969697639
"2020-04-06","US","USFL",21477737,0,0,0,0,0.00566901213267356,0.0045392635148465,0.00679876075050062,0.0327012750107698,-0.373977231065466,0.439379781087006,0.0668380386782235,-0.39638423206654,0.530060309422987
"2020-04-07","US","USFL",21477737,0,0,0,0,0.00566922864871217,0.00454003545803807,0.00679842183938627,0.0327060111431548,-0.370965746100158,0.436377768386468,0.0668367129941287,-0.392889362867729,0.526562788855986
"2020-04-08","US","USFL",21477737,0,0,0,0,0.00566944517302014,0.00454080101152185,0.00679808933451844,0.0327107479614752,-0.367953381490931,0.433374877413882,0.0668353873363271,-0.38939463334662,0.523065408019274
"2020-04-09","US","USFL",21477737,0,0,0,0,0.00566966170559782,0.00454156016441727,0.00679776324677837,0.0327154854658295,-0.364940137057987,0.430371107989646,0.0668340617048191,-0.385900043526692,0.51956816693633
"2020-04-10","US","USFL",21477737,0,0,0,0,0.0056698782464455,0.00454231290593169,0.00679744358695932,0.032720223656318,-0.36192601262188,0.427366459934516,0.0668327360996044,-0.382405593432275,0.516071065631484
"2020-04-11","US","USFL",21477737,0,0,0,0,0.00567009479556351,0.00454305922536129,0.00679713036576572,0.0327249625330392,-0.358911008003496,0.424360933069574,0.0668314105206823,-0.378911283088589,0.512574104129953
