"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-22","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.40087529729578,-4.90873321700527,7.71048381159683,5.07162785253596e-05,-0.000178548621820676,0.000279981178871396
"2020-03-23","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.35639936952228,-4.69123627083715,7.40403500988171,5.44810131068277e-05,-0.000189320418650434,0.000298282444864089
"2020-03-24","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.31333549331038,-4.48260195143822,7.10927293805898,5.85252087778579e-05,-0.000200707572019389,0.000317757989575105
"2020-03-25","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.27163883790103,-4.28248673765817,6.82576441346024,6.28696102944087e-05,-0.000212742082294068,0.000338481302882885
"2020-03-26","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.23126599585166,-4.09055998771843,6.55309197942175,6.75365023233983e-05,-0.000225457316527798,0.000360530321174594
"2020-03-27","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.19217493784868,-3.90650346764597,6.29085334334332,7.25498237495057e-05,-0.000238888017946761,0.000383987665445773
"2020-03-28","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.15432496895315,-3.73001089670332,6.03866083460963,7.79352904721745e-05,-0.000253070348252355,0.000408940929196704
"2020-03-29","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.11767668623628,-3.5607875091629,5.79614088163545,8.37205273164101e-05,-0.000268041882346996,0.000435482936979816
"2020-03-30","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.08219193775998,-3.39854963185793,5.56293350737789,8.99352097328795e-05,-0.000283841643852344,0.000463712063318103
"2020-03-31","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.04783378285939,-3.2430242769492,5.33869184266799,9.66112160173093e-05,-0.000300510099577288,0.000493732531611906
"2020-04-01","US","USTX",28995881,0,0,0,0,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,1.01456645368659,-3.09394874937919,5.12308165675236,0.000103782790833557,-0.000318089150417368,0.000525654732084483
"2020-04-02","US","USTX",28995881,0,NA,NA,NA,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.982355317975432,-2.95107026846091,4.91578090441177,0.00011148672087119,-0.000336622144445879,0.000559595586188259
"2020-04-03","US","USTX",28995881,0,NA,NA,NA,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.951166842988002,-2.8141456031523,4.7164792891283,0.000119762523544877,-0.000356153829459428,0.000595678876549181
"2020-04-04","US","USTX",28995881,0,NA,NA,NA,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.920968560606282,-2.68294072045278,4.52487784166534,0.000128652649694003,-0.000376730373875938,0.000634035673263945
"2020-04-05","US","USTX",28995881,0,NA,NA,NA,0.035632742830108,0.0316824723950718,0.0395830132651441,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.891729033531805,-2.5572304465473,4.34068851361091,0.000138202701341181,-0.000398399256851948,0.00067480465953431
