"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-03-23","DE","DEBB",2485000,0,0,0,0,0.0491442926676074,0.0422007920082802,0.0560877933269345
"2020-03-24","DE","DEBB",2485000,0,0,0,0,0.0491442926676074,0.0422007920082803,0.0560877933269345
"2020-03-25","DE","DEBB",2485000,0,0,0,0,0.0491442926676074,0.0422007920082803,0.0560877933269345
"2020-03-26","DE","DEBB",2485000,0,0,0,0,0.0491442926676074,0.0422007920082803,0.0560877933269345
"2020-03-27","DE","DEBB",2485000,0,0,0,0,0.0491442926676074,0.0422007920082803,0.0560877933269346
"2020-03-28","DE","DEBB",2485000,0,0,0,0,0.0491442926676075,0.0422007920082804,0.0560877933269346
"2020-03-29","DE","DEBB",2485000,0,0,0,0,0.0491442926676075,0.0422007920082804,0.0560877933269346
"2020-03-30","DE","DEBB",2485000,0,0,0,0,0.0491442926676075,0.0422007920082804,0.0560877933269346
"2020-03-31","DE","DEBB",2485000,0,0,0,0,0.0491442926676075,0.0422007920082805,0.0560877933269346
"2020-04-01","DE","DEBB",2485000,0,0,0,0,0.0491442926676076,0.0422007920082805,0.0560877933269346
"2020-04-02","DE","DEBB",2485000,0,0,0,0,0.0491442926676076,0.0422007920082805,0.0560877933269346
"2020-04-03","DE","DEBB",2485000,0,0,0,0,0.0491442926676076,0.0422007920082806,0.0560877933269346
"2020-04-04","DE","DEBB",2485000,0,0,0,0,0.0491442926676076,0.0422007920082806,0.0560877933269346
"2020-04-05","DE","DEBB",2485000,0,0,0,0,0.0491442926676076,0.0422007920082806,0.0560877933269347
"2020-04-06","DE","DEBB",2485000,0,0,0,0,0.0491442926676077,0.0422007920082807,0.0560877933269347
"2020-04-07","DE","DEBB",2485000,0,0,0,0,0.0491442926676077,0.0422007920082807,0.0560877933269347
"2020-04-08","DE","DEBB",2485000,0,0,0,0,0.0491442926676077,0.0422007920082807,0.0560877933269347
"2020-04-09","DE","DEBB",2485000,0,0,0,0,0.0491442926676077,0.0422007920082808,0.0560877933269347
"2020-04-10","DE","DEBB",2485000,0,0,0,0,0.0491442926676077,0.0422007920082808,0.0560877933269347
"2020-04-11","DE","DEBB",2485000,0,0,0,0,0.0491442926676078,0.0422007920082808,0.0560877933269347
"2020-04-12","DE","DEBB",2485000,0,0,0,0,0.0491442926676078,0.0422007920082808,0.0560877933269347
"2020-04-13","DE","DEBB",2485000,0,0,0,0,0.0491442926676078,0.0422007920082809,0.0560877933269348
"2020-04-14","DE","DEBB",2485000,0,0,0,0,0.0491442926676078,0.0422007920082809,0.0560877933269347
"2020-04-15","DE","DEBB",2485000,0,0,0,0,0.0491442926676078,0.0422007920082809,0.0560877933269348
"2020-04-16","DE","DEBB",2485000,0,0,0,0,0.0491442926676079,0.042200792008281,0.0560877933269348
"2020-04-17","DE","DEBB",2485000,0,0,0,0,0.0491442926676079,0.042200792008281,0.0560877933269348
"2020-04-18","DE","DEBB",2485000,0,0,0,0,0.0491442926676079,0.042200792008281,0.0560877933269348
"2020-04-19","DE","DEBB",2485000,0,0,0,0,0.0491442926676079,0.042200792008281,0.0560877933269348
"2020-04-20","DE","DEBB",2485000,0,0,0,0,0.0491442926676079,0.0422007920082811,0.0560877933269348
"2020-04-21","DE","DEBB",2485000,0,0,0,0,0.049144292667608,0.0422007920082811,0.0560877933269348
"2020-04-22","DE","DEBB",2485000,0,0,0,0,0.049144292667608,0.0422007920082811,0.0560877933269349
"2020-04-23","DE","DEBB",2485000,0,0,0,0,0.049144292667608,0.0422007920082812,0.0560877933269349
"2020-04-24","DE","DEBB",2485000,0,0,0,0,0.049144292667608,0.0422007920082812,0.0560877933269349
"2020-04-25","DE","DEBB",2485000,0,0,0,0,0.0491442926676081,0.0422007920082812,0.0560877933269349
"2020-04-26","DE","DEBB",2485000,0,0,0,0,0.0491442926676081,0.0422007920082813,0.0560877933269349
"2020-04-27","DE","DEBB",2485000,0,0,0,0,0.0491442926676081,0.0422007920082813,0.0560877933269349
"2020-04-28","DE","DEBB",2485000,0,0,0,0,0.0491442926676081,0.0422007920082813,0.0560877933269349
"2020-04-29","DE","DEBB",2485000,0,0,0,0,0.0491442926676081,0.0422007920082813,0.0560877933269349
"2020-04-30","DE","DEBB",2485000,0,0,0,0,0.0491442926676082,0.0422007920082814,0.056087793326935
"2020-05-01","DE","DEBB",2485000,0,0,0,0,0.0491442926676082,0.0422007920082814,0.056087793326935
"2020-05-02","DE","DEBB",2485000,0,0,0,0,0.0491442926676082,0.0422007920082814,0.056087793326935
"2020-05-03","DE","DEBB",2485000,0,0,0,0,0.0491442926676082,0.0422007920082815,0.056087793326935
"2020-05-04","DE","DEBB",2485000,0,0,0,0,0.0491442926676083,0.0422007920082815,0.056087793326935
"2020-05-05","DE","DEBB",2485000,0,0,0,0,0.0491442926676083,0.0422007920082815,0.056087793326935
"2020-05-06","DE","DEBB",2485000,0,0,0,0,0.0491442926676083,0.0422007920082816,0.056087793326935
"2020-05-07","DE","DEBB",2485000,0,0,0,0,0.0491442926676083,0.0422007920082816,0.056087793326935
