"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-19","ES","ESAR",1319291,NA,NA,NA,NA,0.0369685726674217,0.0352869111205897,0.0386502342142536,0.000476999274346619,-0.000920731555512762,0.001874730104206,3.40664136239619e-09,-1.4542691438284e-08,2.13559741630764e-08
"2020-03-20","ES","ESAR",1319291,NA,NA,NA,NA,0.0369685726694255,0.0352869111234147,0.0386502342154364,0.000488912114600861,-0.00091864925128601,0.00189647348048773,4.34969544972771e-09,-1.81689834990323e-08,2.68683743984877e-08
"2020-03-21","ES","ESAR",1319291,NA,NA,NA,NA,0.0369685726714294,0.0352869111262331,0.0386502342166257,0.000501122472630494,-0.000915888749155162,0.00191813369441615,5.55381341699876e-09,-2.2688534696517e-08,3.37961615305145e-08
"2020-03-22","ES","ESAR",1319291,NA,NA,NA,NA,0.0369685726734333,0.035286911129045,0.0386502342178215,0.000513637778806788,-0.000912417480489218,0.00193969303810279,7.09126508449522e-09,-2.83180075568063e-08,4.25005377257967e-08
"2020-03-23","ES","ESAR",1319291,NA,NA,NA,NA,0.0369685726754371,0.0352869111318504,0.0386502342190239,0.000526465649070981,-0.000908201673651491,0.00196113297179345,9.05432659020657e-09,-3.5325567528827e-08,5.34342207092401e-08
"2020-03-24","ES","ESAR",1319291,0.0142857142857143,NA,NA,NA,0.036968572677441,0.0352869111346492,0.0386502342202328,0.000539613889569561,-0.000903206314390555,0.00198243409352968,1.15608187009349e-08,-4.4042794298961e-08,6.71644317008308e-08
"2020-03-25","ES","ESAR",1319291,0.0114155251141553,NA,NA,NA,0.0369685726794449,0.0352869111374414,0.0386502342214483,0.000553090501403578,-0.000897395104758959,0.00200357610756611,1.4761178283592e-08,-5.48792410443542e-08,8.44015976115381e-08
"2020-03-26","ES","ESAR",1319291,0.0134328358208955,NA,NA,NA,0.0369685726814488,0.0352869111402272,0.0386502342226703,0.000566903685497822,-0.000890730421062943,0.00202453779205859,1.88474873585151e-08,-6.83401948678136e-08,1.06035169584844e-07
"2020-03-27","ES","ESAR",1319291,0.0218390804597701,NA,NA,NA,0.0369685726834526,0.0352869111430064,0.0386502342238989,0.000581061847591932,-0.000883173270488133,0.002045296965672,2.40650016485623e-08,-8.50482950597008e-08,1.33178298356825e-07
"2020-03-28","ES","ESAR",1319291,0.0205607476635514,NA,NA,NA,0.0369685726854565,0.035286911145779,0.038650234225134,0.000595573603354452,-0.000874683246071001,0.0020658304527799,3.07268705546447e-08,-1.05769784057768e-07,1.67223525167057e-07
"2020-03-29","ES","ESAR",1319291,0.0198412698412698,NA,NA,NA,0.0369685726874604,0.0352869111485451,0.0386502342263757,0.000610447783626794,-0.000865218480794331,0.00208611404804792,3.9232932034239e-08,-1.31446299367305e-07,2.09912163435783e-07
"2020-03-30","ES","ESAR",1319291,0.0308219178082192,NA,NA,NA,0.0369685726894642,0.0352869111513047,0.0386502342276238,0.000625693439796649,-0.000854735599980847,0.00210612247957415,5.00937104306008e-08,-1.63233262562985e-07,2.63420683424187e-07
"2020-03-31","ES","ESAR",1319291,0.0304054054054054,NA,NA,NA,0.0369685726914681,0.0352869111540577,0.0386502342288786,0.000641319849305673,-0.000843189672155487,0.00212582937076683,6.39610575756887e-08,-2.02546081593145e-07,3.30468196744522e-07
