"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-18","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294457253132651,0.0284459174080212,0.0304455332185089,22171.0820978782,-15284.2192363063,59626.3834320627
"2020-04-19","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294457381034269,0.0284459326500123,0.0304455435568415,12185.9517469536,-7624.94658500994,31996.8500789172
"2020-04-20","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294457509621541,0.028445947924451,0.0304455539998571,6697.79757810249,-3764.55176022918,17160.1469164342
"2020-04-21","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294457638941909,0.0284459632375495,0.0304455645508323,3681.32857644462,-1834.78406666636,9197.44121955559
"2020-04-22","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294457769042818,0.0284459785955912,0.0304455752129723,2023.3785703012,-879.663968175553,4926.42110877796
"2020-04-23","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.029445789997171,0.0284459940049539,0.0304455859893881,1112.11502959841,-412.706644973167,2636.93670416998
"2020-04-24","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.029445803177603,0.0284460094721141,0.0304455968830918,611.25478801257,-187.933345093434,1410.44292111857
"2020-04-25","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294458164503221,0.0284460250036335,0.0304456078970106,335.965620393805,-81.912992009101,753.844232796712
"2020-04-26","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294458298200727,0.0284460406061274,0.030445619034018,184.657691522682,-33.2711047335655,402.586487778929
"2020-04-27","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294458432915992,0.0284460562862147,0.0304456302969837,101.493905830362,-11.8287694858437,214.816581146567
"2020-04-28","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.029445856869646,0.0284460720504499,0.0304456416888421,55.7843696396313,-2.95226964235474,114.521008921617
"2020-04-29","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294458705590811,0.0284460879053569,0.0304456532128054,30.660913782274,0.327845689528704,60.9939818750192
"2020-04-30","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294458843663795,0.0284461038587977,0.0304456648739613,16.8522408702847,1.25209176472789,32.4523899758415
"2020-05-01","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294458982991401,0.0284461199195722,0.030445676678708,9.262542674585,1.27722826546558,17.2478570837044
"2020-05-02","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294459123649847,0.0284461360964558,0.0304456886335137,5.09099635228865,1.02568453970899,9.15630816486832
"2020-05-03","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294459265715353,0.0284461523982521,0.0304457007448186,2.79817807804888,0.741601052224893,4.85475510387287
"2020-05-04","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294459409264139,0.0284461688338452,0.0304457130189825,1.5379701761039,0.505323818094005,2.57061653411379
"2020-05-05","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294459554372422,0.0284461854122287,0.0304457254622558,0.845318702601755,0.331423303062395,1.35921410214112
"2020-05-06","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294459701116425,0.0284462021425131,0.0304457380807719,0.464614802075369,0.211645856539527,0.717583747611211
"2020-05-07","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294459849572366,0.0284462190339103,0.0304457508805629,0.255367488786335,0.132517968807159,0.378217008765512
"2020-05-08","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294459999816466,0.0284462360956955,0.0304457638675976,0.140358322717533,0.0817227833099084,0.198993862125158
"2020-05-09","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294460151924944,0.0284462533371472,0.0304457770478416,0.0771455240826019,0.049791529421141,0.104499518744063
"2020-05-10","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294460305974022,0.0284462707674637,0.0304457904273407,0.0424017028043028,0.0300365966147367,0.054766808993869
"2020-05-11","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294460462039977,0.0284462883956643,0.030445804012331,0.023305362457313,0.0179669616502263,0.0286437632643997
"2020-05-12","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294460620214315,0.0284463062321167,0.0304458178107463,0.012809389325082,0.010665549738909,0.0149532289112549
"2020-05-13","ES","ESEX",1067710,0.033201189296333,NA,NA,NA,0.0294460780624311,0.0284463242907909,0.0304458318340713,0.00704045925833849,0.00628008541287032,0.00780083310380665
"2020-05-14","ES","ESEX",1067710,0.0321817321344061,0,NA,0.00434782608695652,0.0294460943402367,0.0284463425861077,0.0304458460943657,0.00388434011440452,0.00365597317176187,0.00411270705704716
"2020-05-15","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294461108680885,0.0284463611324923,0.0304458606036847,0.00237672331611035,0.00225863518426399,0.00249481144795671
"2020-05-16","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294461276592269,0.0284463799444479,0.0304458753740059,0.00166336937857902,0.0015540051135798,0.00177273364357824
"2020-05-17","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294461447268921,0.0284463990365958,0.0304458904171884,0.00130779185326977,0.00120540730070929,0.00141017640583025
"2020-05-18","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294461620843246,0.028446418423685,0.0304459057449641,0.00113453932667314,0.00104088438109245,0.00122819427225383
"2020-05-19","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294461797447647,0.0284464381205689,0.0304459213689604,0.00106665171021912,0.000981336263944019,0.00115196715649422
"2020-05-20","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294461977214528,0.0284464581421501,0.0304459373007555,0.00106742904926317,0.00098892043735528,0.00114593766117105
"2020-05-21","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294462160276296,0.0284464785032938,0.0304459535519654,0.00111676001691969,0.00104217291004357,0.00119134712379581
"2020-05-22","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294462346765354,0.0284464992187085,0.0304459701343624,0.00119971006494769,0.00112425963438862,0.00127516049550676
"2020-05-23","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.029446253681411,0.0284465203027956,0.0304459870600264,0.00129980889972065,0.00121810652494614,0.00138151127449516
"2020-05-24","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294462730562017,0.0284465417702709,0.0304460043421325,0.00139497496236786,0.00130491628585332,0.0014850336388824
"2020-05-25","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294462928214761,0.0284465636428416,0.0304460220001107,0.0014645009375732,0.00136945052694059,0.00155955134820581
"2020-05-26","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294463130014318,0.0284465859460772,0.0304460400567864,0.00150578862698319,0.00141096217475204,0.00160061507921434
"2020-05-27","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294463336203034,0.028446608705535,0.0304460585350717,0.00152136420391428,0.00143110907259116,0.00161161933523741
"2020-05-28","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294463547023257,0.0284466319468358,0.0304460774578156,0.00151544752145167,0.00143176300787033,0.00159913203503302
"2020-05-29","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294463762717337,0.0284466556957278,0.0304460968477397,0.00149324421952043,0.00141521690389934,0.00157127153514151
"2020-05-30","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294463983527624,0.0284466799780963,0.0304461167274285,0.00146031558437549,0.00138476101536632,0.00153587015338466
"2020-05-31","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294464209696469,0.0284467048199207,0.0304461371193732,0.0014221068882666,0.00134541788736171,0.00149879588917148
"2020-06-01","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294464441466224,0.0284467302471763,0.0304461580460685,0.00138366548355837,0.00130369597601819,0.00146363499109854
"2020-06-02","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294464679079241,0.0284467562856836,0.0304461795301647,0.00134954393215993,0.00126630228777227,0.00143278557654759
"2020-06-03","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294464922777876,0.0284467829609031,0.0304462015946721,0.00132386427004859,0.00123920112729898,0.0014085274127982
"2020-06-04","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294465172804484,0.0284468102976764,0.0304462242632203,0.00130922039148949,0.00122590405675492,0.00139253672622407
"2020-06-05","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294465429402286,0.0284468383200156,0.0304462475604415,0.00130433100160149,0.00122451710743285,0.00138414489577014
"2020-06-06","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.029446569289899,0.0284468670606654,0.0304462715191326,0.00130740443688921,0.00123205769174509,0.00138275118203333
"2020-06-07","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294465963776499,0.0284468965696675,0.0304462961856324,0.00131680206776309,0.00124543755490549,0.00138816658062068
"2020-06-08","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294466242533128,0.0284469268987051,0.0304463216079205,0.00133094705225689,0.0012616124086833,0.00140028169583049
"2020-06-09","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294466529667193,0.0284469580994098,0.0304463478340289,0.00134825524030701,0.00127805646051369,0.00141845402010033
"2020-06-10","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294466825677015,0.0284469902234743,0.0304463749119287,0.00136708601439388,0.00129329299177419,0.00144087903701357
"2020-06-11","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294467131060916,0.0284470233226559,0.0304464028895272,0.00138571294762075,0.00130687740625341,0.00146454848898809
"2020-06-12","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294467446317221,0.0284470574486697,0.0304464318147745,0.00140231553836325,0.00131884114653456,0.00148578993019194
"2020-06-13","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294467771944259,0.0284470926529719,0.0304464617358799,0.0014149939479973,0.00132914206354135,0.00150084583245326
"2020-06-14","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294468108440362,0.028447128986434,0.0304464927016384,0.00142229148394683,0.00133746767302516,0.0015071152948685
"2020-06-15","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294468456303865,0.0284471664989059,0.0304465247618672,0.00142457425628355,0.00134347015671559,0.00150567835585151
"2020-06-16","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294468816033108,0.0284472052386701,0.0304465579679514,0.00142268494143165,0.00134644291020854,0.00149892697265476
"2020-06-17","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294469188126431,0.0284472452517857,0.0304465923735006,0.00141750383952441,0.00134545692145892,0.0014895507575899
"2020-06-18","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294469573144698,0.0284472865888564,0.0304466280400831,0.00140992601950323,0.00133981814559505,0.00148003389341142
"2020-06-19","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.029446997208474,0.028447329349974,0.0304466650669741,0.00140084371065425,0.00132972783693704,0.00147195958437146
"2020-06-20","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294470386129056,0.0284473736561791,0.030446703569632,0.00139113420021444,0.00131663355074329,0.00146563484968558
"2020-06-21","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294470816460834,0.0284474196279685,0.0304467436641983,0.00138165324092349,0.0013028422014626,0.00146046428038438
"2020-06-22","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294471264263277,0.0284474673854302,0.0304467854672253,0.00137323381072632,0.00129083676577713,0.00145563085567551
"2020-06-23","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294471730719596,0.0284475170481765,0.0304468290957426,0.00136668999904343,0.00128284771402261,0.00145053228406425
"2020-06-24","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294472217013012,0.0284475687349929,0.0304468746676094,0.00136265072835206,0.00128027952539053,0.00144502193131358
"2020-06-25","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294472724326758,0.0284476225632011,0.0304469223021505,0.00136095706781971,0.00128226824505042,0.00143964589058901
"2020-06-26","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294473253844081,0.0284476786477389,0.0304469721210773,0.0013612394644604,0.00128707298476696,0.00143540594415384
"2020-06-27","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.029447380674824,0.0284477370999543,0.0304470242496937,0.00136313780862675,0.00129275895866715,0.00143351665858634
"2020-06-28","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294474384222509,0.0284477980261158,0.030447078818386,0.00136629668570054,0.00129754664860662,0.00143504672279447
"2020-06-29","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294474987450176,0.0284478615256373,0.0304471359643979,0.00137036159051101,0.00130039029158939,0.00144033288943263
"2020-06-30","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294475617632235,0.0284479276911684,0.0304471958352787,0.0013749760836637,0.00130137467381144,0.00144857749351595
"2020-07-01","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294476276831715,0.0284479967097964,0.0304472586565465,0.0013797798795887,0.00130148140844214,0.00145807835073526
"2020-07-02","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294476968344313,0.0284480689115291,0.0304473247573335,0.0013844078736433,0.00130200143565503,0.00146681431163158
"2020-07-03","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294477695560566,0.0284481446342064,0.0304473944779068,0.00138849012623352,0.00130409194553379,0.00147288830693326
"2020-07-04","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294478461871056,0.0284482242124276,0.0304474681617837,0.00139170329549588,0.00130838874983644,0.00147501784115532
"2020-07-05","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294479270666415,0.0284483079769079,0.0304475461563752,0.00139400149572794,0.00131423227849624,0.00147377071295964
"2020-07-06","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.029448012533733,0.0284483962528222,0.0304476288146439,0.00139543622756032,0.00132024383712717,0.00147062861799347
"2020-07-07","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294481029274548,0.0284484893571343,0.0304477164977753,0.00139606098404774,0.00132480285018802,0.00146731911790745
"2020-07-08","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.029448198586888,0.0284485875949113,0.0304478095788647,0.00139593083623752,0.00132644706338371,0.00146541460909133
"2020-07-09","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294482998511209,0.0284486912546245,0.0304479084476173,0.00139510212159736,0.00132450308840213,0.0014657011547926
"2020-07-10","ES","ESEX",1067710,0.0247547874824848,0,NA,0.00138312586445367,0.0294484070592496,0.0284488006024359,0.0304480135160633,0.00139363215133464,0.00131949713059647,0.00146776717207282
"2020-07-11","ES","ESEX",1067710,0.0241020793950851,0,NA,0.00138312586445367,0.0294485205503785,0.0284489158754693,0.0304481252252876,0.00139157893819832,0.00131287634358422,0.00147028153281243
"2020-07-12","ES","ESEX",1067710,0.0260204081632653,0,NA,0.00138312586445367,0.0294486406636211,0.0284490372740682,0.0304482440531739,0.00138900094604351,0.00130636959310005,0.00147163229898697
"2020-07-13","ES","ESEX",1067710,0.0260204081632653,0,NA,0.00138312586445367,0.0294487678565917,0.0284491650980721,0.0304483706151113,0.00138595686214722,0.00130152832336928,0.00147038540092516
"2020-07-14","ES","ESEX",1067710,0.0260204081632653,0,NA,0.00138312586445367,0.0294489032103012,0.028449300365978,0.0304485060546243,0.0013825225078944,0.00129935628476256,0.00146568873102625
"2020-07-15","ES","ESEX",1067710,0.0260204081632653,0,NA,0.00138312586445367,0.0294490480100664,0.0284494443192336,0.0304486517008993,0.00137888885524496,0.0012994221473113,0.00145835556317862
"2020-07-16","ES","ESEX",1067710,0.0260204081632653,0,NA,0.00138312586445367,0.0294492035413568,0.0284495981743708,0.0304488089083428,0.00137529280995631,0.00130048776579746,0.00145009785411515
"2020-07-17","ES","ESEX",1067710,0.0260204081632653,0,NA,0.00138312586445367,0.0294493710896794,0.0284497631160045,0.0304489790633544,0.00137196900017934,0.00130110686569026,0.00144283113466842
"2020-07-18","ES","ESEX",1067710,0.0260204081632653,0,NA,0.00138312586445367,0.0294495519405845,0.0284499402841167,0.0304491635970523,0.00136914988579358,0.00130002535055504,0.00143827442103213
"2020-07-19","ES","ESEX",1067710,0.0226644555002764,0,NA,0.00138312586445367,0.0294497473796706,0.0284501307554827,0.0304493640038585,0.00136706641930498,0.00129678744705198,0.00143734539155799
"2020-07-20","ES","ESEX",1067710,0.0226644555002764,0,NA,0.00138312586445367,0.0294499586925911,0.0284503355192384,0.0304495818659437,0.00136594909930092,0.00129210637269309,0.00143979182590876
"2020-07-21","ES","ESEX",1067710,0.0226644555002764,0,NA,0.00138312586445367,0.0294501871650604,0.0284505554465888,0.0304498188835319,0.00136602941622317,0.00128757359394608,0.00144448523850027
"2020-07-22","ES","ESEX",1067710,0.0271554650373388,0,NA,0.00138312586445367,0.0294504340828614,0.028450791254659,0.0304500769110637,0.00136754169618141,0.00128504765716794,0.00145003573519487
"2020-07-23","ES","ESEX",1067710,0.0271554650373388,0,NA,0.00138312586445367,0.0294507007318532,0.0284510434644898,0.0304503579992166,0.00137072535641165,0.00128622980735859,0.0014552209054647
"2020-07-24","ES","ESEX",1067710,0.0216346153846154,0,NA,0.00138312586445367,0.0294509883979796,0.0284513123531803,0.0304506644427789,0.00137576080844412,0.00129226081051577,0.00145926080637247
"2020-07-25","ES","ESEX",1067710,0.0225375626043406,0,NA,0.00138312586445367,0.0294512984660615,0.028451598019039,0.0304509989130841,0.00138227700565249,0.0013022218604725,0.00146233215083248
"2020-07-26","ES","ESEX",1067710,0.0225375626043406,0,NA,0.00138312586445367,0.0294516351628753,0.0284519036456931,0.0304513666800576,0.00138962045494569,0.00131394368592831,0.00146529722396307
"2020-07-27","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294520059153408,0.0284522359847242,0.0304517758459575,0.00139712395265437,0.00132497154305456,0.00146927636225418
"2020-07-28","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294524183215599,0.0284526016977756,0.0304522349453441,0.00140410622537833,0.00133303729155899,0.00147517515919767
"2020-07-29","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294528799802168,0.0284530070269788,0.0304527529334548,0.00140987282153818,0.00133680304420492,0.00148294259887144
"2020-07-30","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.029453398490696,0.0284534575928403,0.0304533393885518,0.00141372038546859,0.00133628191658612,0.00149115885435106
"2020-07-31","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294539814532188,0.0284539581152935,0.0304540047911442,0.00141494438892481,0.00133244155060883,0.00149744722724079
"2020-08-01","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294546364689997,0.0284545120580178,0.0304547608799817,0.0014128503122507,0.00132647297424329,0.0014992276502581
"2020-08-02","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294553711404225,0.0284551211962117,0.0304556210846334,0.0014067681378158,0.00131928836052031,0.00149424791511129
"2020-08-03","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294561930712363,0.0284557851081599,0.0304566010343127,0.00139620943562502,0.00131122266298903,0.001481196208261
"2020-08-04","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294571098667705,0.0284565005911931,0.030457719142348,0.00138218431773547,0.0013020548619605,0.00146231377351044
"2020-08-05","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294581291341702,0.0284572610030621,0.0304589972652782,0.00136654647407362,0.00129119562983727,0.00144189731830998
"2020-08-06","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294592584826503,0.0284580555304049,0.0304604614348957,0.00135109284451153,0.00127816799419717,0.0014240176948259
"2020-08-07","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294605221675836,0.0284588870122915,0.0304621573228757,0.00133754257865681,0.00126352173764089,0.00141156341967273
"2020-08-08","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294620110286996,0.0284598262108024,0.0304641958465969,0.0013275502325574,0.00124942495972056,0.00140567550539424
"2020-08-09","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294638325738255,0.0284609511338352,0.0304667140138158,0.00132274011950882,0.00123921193405775,0.0014062683049599
"2020-08-10","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294660943466011,0.0284623187013495,0.0304698699918527,0.00132476118821828,0.00123648966211408,0.00141303271432248
"2020-08-11","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294689039405809,0.0284639493268844,0.0304738585542773,0.00133536338405606,0.00124463309764967,0.00142609367046246
"2020-08-12","ES","ESEX",1067710,0.025763358778626,0,NA,0.00138312586445367,0.0294723690172643,0.0284658058273745,0.0304789322071541,0.00135649881858282,0.00126656180535991,0.00144643583180572
