"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-19","ES","ESCL",2399548,NA,NA,NA,NA,0.0163942637896779,0.0102354154518299,0.022553112127526,0.00199651840861881,0.00167484977909864,0.00231818703813897,0.00027273715702837,-0.0021033242367408,0.00264879855079754,87.5347370169522,-334.28511508539,509.354589119295
"2020-03-20","ES","ESCL",2399548,NA,NA,NA,NA,0.0173514518840392,0.0115817967051834,0.0231211070628949,0.00200183683553124,0.00168068063435512,0.00232299303670736,0.000276801040243944,-0.0020956201182182,0.00264922219870609,73.3043428691201,-273.656393547717,420.265079285957
"2020-03-21","ES","ESCL",2399548,NA,NA,NA,NA,0.0183645259309349,0.013011966789399,0.0237170850724708,0.00200716942993881,0.00168653057290461,0.00232780828697301,0.000280925476803145,-0.00208722193190706,0.00264907288551335,61.3873630811603,-223.905718651232,346.680444813553
"2020-03-22","ES","ESCL",2399548,0.0208333333333333,NA,NA,NA,0.0194367488623938,0.0145090146545332,0.0243644830702545,0.0020125162295816,0.00169239965352999,0.0023326328056332,0.000285111368972904,-0.00207811087149761,0.00264833360944342,51.4077092647354,-183.098554528749,285.91397305822
"2020-03-23","ES","ESCL",2399548,0.0208333333333333,NA,NA,NA,0.0205905339736326,0.0160303579420934,0.0251507100051717,0.00201787727230022,0.00169828793516295,0.0023374666094375,0.000289359632464253,-0.00206826773785721,0.00264698700278572,43.0504331706441,-149.64186479424,235.742731135529
"2020-03-24","ES","ESCL",2399548,0.0310344827586207,NA,NA,NA,0.0218443940233712,0.0175636888578524,0.02612509918889,0.00202325259603612,0.00170419547688367,0.00234230971518857,0.000293671196632658,-0.00205767293281279,0.00264501532607811,36.0517872258402,-122.224205221784,194.327779673465
"2020-03-25","ES","ESCL",2399548,0.0237623762376238,NA,NA,NA,0.0231944007254993,0.0191283149914238,0.0272604864595747,0.00202864223883178,0.00171012233792052,0.00234716213974304,0.000298047004681315,-0.00204630645298581,0.00264240046234844,30.1909009144079,-99.7662692016941,160.14807103051
"2020-03-26","ES","ESCL",2399548,0.0214669051878354,NA,NA,NA,0.0246342547733179,0.0207438444686303,0.0285246650780054,0.00203404623883105,0.00171606857764974,0.00235202390001236,0.000302488013867498,-0.002034147883703,0.00263912391143799,25.2828103171064,-81.3800706488347,131.945691283047
"2020-03-27","ES","ESCL",2399548,0.0214477211796247,NA,NA,NA,0.0261547862569155,0.0224262143448711,0.0298833581689598,0.00203946463427937,0.00172203425559505,0.00235689501296369,0.000306995195711959,-0.00202117639300963,0.00263516678443355,21.1726208284737,-66.3352630163203,108.680504673268
"2020-03-28","ES","ESCL",2399548,0.0258272800645682,NA,NA,NA,0.0277434682316807,0.0241838781200341,0.0313030583433273,0.00204489746352407,0.0017280194314273,0.00236177549562085,0.000311569536211467,-0.00200737072581663,0.00263050979823957,17.7306188324727,-54.0313529363725,89.4925906013178
"2020-03-29","ES","ESCL",2399548,0.0260509177027827,NA,NA,NA,0.0293839728283838,0.0260148326250945,0.032753113031673,0.00205034476501462,0.00173402416496404,0.00236666536506521,0.000316212036054502,-0.00199270919821781,0.00262513327032682,14.8481780658751,-43.9747820641439,73.6711381958941
"2020-03-30","ES","ESCL",2399548,0.026500811249324,NA,NA,NA,0.0310558068879236,0.0279045382542056,0.0342070755216416,0.00205580657730294,0.00174004851616915,0.00237156463843673,0.000320923710840165,-0.00197716969202,0.00261901711370033,12.4343314781636,-35.760028642719,60.6286915990461
"2020-03-31","ES","ESCL",2399548,0.0237774786899955,NA,NA,NA,0.0327340709054242,0.0298245696498944,0.035643572160954,0.00206128293904361,0.00174609254515232,0.00237647333293489,0.00032570559130036,-0.0019607296495356,0.00261214083213632,10.4129003991533,-29.0540275210955,49.879828319402
"2020-04-01","ES","ESCL",2399548,0.0319969159599075,NA,NA,NA,0.0343893900917727,0.0317320931315304,0.0370466870520151,0.0020667738889942,0.00175215631216862,0.00238139146581978,0.000330558723525266,-0.0019433660686958,0.00260448351574633,8.72009041363435,-23.5833291300515,41.0235099573202
"2020-04-02","ES","ESCL",2399548,0.0414707139803335,NA,NA,NA,0.0359880684251065,0.0335709956487905,0.0384051412014225,0.00207227946601553,0.00175823987761799,0.00238631905441307,0.000335484169192194,-0.00192505549855301,0.0025960238369374,7.3024780711569,-19.1235186344202,33.728474776734
"2020-04-03","ES","ESCL",2399548,0.0414707139803335,NA,NA,NA,0.0374925143844327,0.0352766101265206,0.0397084186423448,0.00207779970907193,0.00176434330204468,0.00239125611609918,0.000340483005797831,-0.00190577403525273,0.0025867400468484,6.11532489346086,-15.4904997633763,27.721149550298
"2020-04-04","ES","ESCL",2399548,0.0394308943089431,NA,NA,NA,0.0388627990384132,0.0367871256404153,0.040938472436411,0.00208333465723153,0.00177046664613673,0.00239620266832633,0.000345556326893958,-0.00188549731856995,0.00257660997235786,5.12116547125178,-12.5333166784703,22.7756476209739
"2020-04-05","ES","ESCL",2399548,0.0394308943089431,NA,NA,NA,0.0400764512403702,0.0380777665489011,0.0420751359318393,0.00208888434966652,0.00177660997072537,0.00240115872860768,0.000350705242326678,-0.00186420052912198,0.00256561101377534,4.28862509201848,-10.1282441613863,18.7054943454233
"2020-04-06","ES","ESCL",2399548,0.0394308943089431,NA,NA,NA,0.0411322980926643,0.0391610028088572,0.0431035933764715,0.00209444882565347,0.00178277333678437,0.00240612431452256,0.000355930878479205,-0.00184185838639108,0.00255372014334949,3.59142958436663,-8.17392345071259,15.3567826194458
"2020-04-07","ES","ESCL",2399548,0.0394308943089431,NA,NA,NA,0.0420336642747914,0.0400580940068259,0.0440092345427569,0.00210002812457352,0.00178895680542943,0.00241109944371762,0.000361234378518276,-0.00181844514771471,0.00254091390475127,3.00757613051066,-6.58735993574909,12.6025121967704
"2020-04-08","ES","ESCL",2399548,0.0394308943089431,NA,NA,NA,0.0427872241399081,0.0407924714984788,0.0447819767813374,0.00210562228591278,0.00179516043791748,0.00241608413390808,0.000366616902644228,-0.00179393460843256,0.00252716841372102,2.51863887856587,-5.30063103804295,10.3379087951747
"2020-04-09","ES","ESCL",2399548,0.0697029702970297,NA,NA,NA,0.0434025835569989,0.0413862911095853,0.0454188760044125,0.00211123134926251,0.00180138429564597,0.00242107840287905,0.000372079628344805,-0.00176830010341604,0.00251245936010566,2.10918744043446,-4.25817914708528,8.47655402795419
"2020-04-10","ES","ESCL",2399548,0.0668728256667955,NA,NA,NA,0.0438918296154429,0.0418593158687927,0.0459243433620931,0.00211685535431943,0.00180762844015208,0.00242608226848677,0.000377623750652753,-0.00174151451025208,0.00249676201155759,1.76629992363954,-3.41458639298352,6.9471862402626
"2020-04-11","ES","ESCL",2399548,0.0668728256667955,NA,NA,NA,0.044269074733339,0.0422291270556641,0.0463090224110139,0.00212249434088602,0.00181389293311201,0.00243109574866002,0.000383250482407238,-0.00171355025440868,0.00248005121922315,1.47915512886157,-2.73274613656738,5.69105639429052
"2020-04-12","ES","ESCL",2399548,0.0490146538655887,NA,NA,NA,0.0445500183241671,0.0425117904907017,0.0465882461576325,0.00212814834887079,0.00182017783634009,0.00243611886140149,0.000388961054519174,-0.00168437931677907,0.00246230142581741,1.23869104332475,-2.18236099868978,4.65974308533927
"2020-04-13","ES","ESCL",2399548,0.0432248664400194,NA,NA,NA,0.0447515451920244,0.0427225520508136,0.0467805383332352,0.00213381741828855,0.00182648321178791,0.00244115162478919,0.0003947567162405,-0.00165397324408714,0.00244348667656814,1.03731885241399,-1.73870958339677,3.81334728822476
"2020-04-14","ES","ESCL",2399548,0.0432248664400194,NA,NA,NA,0.0448913756650055,0.0428764220929011,0.04690632923711,0.00213950158926072,0.0018328091215435,0.00244619405697794,0.000400638735437457,-0.0016223031627439,0.00242358063361882,0.868683444004996,-1.38163422737094,3.11900111538093
"2020-04-15","ES","ESCL",2399548,0.0425953442298167,NA,NA,NA,0.0449877784950273,0.042988617425923,0.0469869395641316,0.00214520090201557,0.00183915562783028,0.00245124617620085,0.000406608398867965,-0.00158933979687906,0.00240255659461499,0.727462847255008,-1.09471050538945,2.54963619989946
"2020-04-16","ES","ESCL",2399548,0.0463467829880044,NA,NA,NA,0.0450593540294213,0.0430748480425292,0.0470438600163134,0.00215091539688855,0.00184552279300615,0.00245630800077095,0.0004126670124631,-0.00155505349144145,0.00238038751636765,0.609200276336013,-0.864566148372296,2.08296670104432
"2020-04-17","ES","ESCL",2399548,0.0463467829880044,NA,NA,NA,0.0451218215371072,0.0431489240376926,0.0470947190365219,0.00215664511432257,0.00185191067956244,0.00246137954908269,0.000418815901612792,-0.001519414241477,0.00235704604470258,0.510163478572506,-0.680322743112889,1.7006497002579
"2020-04-18","ES","ESCL",2399548,0.0463467829880044,NA,NA,NA,0.0451787056718586,0.0432149421262261,0.047142469217491,0.00216239009486824,0.00185831935012282,0.00246646083961366,0.000425056411455762,-0.00148239172896776,0.00233250455187928,0.427226948146764,-0.533138292736847,1.38759218903037
"2020-04-19","ES","ESCL",2399548,0.0463467829880044,NA,NA,NA,0.0452304741080746,0.043274312859197,0.0471866353569523,0.00216815037918423,0.00186474886744218,0.00247155189092628,0.000431389907173792,-0.00144395536896866,0.00230673518331624,0.357773288149745,-0.41583259932283,1.13137917562232
"2020-04-20","ES","ESCL",2399548,0.0463467829880044,NA,NA,NA,0.0452775986119229,0.0433282270007571,0.0472269702230887,0.00217392600803748,0.00187119929440547,0.00247665272166949,0.00043781777429037,-0.001404074367236,0.00227970991581674,0.299610608059089,-0.322580629536761,0.921801845654938
"2020-04-21","ES","ESCL",2399548,0.0463467829880044,NA,NA,NA,0.0453205545230876,0.0433776907590879,0.0472634182870874,0.00217971702230356,0.00187767069402648,0.00248176335058063,0.000444341418973787,-0.00136271779213803,0.00225140063008561,0.250903349788275,-0.24866166003187,0.75046835960842
