"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high"
"2020-05-20","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146406673097702,0.0105146397399113,0.018766694879629,2204.70336166739,-23512.3570131694,27921.7637365042
"2020-05-21","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146418502372314,0.0105201492455372,0.0187635512289257,1988.21063711762,-21006.3146077667,24982.735882002
"2020-05-22","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146431339318281,0.0105262381573847,0.0187600297062715,1792.97660006191,-18765.7220286275,22351.6752287514
"2020-05-23","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146445311006878,0.0105329826396788,0.0187560795616968,1616.91373557391,-16762.6114562356,19996.4389273834
"2020-05-24","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146460544582301,0.0105404477608185,0.0187516611556416,1458.13951403348,-14971.9481388744,17888.2271669414
"2020-05-25","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146477167272052,0.0105486843952092,0.0187467490592013,1314.95626241989,-13371.3240400394,16001.2365648792
"2020-05-26","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146495306398441,0.0105577254869435,0.0187413357927447,1185.83301216107,-11940.6833690766,14312.3493933987
"2020-05-27","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146515089391183,0.010567581648834,0.0187354362294025,1069.38912944761,-10662.0766874096,12800.8549463048
"2020-05-28","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146536643801118,0.0105782360677889,0.0187290926924347,964.379552983339,-9519.44062492563,11448.1997308923
"2020-05-29","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146560097315036,0.0105896386872925,0.0187223807757147,869.681481326423,-8498.40054788042,10237.7635105333
"2020-05-30","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146585577771621,0.0106016996413609,0.0187154159129633,784.28236747898,-7586.09379492361,9154.65852988157
"2020-05-31","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146613213178508,0.0106142819238748,0.0187083607118269,707.269092358141,-6771.01134458839,8185.54952930467
"2020-06-01","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.014664313969868,0.0106271985909948,0.0187014293487412,637.818201387169,-6042.85599888949,7318.49240166383
"2020-06-02","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146675568598278,0.0106402584241573,0.0186948552954983,575.187099812883,-5392.41536611759,6542.78956574335
"2020-06-03","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146710752493024,0.010653266525935,0.0186888839726698,518.706112606418,-4811.44810384121,5848.86032905404
"2020-06-04","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.0146748944806127,0.0106660040487987,0.0186837849124267,467.77132404879,-4292.58204267649,5228.12469077407
"2020-06-05","IT","IT62",5879082,0.00854700854700855,NA,NA,NA,0.014679039939776,0.0106782250463322,0.0186798548332197,421.838120439484,-3829.22295443542,4672.89919531439
"2020-06-06","IT","IT62",5879082,0.00769230769230769,NA,NA,NA,0.0146835370619035,0.0106896504645987,0.0186774236592082,380.415366884167,-3415.47285651416,4176.30359028249
"2020-06-07","IT","IT62",5879082,0.00769230769230769,NA,NA,NA,0.0146884113370418,0.0106999590585673,0.0186768636155164,343.060155897831,-3046.05685938508,3732.17717118074
"2020-06-08","IT","IT62",5879082,0.00859069871039197,NA,NA,NA,0.0146936883164586,0.0107087753176446,0.0186786013152727,309.373071673211,-2716.25766713729,3335.00381048372
"2020-06-09","IT","IT62",5879082,0.00822147097212297,NA,NA,NA,0.0146993936193749,0.0107156545697205,0.0186831326690293,278.99391937844,-2421.85693344006,2979.84477219694
"2020-06-10","IT","IT62",5879082,0.020253164556962,NA,NA,NA,0.0147055529401482,0.0107200655571914,0.0186910403231051,251.597873820003,-2159.08275815408,2662.27850579409
"2020-06-11","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0147121920559088,0.0107213709505887,0.0187030131612289,226.892006290939,-1924.56268408886,2378.34669667073
"2020-06-12","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0147193368346528,0.0107188064942813,0.0187198671750243,204.612152468182,-1715.28161998312,2124.50592491949
"2020-06-13","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0147270132437959,0.0107114597681412,0.0187425667194507,184.520087869368,-1528.5441754646,1897.58435120334
"2020-06-14","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.014735247395389,0.0106982503912811,0.0187722443994968,166.400980668119,-1361.9409472369,1694.74290857314
"2020-06-15","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.014744069055407,0.0106779962139897,0.0188101418968242,150.061094632224,-1213.31834368793,1513.44053295238
"2020-06-16","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0147535145844396,0.0106496850017808,0.0188573441670985,135.325717623826,-1080.75157808631,1351.40301333396
"2020-06-17","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0147636211975025,0.0106125910562646,0.0189146513387403,122.037293512248,-962.520499044658,1206.59508606915
"2020-06-18","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0147744262939813,0.0105663221353962,0.0189825304525665,110.053737525301,-857.087961446251,1077.19543649685
"2020-06-19","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.014785967474538,0.0105108427678985,0.0190610921811775,99.2469170260008,-763.080471960546,961.574306012548
"2020-06-20","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0147982825589902,0.0104464703348723,0.0191500947831081,89.5012814708086,-679.270870995446,858.273433937063
"2020-06-21","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0148114096051795,0.0103738462865657,0.0192489729237933,80.7126269002135,-604.562837770067,765.988091570494
"2020-06-22","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0148253869288428,0.0102938869317686,0.0193568869259171,72.7869817512986,-537.977027451023,683.55099095362
"2020-06-23","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0148402531245025,0.0102077193626518,0.0194727868863533,65.6396020787897,-478.638669236368,609.917873393948
"2020-06-24","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0148560470873938,0.0101166081149553,0.0195954860598323,59.1940654413096,-425.766472141519,544.154603024138
"2020-06-25","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0148728080364482,0.0100218772876818,0.0197237387852147,53.3814537642077,-378.662701249568,485.425608777984
"2020-06-26","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.014890575538354,0.00992483142330457,0.0198563196534035,48.1396164418822,-336.704301531568,432.983534415333
"2020-06-27","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.014909389532716,0.00982667687647122,0.0199921021889607,43.4125058003841,-299.334959191873,386.159970792641
"2020-06-28","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0149296175291206,0.00972886519608861,0.0201303698621525,39.1495778148469,-266.058002004151,344.357157633845
"2020-06-29","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0149539145822688,0.00963564770231308,0.0202721814622246,35.3052516739826,-236.430050415379,307.040553763344
"2020-06-30","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0149859306104966,0.00955264627497511,0.0204192149460181,31.838422413089,-210.055340430839,273.732185257017
"2020-07-01","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0150293592866101,0.00948570154393584,0.0205730170292844,28.7120214044907,-186.580647567054,244.004690376035
"2020-07-02","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0150879578789665,0.00944088379709107,0.0207350319608419,25.8926200059782,-165.690748568631,217.475988580588
"2020-07-03","IT","IT62",5879082,0.0179775280898876,NA,NA,NA,0.0151655800474381,0.00942448981713059,0.0209066702777457,23.3500721293382,-147.104364222428,193.804508481104
"2020-07-04","IT","IT62",5879082,0.0176470588235294,NA,NA,NA,0.0152662185091556,0.00944302601970019,0.0210894109986111,21.0571919071703,-130.570532545344,172.684916359684
"2020-07-05","IT","IT62",5879082,0.0176470588235294,NA,NA,NA,0.015394058338714,0.0095031741982315,0.0212849424791964,18.9894630114768,-115.865366945054,153.844292968008
"2020-07-06","IT","IT62",5879082,0.0151898734177215,NA,NA,NA,0.0155535420100158,0.00961172462816759,0.0214953593918641,17.1247765159736,-102.789158719583,137.03871175153
"2020-07-07","IT","IT62",5879082,0.0151898734177215,NA,NA,NA,0.0157494477201952,0.00977544477955008,0.0217234506608403,15.4431944992229,-91.1637875294453,122.050176527891
"2020-07-08","IT","IT62",5879082,0.0146666666666667,NA,NA,NA,0.0159869830782652,0.0100008267639398,0.0219731393925907,13.9267368609665,-80.8304072981691,108.683881020102
"2020-07-09","IT","IT62",5879082,0.0146666666666667,NA,NA,NA,0.0162718969177047,0.010293617118437,0.0222501767169723,12.5591890722071,-71.6473784185924,96.7657565630066
"2020-07-10","IT","IT62",5879082,0.0146666666666667,NA,NA,NA,0.0166106128380464,0.0106579711330343,0.0225632545430584,11.3259288034325,-63.4884202060743,86.1402778129393
"2020-07-11","IT","IT62",5879082,0.0146666666666667,NA,NA,NA,0.017010292008116,0.0110948405471002,0.0229257434691318,10.2137695772325,-56.2409602825147,76.6684994369797
"2020-07-12","IT","IT62",5879082,0.0146666666666667,NA,NA,NA,0.01747424834879,0.0115931056226909,0.0233553910748892,9.2108197735788,-49.8046600304203,68.2262995775779
"2020-07-13","IT","IT62",5879082,0.0146666666666667,NA,NA,NA,0.0179992751776798,0.012126778215538,0.0238717721398217,8.30635548020036,-44.0900974542449,60.7028084146456
"2020-07-14","IT","IT62",5879082,0.0146666666666667,NA,NA,NA,0.0185813461275641,0.012666211040389,0.0244964812147392,7.49070582852674,-39.0175907537586,53.9990024108121
"2020-07-15","IT","IT62",5879082,0.0146666666666667,NA,NA,NA,0.0192159048414158,0.0131817536145987,0.0252500560682328,6.7551495891637,-34.516147675139,48.0264468534664
"2020-07-16","IT","IT62",5879082,0.0146666666666667,NA,NA,NA,0.0198976542695517,0.0136481401504181,0.0261471683886854,6.09182192126679,-30.522527281716,42.7061711242496
"2020-07-17","IT","IT62",5879082,0.0147255689424364,NA,NA,NA,0.0206203561632296,0.014049114928767,0.0271915973976921,5.49363027873669,-26.9804021968629,37.9676627543363
"2020-07-18","IT","IT62",5879082,0.0147255689424364,NA,NA,NA,0.0213766452643816,0.0143803872474543,0.0283729032813089,4.95417857408036,-23.8396106339695,33.7479677821303
"2020-07-19","IT","IT62",5879082,0.0147255689424364,NA,NA,NA,0.0221578649128347,0.0146498271460086,0.0296659026796608,4.46769878906386,-21.0554886580347,29.9908862361624
"2020-07-20","IT","IT62",5879082,0.0147255689424364,NA,NA,NA,0.0229539329019082,0.0148754258945102,0.0310324399093063,4.02898930091721,-18.5882741343298,26.6462527361642
"2020-07-21","IT","IT62",5879082,0.020109689213894,NA,NA,NA,0.0237532482890856,0.0150824283709162,0.032424068207255,3.63335926464874,-16.4025747239807,23.6692932532782
"2020-07-22","IT","IT62",5879082,0.0246085011185682,NA,NA,NA,0.0245426513407906,0.015300723928029,0.0337845787535523,3.27657845678665,-14.4668930955761,21.0200500091494
"2020-07-23","IT","IT62",5879082,0.0246085011185682,NA,NA,NA,0.0253074496475492,0.0155628047080736,0.0350520945870248,2.95483204425589,-12.7532032458589,18.6628673343707
"2020-07-24","IT","IT62",5879082,0.0246085011185682,NA,NA,NA,0.0260315234468235,0.0159020669291114,0.0361609799645357,2.66467979476486,-11.2365724702106,16.5659320597403
"2020-07-25","IT","IT62",5879082,0.031700288184438,NA,NA,NA,0.0266997283576563,0.0163473239798973,0.0370521327354152,2.40301929256239,-9.89482410298358,14.7008626881084
"2020-07-26","IT","IT62",5879082,0.0318840579710145,NA,NA,NA,0.0273080517920002,0.0169036614078136,0.0377124421761869,2.16705276625422,-8.70823666594033,13.0423421984488
"2020-07-27","IT","IT62",5879082,0.0318840579710145,NA,NA,NA,0.0278569551446336,0.0175625528762632,0.038151357413004,1.95425717399148,-7.65927552655619,11.5677898745391
"2020-07-28","IT","IT62",5879082,0.0318840579710145,NA,NA,NA,0.0283477174074505,0.018308959288789,0.0383864755261119,1.7623572261688,-6.73235358244891,10.2570680347865
"2020-07-29","IT","IT62",5879082,0.0318840579710145,NA,NA,NA,0.028782369091833,0.0191222810094857,0.0384424571741802,1.58930105718162,-5.91361785891241,9.09221997327566
"2020-07-30","IT","IT62",5879082,0.0318840579710145,0,0,0,0.0291636210022789,0.0199770414714389,0.0383502005331188,1.43323828611617,-5.19075923801835,8.0572358102507
"2020-07-31","IT","IT62",5879082,0.0318840579710145,0,0,0,0.0294947886370308,0.0208434620778774,0.0381461151961842,1.29250023178866,-4.55284283415342,7.13784329773073
"2020-08-01","IT","IT62",5879082,0.0318840579710145,0,0,0,0.0297797149682436,0.0216881625605452,0.0378712673759419,1.16558207058551,-3.99015679587657,6.32132093704759
"2020-08-02","IT","IT62",5879082,0.0318840579710145,0,0,0,0.0300226941133047,0.0224754155855169,0.0375699726410925,1.05112674632973,-3.49407755091074,5.5963310435702
"2020-08-03","IT","IT62",5879082,0.0318840579710145,0,0,0,0.0302283981229493,0.0231696492121135,0.0372871470337852,0.947910460131491,-3.05694972289012,4.9527706431531
"2020-08-04","IT","IT62",5879082,0.0318840579710145,0,0,0,0.0304018088012459,0.0237399548864236,0.0370636627160682,0.854829585075383,-2.67197913781745,4.38163830796822
"2020-08-05","IT","IT62",5879082,0.0318840579710145,0,0,0,0.0305481561559838,0.0241666099257268,0.0369297023862407,0.770888865831048,-2.33313750741396,3.87491523907606
"2020-08-06","IT","IT62",5879082,0.0318840579710145,0,0,0,0.0306728647717126,0.0244476715636848,0.0368980579797403,0.695190777013026,-2.03507752779428,3.42545908182034
"2020-08-07","IT","IT62",5879082,0.0318840579710145,0,0,0,0.0307814331527909,0.0246018502323319,0.03696101607325,0.626925926505597,-1.77305726706684,3.02690912007804
"2020-08-08","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0308772815496437,0.0246626904721816,0.0370918726271059,0.56536440114127,-1.5428728362463,2.67360163852884
"2020-08-09","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0309614189024801,0.0246633162892489,0.0372595215157112,0.509847962197766,-1.34079844579143,2.36049437018696
"2020-08-10","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0310347482987123,0.0246298850030412,0.0374396115943833,0.459783007264831,-1.16353304650838,2.08309906103804
"2020-08-11","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0310981943183992,0.0245813239835304,0.0376150646532679,0.41463422322651,-1.00815283970585,1.83742128615887
"2020-08-12","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0311526998269566,0.0245303190558242,0.0377750805980889,0.373918862494257,-0.872069018440777,1.61990674342929
"2020-08-13","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0311992230321593,0.0244846531094288,0.0379137929548898,0.337201581290168,-0.752990170429478,1.42739333300981
"2020-08-14","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0312387348195724,0.0244484722048619,0.0380289974342829,0.304089784789433,-0.648888834589884,1.25706840416875
"2020-08-15","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0312722163781107,0.0244233325031839,0.0381211002530375,0.274229429350484,-0.5579717580039,1.10643061670487
"2020-08-16","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0313006571252146,0.0244090145661678,0.0381922996842614,0.247301236948704,-0.478653449045244,0.973255922942652
"2020-08-17","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0313250529391616,0.0244041377125455,0.0382459681657777,0.223017281337064,-0.409532666129921,0.855567228804049
"2020-08-18","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0313464047043253,0.0244066132575458,0.0382861961511047,0.201117909431616,-0.349371520571244,0.751607339434475
"2020-08-19","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0313657171737515,0.0244139673179511,0.0383174670295518,0.18136896500415,-0.297076906859089,0.659814836867389
"2020-08-20","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0313839981522621,0.0244235528907802,0.0383444434137439,0.163559284996754,-0.251684004778863,0.57880257477237
"2020-08-21","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0314038869307538,0.0244349978343452,0.0383727760271624,0.147498441687844,-0.212341625539699,0.507338508915386
"2020-08-22","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0314345512584421,0.0244572535761603,0.0384118489407239,0.133014706568166,-0.178299198848966,0.444328611985297
"2020-08-23","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0314868353776733,0.0245016406123449,0.0384720301430017,0.119953214155709,-0.148895219971325,0.388801648282742
"2020-08-24","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0315716889007474,0.0245796093106421,0.0385637684908526,0.108174306116382,-0.123546995529873,0.339895607762638
"2020-08-25","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0317002606122643,0.0247028793537759,0.0386976418707527,0.0975520379851673,-0.101741544399425,0.296845620369759
"2020-08-26","IT","IT62",5879082,0.0349206349206349,0,0,0,0.0318840316308861,0.0248836250593293,0.038884438202443,0.0879728325210712,-0.0830275257359854,0.258973190778128
