"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-20","CY","CY03",147000,0,0,0,0,0.0333332665920502,0.033333252393815,0.0333332807902855,0.0333333333333261,0.0333333333333102,0.033333333333342,0.0333333333333261,0.0333333333333102,0.033333333333342
"2020-03-21","CY","CY03",147000,0,0,0,0,0.0333332668249162,0.0333332526756147,0.0333332809742177,0.0333333333333261,0.0333333333333102,0.033333333333342,0.0333333333333261,0.0333333333333102,0.033333333333342
"2020-03-22","CY","CY03",147000,0,0,0,0,0.0333332670577821,0.0333332529574137,0.0333332811581505,0.0333333333333261,0.0333333333333103,0.0333333333333419,0.0333333333333261,0.0333333333333103,0.0333333333333419
"2020-03-23","CY","CY03",147000,0,0,0,0,0.0333332672906481,0.0333332532392121,0.033333281342084,0.0333333333333262,0.0333333333333104,0.0333333333333419,0.0333333333333262,0.0333333333333104,0.0333333333333419
"2020-03-24","CY","CY03",147000,0,0,0,0,0.033333267523514,0.0333332535210098,0.0333332815260183,0.0333333333333262,0.0333333333333105,0.0333333333333419,0.0333333333333262,0.0333333333333105,0.0333333333333419
"2020-03-25","CY","CY03",147000,0,0,0,0,0.03333326775638,0.0333332538028067,0.0333332817099532,0.0333333333333262,0.0333333333333106,0.0333333333333419,0.0333333333333262,0.0333333333333106,0.0333333333333419
"2020-03-26","CY","CY03",147000,0,0,0,0,0.0333332679892459,0.033333254084603,0.0333332818938888,0.0333333333333263,0.0333333333333107,0.0333333333333418,0.0333333333333263,0.0333333333333107,0.0333333333333418
"2020-03-27","CY","CY03",147000,0,0,0,0,0.0333332682221119,0.0333332543663986,0.0333332820778252,0.0333333333333263,0.0333333333333108,0.0333333333333418,0.0333333333333263,0.0333333333333108,0.0333333333333418
"2020-03-28","CY","CY03",147000,0,0,0,0,0.0333332684549778,0.0333332546481934,0.0333332822617622,0.0333333333333263,0.0333333333333109,0.0333333333333418,0.0333333333333263,0.0333333333333109,0.0333333333333418
"2020-03-29","CY","CY03",147000,0,0,0,0,0.0333332686878438,0.0333332549299875,0.0333332824457,0.0333333333333264,0.033333333333311,0.0333333333333418,0.0333333333333264,0.033333333333311,0.0333333333333418
"2020-03-30","CY","CY03",147000,0,0,0,0,0.0333332689207097,0.0333332552117809,0.0333332826296386,0.0333333333333264,0.0333333333333111,0.0333333333333417,0.0333333333333264,0.0333333333333111,0.0333333333333417
"2020-03-31","CY","CY03",147000,0,0,0,0,0.0333332691535757,0.0333332554935735,0.0333332828135778,0.0333333333333264,0.0333333333333111,0.0333333333333417,0.0333333333333264,0.0333333333333111,0.0333333333333417
"2020-04-01","CY","CY03",147000,0,0,0,0,0.0333332693864416,0.0333332557753654,0.0333332829975179,0.0333333333333264,0.0333333333333112,0.0333333333333417,0.0333333333333264,0.0333333333333112,0.0333333333333417
"2020-04-02","CY","CY03",147000,0,0,0,0,0.0333332696193076,0.0333332560571565,0.0333332831814587,0.0333333333333264,0.0333333333333113,0.0333333333333416,0.0333333333333264,0.0333333333333113,0.0333333333333416
