"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-10","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00804918728484536,-0.104123271778826,0.120221646348517
"2020-04-11","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00805011862065334,-0.102844775644281,0.118945012885588
"2020-04-12","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00805105006421977,-0.101565983322877,0.117668083451316
"2020-04-13","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00805198161555049,-0.100286894810757,0.116390858041858
"2020-04-14","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00805291327469228,-0.0990075100929593,0.115113336642344
"2020-04-15","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00805384504161598,-0.0977278291442674,0.113835519227499
"2020-04-16","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00805477691635122,-0.0964478519761428,0.112557405808845
"2020-04-17","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00805570889891219,-0.095167578579615,0.111278996377439
"2020-04-18","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00805664098929225,-0.0938870089485273,0.110000290927112
"2020-04-19","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00805757318754428,-0.0926061430827575,0.108721289457846
"2020-04-20","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0080585054936533,-0.0913249809824313,0.107441991969738
"2020-04-21","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00805943790761964,-0.0900435226586284,0.106162398473868
"2020-04-22","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00806037042948258,-0.0887617681220009,0.104882508980966
"2020-04-23","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00806130305925139,-0.0874797173736487,0.103602323492152
"2020-04-24","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00806223579692162,-0.0861973704432599,0.102321842037103
"2020-04-25","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00806316864251032,-0.0849147273321546,0.101041064617175
"2020-04-26","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00806410159603904,-0.0836317880780708,0.0997599912701489
"2020-04-27","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00806503465750536,-0.0823485527002272,0.0984786220152379
"2020-04-28","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00806596782694985,-0.0810650212385635,0.0971969568924632
"2020-04-29","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00806690110435785,-0.0797811937147495,0.0959149959234652
"2020-04-30","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00806783448975119,-0.0784970701848295,0.0946327391643319
"2020-05-01","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0080687679831407,-0.077212650686416,0.0933501866526974
"2020-05-02","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00806970158453973,-0.0759279352804066,0.0920673384494861
"2020-05-03","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00807063529396979,-0.0746429240255235,0.0907841946134631
"2020-05-04","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0080715691114354,-0.073357616980279,0.0895007552031498
"2020-05-05","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00807250303693386,-0.0720720142347586,0.0882170203086264
"2020-05-06","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00807343707051233,-0.0707861158626697,0.0869329900036944
"2020-05-07","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00807437121214711,-0.069499921956328,0.0856486643806222
"2020-05-08","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00807530546187909,-0.0682134326170386,0.0843640435407968
"2020-05-09","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0080762398197072,-0.0669266479645095,0.0830791276039239
"2020-05-10","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00807717428564944,-0.065639568114675,0.0817939166859739
"2020-05-11","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00807810885969881,-0.0643521932114806,0.0805084109308782
"2020-05-12","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00807904354189796,-0.0630645234062296,0.0792226104900255
"2020-05-13","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00807997833223327,-0.0617765588539413,0.0779365155184078
"2020-05-14","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00808091323074402,-0.0604882997478852,0.0766501262093733
"2020-05-15","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00808184823742182,-0.0591997462824262,0.0753634427572698
"2020-05-16","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0080827833522781,-0.0579108986758273,0.0740764653803835
"2020-05-17","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00808371857533518,-0.0566217571779505,0.0727891943286209
"2020-05-18","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00808465390660836,-0.0553323220454983,0.071501629858715
"2020-05-19","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00808558934610125,-0.0540425935725055,0.070213772264708
"2020-05-20","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00808652489382653,-0.0527525720838888,0.0689256218715419
"2020-05-21","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00808746054979806,-0.0514622579314697,0.0676371790310658
"2020-05-22","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00808839631404398,-0.0501716515058703,0.0663484441339583
"2020-05-23","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00808933218654925,-0.0488807532345116,0.0650594176076101
"2020-05-24","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809026816734381,-0.0475895635960071,0.0637700999306947
"2020-05-25","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809120425644489,-0.0462980831171669,0.0624804916300567
"2020-05-26","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809214045384433,-0.0450063123712564,0.0611905932789451
"2020-05-27","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809307675957031,-0.0437142520124307,0.0599004055315713
"2020-05-28","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809401317363414,-0.0424219027567665,0.0586099291040348
"2020-05-29","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809494969604779,-0.0411292653981947,0.0573191647902902
"2020-05-30","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809588632682421,-0.0398363408289763,0.0560281134826247
"2020-05-31","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809682306596521,-0.0385431300422137,0.0547367761741442
"2020-06-01","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809775991350182,-0.0372496341547699,0.0534451539817736
"2020-06-02","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809869686943001,-0.0359558544198817,0.0521532481587417
"2020-06-03","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00809963393376967,-0.034661792245897,0.0508610601134363
"2020-06-04","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00810057110653655,-0.0333674492253708,0.0495685914384439
"2020-06-05","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00810150838774044,-0.0320728271690669,0.0482758439445477
"2020-06-06","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.008102445777388,-0.0307779281280526,0.0469828196828286
"2020-06-07","FR","FRARA",7773595,0,0,0,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00810338327549809,-0.0294827544491698,0.045689521000166
"2020-06-08","FR","FRARA",7773595,0.119047619047619,NA,NA,NA,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0081043208820834,-0.028187308823294,0.0443959505874608
"2020-06-09","FR","FRARA",7773595,0.155172413793103,NA,NA,NA,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00810525859715681,-0.0268915943432718,0.0431021115375854
"2020-06-10","FR","FRARA",7773595,0.168674698795181,NA,NA,NA,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00810619642072789,-0.025595614596803,0.0418080074382588
"2020-06-11","FR","FRARA",7773595,0.168674698795181,NA,NA,NA,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00810713435280813,-0.0242993737400077,0.0405136424456239
"2020-06-12","FR","FRARA",7773595,0.168674698795181,NA,NA,NA,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0081080723934128,-0.0230028766449728,0.0392190214317984
"2020-06-13","FR","FRARA",7773595,0.168674698795181,NA,NA,NA,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00810901054255417,-0.0217061290401691,0.0379241501252774
"2020-06-14","FR","FRARA",7773595,0.168674698795181,NA,NA,NA,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00810994880024372,-0.0204091376996505,0.036629035300138
"2020-06-15","FR","FRARA",7773595,0.168674698795181,NA,NA,NA,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811088716649887,-0.0191119107095234,0.0353336850425211
"2020-06-16","FR","FRARA",7773595,0.168674698795181,NA,NA,NA,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811182564132473,-0.0178144577793742,0.0340381090620236
"2020-06-17","FR","FRARA",7773595,0.168674698795181,NA,NA,NA,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811276422474035,-0.0165167906891953,0.032742319138676
"2020-06-18","FR","FRARA",7773595,0.114503816793893,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811370291675182,-0.0152189238482816,0.0314463296817852
"2020-06-19","FR","FRARA",7773595,0.114503816793893,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811464171737751,-0.0139208750751569,0.0301501585099119
"2020-06-20","FR","FRARA",7773595,0.114503816793893,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811558062662931,-0.0126226666698474,0.028853827923106
"2020-06-21","FR","FRARA",7773595,0.114503816793893,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811651964451333,-0.0113243269101766,0.0275573661992033
"2020-06-22","FR","FRARA",7773595,0.114503816793893,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811745877105009,-0.0100258921862018,0.0262608097283019
"2020-06-23","FR","FRARA",7773595,0.114503816793893,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811839800624765,-0.00872741013067595,0.0249642061431712
"2020-06-24","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811933735011997,-0.00742894431010102,0.023667619010341
"2020-06-25","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812027680268227,-0.00613058147837912,0.0223711350837437
"2020-06-26","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0081212163639432,-0.00483244319157445,0.0210748759194609
"2020-06-27","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812215603391265,-0.00353470514547145,0.0197790172132968
"2020-06-28","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812309581261006,-0.00223763101632413,0.0184838226415442
"2020-06-29","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812403570004683,-0.000941635224318511,0.0171897066244122
"2020-06-30","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812497569623033,0.000352591885521484,0.0158973595069392
"2020-07-01","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812591580117998,0.00164381007101031,0.0146080215313497
"2020-07-02","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812685601490423,0.0029295513073145,0.013324160722494
"2020-07-03","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812779633741617,0.00420413111676603,0.0120514615580663
"2020-07-04","FR","FRARA",7773595,0.105590062111801,0,NA,0,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812873676872841,0.00545113194872524,0.0108063415887316
"2020-07-05","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812967038862947,0.00659607452140819,0.00966326625585075
"2020-07-06","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813029934758062,0.00721295920345751,0.00904763949170372
"2020-07-07","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813053803987762,0.00726833361261763,0.0089927424671376
"2020-07-08","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813048728249927,0.00722718943814214,0.00903378512685639
"2020-07-09","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813024792925217,0.00727850533045477,0.00898199052804956
"2020-07-10","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812992084111859,0.0073837310682577,0.00887611061397947
"2020-07-11","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0081296068691225,0.00744239726423698,0.00881681647400801
"2020-07-12","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812940684969567,0.00740880741204374,0.0088500062873476
"2020-07-13","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812941511258395,0.0073609157535697,0.0088979144715982
"2020-07-14","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812963080859119,0.00736665464794383,0.00889260696923856
"2020-07-15","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812998086735469,0.00741907398787872,0.00884088774683066
"2020-07-16","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813039041674798,0.00748264607101195,0.00877813476248402
"2020-07-17","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813078457264337,0.0075146640172341,0.00874690512805265
"2020-07-18","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813108843688711,0.007494264460272,0.00876791241350223
"2020-07-19","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813122710216446,0.00744361503259569,0.00881883917173324
"2020-07-20","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813112566654007,0.00740779555854172,0.00885445577453843
"2020-07-21","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0081307441826136,0.00741880354983971,0.0088426848153875
"2020-07-22","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813016488363532,0.00746539712897469,0.00879493263829595
"2020-07-23","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0081294966801395,0.00751683410840083,0.00874215925187817
"2020-07-24","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812884845362225,0.0075398630269693,0.0087178338802752
"2020-07-25","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812832905192228,0.00751896274681357,0.008737695357031
"2020-07-26","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812804729919476,0.00747029593191296,0.00878579866647656
"2020-07-27","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812811202043098,0.00742798948421269,0.00882823455664927
"2020-07-28","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812862643322329,0.00742337289133231,0.00883387997511427
"2020-07-29","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812955388146776,0.00746013427860945,0.00879897348432607
"2020-07-30","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813071194629635,0.00751272585070357,0.00874869804188913
"2020-07-31","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813191132280393,0.00754876158523931,0.00871506106036855
"2020-08-01","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813296260130628,0.00754486034082441,0.00872106486178816
"2020-08-02","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813367627979083,0.00750464834824061,0.00876270421134104
"2020-08-03","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813386282047891,0.0074554860466864,0.00881223959427142
"2020-08-04","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813333275056911,0.00742919508565068,0.00883747041548754
"2020-08-05","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813196724100452,0.00744538230296882,0.00881855217904023
"2020-08-06","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813000203387312,0.00749042627615143,0.0087695777915948
"2020-08-07","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812778394971276,0.00753460661391583,0.00872096128550968
"2020-08-08","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812565953033119,0.00754860926846937,0.00870270979219302
"2020-08-09","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812397496536052,0.00752185614181169,0.00872609378890934
"2020-08-10","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0081230762058898,0.00747189687105591,0.0087742555407237
"2020-08-11","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0081233092255568,0.00743024858516622,0.00881636986594739
"2020-08-12","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812501252187257,0.00742535548630497,0.00882466955744018
"2020-08-13","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812813913655774,0.00746236286258757,0.00879391541052791
"2020-08-14","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813208942210224,0.00751661248939402,0.00874756635481047
"2020-08-15","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.0081362203423577,0.00755601843975898,0.00871642224495641
"2020-08-16","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813988764444678,0.00755642688126259,0.00872334840763097
"2020-08-17","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00814244597095256,0.00751936087725837,0.00876553106464676
"2020-08-18","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00814324948304942,0.00747019319648695,0.00881630576961189
"2020-08-19","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00814165299521967,0.00743968119622614,0.0088436247942132
"2020-08-20","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813717279384758,0.00744872515693486,0.00882562043076031
"2020-08-21","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00813049409784856,0.00748739830018283,0.00877358989551429
"2020-08-22","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00812281985797795,0.00752754940655059,0.00871809030940531
"2020-08-23","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00811535169195272,0.00754017847921369,0.00869052490469175
"2020-08-24","FR","FRARA",7773595,0.106796116504854,0,NA,0.00813008130081301,0.0714901424147011,0.0637551619367676,0.0792251228926346,0.00810928693631108,0.00751304153185844,0.00870553234076372
