"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high"
"2020-04-16","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149750377468347,0.00960855536073197,0.0203415201329374
"2020-04-17","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.014975531076537,0.00971377619589573,0.0202372859571782
"2020-04-18","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149760244218647,0.00981901955869705,0.0201330292850324
"2020-04-19","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149765177838008,0.00992429138210614,0.0200287441854955
"2020-04-20","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149770111620427,0.0100296376958707,0.0199243846282147
"2020-04-21","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149775045563764,0.0101348124776508,0.0198201966351021
"2020-04-22","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149779979669064,0.010239981338758,0.0197160145950548
"2020-04-23","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149784913936927,0.0103452930033992,0.0196116897839862
"2020-04-24","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149789848363527,0.0104505364317072,0.0195074332409981
"2020-04-25","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149794782961692,0.0105558307674153,0.0194031258249232
"2020-04-26","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.014979971772145,0.0106610831160504,0.0192988604282396
"2020-04-27","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149804652638905,0.0107663028507754,0.0191946276770056
"2020-04-28","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149809587719564,0.010871729152597,0.0190901883913157
"2020-04-29","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149814522967178,0.010976948914721,0.0189859556787146
"2020-04-30","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149819458374549,0.0110823406746612,0.0188815510002485
"2020-05-01","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149824393940523,0.0111876140521599,0.0187772647359447
"2020-05-02","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149829329673453,0.0112929252565111,0.0186729406781794
"2020-05-03","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149834265567756,0.0113982114529656,0.0185686416605856
"2020-05-04","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149839201628889,0.0115035947993131,0.0184642455264647
"2020-05-05","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.014984413784817,0.0116088328698774,0.0183599946997566
"2020-05-06","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149849074229624,0.0117141915361923,0.0182556233097325
"2020-05-07","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.014985401077617,0.0118195059053026,0.0181512962499313
"2020-05-08","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149858947481918,0.0119248201153758,0.0180469693810077
"2020-05-09","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149863884353024,0.0120302366070362,0.0179425402635686
"2020-05-10","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149868821385814,0.0121355575276273,0.0178382067495355
"2020-05-11","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149873758580446,0.0122409038866625,0.0177338478294266
"2020-05-12","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149878695941116,0.0123462736916329,0.0176294654965904
"2020-05-13","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149883633464177,0.0124516562821756,0.0175250704106597
"2020-05-14","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149888571145525,0.0125569111095534,0.0174208031195516
"2020-05-15","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.014989350899281,0.012662328101394,0.017316373697168
"2020-05-16","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149898447001827,0.0127677492152667,0.0172119401850987
"2020-05-17","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149903385171338,0.0128730313881987,0.0171076456460689
"2020-05-18","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149908323505974,0.0129783989742129,0.0170032657269819
"2020-05-19","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149913262003408,0.0130837545673423,0.0168988978333392
"2020-05-20","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149918200663285,0.0131890979258199,0.016794542206837
"2020-05-21","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149923139486625,0.0132944616102307,0.0166901662870944
"2020-05-22","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149928078471594,0.0133997869149941,0.0165858287793247
"2020-05-23","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149933017620216,0.0135050828935776,0.0164815206304657
"2020-05-24","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149937956930008,0.0136103747853485,0.0163772166006532
"2020-05-25","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149942896403157,0.0137156504430163,0.0162729288376151
"2020-05-26","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.0149947836038936,0.0138208800423071,0.0161686871654801
"2020-05-27","BR","BRSE",2242937,0,0,0,0,0.0378750000000002,0.0325586567995356,0.0431913432004647,0.01499527758389,0.0139260192975299,0.0160645358702502
