"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high"
"2020-03-22","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999181022266,0.00999999106706269,0.00999999255338262
"2020-03-23","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999184426738,0.00999999110404372,0.00999999258449104
"2020-03-24","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.0099999918783121,0.00999999114102416,0.00999999261560004
"2020-03-25","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999191235682,0.00999999117800401,0.00999999264670963
"2020-03-26","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999194640153,0.00999999121498324,0.00999999267781982
"2020-03-27","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999198044626,0.00999999125196188,0.00999999270893063
"2020-03-28","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999201449098,0.0099999912889399,0.00999999274004206
"2020-03-29","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.0099999920485357,0.00999999132591729,0.00999999277115411
"2020-03-30","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999208258041,0.00999999136289405,0.00999999280226678
"2020-03-31","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999211662513,0.00999999139987017,0.0099999928333801
