"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-22","PT","PT03",848185,0.00334728033472803,NA,NA,NA,0.000120140744274727,3.22653648109986e-06,0.000237054952068354,0.00673840781210679,-0.368151248991551,0.381628064615765,0.00543240851526577,-0.251074013607744,0.261938830638276
"2020-03-23","PT","PT03",848185,0.00255591054313099,NA,NA,NA,0.000122760587304794,3.97437147160525e-06,0.000241546803137983,0.00673594073022119,-0.366195733048748,0.37966761450919,0.00543608823375085,-0.2499925989953,0.260864775462802
"2020-03-24","PT","PT03",848185,0.00294840294840295,NA,NA,NA,0.000125437560660778,4.7521780308872e-06,0.000246122943290669,0.00673347455158944,-0.364241599861502,0.377708548964681,0.00543977044474498,-0.248909604362673,0.259789145252163
"2020-03-25","PT","PT03",848185,0.00287769784172662,NA,NA,NA,0.000128172910654444,5.56087475423977e-06,0.000250784946554647,0.0067310092758808,-0.362288848682141,0.375750867233902,0.0054434551499367,-0.247825028068673,0.258711938368547
"2020-03-26","PT","PT03",848185,0.00287769784172662,NA,NA,NA,0.000130967910806828,6.40140544013192e-06,0.000255534416173523,0.00672854490276479,-0.360337478763412,0.373794568568942,0.00544714235101543,-0.246738868470665,0.257633153172695
"2020-03-27","PT","PT03",848185,0.00287769784172662,NA,NA,NA,0.00013382386244294,7.27474047392757e-06,0.000260372984411953,0.00672608143191098,-0.358387489358478,0.3718396522223,0.00545083204967176,-0.245651123924577,0.256552788023921
"2020-03-28","PT","PT03",848185,0.0033096926713948,NA,NA,NA,0.000136742095299483,8.18187815428563e-06,0.00026530231244468,0.00672361886298898,-0.356438879720914,0.369886117446892,0.00545452424759743,-0.244561792784906,0.255470841280101
"2020-03-29","PT","PT03",848185,0.00323325635103926,NA,NA,NA,0.000139723968145867,9.12384593686544e-06,0.000270324090354869,0.0067211571956685,-0.354491649104712,0.367933963496049,0.00545821894648555,-0.243470873404726,0.254387311297697
"2020-03-30","PT","PT03",848185,0.00332541567695962,NA,NA,NA,0.000142770869418832,1.01017015665813e-05,0.000275440037271082,0.00671869642961945,-0.352545796764288,0.365983189623526,0.0054619161480299,-0.242378364135653,0.253302196431713
"2020-03-31","PT","PT03",848185,0.00335731414868106,NA,NA,NA,0.000145884217870948,1.11165340659476e-05,0.000280651901675948,0.00671623656451211,-0.350601321954493,0.364033795083517,0.00546561585392592,-0.241284263327899,0.252215495035751
"2020-04-01","PT","PT03",848185,0.00377358490566038,NA,NA,NA,0.000149065463233328,1.21694645430056e-05,0.000285961461923651,0.00671377760001624,-0.348658223930567,0.362085779130599,0.0054693180658699,-0.240188569330227,0.251127205461967
"2020-04-02","PT","PT03",848185,0.00386473429951691,NA,NA,NA,0.000152316086892838,1.3261646777896e-05,0.00029137052700778,0.00671131953580238,-0.346716501948208,0.360139141019813,0.00547302278555923,-0.239091280489969,0.250037326061087
"2020-04-03","PT","PT03",848185,0.00386473429951691,NA,NA,NA,0.00015563760258414,1.43942675423101e-05,0.00029688093762597,0.00670886237154091,-0.344776155263525,0.358193880006606,0.00547673001469269,-0.237992395153037,0.248945855182422
"2020-04-04","PT","PT03",848185,0.00386473429951691,NA,NA,NA,0.000159031557131003,1.55685463487636e-05,0.000302494567913241,0.00670640610690217,-0.342837183133045,0.356249995346849,0.00548043975497016,-0.236891911663911,0.247852791173851
"2020-04-05","PT","PT03",848185,0.00327102803738318,NA,NA,NA,0.00016249953214071,1.67857280046731e-05,0.000308213336276747,0.00670395074155693,-0.34089958481374,0.354307486296854,0.00548415200809232,-0.235789828365629,0.246758132381813
"2020-04-06","PT","PT03",848185,0.00327102803738318,NA,NA,NA,0.000166043144981166,1.80470813266673e-05,0.000314039208635665,0.00670149627517583,-0.338963359562997,0.352366352113349,0.00548786677576166,-0.234686143599828,0.245661877151352
"2020-04-07","PT","PT03",848185,0.0037914691943128,NA,NA,NA,0.000169664048550219,1.93539082040944e-05,0.000319974188896344,0.00669904270742971,-0.337028506638642,0.350426592053502,0.00549158405968112,-0.233580855706693,0.244564023826055
"2020-04-08","PT","PT03",848185,0.00398009950248756,NA,NA,NA,0.0001733639320001,2.0707545969351e-05,0.000326020318030848,0.00669659003798981,-0.335095025298946,0.348488205374925,0.00549530386155531,-0.232473963025001,0.243464570748112
"2020-04-09","PT","PT03",848185,0.0234264747389218,NA,NA,NA,0.000177144521536916,2.21093692822341e-05,0.000332179673791599,0.0066941382665271,-0.333162914802594,0.346551191335648,0.00549902618308967,-0.231365463892096,0.242363516258275
"2020-04-10","PT","PT03",848185,0.016356201726488,NA,NA,NA,0.000181007581237909,2.35607919183897e-05,0.000338454370557429,0.00669168739271255,-0.331232174408704,0.344615549194129,0.00550275102599109,-0.230255356643908,0.24126085869589
"2020-04-11","PT","PT03",848185,0.0161061108479394,NA,NA,NA,0.000184954913886851,2.50632684236331e-05,0.00034484655935007,0.00668923741621792,-0.329302803376865,0.342681278209301,0.00550647839196721,-0.229143639614932,0.240156596398866
"2020-04-12","PT","PT03",848185,0.015857760691975,NA,NA,NA,0.000188988361828012,2.66182955908235e-05,0.0003513584280652,0.00668678833671454,-0.327374800967079,0.340748377640508,0.00551020828272736,-0.228030311138264,0.239050727703719
"2020-04-13","PT","PT03",848185,0.00579430226943506,NA,NA,NA,0.000193109807839089,2.82274137103945e-05,0.000357992201967784,0.00668434015387391,-0.325448166439792,0.33881684674754,0.00551394069998155,-0.226915369545564,0.237943250945527
"2020-04-14","PT","PT03",848185,0.00603318250377074,NA,NA,NA,0.00019732117602355,2.98922075395251e-05,0.000364750144507575,0.00668189286736773,-0.323522899055901,0.336886684790636,0.00551767564544112,-0.225798813167081,0.236834164457964
"2020-04-15","PT","PT03",848185,0.00603318250377074,NA,NA,NA,0.000201624432722798,3.16143069282462e-05,0.00037163455851735,0.00667944647686804,-0.321598998076757,0.334957891030493,0.00552141312081871,-0.224680640331658,0.235723466573295
"2020-04-16","PT","PT03",848185,0.0062047569803516,NA,NA,NA,0.000206021587448617,3.33953870334594e-05,0.000378647787863776,0.0066770009820466,-0.319676462764144,0.333030464728237,0.00552515312782796,-0.223560849366716,0.234611155622372
"2020-04-17","PT","PT03",848185,0.00554323725055432,NA,NA,NA,0.000210514694380893,3.52371651822927e-05,0.000385792223579493,0.00667455638257545,-0.317755292380301,0.331104405145452,0.00552889566818362,-0.222439438598264,0.233497229934631
"2020-04-18","PT","PT03",848185,0.0056369785794814,NA,NA,NA,0.000215105855772208,3.71413878238692e-05,0.000393070323720547,0.00667211267812698,-0.315835486187934,0.329179711544188,0.00553264074360171,-0.221316406350908,0.232381687838111
"2020-04-19","PT","PT03",848185,0.0056369785794814,NA,NA,NA,0.000219797221254774,3.91098410361182e-05,0.000400484601473429,0.0066696698683734,-0.31391704345019,0.327256383186937,0.00553638835579958,-0.220191750947853,0.231264527659453
"2020-04-20","PT","PT03",848185,0.0056369785794814,NA,NA,NA,0.000224590987981212,4.11443579172877e-05,0.000408037618045135,0.00666722795298715,-0.311999963430681,0.325334419336655,0.00554013850649519,-0.219065470710881,0.230145747723871
"2020-04-21","PT","PT03",848185,0.0056369785794814,NA,NA,NA,0.000229489401686931,4.32468212597898e-05,0.000415731982114071,0.00666478693164066,-0.310084245393471,0.323413819256752,0.00554389119740842,-0.217937563960398,0.229025346355215
"2020-04-22","PT","PT03",848185,0.0056369785794814,NA,NA,NA,0.000234494757777163,4.54191661136133e-05,0.000423570349440713,0.00666234680400672,-0.308169888603101,0.321494582211114,0.0055476464302597,-0.216808029015389,0.227903321875909
"2020-04-23","PT","PT03",848185,0.0056369785794814,NA,NA,NA,0.000239609402438689,4.76633821912372e-05,0.000431555422686141,0.00665990756975819,-0.306256892324576,0.319576707464092,0.00555140420677077,-0.21567686419345,0.226779672606992
"2020-04-24","PT","PT03",848185,0.0056369785794814,NA,NA,NA,0.000244835733776812,4.99815160561249e-05,0.000439689951497499,0.00665746922856789,-0.304345255823364,0.3176601942805,0.00555516452866484,-0.214544067810793,0.225654396868122
"2020-04-25","PT","PT03",848185,0.0056369785794814,NA,NA,NA,0.000250176202978174,5.23756730291505e-05,0.000447976732927198,0.00665503178010879,-0.302434978365407,0.315745041925624,0.00555892739766596,-0.213409638182226,0.224527492977558
"2020-04-26","PT","PT03",848185,0.00436205016357688,NA,NA,NA,0.000255633315500009,5.48480187388102e-05,0.000456418612261207,0.00665259522405419,-0.300526059217131,0.313831249665239,0.00556269281549933,-0.212273573621173,0.223398959252172
"2020-04-27","PT","PT03",848185,0.00436205016357688,NA,NA,NA,0.000261209632286439,5.74007802317638e-05,0.000465018484341114,0.00665015956007723,-0.298618497645429,0.311918816765584,0.00556646078389171,-0.211135872439686,0.222268794007469
"2020-04-28","PT","PT03",848185,0.00436205016357688,NA,NA,NA,0.000266907771012448,6.00362465500359e-05,0.00047377929547486,0.00664772478785132,-0.296712292917685,0.310007742493387,0.00557023130457051,-0.209996532948416,0.221136995557557
"2020-04-29","PT","PT03",848185,0.00436205016357688,NA,NA,NA,0.000272730407398144,6.27567684181527e-05,0.000482704046378135,0.00664529090705005,-0.294807444301769,0.308098026115869,0.0055740043792646,-0.208855553456651,0.220003562215181
"2020-04-30","PT","PT03",848185,0.00542299349240781,NA,NA,NA,0.000278680278561996,6.55647452587326e-05,0.000491795811865259,0.00664285791734702,-0.292903951066038,0.306189666900732,0.00557778000970406,-0.207712932272305,0.218868492291713
"2020-05-01","PT","PT03",848185,0.00542299349240781,NA,NA,NA,0.00028476018549827,6.84626188283521e-05,0.000501057752168189,0.00664042581841595,-0.291001812479342,0.304282664116174,0.00558155819761996,-0.206568667701917,0.217731784097157
"2020-05-02","PT","PT03",848185,0.00542299349240781,NA,NA,NA,0.000290972991900767,7.14528917125387e-05,0.000510493092088994,0.00663799460993073,-0.289101027811029,0.302377017030891,0.00558533894474477,-0.205422758050669,0.216593435940158
"2020-05-03","PT","PT03",848185,0.00542299349240781,NA,NA,NA,0.000297321625361203,7.45381324171355e-05,0.000520105118305271,0.00663556429156543,-0.287201596330954,0.300472724914085,0.00558912225281202,-0.204275201622378,0.215453446128002
"2020-05-04","PT","PT03",848185,0.00542299349240781,NA,NA,NA,0.000303809078820671,7.7720979034823e-05,0.000529897178606518,0.00663313486299396,-0.285303517309464,0.298569787035452,0.00559290812355623,-0.203125996719499,0.214311812966612
"2020-05-05","PT","PT03",848185,0.00542299349240781,NA,NA,NA,0.000310438412054767,8.10041427290893e-05,0.000539872681380445,0.00663070632389064,-0.283406790017428,0.296668202665209,0.00559669655871326,-0.201975141643143,0.213168534760569
"2020-05-06","PT","PT03",848185,0.00542299349240781,NA,NA,NA,0.000317212753193232,8.43904109580292e-05,0.000550035095428436,0.00662827867392983,-0.281511413726229,0.294767971074088,0.00560048756002034,-0.200822634693079,0.21202360981312
"2020-05-07","PT","PT03",848185,0.00415800415800416,NA,NA,NA,0.000324135300274886,8.78826503495678e-05,0.000560387950200204,0.00662585191278607,-0.279617387707769,0.292869091533341,0.00560428112921564,-0.199668474167729,0.21087703642616
